序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
1085,002242,九阳股份,11.61,2.74,0.31,191790.0,222683194.72,5.04,11.78,11.21,11.21,11.3,1.99,2.5,68.11,2.57,8905067370.0,8889843177.0,0.0,-0.09,27.86,-7.56,家电行业,True
1214,600282,南钢股份,4.54,2.48,0.11,594083.0,268410172.0,2.93,4.55,4.42,4.42,4.43,1.52,0.96,11.97,1.09,27989513190.0,27989513190.0,0.0,0.22,14.07,35.52,钢铁行业,True
1235,601686,友发集团,5.91,2.43,0.14,74512.0,43728861.0,3.64,5.95,5.74,5.74,5.77,1.72,0.52,63.18,1.38,8462710065.0,8462710065.0,0.0,0.0,12.14,1.03,钢铁行业,True
1236,000959,首钢股份,3.38,2.42,0.08,531471.0,178849247.78,3.33,3.4,3.29,3.29,3.3,1.28,0.82,96.76,0.53,26276055848.0,21994551127.0,0.0,0.3,30.5,-1.46,钢铁行业,True
1265,603558,健盛集团,10.28,2.39,0.24,34201.0,34975353.0,2.69,10.29,10.02,10.02,10.04,0.86,0.93,10.81,1.55,3793325644.0,3793325644.0,0.0,0.1,7.42,11.26,纺织服装,True
1420,002252,上海莱士,7.65,2.14,0.16,630616.0,480803626.53,2.0,7.7,7.55,7.56,7.49,1.79,0.95,20.72,1.63,50780584003.0,50756140532.0,0.0,0.0,12.33,-3.53,生物制品,True
1484,600018,上港集团,5.98,2.05,0.12,409808.0,243605205.0,2.05,5.99,5.87,5.88,5.86,1.33,0.18,8.84,1.06,139222564267.0,138823174969.0,0.0,0.17,-0.99,26.43,航运港口,True
1768,000869,张  裕Ａ,23.85,1.71,0.4,19257.0,45966633.0,2.6,24.06,23.45,23.46,23.45,1.19,0.42,53.66,1.52,16023000015.0,10853998936.0,0.0,-0.08,18.66,0.89,酿酒行业,True
1790,000876,新 希 望,9.67,1.68,0.16,280260.0,269701643.47,2.21,9.67,9.46,9.51,9.51,1.1,0.62,214.18,2.05,43765825817.0,43511971598.0,0.0,0.1,10.89,3.76,农牧饲渔,True
1800,000930,中粮科技,6.07,1.68,0.1,201499.0,121876855.57,2.85,6.08,5.91,5.96,5.97,1.3,1.09,881.46,1.07,11288516753.0,11267323955.0,0.0,0.17,29.42,-8.58,农牧饲渔,True
1862,603589,口子窖,41.22,1.6,0.65,113419.0,466896365.0,3.57,41.65,40.2,40.29,40.57,1.51,1.9,14.15,2.43,24732000000.0,24654484636.0,0.0,0.07,15.72,-5.89,酿酒行业,True
1863,600863,内蒙华电,4.44,1.6,0.07,668072.0,295231888.0,1.83,4.44,4.36,4.37,4.37,0.94,1.02,8.8,1.74,28979381881.0,28979381881.0,0.23,0.0,7.25,19.35,电力行业,True
1876,002110,三钢闽光,3.83,1.59,0.06,411672.0,157918327.22,4.77,3.9,3.72,3.73,3.77,1.05,1.69,-5.3,0.49,9389536992.0,9303361949.0,0.0,0.0,50.79,-5.43,钢铁行业,True
1912,000919,金陵药业,7.2,1.55,0.11,122959.0,88039186.15,2.4,7.24,7.07,7.07,7.09,0.91,2.08,47.19,1.18,4490702122.0,4250588126.0,0.14,0.28,21.01,-7.34,中药,True
2029,600362,江西铜业,21.74,1.45,0.31,230006.0,500457175.0,2.75,21.97,21.38,21.4,21.43,1.45,1.11,11.33,0.99,75279737265.0,45115878585.0,0.0,0.0,15.95,25.96,有色金属,True
2083,000895,双汇发展,25.75,1.38,0.35,166112.0,426778494.15,1.97,25.8,25.3,25.3,25.4,1.0,0.48,17.59,4.48,89215026235.0,89201186408.0,0.04,0.12,12.89,1.58,食品饮料,True
2126,600681,百川能源,3.77,1.34,0.05,133522.0,50086477.0,1.88,3.77,3.7,3.7,3.72,0.89,1.0,22.01,1.43,5055022634.0,5051079070.0,0.0,0.27,20.06,1.62,燃气,True
2194,600295,鄂尔多斯,10.2,1.29,0.13,153582.0,156403697.0,1.99,10.25,10.05,10.05,10.07,0.9,0.78,12.44,1.37,28547517791.0,20150877791.0,0.0,-0.1,17.38,14.61,钢铁行业,True
2210,002932,明德生物,19.93,1.27,0.25,20983.0,41689816.08,1.42,19.93,19.65,19.65,19.68,0.83,1.34,42.94,0.79,4634142673.0,3110777259.0,0.05,0.05,23.18,-12.66,医疗器械,True
2245,000899,赣能股份,8.97,1.24,0.11,114710.0,102840067.68,2.03,9.03,8.85,8.86,8.86,0.85,1.18,10.27,1.54,8751829507.0,8751829507.0,0.11,0.0,21.71,18.18,电力行业,True
2257,600997,开滦股份,7.38,1.23,0.09,127315.0,93677986.0,1.51,7.39,7.28,7.3,7.29,0.8,0.8,13.56,0.82,11717962900.0,11717962900.0,0.14,0.0,17.7,1.23,煤炭行业,True
2313,601952,苏垦农发,10.23,1.19,0.12,115698.0,117951935.0,1.88,10.26,10.07,10.09,10.11,1.16,0.84,23.17,2.14,14096940000.0,14096940000.0,0.1,-0.1,4.39,3.54,农牧饲渔,True
2322,300158,振东制药,5.15,1.18,0.06,195590.0,100370053.0,2.36,5.17,5.05,5.06,5.09,0.75,1.95,96.78,1.01,5177396743.0,5158714351.0,0.0,0.0,30.71,-23.7,化学制药,True
2331,603017,中衡设计,9.48,1.17,0.11,42690.0,40327037.0,2.03,9.49,9.3,9.37,9.37,0.68,1.55,29.34,1.74,2615586775.0,2615586775.0,0.0,0.0,26.74,-5.29,工程咨询服务,True
2359,000791,甘肃能源,6.15,1.15,0.07,165213.0,101189919.56,1.64,6.15,6.05,6.07,6.08,1.02,1.03,21.68,1.14,17888767857.0,9843227428.0,0.0,0.0,15.17,12.64,电力行业,True
2406,000513,丽珠集团,38.25,1.11,0.42,74569.0,284848201.8,1.35,38.3,37.79,37.86,37.83,1.01,1.24,15.91,2.51,35489126246.0,22980891350.0,-0.03,-0.13,4.79,13.64,化学制药,True
2439,000960,锡业股份,15.04,1.08,0.16,374129.0,563885646.76,2.96,15.26,14.82,14.83,14.88,1.45,2.27,14.47,1.33,24752861358.0,24752861358.0,0.0,0.0,15.78,6.97,小金属,True
2450,000690,宝新能源,4.73,1.07,0.05,355298.0,167926959.46,1.92,4.75,4.66,4.68,4.68,0.93,1.63,13.03,0.85,10291949587.0,10285247570.0,0.0,0.0,21.59,14.53,电力行业,True
2476,600821,金开新能,5.77,1.05,0.06,184685.0,106418991.0,1.4,5.78,5.7,5.71,5.71,1.0,0.92,11.58,1.25,11524210124.0,11524210124.0,-0.17,-0.17,14.94,-3.03,电力行业,True
2488,600535,天士力,14.64,1.04,0.15,82824.0,121118680.0,1.31,14.67,14.48,14.51,14.49,0.73,0.55,19.48,1.74,21871428073.0,21871428073.0,0.07,0.0,4.95,-10.51,中药,True
2490,001218,丽臣实业,17.57,1.04,0.18,10272.0,18016571.13,1.96,17.64,17.3,17.3,17.39,1.03,1.38,22.6,1.05,2287232028.0,1308333007.0,0.0,0.06,32.6,-16.17,化学制品,True
2503,605077,华康股份,15.74,1.03,0.16,31247.0,49182525.0,1.73,15.83,15.56,15.56,15.58,0.79,1.05,19.32,1.64,4814564973.0,4675423373.0,0.13,0.06,21.83,-2.3,食品饮料,True
2507,601991,大唐发电,2.96,1.02,0.03,853222.0,251929283.0,1.37,2.97,2.93,2.94,2.93,0.78,0.69,9.28,1.78,54779863092.0,36692423754.0,0.34,0.0,16.54,22.82,电力行业,True
2544,603387,基蛋生物,9.09,1.0,0.09,35389.0,32077783.0,1.33,9.09,8.97,8.98,9.0,0.74,0.7,17.09,1.78,4610025470.0,4610025470.0,0.11,0.0,23.34,-15.91,医疗器械,True
2547,002601,龙佰集团,18.27,1.0,0.18,175447.0,319948035.07,1.99,18.37,18.01,18.08,18.09,0.93,0.88,12.75,1.88,43597577787.0,36332740753.0,0.11,0.11,17.27,12.57,化学原料,True
2595,603619,中曼石油,21.04,0.96,0.2,55598.0,116311341.0,1.49,21.07,20.76,20.84,20.84,0.81,1.39,10.91,2.52,9727601219.0,8416002104.0,0.05,0.05,19.82,20.44,采掘行业,True
2647,002478,常宝股份,5.45,0.93,0.05,139811.0,76032001.86,1.67,5.46,5.37,5.38,5.4,0.96,1.94,8.96,0.91,4912336943.0,3921765162.0,0.18,0.18,22.2,5.42,钢铁行业,True
2649,600507,方大特钢,4.37,0.92,0.04,197486.0,86431045.0,2.31,4.41,4.31,4.31,4.33,0.84,0.85,40.11,1.08,10108631079.0,10108631079.0,0.0,0.0,22.41,-3.1,钢铁行业,True
2679,603367,辰欣药业,14.55,0.9,0.13,31236.0,45345588.0,1.8,14.62,14.36,14.4,14.42,0.82,0.69,12.41,1.13,6587572577.0,6587572577.0,-0.07,0.07,20.65,4.08,化学制药,True
2715,000423,东阿阿胶,58.62,0.88,0.51,35281.0,207010756.77,1.84,58.98,57.91,58.1,58.11,0.74,0.55,24.58,3.81,37749921423.0,37749921423.0,-0.05,-0.02,18.19,26.36,中药,True
2781,600572,康恩贝,4.87,0.83,0.04,361896.0,176067555.0,1.66,4.88,4.8,4.81,4.83,0.89,1.41,18.11,1.88,12516081744.0,12483248919.0,-0.2,0.0,19.07,0.41,中药,True
2793,000002,万  科Ａ,8.65,0.82,0.07,1410342.0,1219106087.89,3.03,8.76,8.5,8.51,8.58,0.93,1.45,-4.31,0.44,103200636924.0,84051495232.0,0.0,0.12,35.79,-17.3,房地产开发,True
2803,603998,方盛制药,11.28,0.8,0.09,40435.0,45441606.0,1.25,11.3,11.16,11.21,11.19,0.76,0.92,16.28,3.11,4953319397.0,4948643837.0,0.09,0.18,-1.23,5.32,中药,True
2811,600332,白云山,29.02,0.8,0.23,65852.0,190833342.0,1.39,29.12,28.72,28.85,28.79,1.04,0.47,11.2,1.3,47180453340.0,40798955340.0,0.0,0.03,14.52,5.72,中药,True
2869,601598,中国外运,5.32,0.76,0.04,227240.0,120676364.0,1.14,5.33,5.27,5.28,5.28,0.59,0.43,10.3,1.01,38805233775.0,27961477775.0,0.19,0.19,21.46,7.47,物流行业,True
2896,600938,中国海油,27.23,0.74,0.2,299899.0,813415771.0,1.07,27.25,26.96,27.01,27.03,0.63,1.06,8.32,1.8,1294240646984.0,77383625957.0,0.0,0.04,9.27,38.29,石油行业,True
2932,000012,南  玻Ａ,5.64,0.71,0.04,216187.0,121957814.84,1.79,5.67,5.57,5.59,5.6,1.1,1.1,16.52,1.23,17318703483.0,11050337198.0,0.0,0.0,17.5,6.02,玻璃玻纤,True
2947,600009,上海机场,35.84,0.7,0.25,71552.0,255886949.0,1.1,35.89,35.5,35.5,35.59,0.78,0.37,55.67,2.19,89187171226.0,68766062776.0,0.03,0.0,12.88,10.07,航空机场,True
2961,600116,三峡水利,7.25,0.69,0.05,106790.0,77291754.0,0.83,7.25,7.19,7.2,7.2,0.86,0.56,27.13,1.23,13863036054.0,13863036054.0,0.0,0.14,8.53,-1.76,电力行业,True
2971,000800,一汽解放,8.79,0.69,0.06,136802.0,119600179.72,1.72,8.8,8.65,8.7,8.73,0.8,0.3,89.24,1.65,43267642637.0,40631906868.0,0.0,-0.11,15.51,5.27,汽车整车,True
2992,688029,南微医学,72.28,0.67,0.48,28289.0,203835697.0,2.23,72.98,71.38,71.78,71.8,1.45,1.51,22.57,3.64,13577611662.0,13577611662.0,0.0,-0.03,22.67,-24.16,医疗器械,True
3013,603855,华荣股份,20.24,0.65,0.13,24242.0,48852134.0,2.73,20.42,19.87,20.11,20.11,1.28,0.73,15.94,3.51,6832194160.0,6751132960.0,-0.05,0.05,28.1,6.75,专用设备,True
3019,000582,北部湾港,7.84,0.64,0.05,144649.0,113377791.57,1.41,7.88,7.77,7.78,7.79,0.82,0.82,14.62,1.02,17855992651.0,13808289478.0,0.0,0.0,14.29,9.5,航运港口,True
3033,002978,安宁股份,30.18,0.63,0.19,15554.0,46924760.64,1.53,30.42,29.96,29.99,29.99,0.76,0.52,13.29,1.93,12102180000.0,9023820000.0,0.07,0.1,28.64,-1.57,有色金属,True
3052,001286,陕西能源,9.81,0.62,0.06,135505.0,132683624.8,1.03,9.83,9.73,9.75,9.75,0.62,1.29,11.05,1.5,36787500000.0,10300500000.0,0.1,0.0,9.12,19.78,电力行业,True
3064,600004,白云机场,9.92,0.61,0.06,159707.0,158101393.0,1.12,9.94,9.83,9.83,9.86,0.96,0.67,26.36,1.3,23477845367.0,23477845367.0,-0.1,0.0,11.96,2.16,航空机场,True
3067,301500,飞南资源,19.92,0.61,0.12,18428.0,36650293.25,1.77,20.03,19.68,19.7,19.8,0.56,1.91,33.21,1.75,8009847498.0,1926002470.0,0.0,0.05,19.71,-8.08,环保行业,True
3150,000993,闽东电力,9.12,0.55,0.05,79846.0,72832764.13,1.87,9.19,9.02,9.02,9.07,0.95,1.82,27.37,1.68,4176517270.0,4010497857.0,0.0,0.11,19.22,-8.8,电力行业,True
3284,000027,深圳能源,6.69,0.45,0.03,153340.0,102474558.34,1.2,6.72,6.64,6.66,6.66,0.73,0.32,11.23,1.06,31826938538.0,31826938538.0,0.0,0.0,22.08,6.02,电力行业,True
3297,002056,横店东磁,13.67,0.44,0.06,108730.0,148162635.6,0.88,13.68,13.56,13.6,13.61,0.6,0.67,18.0,2.42,22237154052.0,22214542983.0,0.0,0.15,16.04,3.95,光伏设备,True
3320,600720,中交设计,9.51,0.42,0.04,79502.0,75601841.0,1.69,9.58,9.42,9.46,9.47,0.78,1.02,16.69,1.53,21821603823.0,7381307153.0,0.0,0.0,21.92,-2.06,工程咨询服务,True
3350,601012,隆基绿能,17.69,0.4,0.07,555535.0,981421663.0,1.42,17.78,17.53,17.55,17.62,0.68,0.73,-15.46,2.15,134055618863.0,134055485374.0,0.0,0.11,32.91,-22.17,光伏设备,True
3358,002032,苏 泊 尔,53.97,0.39,0.21,29580.0,159658108.36,1.19,54.26,53.62,53.64,53.76,1.4,0.37,22.64,7.71,43259027826.0,43167555908.0,0.02,0.07,8.37,7.34,家电行业,True
3464,000537,中绿电,9.39,0.32,0.03,135989.0,127954757.05,1.39,9.46,9.33,9.37,9.36,1.11,0.66,15.9,0.99,19405396085.0,19405342562.0,0.0,0.0,16.79,-0.63,电力行业,True
