序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
390,600987,航民股份,7.24,2.7,0.19,133977.0,95854413.0,3.4,7.26,7.02,7.02,7.05,1.75,1.31,13.58,1.19,7390728641.0,7390728641.0,0.14,0.0,9.53,9.04,纺织服装,True
430,002083,孚日股份,4.73,2.38,0.11,196375.0,92506392.67,3.68,4.77,4.6,4.6,4.62,2.25,2.08,8.78,1.02,4477602527.0,4475824047.0,0.0,-0.21,1.28,-0.21,纺织服装,True
445,600827,百联股份,9.37,2.29,0.21,171252.0,159958852.0,2.95,9.43,9.16,9.18,9.16,2.19,1.07,21.68,0.84,16717655256.0,15033695750.0,0.0,-0.11,-4.09,-14.27,商业百货,True
462,601106,中国一重,2.76,2.22,0.06,732374.0,200820828.0,3.7,2.8,2.7,2.71,2.7,2.09,1.07,-56.91,3.58,18927480879.0,18927480879.0,0.36,0.36,-0.36,-5.15,专用设备,True
542,600597,光明乳业,8.72,1.87,0.16,288044.0,250239169.0,3.04,8.77,8.51,8.54,8.56,2.64,2.09,21.31,1.24,12020291213.0,12020130765.0,0.0,-0.11,3.81,2.11,食品饮料,True
564,300190,维尔利,3.4,1.8,0.06,141465.0,48047908.59,4.49,3.47,3.32,3.33,3.34,2.27,1.82,-12.14,0.98,2657432289.0,2638990339.0,-0.29,0.29,3.03,-3.13,环保行业,True
569,600548,深高速,11.36,1.79,0.2,23262.0,26216125.0,1.88,11.37,11.16,11.21,11.16,0.75,0.16,15.08,1.25,28830045603.0,16281950903.0,0.18,0.18,-1.9,-15.73,铁路公路,True
579,002202,金风科技,9.28,1.75,0.16,306386.0,282100426.65,2.74,9.33,9.08,9.1,9.12,1.24,0.91,17.25,1.06,39208627764.0,31132777661.0,-0.11,0.0,1.31,-10.16,风电设备,True
583,000869,张  裕Ａ,24.07,1.73,0.41,69332.0,167481962.61,5.28,24.77,23.52,23.64,23.66,2.73,1.52,25.38,1.5,16170801273.0,10954119681.0,-0.04,0.0,9.46,3.79,酿酒行业,True
594,603587,地素时尚,12.51,1.71,0.21,51197.0,63865629.0,3.25,12.66,12.26,12.35,12.3,2.37,1.08,18.05,1.6,5964308658.0,5930900765.0,0.08,0.08,3.05,-0.71,纺织服装,True
608,601200,上海环境,8.05,1.64,0.13,120418.0,96963913.0,2.65,8.12,7.91,7.92,7.92,2.37,0.89,17.27,0.95,10837153521.0,10837153521.0,0.0,0.0,-2.19,-1.47,环保行业,True
609,603187,海容冷链,11.84,1.63,0.19,55668.0,65532635.0,3.0,11.91,11.56,11.65,11.65,1.52,1.44,10.99,1.08,4575166707.0,4575166707.0,0.08,0.08,3.05,5.81,通用设备,True
613,600582,天地科技,6.28,1.62,0.1,520385.0,324067423.0,1.94,6.29,6.17,6.18,6.18,1.16,1.26,4.52,1.06,25990338242.0,25990338242.0,0.0,0.16,4.49,1.62,专用设备,True
670,000852,石化机械,6.26,1.46,0.09,214090.0,133988749.66,2.76,6.33,6.16,6.16,6.17,1.44,2.26,255.96,1.93,5985446973.0,5920680368.0,0.16,0.0,-5.3,-9.28,专用设备,True
702,600098,广州发展,6.59,1.38,0.09,148666.0,97616429.0,1.54,6.61,6.51,6.53,6.5,1.25,0.42,12.77,0.86,23106562260.0,23056762263.0,0.0,0.15,8.21,2.65,电力行业,True
726,601566,九牧王,9.1,1.34,0.12,49426.0,44679245.0,2.56,9.13,8.9,8.99,8.98,1.21,0.86,6.82,1.26,5229198065.0,5229198065.0,0.0,0.11,6.06,8.2,纺织服装,True
747,600008,首创环保,3.18,1.27,0.04,864780.0,273819421.0,1.59,3.18,3.13,3.14,3.14,1.69,1.18,14.62,1.1,23343078353.0,23343078353.0,0.0,0.32,4.61,-3.05,公用事业,True
754,000906,浙商中拓,6.48,1.25,0.08,59266.0,38373210.0,1.72,6.53,6.42,6.43,6.4,0.76,0.85,5.97,0.96,4591479680.0,4536993151.0,0.15,0.15,4.68,-1.82,物流行业,True
766,600251,冠农股份,7.53,1.21,0.09,67568.0,50656890.0,1.75,7.56,7.43,7.45,7.44,0.99,0.87,7.9,1.55,5850761680.0,5850761680.0,0.0,0.13,5.31,3.29,农牧饲渔,True
777,600681,百川能源,3.44,1.18,0.04,77452.0,26497375.0,1.47,3.44,3.39,3.4,3.4,0.77,0.58,11.05,1.29,4612540546.0,4608942176.0,0.29,0.29,7.5,2.38,燃气,True
781,300172,中电环保,5.16,1.18,0.06,283261.0,146295423.86,2.75,5.22,5.08,5.1,5.1,2.13,5.41,29.81,1.86,3491823600.0,2701323917.0,-0.19,0.0,1.57,3.2,环保行业,True
782,002135,东南网架,4.29,1.18,0.05,175597.0,75362474.17,3.07,4.35,4.22,4.24,4.24,1.74,1.68,25.51,0.76,4785568488.0,4478188194.0,0.0,0.0,-1.61,2.63,工程建设,True
799,002223,鱼跃医疗,37.25,1.14,0.42,93399.0,349389262.96,3.12,37.85,36.7,36.81,36.83,1.49,0.99,14.94,2.94,37342265605.0,35020891609.0,0.08,-0.08,1.22,3.21,医疗器械,True
818,002216,三全食品,12.05,1.09,0.13,67078.0,80559711.0,2.35,12.1,11.82,11.87,11.92,1.41,1.06,12.7,2.29,10594167778.0,7594587559.0,0.08,0.08,6.92,0.42,食品饮料,True
842,601158,重庆水务,4.96,1.02,0.05,93671.0,46336880.0,1.43,4.97,4.9,4.9,4.91,1.12,0.2,25.1,1.42,23808000000.0,23808000000.0,0.0,0.0,5.98,1.22,公用事业,True
862,000544,中原环保,8.28,0.98,0.08,55917.0,46339779.37,1.95,8.36,8.2,8.21,8.2,1.5,0.57,5.62,0.96,8070387561.0,8070387561.0,0.0,0.0,-3.04,-5.15,公用事业,True
876,002478,常宝股份,5.19,0.97,0.05,121134.0,62620757.34,1.17,5.2,5.14,5.17,5.14,0.89,1.68,10.51,0.84,4676118523.0,3734671778.0,0.0,0.19,5.06,2.37,钢铁行业,True
877,000900,现代投资,4.17,0.97,0.04,115192.0,47820677.92,1.21,4.17,4.12,4.13,4.13,1.24,0.76,8.98,0.58,6329344153.0,6329062678.0,0.0,0.24,-1.88,-5.44,铁路公路,True
886,600177,雅戈尔,7.44,0.95,0.07,170920.0,127039844.0,1.63,7.48,7.36,7.36,7.37,1.05,0.37,10.7,0.83,34398407751.0,34398407751.0,0.0,-0.27,-8.71,-15.45,纺织服装,True
888,600563,法拉电子,101.51,0.95,0.96,15123.0,153903316.0,1.99,102.66,100.66,100.66,100.55,1.18,0.67,21.6,4.11,22839750000.0,22839750000.0,0.05,0.21,-18.47,-14.64,电子元件,True
893,688101,三达膜,12.8,0.95,0.12,18752.0,24107474.0,2.68,13.02,12.68,12.71,12.68,1.29,0.56,13.94,1.03,4249754445.0,4249754445.0,0.0,0.08,-8.38,-2.22,环保行业,True
899,600875,东方电气,16.05,0.94,0.15,232128.0,374637684.0,2.77,16.32,15.88,15.91,15.9,1.29,1.15,11.79,1.23,54415283232.0,32478443913.0,-0.12,-0.06,7.65,1.01,电源设备,True
931,600035,楚天高速,4.52,0.89,0.04,142473.0,64048923.0,1.56,4.53,4.46,4.49,4.48,1.05,0.88,6.58,0.82,7277723873.0,7277723873.0,0.0,0.22,5.36,-1.74,铁路公路,True
941,002763,汇洁股份,6.93,0.87,0.06,43363.0,30008199.8,1.46,6.95,6.85,6.85,6.87,0.65,1.43,9.22,1.46,2840773320.0,2103656594.0,-0.14,0.14,1.32,4.37,纺织服装,True
944,600502,安徽建工,4.69,0.86,0.04,101872.0,47637337.0,1.08,4.69,4.64,4.65,4.65,0.78,0.59,6.47,0.72,8050544169.0,8050544169.0,0.0,0.21,5.39,-0.21,工程建设,True
958,001226,拓山重工,27.47,0.84,0.23,10405.0,28509986.0,2.02,27.69,27.14,27.14,27.24,0.81,5.57,63.23,2.73,2051094249.0,512774249.0,0.0,-0.04,-11.27,0.44,工程机械,True
966,600897,厦门空港,14.63,0.83,0.12,20248.0,29618494.0,1.52,14.7,14.48,14.51,14.51,1.08,0.49,12.08,1.33,6099744420.0,6099744420.0,0.0,-0.07,2.38,-3.94,航空机场,True
1019,600737,中粮糖业,9.31,0.76,0.07,127836.0,118663184.0,1.19,9.32,9.21,9.23,9.24,0.95,0.6,28.13,1.71,19912677003.0,19912677003.0,0.0,0.0,-0.64,-8.81,食品饮料,True
1022,002061,浙江交科,3.99,0.76,0.03,272505.0,108482148.6,1.77,4.02,3.95,3.95,3.96,0.69,1.05,12.04,0.7,10655500206.0,10370560221.0,0.25,0.0,2.05,-2.21,工程建设,True
1034,601199,江南水务,5.35,0.75,0.04,54320.0,29033677.0,1.32,5.38,5.31,5.31,5.31,1.04,0.58,13.14,1.12,5003375062.0,5003375062.0,0.0,0.0,1.9,-3.25,公用事业,True
1038,601921,浙版传媒,8.15,0.74,0.06,89453.0,72594588.0,1.11,8.16,8.07,8.08,8.09,1.06,0.4,28.06,1.31,18111111117.0,18111111117.0,0.0,0.0,-2.04,3.43,文化传媒,True
1058,601369,陕鼓动力,8.55,0.71,0.06,69209.0,59215539.0,1.77,8.61,8.46,8.49,8.49,1.17,0.41,14.89,1.62,14753871732.0,14461189842.0,0.0,0.0,4.65,-1.72,通用设备,True
1085,600874,创业环保,5.88,0.68,0.04,98137.0,57827840.0,2.57,5.98,5.83,5.84,5.84,1.77,0.8,9.06,0.93,9234058340.0,7234858340.0,0.0,0.0,1.2,-1.51,环保行业,True
1096,600785,新华百货,12.07,0.67,0.08,49059.0,59150216.0,2.17,12.19,11.93,11.99,11.99,0.83,2.17,8.51,1.17,2723369550.0,2723369550.0,0.08,0.08,-2.97,-7.65,商业百货,True
1119,601133,柏诚股份,11.15,0.63,0.07,45292.0,50888241.0,3.43,11.44,11.06,11.12,11.08,1.14,3.07,33.25,2.07,5878467989.0,1644625000.0,-0.18,-0.09,-9.13,-0.62,工程建设,True
1127,603071,物产环能,12.75,0.63,0.08,15160.0,19283575.0,1.1,12.78,12.64,12.69,12.67,1.19,0.27,11.51,1.33,7113919136.0,7113919136.0,0.08,0.0,0.63,-1.32,贸易行业,True
1141,003013,地铁设计,14.87,0.61,0.09,12540.0,18603326.2,0.95,14.9,14.76,14.76,14.78,0.45,0.31,27.51,2.16,6071820973.0,5946476940.0,0.0,-0.07,-5.04,-1.65,工程咨询服务,True
1164,000895,双汇发展,24.42,0.58,0.14,104170.0,253711897.44,0.86,24.43,24.22,24.28,24.28,1.04,0.3,18.6,4.3,84607026821.0,84593901828.0,0.08,0.0,-6.76,-3.13,食品饮料,True
1182,600211,西藏药业,35.98,0.56,0.2,21303.0,76422145.0,1.26,36.06,35.61,35.71,35.78,0.69,0.66,10.77,3.0,11597044672.0,11597044672.0,0.0,0.06,3.93,0.08,生物制品,True
1203,003016,欣贺股份,7.45,0.54,0.04,27033.0,20007003.0,2.02,7.47,7.32,7.41,7.41,0.97,0.65,128.9,1.2,3192486009.0,3120658548.0,0.13,0.27,-1.97,-13.87,纺织服装,True
1230,600152,维科技术,5.96,0.51,0.03,135119.0,80773751.0,3.88,6.07,5.84,5.93,5.93,1.58,2.55,-47.76,1.81,3153313075.0,3153313075.0,0.0,0.0,-6.29,-0.83,电池,True
1241,601952,苏垦农发,9.8,0.51,0.05,64708.0,63313845.0,1.03,9.82,9.72,9.75,9.75,0.94,0.47,40.96,1.94,13504400000.0,13504400000.0,-0.1,-0.1,3.59,0.1,农牧饲渔,True
1242,605507,国邦医药,19.77,0.51,0.1,23874.0,47209979.0,1.68,19.93,19.6,19.73,19.67,0.74,0.79,12.85,1.34,11047940595.0,5965047617.0,0.05,-0.1,0.97,-5.09,化学制药,True
1244,600859,王府井,13.96,0.5,0.07,194573.0,273114080.0,2.09,14.17,13.88,13.9,13.89,0.68,1.73,70.5,0.8,15690082679.0,15688639773.0,0.0,-0.07,2.35,-9.41,商业百货,True
1250,000529,广弘控股,6.09,0.5,0.03,45057.0,27349796.74,1.16,6.1,6.03,6.07,6.06,0.79,0.79,63.85,1.12,3555283110.0,3470595856.0,0.16,0.0,-0.65,3.22,食品饮料,True
1270,001213,中铁特货,4.1,0.49,0.02,102645.0,41930706.0,0.98,4.1,4.06,4.07,4.08,0.92,0.23,26.55,0.95,18222222220.0,18222222220.0,0.24,0.24,1.99,-1.68,物流行业,True
1279,000027,深圳能源,6.46,0.47,0.03,121579.0,78436003.57,1.09,6.49,6.42,6.43,6.43,0.9,0.26,5.68,0.94,30732738857.0,30732738857.0,0.0,-0.15,2.87,-0.31,电力行业,True
