序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
346,601339,百隆东方,5.53,2.98,0.16,85079.0,46381615.0,3.72,5.54,5.34,5.37,5.37,1.39,0.57,15.07,0.86,8292616570.0,8292616570.0,0.0,0.18,1.1,1.65,纺织服装,True
417,603365,水星家纺,15.72,2.68,0.41,11128.0,17372200.0,3.07,15.73,15.26,15.29,15.31,1.31,0.43,14.77,1.44,4129227420.0,4056758220.0,0.0,0.13,-1.5,-2.96,纺织服装,True
469,601566,九牧王,8.89,2.42,0.21,59111.0,52307706.0,3.34,8.96,8.67,8.7,8.68,1.59,1.03,28.36,1.31,5108524264.0,5108524264.0,0.0,0.11,6.34,5.71,纺织服装,True
652,002839,张家港行,4.36,1.87,0.08,549591.0,238615683.58,2.1,4.37,4.28,4.28,4.28,1.69,2.25,5.67,0.6,10657344087.0,10651452563.0,0.23,0.23,-2.9,-0.23,银行,True
666,600616,金枫酒业,5.52,1.85,0.1,206177.0,113870520.0,4.61,5.65,5.4,5.4,5.42,1.81,3.08,640.98,1.88,3692907324.0,3692907324.0,0.0,0.0,-1.25,-3.16,酿酒行业,True
668,600133,东湖高新,9.89,1.85,0.18,182050.0,179315361.0,4.12,10.05,9.65,9.69,9.71,1.04,1.71,36.19,1.24,10545112364.0,10545112364.0,-0.1,-0.1,1.75,5.78,工程建设,True
695,600258,首旅酒店,14.21,1.79,0.25,253524.0,360796167.0,3.08,14.39,13.96,14.0,13.96,1.38,2.27,19.68,1.36,15866930420.0,15866930420.0,0.07,0.07,-4.18,-3.14,旅游酒店,True
734,603786,科博达,61.32,1.69,1.02,8253.0,50507848.0,2.95,61.66,59.88,60.28,60.3,0.66,0.21,30.62,4.88,24766553196.0,24674438292.0,0.02,-0.05,-2.71,-0.78,汽车零部件,True
814,003016,欣贺股份,7.23,1.54,0.11,34363.0,24885508.0,2.95,7.3,7.09,7.1,7.12,1.08,0.81,-79.43,1.15,3098211255.0,3085623283.0,-0.14,0.14,-18.31,-16.42,纺织服装,True
858,600158,中体产业,8.22,1.48,0.12,262959.0,217461138.0,3.83,8.4,8.09,8.13,8.1,1.32,2.74,255.38,3.04,7887197411.0,7887197411.0,-0.24,-0.24,-1.56,-0.6,文化传媒,True
938,601997,贵阳银行,5.96,1.36,0.08,530231.0,315355162.0,1.7,5.98,5.88,5.88,5.88,1.74,1.45,4.12,0.36,21790940533.0,21790940533.0,-0.17,0.0,-3.09,-0.67,银行,True
982,001227,兰州银行,2.35,1.29,0.03,812186.0,190393892.26,1.72,2.36,2.32,2.32,2.32,1.52,1.93,6.72,0.46,13384888345.0,9899998730.0,0.0,-0.42,-5.24,-2.49,银行,True
1070,603301,振德医疗,22.38,1.18,0.26,38291.0,85355640.0,2.35,22.47,21.95,22.05,22.12,1.29,1.44,14.55,1.07,5963177901.0,5963177901.0,0.09,0.18,-0.09,1.77,医疗器械,True
1089,002677,浙江美大,7.86,1.16,0.09,80222.0,62935751.86,2.19,7.9,7.73,7.78,7.77,1.43,1.37,35.73,3.08,5077965945.0,4593153851.0,0.0,0.0,4.66,7.08,家电行业,True
1107,002721,ST金一,2.64,1.15,0.03,163898.0,43012449.72,1.92,2.64,2.59,2.61,2.61,0.86,0.62,8582.23,3.42,7020759544.0,7020759544.0,0.0,0.38,-2.58,-1.49,珠宝首饰,True
1136,688677,海泰新光,38.37,1.13,0.43,5617.0,21544328.0,2.98,38.76,37.63,37.63,37.94,0.59,0.47,34.31,3.55,4627959180.0,4627959180.0,0.0,0.08,3.73,1.89,医疗器械,True
1173,003012,东鹏控股,6.44,1.1,0.07,49159.0,31667622.25,2.2,6.49,6.35,6.38,6.37,1.04,0.43,18.11,0.98,7450958658.0,7373059258.0,0.0,0.16,-2.42,-2.57,装修建材,True
1241,002936,郑州银行,1.95,1.04,0.02,696510.0,135103357.57,1.55,1.95,1.92,1.93,1.93,0.86,1.04,9.45,0.4,17729578148.0,13066395697.0,0.0,0.52,-9.72,-7.14,银行,True
1256,601916,浙商银行,2.96,1.02,0.03,1885314.0,557160518.0,1.71,2.97,2.92,2.93,2.93,1.21,0.88,5.35,0.47,81295322450.0,63771530450.0,0.0,0.0,-0.34,1.72,银行,True
1259,002223,鱼跃医疗,36.04,1.01,0.36,68142.0,244918848.82,1.68,36.08,35.48,35.5,35.68,1.0,0.73,17.69,2.88,36129268521.0,33829798310.0,-0.06,0.06,-2.49,-1.23,医疗器械,True
1291,000726,鲁  泰Ａ,6.2,0.98,0.06,60928.0,37574263.2,1.79,6.2,6.09,6.12,6.14,0.84,1.04,13.2,0.55,5067297262.0,3649539499.0,0.0,0.16,-5.49,-4.91,纺织服装,True
1302,601009,南京银行,10.44,0.97,0.1,344851.0,359663115.0,1.64,10.48,10.31,10.35,10.34,1.36,0.35,5.73,0.61,115622913912.0,103814143656.0,0.0,0.0,-3.24,-1.97,银行,True
1304,600987,航民股份,7.26,0.97,0.07,80355.0,58207128.0,1.67,7.27,7.15,7.15,7.19,0.84,0.79,10.3,1.16,7411145018.0,7411145018.0,-0.14,-0.14,3.71,4.61,纺织服装,True
1319,600507,方大特钢,4.27,0.95,0.04,171175.0,72730078.0,1.89,4.28,4.2,4.24,4.23,1.16,0.74,39.85,1.06,9877312290.0,9877312290.0,0.23,0.0,4.4,5.43,钢铁行业,True
1347,000617,中油资本,6.48,0.93,0.06,461947.0,297435028.99,1.4,6.48,6.39,6.41,6.42,0.73,0.37,14.15,0.81,81920672432.0,81920672432.0,0.15,0.0,-8.99,-5.12,多元金融,True
1382,600906,财达证券,6.74,0.9,0.06,136732.0,91940750.0,1.35,6.75,6.66,6.68,6.68,0.79,0.64,44.35,1.88,21871300000.0,14317343563.0,-0.15,0.0,-10.37,-5.07,证券,True
1398,000100,TCL科技,4.51,0.89,0.04,1802333.0,810950712.47,1.79,4.53,4.45,4.47,4.47,0.97,1.0,41.64,1.6,84693654259.0,81622559404.0,0.22,0.22,-13.1,-10.34,光学光电子,True
1452,688169,石头科技,247.4,0.85,2.08,13195.0,323378943.0,3.13,248.4,240.71,244.75,245.32,0.74,0.71,23.07,3.55,45700506815.0,45700506815.0,-0.04,0.0,11.1,12.82,家电行业,True
1486,600252,中恒集团,2.46,0.82,0.02,421623.0,103527063.0,2.46,2.48,2.42,2.45,2.44,0.8,1.26,-21.89,1.37,8251631414.0,8224410776.0,0.0,0.0,-2.77,0.0,中药,True
1579,002763,汇洁股份,6.8,0.74,0.05,33174.0,22532072.22,2.07,6.84,6.7,6.74,6.75,0.91,1.09,35.26,1.45,2787483200.0,2064194060.0,0.0,-0.15,1.49,2.41,纺织服装,True
1634,600167,联美控股,5.81,0.69,0.04,56062.0,32437846.0,2.08,5.83,5.71,5.77,5.77,1.41,0.25,19.4,1.24,13147103090.0,13147103090.0,-0.17,0.17,-0.51,1.4,公用事业,True
1712,600941,中国移动,107.66,0.62,0.66,103746.0,1113899799.0,1.2,107.88,106.6,106.89,107.0,0.99,1.15,16.78,1.71,2321676404604.0,97191988561.0,0.01,0.04,-7.48,-8.89,通信服务,True
1785,600928,西安银行,3.55,0.57,0.02,172711.0,61435655.0,1.7,3.58,3.52,3.53,3.53,1.05,0.39,6.14,0.48,15777777780.0,15702906934.0,-0.28,0.0,-4.83,-1.66,银行,True
1787,601128,常熟银行,7.06,0.57,0.04,333377.0,235829226.0,1.28,7.11,7.02,7.02,7.02,0.65,1.11,5.58,0.76,21285800270.0,21285800270.0,-0.14,0.0,-7.95,-6.74,银行,True
1796,600567,山鹰国际,1.8,0.56,0.01,893297.0,160673998.0,2.23,1.82,1.78,1.79,1.79,0.74,1.63,107.81,0.64,9848395013.0,9848395013.0,0.0,0.0,-11.33,-8.16,造纸印刷,True
1817,301193,家联科技,16.33,0.55,0.09,9562.0,15662302.0,2.28,16.55,16.18,16.25,16.24,1.15,0.99,35.03,1.99,3135363527.0,1571602727.0,-0.12,-0.24,-3.77,-1.21,塑料制品,True
1854,002409,雅克科技,61.6,0.52,0.32,99210.0,613661828.27,3.21,62.9,60.93,61.18,61.28,1.15,3.11,29.37,4.04,29317144965.0,19621001215.0,0.1,0.24,1.68,6.3,电子化学品,True
1908,001308,康冠科技,22.85,0.48,0.11,17697.0,40334357.79,1.8,22.98,22.57,22.61,22.74,0.64,0.74,19.2,2.08,16004489605.0,5475948894.0,-0.13,-0.04,-18.68,-16.91,消费电子,True
1963,601928,凤凰传媒,11.28,0.45,0.05,184710.0,207699439.0,1.25,11.34,11.2,11.2,11.23,0.88,0.73,16.03,1.5,28706472000.0,28706472000.0,0.18,0.18,-1.57,-2.25,文化传媒,True
