序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
769,000895,双汇发展,25.24,1.65,0.41,79770.0,199918706.02,2.34,25.25,24.67,24.78,24.83,0.9,0.23,17.24,4.39,87448049016.0,87434483299.0,-0.04,0.0,2.1,-2.77,食品饮料,True
804,603811,诚意药业,7.73,1.58,0.12,33448.0,25754403.0,3.15,7.8,7.56,7.66,7.61,1.01,1.02,16.21,2.03,2530062394.0,2530062394.0,0.0,0.13,0.26,0.13,化学制药,True
902,600273,嘉化能源,7.84,1.42,0.11,121681.0,94865784.0,2.2,7.86,7.69,7.7,7.73,0.95,0.87,10.34,1.1,10905794423.0,10905794423.0,0.13,0.0,0.9,-1.63,化学制品,True
935,002206,海 利 得,4.42,1.38,0.06,191855.0,84419352.29,2.29,4.44,4.34,4.36,4.36,1.24,2.09,13.0,1.35,5136955912.0,4049491891.0,0.23,0.0,6.76,3.03,化纤行业,True
1050,002233,塔牌集团,7.48,1.22,0.09,64310.0,47820344.44,2.57,7.5,7.31,7.36,7.39,1.05,0.54,17.55,0.76,8918217120.0,8912307546.0,-0.13,-0.13,-1.58,-2.48,水泥建材,True
1458,002391,长青股份,5.15,0.78,0.04,42168.0,21638663.18,2.94,5.2,5.05,5.08,5.11,0.51,0.91,57.23,0.76,3345401633.0,2390222177.0,0.0,0.39,3.62,2.79,农药兽药,True
1614,600510,黑牡丹,4.57,0.66,0.03,72675.0,33162178.0,4.41,4.65,4.45,4.54,4.54,1.36,0.7,44.57,0.46,4716356338.0,4716356338.0,-0.44,-0.44,1.56,-4.19,房地产开发,True
1677,603235,天新药业,26.02,0.62,0.16,7137.0,18426303.0,2.24,26.07,25.49,25.63,25.86,1.16,0.49,17.28,2.56,11391035600.0,3826636504.0,-0.12,-0.15,-8.54,1.8,食品饮料,True
1858,300415,伊之密,20.72,0.48,0.1,122831.0,254542910.68,3.98,21.15,20.33,20.42,20.62,1.19,2.71,15.16,3.41,9708606380.0,9388069120.0,-0.14,-0.1,-12.17,3.29,专用设备,True
2019,002365,永安药业,8.0,0.38,0.03,15608.0,12455114.0,1.38,8.02,7.91,7.97,7.97,0.71,0.64,28.58,1.18,2357460000.0,1952028512.0,0.13,0.0,0.5,0.13,化学制药,True
2021,603356,华菱精工,13.41,0.37,0.05,46615.0,62824156.0,2.47,13.63,13.3,13.31,13.36,0.93,3.5,-24.59,3.1,1788089400.0,1788089400.0,-0.07,-0.07,2.52,4.93,专用设备,True
2035,600585,海螺水泥,24.61,0.37,0.09,119024.0,292234156.0,2.16,24.78,24.25,24.6,24.52,0.89,0.3,18.82,0.7,130415836469.0,98432680469.0,0.0,0.12,-1.95,3.49,水泥建材,True
2238,000989,ST九芝,7.7,0.26,0.02,35205.0,26981846.0,1.04,7.7,7.62,7.65,7.68,0.76,0.51,20.57,1.74,6590753492.0,5344983898.0,0.13,0.0,7.54,-3.27,中药,True
2436,000878,云南铜业,12.74,0.16,0.02,244305.0,310562953.37,1.49,12.79,12.6,12.65,12.72,0.66,1.22,12.58,1.73,25526224669.0,25525723427.0,-0.16,0.0,-5.63,4.51,有色金属,True
2470,002394,联发股份,7.3,0.14,0.01,24273.0,17680070.38,1.78,7.33,7.2,7.3,7.29,0.68,0.75,13.58,0.59,2363010000.0,2359984924.0,0.14,0.0,1.39,-2.93,纺织服装,True
2558,601677,明泰铝业,12.34,0.08,0.01,157188.0,193735866.0,1.3,12.38,12.22,12.35,12.33,0.65,1.32,8.16,0.89,15347307693.0,14715351613.0,-0.08,0.0,-10.38,3.01,有色金属,True
2811,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
3135,000088,盐 田 港,4.71,0.0,0.0,47433.0,22341837.76,1.49,4.74,4.67,4.7,4.71,0.59,0.21,18.29,1.4,24489566560.0,10593428078.0,-0.21,-0.42,-2.89,-3.29,航运港口,True
3674,600039,四川路桥,7.05,-0.42,-0.03,172420.0,120851124.0,2.26,7.09,6.93,7.07,7.08,1.04,0.26,9.65,1.35,61421459825.0,47260658087.0,0.0,0.0,-4.6,-3.16,工程建设,True
3685,600533,栖霞建设,2.3,-0.43,-0.01,156097.0,35982137.0,3.9,2.34,2.25,2.29,2.31,0.79,1.49,-10.41,0.59,2415000000.0,2415000000.0,-0.43,-0.43,2.22,-1.71,房地产开发,True
3755,000726,鲁  泰Ａ,6.27,-0.48,-0.03,31441.0,19703842.43,1.75,6.31,6.2,6.31,6.3,0.58,0.53,13.35,0.56,5124508683.0,3690375301.0,-0.16,0.0,0.97,-3.83,纺织服装,True
3897,601366,利群股份,5.05,-0.59,-0.03,67222.0,33949933.0,0.59,5.07,5.04,5.06,5.08,0.64,0.74,134.09,1.08,4615358251.0,4615358251.0,0.2,0.0,-6.48,-0.2,商业百货,True
3917,601107,四川成渝,4.91,-0.61,-0.03,70191.0,34361062.0,1.62,4.93,4.85,4.92,4.94,0.65,0.32,10.03,0.93,15015074600.0,10619053400.0,0.2,0.2,-8.4,-6.12,铁路公路,True
4294,000709,河钢股份,2.12,-0.93,-0.02,663583.0,140325665.64,2.34,2.14,2.09,2.14,2.14,0.92,0.64,28.9,0.43,21914696715.0,21911074284.0,0.0,0.0,0.47,-4.07,钢铁行业,True
4994,601857,中国石油,8.83,-1.89,-0.17,1502697.0,1334267977.0,1.78,8.98,8.82,8.95,9.0,0.97,0.09,9.15,1.08,1616075234133.0,1429771947133.0,-0.11,0.0,4.5,-1.23,石油行业,True
5041,600282,南钢股份,4.43,-1.99,-0.09,270313.0,119973885.0,2.88,4.52,4.39,4.52,4.52,0.72,0.44,11.68,1.06,27311353179.0,27311353179.0,0.0,-0.23,2.07,-5.54,钢铁行业,True
