序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
371,002045,国光电器,16.16,4.26,0.66,744446.0,1207402606.47,9.03,16.79,15.39,15.5,15.5,3.53,13.25,70.04,2.03,9089727413.0,9079219373.0,0.0,0.0,6.25,-25.5,消费电子,True
603,600021,上海电力,10.13,3.05,0.3,823036.0,832091672.0,4.48,10.35,9.91,9.91,9.83,0.93,2.92,8.61,1.47,28533613124.0,28533613124.0,0.1,0.1,14.98,13.95,电力行业,True
624,603868,飞科电器,39.13,2.97,1.13,22141.0,85245198.0,3.79,39.19,37.75,38.17,38.0,1.38,0.51,23.55,5.69,17045028000.0,17045028000.0,0.03,0.03,7.29,-4.61,家电行业,True
720,002270,华明装备,18.35,2.63,0.47,83182.0,151724971.46,3.69,18.46,17.8,17.84,17.88,1.63,0.93,24.0,5.22,16445736659.0,16445473116.0,0.22,0.22,20.49,10.41,电网设备,True
764,002011,盾安环境,12.15,2.53,0.3,240456.0,291239884.57,3.88,12.32,11.86,11.86,11.85,1.96,2.62,14.88,2.26,12945049611.0,11133186912.0,0.0,-0.08,3.14,12.4,家电行业,True
898,300415,伊之密,21.7,2.17,0.46,115808.0,250557649.76,2.73,21.77,21.19,21.21,21.24,2.07,2.56,19.19,3.54,10167797223.0,9832099416.0,0.05,0.09,4.33,10.88,专用设备,True
1154,688459,哈铁科技,10.06,1.72,0.17,51480.0,51550141.0,2.33,10.09,9.86,9.89,9.89,2.2,2.93,-790.02,1.44,4828800000.0,1766384778.0,-0.1,-0.1,4.68,5.45,交运设备,True
1160,300691,联合光电,20.1,1.72,0.34,93893.0,187766694.53,3.49,20.3,19.61,19.7,19.76,1.45,4.46,-56.36,3.41,5407880197.0,4233394585.0,0.05,0.05,11.73,2.34,光学光电子,True
1192,301278,快可电子,36.09,1.66,0.59,20135.0,72002312.3,2.31,36.22,35.4,35.5,35.5,1.36,4.48,78.62,2.29,3240165361.0,1623431453.0,-0.03,-0.33,8.35,4.79,光伏设备,True
1240,603690,至纯科技,25.6,1.59,0.4,159724.0,407410197.0,2.94,25.8,25.06,25.15,25.2,1.73,4.17,129.12,2.05,9821303040.0,9803884800.0,-0.04,-0.08,-0.19,2.15,专用设备,True
1383,002077,大港股份,14.29,1.42,0.2,154236.0,218904077.41,2.56,14.34,13.98,14.09,14.09,1.59,2.66,132.61,2.51,8293180251.0,8293180251.0,0.0,0.0,1.06,-2.59,半导体,True
1388,002405,四维图新,8.65,1.41,0.12,366971.0,316016132.39,1.88,8.66,8.5,8.53,8.53,1.26,1.56,-33.64,2.38,20516219766.0,20378113044.0,0.0,0.0,2.0,-10.27,软件开发,True
1483,300341,麦克奥迪,16.96,1.31,0.22,91062.0,154164474.0,2.09,17.1,16.75,16.75,16.74,1.05,1.77,62.89,4.83,8775279299.0,8739957131.0,0.0,0.0,9.07,-2.75,电网设备,True
1526,603172,万丰股份,17.51,1.27,0.22,16797.0,29208147.0,2.66,17.59,17.13,17.37,17.29,1.03,3.35,56.34,2.2,2335483800.0,876900800.0,0.0,-0.06,16.35,33.97,化学原料,True
1542,600497,驰宏锌锗,5.67,1.25,0.07,799335.0,451956970.0,2.32,5.7,5.57,5.58,5.6,1.06,1.59,14.45,1.78,28578957339.0,28578957339.0,0.18,0.18,10.74,4.23,有色金属,True
1592,002079,苏州固锝,10.18,1.19,0.12,147467.0,149061041.44,1.99,10.18,9.98,10.03,10.06,1.15,1.82,56.0,2.7,8247218237.0,8239472906.0,0.0,0.1,5.38,-0.68,半导体,True
1722,600271,航天信息,9.48,1.07,0.1,222394.0,210206808.0,1.92,9.52,9.34,9.38,9.38,1.34,1.2,-13.94,1.28,17565346368.0,17565346368.0,0.0,0.0,8.97,4.06,互联网服务,True
1764,600703,三安光电,12.72,1.03,0.13,456514.0,575877617.0,1.83,12.73,12.5,12.6,12.59,0.95,0.92,74.87,1.72,63460318207.0,63460318207.0,0.08,0.08,1.76,4.69,光学光电子,True
1765,688432,有研硅,11.82,1.03,0.12,66137.0,77924041.0,1.71,11.85,11.65,11.74,11.7,1.14,1.3,75.12,3.41,14746880906.0,5999426078.0,0.0,0.0,5.91,5.16,半导体,True
1783,002786,银宝山新,9.99,1.01,0.1,140195.0,139815105.0,2.02,10.02,9.82,9.89,9.89,1.03,2.84,-76.16,22.69,4951163880.0,4936178880.0,0.1,0.1,7.65,8.0,专用设备,True
1799,301090,华润材料,8.06,1.0,0.08,47633.0,38196274.03,1.38,8.07,7.96,7.98,7.98,0.98,0.32,-154.18,1.86,11980052355.0,11924036967.0,0.12,0.25,8.77,16.14,化学原料,True
1825,300088,长信科技,6.2,0.98,0.06,393855.0,242470242.85,1.95,6.21,6.09,6.12,6.14,1.17,1.58,48.57,1.82,15485948190.0,15410122611.0,0.0,0.16,4.03,-4.32,光学光电子,True
