序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
249,600079,人福医药,20.88,3.06,0.62,391022.0,816202861.0,4.2,21.13,20.28,20.28,20.26,3.36,2.53,15.77,1.88,34080878149.0,32221572718.0,0.0,0.0,4.24,-10.69,化学制药,True
337,300039,上海凯宝,6.17,2.32,0.14,563175.0,351400107.13,5.64,6.38,6.04,6.05,6.03,1.87,6.14,19.14,1.57,6453820000.0,5657434814.0,0.0,0.16,-0.48,-0.16,中药,True
341,002061,浙江交科,4.0,2.3,0.09,635144.0,254979938.31,4.09,4.07,3.91,3.93,3.91,2.41,2.44,12.07,0.69,10682205720.0,10396551600.0,0.0,-0.25,0.5,-1.96,工程建设,True
376,002777,久远银海,17.74,2.01,0.35,245613.0,443038494.97,8.97,18.77,17.21,17.41,17.39,4.73,6.07,121.49,4.29,7242018614.0,7176033850.0,0.0,0.17,-16.91,3.02,互联网服务,True
475,688075,安旭生物,37.64,1.43,0.53,5728.0,21635365.0,3.29,38.17,36.95,37.24,37.11,0.97,0.45,35.14,0.91,4783396780.0,4783396780.0,-0.05,0.13,-0.11,2.06,医疗器械,True
489,002312,川发龙蟒,11.35,1.34,0.15,942199.0,1092177285.47,7.95,12.08,11.19,11.24,11.2,3.64,5.36,51.92,2.24,21443993326.0,19961504654.0,0.0,-0.09,-17.81,-21.56,化肥行业,True
498,688606,奥泰生物,63.2,1.3,0.81,14760.0,93536152.0,3.48,64.47,62.3,62.3,62.39,1.82,1.86,20.46,1.27,5010550036.0,5010550036.0,-0.09,0.03,-7.14,-0.16,医疗器械,True
509,300741,华宝股份,16.58,1.28,0.21,36780.0,61623007.5,4.95,17.19,16.38,16.41,16.37,1.58,0.6,52.33,1.49,10211290400.0,10211243147.0,-0.12,0.0,6.83,-4.38,食品饮料,True
531,002078,太阳纸业,14.29,1.2,0.17,157390.0,224341924.65,2.62,14.44,14.07,14.12,14.12,1.68,0.57,11.27,1.35,39933906851.0,39510149319.0,0.0,0.07,2.58,-3.9,造纸印刷,True
544,688247,宣泰医药,9.75,1.14,0.11,51656.0,50894854.0,3.73,9.95,9.59,9.64,9.64,1.62,3.63,53.93,3.42,4420065000.0,1387635600.0,-0.2,-0.1,-8.71,-3.08,化学制药,True
