序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
688,601038,一拖股份,15.95,3.44,0.53,159056.0,249987626.0,6.16,16.19,15.24,15.48,15.42,1.5,2.17,12.21,2.41,17922142136.0,11670699136.0,-0.06,0.19,5.21,11.93,专用设备,True
782,600303,ST曙光,3.3,3.13,0.1,137550.0,44947613.0,2.81,3.3,3.21,3.21,3.2,1.33,2.04,-7.48,1.53,2229493896.0,2229493896.0,0.3,0.3,41.03,-24.14,汽车整车,True
844,600535,天士力,15.07,2.94,0.43,229201.0,342669457.0,3.69,15.13,14.59,14.65,14.64,2.09,1.53,20.05,1.79,22513826575.0,22513826575.0,0.0,-0.07,9.6,-7.89,中药,True
879,600483,福能股份,10.08,2.86,0.28,417589.0,418656212.0,3.98,10.14,9.75,9.79,9.8,2.16,1.5,11.85,1.16,28023789024.0,28023789024.0,-0.2,-0.2,8.86,26.63,电力行业,True
1081,000869,张  裕Ａ,24.43,2.43,0.58,33087.0,80305951.59,3.27,24.5,23.72,23.94,23.85,1.92,0.73,54.96,1.55,16412657877.0,11117953627.0,-0.04,-0.08,21.85,3.34,酿酒行业,True
1306,600329,达仁堂,32.86,2.05,0.66,56658.0,185129411.0,2.92,32.91,31.97,32.2,32.2,1.53,1.0,23.61,3.94,25307400949.0,18594424977.0,0.0,0.0,21.7,1.51,中药,True
1349,002242,九阳股份,11.84,1.98,0.23,169063.0,197996517.18,3.79,11.95,11.51,11.66,11.61,1.39,2.21,69.46,2.62,9081481280.0,9065955488.0,-0.08,0.0,31.12,-5.73,家电行业,True
1412,600332,白云山,29.57,1.9,0.55,134856.0,395610404.0,2.62,29.64,28.88,29.02,29.02,2.03,0.96,11.41,1.33,48074638362.0,41572195362.0,-0.07,-0.07,18.61,7.72,中药,True
1436,603998,方盛制药,11.49,1.86,0.21,86808.0,99274352.0,2.66,11.53,11.23,11.28,11.28,1.71,1.98,16.59,3.16,5045535449.0,5040772844.0,0.0,0.09,7.38,7.28,中药,True
1481,000537,中绿电,9.56,1.81,0.17,190702.0,181955531.92,3.3,9.68,9.37,9.42,9.39,1.46,0.92,16.18,1.01,19756718485.0,19756663993.0,0.0,0.0,19.05,1.16,电力行业,True
1598,600233,圆通速递,14.82,1.65,0.24,230887.0,338838462.0,2.61,14.85,14.47,14.58,14.58,1.08,0.67,13.07,1.67,51060735182.0,51060735182.0,0.0,-0.13,-4.69,24.12,物流行业,True
1710,002092,ST中泰,4.69,1.52,0.07,275298.0,128569574.38,2.16,4.72,4.62,4.64,4.62,1.22,1.07,-26.17,0.54,12147191535.0,12079680157.0,0.0,0.0,37.13,-23.11,化学原料,True
1764,600572,康恩贝,4.94,1.44,0.07,551164.0,271374524.0,2.67,4.97,4.84,4.88,4.87,1.33,2.15,18.37,1.91,12695984356.0,12662679602.0,0.0,0.0,22.28,1.86,中药,True
1768,603855,华荣股份,20.53,1.43,0.29,19658.0,40288256.0,2.57,20.7,20.18,20.24,20.24,0.94,0.59,16.17,3.56,6930086270.0,6847863620.0,0.05,-0.05,30.6,8.28,专用设备,True
1932,600475,XD华光环,9.6,1.27,0.12,69073.0,65894327.0,2.0,9.62,9.43,9.53,9.48,1.13,0.73,14.3,1.08,9177270998.0,9047102314.0,0.0,-0.1,17.36,-3.52,电源设备,True
1987,000993,闽东电力,9.23,1.21,0.11,93754.0,85921480.0,1.64,9.23,9.08,9.1,9.12,1.09,2.13,27.7,1.7,4226891930.0,4058870090.0,0.11,0.0,19.71,-7.7,电力行业,True
1998,600325,华发股份,6.75,1.2,0.08,488533.0,327316617.0,2.25,6.75,6.6,6.66,6.67,1.21,1.9,10.47,0.89,18577026783.0,17355874158.0,0.0,0.0,28.57,-1.32,房地产开发,True
2004,301529,福赛科技,33.94,1.19,0.4,10485.0,35224940.88,2.3,33.95,33.18,33.55,33.54,0.82,2.46,41.5,2.32,2879374907.0,1446088707.0,0.12,0.12,9.84,-14.18,汽车零部件,True
