序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
167,601098,中南传媒,13.2,4.18,0.53,255851.0,332313985.0,4.81,13.25,12.64,12.64,12.67,3.71,1.42,18.58,1.56,23707200000.0,23707200000.0,0.08,0.15,-8.78,-12.06,文化传媒,True
186,601298,青岛港,8.79,3.9,0.33,292789.0,256243598.0,4.02,8.91,8.57,8.59,8.46,1.58,0.54,10.9,1.34,57056769000.0,47396339250.0,0.0,-0.11,4.89,-3.51,航运港口,True
240,002096,易普力,12.01,3.0,0.35,103220.0,122005983.16,5.4,12.15,11.52,11.61,11.66,1.92,1.47,21.32,2.04,14897693648.0,8418334594.0,0.08,-0.74,-7.04,1.09,化学制品,True
288,000651,格力电器,43.74,2.41,1.03,708548.0,3087674416.31,2.51,43.86,42.79,42.79,42.71,1.74,1.28,8.37,1.94,245005487111.0,241245619237.0,0.16,0.11,0.67,-3.76,家电行业,True
307,600282,南钢股份,4.72,2.16,0.1,721608.0,345210086.0,4.76,4.85,4.63,4.65,4.62,1.84,1.17,12.87,1.12,29099229572.0,29099229572.0,-0.21,-0.42,0.21,0.64,钢铁行业,True
311,002318,久立特材,23.79,2.15,0.5,74621.0,178013418.33,3.99,24.08,23.15,23.3,23.29,1.29,0.78,16.69,3.07,23246891429.0,22713786124.0,0.13,0.17,2.63,1.62,钢铁行业,True
353,300070,碧水源,4.85,1.89,0.09,677300.0,331434095.53,4.41,4.99,4.78,4.78,4.76,2.2,1.97,-306.98,0.65,17577415411.0,16658625993.0,0.0,-0.21,-11.82,-4.15,环保行业,True
378,600754,锦江酒店,27.29,1.75,0.47,121495.0,329525757.0,2.72,27.44,26.71,26.8,26.82,1.06,1.34,19.81,1.72,29201502479.0,24779588070.0,0.0,-0.04,1.79,1.6,旅游酒店,True
407,600901,江苏金租,5.11,1.59,0.08,654649.0,333513622.0,2.19,5.13,5.02,5.02,5.03,1.78,1.13,9.97,1.26,29599060589.0,29586636482.0,0.0,0.0,0.2,-2.11,多元金融,True
410,600941,中国移动,106.65,1.57,1.65,354595.0,3798320242.0,2.93,108.18,105.1,105.1,105.0,2.67,3.93,16.62,1.7,2299895862446.0,96280193016.0,-0.23,-0.03,-6.43,-9.74,通信服务,True
417,601928,凤凰传媒,10.62,1.53,0.16,210886.0,223322625.0,2.01,10.65,10.44,10.46,10.46,1.79,0.83,15.09,1.41,27026838000.0,27026838000.0,0.09,0.0,-6.18,-7.97,文化传媒,True
419,600528,中铁工业,8.0,1.52,0.12,270846.0,217484138.0,3.05,8.11,7.87,7.88,7.88,2.2,1.22,10.11,0.75,17772412704.0,17772412704.0,0.13,0.13,-3.15,-0.74,交运设备,True
495,002391,长青股份,5.22,1.16,0.06,196380.0,104008567.58,4.84,5.44,5.19,5.21,5.16,4.43,4.23,58.01,0.77,3390873111.0,2422710633.0,0.19,0.19,-2.61,4.19,农药兽药,True
518,600757,长江传媒,8.44,1.08,0.09,162279.0,136555002.0,1.68,8.46,8.32,8.33,8.35,1.77,1.34,11.15,1.1,10243208304.0,10241915549.0,0.0,0.0,-5.38,-11.81,文化传媒,True
540,600585,海螺水泥,24.92,1.01,0.25,222178.0,556476960.0,3.04,25.36,24.61,24.67,24.67,1.36,0.56,19.05,0.71,132058620269.0,99672588269.0,-0.36,-0.2,1.47,4.79,水泥建材,True
542,603097,江苏华辰,24.01,1.01,0.24,36693.0,87699701.0,3.49,24.23,23.4,23.7,23.77,1.24,9.17,47.33,3.77,3948084350.0,960400000.0,-0.5,-0.58,4.26,2.08,电网设备,True
582,600308,华泰股份,3.52,0.86,0.03,178541.0,63255075.0,3.72,3.61,3.48,3.49,3.49,2.59,1.18,23.9,0.58,5339383020.0,5339383020.0,-0.28,-0.28,-7.37,-3.3,造纸印刷,True
595,000637,茂化实华,3.64,0.83,0.03,138333.0,50664574.25,3.05,3.72,3.61,3.62,3.61,1.38,3.76,-12.39,3.04,1892346296.0,1339571888.0,0.0,0.0,-12.5,-2.15,石油行业,True
