序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
541,601677,明泰铝业,12.6,4.22,0.51,559589.0,701735998.0,5.13,12.7,12.08,12.09,12.09,3.04,4.69,8.33,0.91,15670670740.0,15025399540.0,0.0,0.08,-0.4,5.18,有色金属,True
739,000523,红棉股份,3.08,3.36,0.1,398409.0,120448502.64,7.38,3.12,2.9,2.97,2.98,2.7,2.22,68.84,3.84,5653242860.0,5528039606.0,0.0,-0.32,-4.64,0.98,食品饮料,True
966,600906,财达证券,7.02,2.63,0.18,379657.0,263890305.0,3.65,7.05,6.8,6.87,6.84,2.05,1.79,46.19,1.96,22779900000.0,14912129349.0,0.0,0.14,-7.02,-1.13,证券,True
1076,603757,大元泵业,20.41,2.31,0.46,23871.0,47819270.0,3.61,20.47,19.75,19.85,19.95,2.71,1.45,13.02,2.2,3362469615.0,3362469615.0,0.15,0.44,-0.39,1.8,通用设备,True
1182,603035,常熟汽饰,14.33,2.07,0.29,107551.0,152926333.0,2.71,14.39,14.01,14.04,14.04,1.97,2.83,10.6,1.04,5445843270.0,5445843270.0,0.07,0.0,-5.41,-0.42,汽车零部件,True
1300,601766,中国中车,7.56,1.89,0.14,1155844.0,867614550.0,2.16,7.56,7.4,7.45,7.42,1.22,0.48,22.46,1.33,216963412505.0,183918153243.0,0.13,0.0,-7.24,-9.79,交运设备,True
1361,688538,和辉光电-U,2.29,1.78,0.04,978332.0,220835850.0,3.11,2.29,2.22,2.25,2.25,1.53,1.7,-12.6,3.16,31675288892.0,13172619810.0,0.0,0.0,-10.2,-1.29,光学光电子,True
1365,002110,三钢闽光,3.45,1.77,0.06,268243.0,92108016.09,3.24,3.47,3.36,3.39,3.39,1.33,1.1,-4.73,0.44,8380312983.0,8380312983.0,0.0,0.29,-6.76,3.92,钢铁行业,True
1446,601901,方正证券,8.15,1.62,0.13,710388.0,575303799.0,2.62,8.18,7.97,8.05,8.02,1.51,0.86,25.6,1.43,67091626369.0,67091626369.0,0.0,0.12,-6.64,-2.16,证券,True
1518,002507,涪陵榨菜,13.42,1.51,0.2,261313.0,352788409.84,3.56,13.76,13.29,13.29,13.22,1.75,2.27,17.31,1.81,15485593356.0,15418432791.0,0.0,0.07,-9.32,-5.02,食品饮料,True
1534,688425,铁建重工,4.12,1.48,0.06,299977.0,122644527.0,1.72,4.12,4.05,4.07,4.06,1.07,2.03,16.01,1.29,21974007640.0,6089182840.0,0.0,0.24,-15.92,-6.36,工程机械,True
1569,002206,海 利 得,4.32,1.41,0.06,288894.0,124489493.17,3.76,4.38,4.22,4.25,4.26,1.81,3.15,12.7,1.32,5020735190.0,3957874428.0,0.0,0.23,-4.85,0.7,化纤行业,True
1629,601678,滨化股份,3.84,1.32,0.05,273524.0,104216171.0,3.17,3.87,3.75,3.79,3.79,1.49,1.35,31.32,0.7,7902859300.0,7794571300.0,-0.26,-0.26,-6.57,2.4,化学原料,True
1713,600528,中铁工业,7.64,1.19,0.09,116576.0,88655345.0,1.46,7.65,7.54,7.56,7.55,1.11,0.52,9.65,0.72,16972654132.0,16972654132.0,0.0,0.13,-9.37,-5.21,交运设备,True
1737,603303,得邦照明,12.16,1.16,0.14,23358.0,28161566.0,2.25,12.2,11.93,12.04,12.02,1.36,0.49,16.84,1.67,5799646032.0,5799646032.0,0.0,0.08,0.75,3.31,家电行业,True
1810,688009,中国通号,5.69,1.07,0.06,412266.0,233005729.0,2.84,5.72,5.56,5.64,5.63,1.55,0.48,19.16,1.35,60256070110.0,49053592420.0,-0.35,-0.35,-15.45,-9.11,交运设备,True
1868,601311,骆驼股份,8.08,1.0,0.08,191556.0,154499195.0,1.75,8.12,7.98,7.99,8.0,1.38,1.63,14.58,1.0,9479020633.0,9479020633.0,0.12,0.0,-7.76,-2.53,电池,True
1918,000657,中钨高新,9.65,0.94,0.09,203572.0,196247800.29,1.88,9.71,9.53,9.53,9.56,1.21,1.63,73.35,1.89,20163488716.0,12036533172.0,0.1,-0.1,-6.94,4.78,小金属,True
1947,000792,盐湖股份,16.52,0.92,0.15,420091.0,692213876.15,1.53,16.62,16.37,16.44,16.37,1.17,0.79,20.87,2.49,87416778377.0,87415295377.0,0.0,0.0,-14.0,0.36,化肥行业,True
1953,600339,中油工程,3.33,0.91,0.03,388201.0,128875242.0,2.12,3.35,3.28,3.31,3.3,1.31,0.7,22.05,0.7,18591881078.0,18591881078.0,0.0,0.3,-13.51,-6.98,采掘行业,True
1955,600019,宝钢股份,6.71,0.9,0.06,896604.0,595947015.0,1.95,6.71,6.58,6.65,6.65,1.59,0.41,18.74,0.74,147007001233.0,146157788666.0,0.15,0.15,-0.3,-4.14,钢铁行业,True
1997,300070,碧水源,4.83,0.84,0.04,307356.0,147797048.14,2.3,4.85,4.74,4.79,4.79,0.93,0.89,-305.71,0.65,17504931223.0,16589930628.0,-0.21,0.0,-19.63,-4.55,环保行业,True
2032,601633,长城汽车,25.19,0.8,0.2,205375.0,514626318.0,1.64,25.22,24.81,24.99,24.99,0.94,0.33,15.5,2.8,215552836938.0,156023690393.0,0.04,-0.04,-7.7,-4.33,汽车整车,True
2078,301170,锡南科技,24.34,0.75,0.18,16855.0,40739689.7,1.74,24.34,23.92,24.1,24.16,1.33,5.02,23.58,1.45,2434000000.0,817225845.0,0.04,0.16,-1.18,6.2,汽车零部件,True
