序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
101,002048,宁波华翔,13.75,10.0,1.25,552779.0,738274536.76,10.24,13.75,12.47,12.5,12.5,6.47,7.79,11.71,0.99,11190205428.0,9759769016.0,0.0,0.0,4.64,8.95,汽车零部件,True
154,601003,柳钢股份,3.11,8.74,0.25,629694.0,190937236.0,10.14,3.14,2.85,2.86,2.86,5.68,2.46,-19.45,0.94,7970286852.0,7970286852.0,-0.32,-0.32,5.07,12.68,钢铁行业,True
335,000709,河钢股份,2.25,5.14,0.11,1803868.0,398762107.97,5.14,2.26,2.15,2.15,2.14,2.48,1.75,30.67,0.45,23258522457.0,23254677896.0,0.45,0.45,3.21,1.81,钢铁行业,True
386,603609,禾丰股份,7.6,4.83,0.35,149448.0,113095520.0,5.1,7.8,7.43,7.43,7.25,2.17,1.63,18.13,1.07,6987701805.0,6987701805.0,0.0,0.0,-7.88,-11.83,农牧饲渔,True
414,600019,宝钢股份,6.94,4.68,0.31,1673357.0,1148395343.0,4.68,6.96,6.65,6.65,6.63,2.51,0.77,19.39,0.76,152045989353.0,151167668158.0,0.0,0.0,5.79,-0.86,钢铁行业,True
422,600507,方大特钢,4.3,4.62,0.19,660275.0,280834740.0,4.87,4.34,4.14,4.14,4.11,2.89,2.85,39.47,1.06,9946707927.0,9946707927.0,0.0,0.0,5.13,6.17,钢铁行业,True
423,603087,甘李药业,45.96,4.62,2.03,146420.0,664210708.0,6.03,46.5,43.85,43.86,43.93,2.06,2.64,40.84,2.53,27624960728.0,25458062456.0,-0.04,-0.02,5.0,4.22,生物制品,True
617,601901,方正证券,8.24,3.65,0.29,968022.0,786444498.0,3.52,8.24,7.96,8.0,7.95,1.95,1.18,25.89,1.44,67832515495.0,67832515495.0,0.0,0.12,-0.84,-1.08,证券,True
714,600409,三友化工,5.65,3.29,0.18,330695.0,184893867.0,3.29,5.66,5.48,5.48,5.47,1.75,1.6,22.16,0.85,11663574381.0,11663574381.0,0.0,0.36,-0.18,4.63,化学原料,True
834,601330,绿色动力,6.49,3.02,0.19,109410.0,70789217.0,4.6,6.59,6.3,6.3,6.3,2.46,1.11,13.47,1.14,9043508185.0,6419213135.0,0.0,0.0,1.56,-1.07,环保行业,True
858,601996,丰林集团,2.09,2.96,0.06,204379.0,42458132.0,2.96,2.1,2.04,2.04,2.03,1.06,1.82,-70.69,0.87,2342711129.0,2342711129.0,0.0,0.0,-7.52,-2.34,装修建材,True
874,300181,佐力药业,15.18,2.92,0.43,256122.0,384569152.71,5.36,15.31,14.52,14.78,14.75,1.18,4.26,18.95,4.1,10647059745.0,9124431758.0,0.0,0.0,-7.94,-1.17,中药,True
924,300625,三雄极光,12.02,2.82,0.33,26875.0,31945347.0,3.17,12.04,11.67,11.67,11.69,1.5,1.65,41.04,1.6,3357558620.0,1960761971.0,-0.08,0.25,-0.83,3.09,家电行业,True
928,002455,百川股份,8.05,2.81,0.22,244352.0,195292782.83,2.55,8.05,7.85,7.87,7.83,1.4,4.81,34.93,2.72,4783747212.0,4086214897.0,0.12,0.12,-11.93,7.76,化学制品,True
937,002537,海联金汇,5.89,2.79,0.16,266476.0,155873319.8,3.84,5.95,5.73,5.73,5.73,1.68,2.27,102.88,1.71,6914958628.0,6914958628.0,0.0,0.34,-8.82,2.43,汽车零部件,True
972,603711,香飘飘,14.68,2.73,0.39,91394.0,132479876.0,3.01,14.68,14.25,14.27,14.29,1.61,2.22,255.97,1.85,6051904868.0,6051904868.0,0.0,0.07,7.86,-10.49,食品饮料,True
995,000885,城发环境,12.69,2.67,0.33,65843.0,82921529.69,3.07,12.71,12.33,12.33,12.36,1.46,1.03,7.07,0.99,8147973056.0,8147973056.0,0.16,0.08,-5.16,-3.2,环保行业,True
1003,002108,沧州明珠,3.47,2.66,0.09,291139.0,100240701.02,2.66,3.47,3.38,3.39,3.38,1.41,1.77,31.32,1.14,5778919429.0,5719822060.0,0.29,0.29,-4.14,-3.34,塑料制品,True
1006,301265,华新环保,9.27,2.66,0.24,38513.0,35645564.45,5.43,9.5,9.01,9.01,9.03,2.32,2.27,52.03,1.36,2808561397.0,1574019608.0,0.0,0.11,-2.42,3.46,环保行业,True
1013,600606,绿地控股,1.94,2.65,0.05,941809.0,181774098.0,2.12,1.94,1.9,1.9,1.89,1.22,0.67,86.43,0.34,27265183529.0,27265183529.0,0.52,0.0,-11.82,-7.62,房地产开发,True
1014,600533,栖霞建设,2.33,2.64,0.06,205139.0,47635802.0,3.08,2.35,2.28,2.29,2.27,1.1,1.95,-10.54,0.6,2446500000.0,2446500000.0,-0.43,0.0,-7.17,-0.43,房地产开发,True
