序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
178,002312,川发龙蟒,11.53,3.13,0.35,1274873.0,1477878499.49,6.17,11.8,11.11,11.22,11.18,1.78,7.25,52.74,2.35,21784074277.0,20278074772.0,0.0,0.26,-8.71,-19.54,化肥行业,True
278,600917,重庆燃气,5.72,1.96,0.11,146534.0,83145096.0,4.1,5.78,5.55,5.6,5.61,2.47,0.94,-41.27,1.58,8929147427.0,8929147427.0,0.18,0.35,-1.89,-5.92,燃气,True
282,300847,中船汉光,17.05,1.91,0.32,157252.0,265623295.03,8.07,17.56,16.21,16.71,16.73,2.96,5.31,48.54,3.6,5046970500.0,5046970500.0,-0.06,0.0,-4.75,0.29,消费电子,True
311,600583,海油工程,5.57,1.64,0.09,1149450.0,634361168.0,4.74,5.66,5.4,5.45,5.48,1.19,2.6,11.38,0.95,24626946236.0,24626946236.0,0.0,0.18,-0.18,5.69,采掘行业,True
312,002238,天威视讯,8.7,1.64,0.14,164654.0,142684839.6,4.21,8.84,8.48,8.55,8.56,1.56,2.05,-173.57,3.1,6982264692.0,6982264692.0,-0.11,-0.11,-9.0,8.34,文化传媒,True
320,000731,四川美丰,6.97,1.6,0.11,180178.0,125316537.96,4.08,7.1,6.82,6.85,6.86,2.3,3.22,-79.53,0.95,3895039043.0,3895039043.0,-0.14,-0.14,-2.24,-2.79,化肥行业,True
412,605090,九丰能源,26.39,0.96,0.25,51925.0,135896619.0,3.25,26.61,25.76,26.16,26.14,1.35,0.81,8.49,1.85,17195280886.0,17022120631.0,0.04,-0.04,4.14,-4.8,燃气,True
461,000656,*ST金科,1.4,0.72,0.01,677413.0,94765181.0,2.88,1.42,1.38,1.38,1.39,1.07,1.27,-1.16,-0.25,7475602142.0,7445592619.0,0.0,0.72,-4.76,-19.08,房地产开发,True
475,000690,宝新能源,4.37,0.69,0.03,385036.0,166438116.2,2.76,4.38,4.26,4.34,4.34,1.35,1.77,7.94,0.78,9508629957.0,9502439909.0,-0.23,-0.23,7.9,0.92,电力行业,True
481,688132,邦彦技术,18.0,0.67,0.12,26558.0,47408792.0,2.74,18.1,17.61,17.88,17.88,1.68,2.45,-25.18,1.91,2740053672.0,1952922924.0,0.0,0.56,-13.38,6.01,通信设备,True
530,603053,成都燃气,9.44,0.53,0.05,46559.0,43850694.0,2.24,9.53,9.32,9.35,9.39,1.51,0.52,11.7,1.73,8391121600.0,8391121600.0,0.0,0.11,0.85,-5.88,燃气,True
547,600642,申能股份,8.82,0.46,0.04,227739.0,200082733.0,1.71,8.88,8.73,8.78,8.78,0.67,0.47,10.68,1.18,43165915042.0,43033137263.0,-0.11,-0.23,0.0,-7.06,电力行业,True
598,002244,滨江集团,9.38,0.32,0.03,192719.0,180416695.26,1.39,9.42,9.29,9.35,9.35,0.62,0.72,7.48,1.02,29185343688.0,25160478081.0,0.0,-0.11,-13.87,8.94,房地产开发,True
599,603328,依顿电子,9.32,0.32,0.03,271965.0,254961638.0,2.48,9.5,9.27,9.29,9.29,2.7,2.72,20.01,2.24,9305485135.0,9305485135.0,0.0,0.11,-14.42,-5.48,电子元件,True
606,601952,苏垦农发,9.88,0.3,0.03,89200.0,88124426.0,1.62,9.96,9.8,9.9,9.85,1.05,0.65,41.3,2.04,13614640000.0,13614640000.0,0.0,0.2,3.56,0.92,农牧饲渔,True
639,600737,中粮糖业,9.28,0.22,0.02,115924.0,107325748.0,0.65,9.29,9.23,9.26,9.26,1.11,0.54,28.04,1.7,19848511556.0,19848511556.0,0.11,0.0,-3.83,-9.11,食品饮料,True
645,603933,睿能科技,15.25,0.2,0.03,74521.0,114635822.0,4.47,15.79,15.11,15.23,15.22,2.43,3.59,60.34,2.42,3165054769.0,3165054769.0,-0.07,0.0,-12.76,-1.87,半导体,True
671,600563,法拉电子,102.81,0.14,0.14,15369.0,159056208.0,3.13,105.31,102.1,102.57,102.67,0.9,0.68,21.88,4.53,23132250000.0,23132250000.0,0.01,0.06,-15.17,-12.07,电子元件,True
680,600989,宝丰能源,16.7,0.12,0.02,279652.0,465090982.0,1.56,16.74,16.48,16.6,16.68,0.71,0.38,12.56,2.88,122467112000.0,122467112000.0,-0.06,0.0,-2.17,1.64,化学原料,True
684,603031,安孚科技,27.54,0.11,0.03,27423.0,76095134.0,3.31,28.19,27.28,27.47,27.51,1.32,1.3,20.42,3.13,5814244800.0,5814244800.0,-0.07,0.0,-9.91,-2.89,电池,True
693,600750,江中药业,22.86,0.09,0.02,41161.0,94005931.0,0.74,22.93,22.76,22.91,22.84,0.71,0.66,12.74,3.83,14516009063.0,14339904630.0,-0.04,0.04,3.07,0.7,中药,True
705,600803,新奥股份,18.74,0.05,0.01,56607.0,105505877.0,1.98,18.8,18.43,18.71,18.73,1.05,0.2,14.86,2.35,58039421755.0,52857268201.0,-0.05,-0.05,-4.63,-13.56,燃气,True
721,600075,XD新疆天,4.2,0.0,0.0,78161.0,32777221.0,1.43,4.22,4.16,4.21,4.2,1.19,0.46,-103.27,0.8,7170923185.0,7170923185.0,0.0,0.24,-3.45,-3.0,化学原料,True
724,600567,山鹰国际,1.79,0.0,0.0,742938.0,132793464.0,2.23,1.81,1.77,1.79,1.79,0.92,1.36,74.61,0.66,9793681708.0,9793681708.0,0.0,0.0,4.68,-8.67,造纸印刷,True
729,601801,皖新传媒,6.72,0.0,0.0,104107.0,70166954.0,1.64,6.81,6.7,6.73,6.72,0.98,0.53,8.53,1.11,13157297913.0,13157297913.0,0.0,-0.15,-2.04,-8.45,文化传媒,True
733,600649,城投控股,4.26,0.0,0.0,200544.0,85406043.0,1.41,4.29,4.23,4.25,4.26,0.77,0.79,114.21,0.51,10775992201.0,10775992201.0,0.0,0.24,-0.93,-4.27,房地产开发,True
736,600177,雅戈尔,7.27,0.0,0.0,125019.0,90865061.0,0.96,7.3,7.23,7.27,7.27,0.81,0.27,10.46,0.83,33612422628.0,33612422628.0,0.14,0.0,-7.39,-15.47,纺织服装,True
750,000875,吉电股份,5.02,0.0,0.0,207650.0,104327572.28,1.2,5.06,5.0,5.03,5.02,0.96,0.62,7.3,1.05,18208898543.0,16778849842.0,0.0,0.0,-4.38,-4.2,电力行业,True
796,601921,浙版传媒,8.18,-0.12,-0.01,121617.0,99562796.0,1.59,8.26,8.13,8.18,8.19,0.79,0.55,28.17,1.38,18177777784.0,18177777784.0,0.0,0.0,0.25,3.81,文化传媒,True
800,000050,深天马Ａ,8.03,-0.12,-0.01,91157.0,73221973.05,1.37,8.08,7.97,8.01,8.04,0.74,0.37,51.18,0.72,19735713718.0,19735480647.0,-0.12,0.12,-8.12,-11.07,光学光电子,True
812,002078,太阳纸业,13.49,-0.15,-0.02,101860.0,137598544.02,0.89,13.56,13.44,13.51,13.51,0.76,0.37,10.64,1.28,37698278755.0,37298244528.0,0.15,0.15,-6.97,-9.28,造纸印刷,True
815,601006,大秦铁路,6.67,-0.15,-0.01,371698.0,248504624.0,0.75,6.71,6.66,6.7,6.68,0.43,0.18,13.07,0.81,134381675366.0,134381675366.0,-0.3,-0.15,4.06,-1.62,物流行业,True
832,600925,苏能股份,5.18,-0.19,-0.01,88820.0,46050533.0,0.96,5.21,5.16,5.2,5.19,0.95,0.55,44.24,2.21,35684444445.0,8319331675.0,-0.19,0.0,-0.38,-2.26,煤炭行业,True
836,600548,深高速,10.54,-0.19,-0.02,30390.0,32025854.0,0.76,10.58,10.5,10.55,10.56,0.57,0.21,13.99,1.16,26749003579.0,15106669236.0,0.0,0.0,-9.22,-21.81,铁路公路,True
845,601369,陕鼓动力,8.89,-0.22,-0.02,100491.0,89264108.0,1.35,8.95,8.83,8.88,8.91,1.11,0.59,15.46,1.68,15321688234.0,15036254701.0,0.11,0.23,3.25,2.18,通用设备,True
856,000895,双汇发展,24.45,-0.24,-0.06,59251.0,145222402.99,0.73,24.61,24.43,24.48,24.51,0.75,0.17,18.62,4.31,84710966658.0,84697825541.0,-0.08,-0.04,-2.86,-3.01,食品饮料,True
863,001213,中铁特货,4.03,-0.25,-0.01,136308.0,54854884.0,1.24,4.05,4.0,4.04,4.04,0.66,0.31,26.09,0.93,17911111109.0,17911111109.0,0.25,0.0,-0.49,-3.36,物流行业,True
901,002223,鱼跃医疗,35.22,-0.34,-0.12,69477.0,246595777.2,1.92,35.78,35.1,35.32,35.34,1.06,0.74,14.13,2.78,35307237439.0,33112370536.0,-0.06,0.2,-0.65,-2.41,医疗器械,True
924,688432,有研硅,10.44,-0.38,-0.04,26495.0,27738543.0,1.34,10.54,10.4,10.49,10.48,0.94,0.52,66.35,3.01,13025163846.0,5298985470.0,-0.29,-0.19,-14.64,-7.61,半导体,True
