序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
129,002462,嘉事堂,13.13,9.97,1.19,119120.0,153901810.13,9.55,13.13,11.99,11.99,11.94,3.77,4.09,20.75,0.88,3830114486.0,3827006601.0,0.0,0.0,4.29,1.63,医药商业,True
382,300214,日科化学,6.39,6.15,0.37,175974.0,111201424.0,8.31,6.55,6.05,6.06,6.02,2.18,4.37,-86.06,1.22,2972389103.0,2573144920.0,0.16,0.31,12.11,14.31,塑料制品,True
801,688167,炬光科技,67.77,4.83,3.12,27740.0,186881064.0,5.1,68.6,65.3,65.8,64.65,1.56,3.07,-47.91,2.91,6123923823.0,6123923823.0,0.0,0.03,1.13,6.39,半导体,True
831,603228,景旺电子,29.2,4.77,1.33,242508.0,703945648.0,4.2,29.39,28.22,28.23,27.87,1.56,2.63,20.96,2.37,27238342569.0,26893277409.0,0.0,-0.03,-5.56,4.89,电子元件,True
845,000048,京基智农,15.72,4.73,0.71,122279.0,190458984.83,5.33,15.8,15.0,15.0,15.01,1.76,2.32,18.6,1.97,8336036970.0,8280663270.0,0.06,0.0,0.64,-10.93,农牧饲渔,True
892,301012,扬电科技,25.18,4.61,1.11,49252.0,121571202.0,4.53,25.24,24.15,24.32,24.07,1.14,4.33,59.4,3.07,3587902984.0,2866118284.0,0.0,0.04,4.39,0.92,电网设备,True
1108,300578,会畅通讯,18.21,4.24,0.74,45054.0,81423174.33,4.01,18.31,17.61,17.61,17.47,1.43,2.32,136.92,3.05,3610491965.0,3534452723.0,0.05,0.11,-6.33,-5.4,通信服务,True
1121,000157,中联重科,7.64,4.23,0.31,657844.0,499678072.63,4.37,7.72,7.4,7.41,7.33,2.41,0.93,11.75,1.14,66299860683.0,54017988653.0,0.13,0.13,9.46,5.67,工程机械,True
1168,002256,兆新股份,2.25,4.17,0.09,447685.0,99281916.36,4.17,2.25,2.16,2.17,2.16,1.73,3.12,463.44,3.95,4398407600.0,3230391481.0,0.45,0.0,-8.16,-10.71,电网设备,True
1255,300149,睿智医药,6.15,4.06,0.24,130053.0,78975352.83,4.4,6.18,5.92,5.93,5.91,1.25,2.62,115.27,2.51,3062478551.0,3057069128.0,0.0,0.0,0.33,-4.21,医疗服务,True
1341,002387,维信诺,8.94,3.95,0.34,208187.0,183884353.4,3.26,8.94,8.66,8.69,8.6,1.21,1.49,-5.89,2.49,12486307220.0,12470217902.0,0.22,0.22,-2.93,-13.04,光学光电子,True
1437,002559,亚威股份,9.51,3.82,0.35,263993.0,248409061.0,3.17,9.51,9.22,9.26,9.16,1.29,5.27,36.4,3.0,5228265378.0,4759862900.0,0.11,0.11,-2.96,6.02,通用设备,True
1534,600805,悦达投资,4.47,3.71,0.16,127793.0,56559105.0,3.48,4.47,4.32,4.32,4.31,1.5,1.5,60.08,0.87,3803498388.0,3800730895.0,0.45,0.22,3.47,0.9,综合行业,True
1535,300730,科创信息,12.29,3.71,0.44,70071.0,85460795.0,3.54,12.35,11.93,11.99,11.85,1.14,3.56,-28.84,10.44,2963597659.0,2417174488.0,0.16,0.24,0.99,0.99,软件开发,True
1551,002927,泰永长征,13.74,3.7,0.49,54384.0,73889593.06,3.09,13.74,13.33,13.33,13.25,0.95,2.46,56.55,2.99,3066660553.0,3031629324.0,0.0,0.22,11.26,-7.1,电网设备,True
1580,000717,中南股份,2.55,3.66,0.09,308991.0,77879294.01,3.25,2.55,2.47,2.48,2.46,0.98,1.27,-11.67,0.79,6180806255.0,6180017348.0,0.39,0.39,1.19,-6.25,钢铁行业,True
1586,000045,深纺织Ａ,10.23,3.65,0.36,78863.0,80118235.0,3.75,10.29,9.92,9.93,9.87,1.3,1.73,62.09,1.74,5181718515.0,4675118685.0,-0.1,0.0,-1.25,-3.76,光学光电子,True
1599,002470,金正大,1.71,3.64,0.06,600478.0,101480193.0,3.03,1.71,1.66,1.66,1.65,1.71,1.83,159.57,2.72,5619107439.0,5618631503.0,0.0,0.59,-9.52,-12.76,化肥行业,True
1632,300235,方直科技,10.68,3.59,0.37,70573.0,74770029.7,3.2,10.7,10.37,10.45,10.31,1.25,3.47,102.69,3.78,2688654062.0,2169449899.0,0.09,0.09,-3.52,-0.93,软件开发,True
1666,002312,川发龙蟒,11.4,3.54,0.39,399102.0,450710284.25,2.91,11.4,11.08,11.08,11.01,1.79,2.27,52.15,2.25,21538460257.0,20049440798.0,0.09,0.09,-13.18,-21.22,化肥行业,True
1670,600581,八一钢铁,3.22,3.54,0.11,293246.0,93692940.0,4.5,3.25,3.11,3.12,3.11,1.03,1.91,-3.35,-17.51,4954586533.0,4935931141.0,0.0,0.31,4.21,4.89,钢铁行业,True
