序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
294,002110,三钢闽光,3.62,4.93,0.17,498681.0,179808059.5,8.12,3.69,3.41,3.44,3.45,2.51,2.05,-4.96,0.46,8793255942.0,8793255942.0,0.0,0.28,-0.82,9.04,钢铁行业,True
376,000792,盐湖股份,17.2,4.12,0.68,1219270.0,2106783349.79,4.06,17.64,16.97,16.98,16.52,3.19,2.3,21.73,2.6,91015047705.0,91013503661.0,0.06,0.0,-9.38,4.5,化肥行业,True
410,300181,佐力药业,14.96,3.89,0.56,360443.0,540854209.6,6.88,15.4,14.41,14.41,14.4,1.94,6.0,18.67,4.04,10492754532.0,8992193617.0,-0.13,0.07,-14.12,-2.6,中药,True
451,603877,太平鸟,14.52,3.64,0.51,38409.0,54965677.0,4.71,14.59,13.93,13.98,14.01,2.19,0.82,26.76,1.53,6879943835.0,6814573242.0,-0.07,0.0,0.76,-1.89,纺织服装,True
495,002116,中国海诚,10.31,3.41,0.34,153565.0,157254175.55,4.21,10.37,9.95,9.97,9.97,1.92,3.36,14.3,1.89,4805040020.0,4716345544.0,-0.1,-0.1,-5.24,3.31,工程咨询服务,True
515,002586,*ST围海,2.18,3.32,0.07,72052.0,15732673.0,4.74,2.22,2.12,2.14,2.11,1.67,0.8,-22.53,0.83,2494407697.0,1955369092.0,0.46,0.46,9.0,-16.79,工程建设,True
545,601186,中国铁建,8.51,3.15,0.26,1031769.0,871362448.0,4.61,8.58,8.2,8.23,8.25,1.95,0.9,5.52,0.45,115561898165.0,97892619205.0,-0.12,-0.12,-10.98,-7.2,工程建设,True
551,600063,皖维高新,3.96,3.13,0.12,328352.0,128450640.0,3.91,3.98,3.83,3.84,3.84,2.06,1.7,31.22,1.0,8334288187.0,7626542980.0,-0.25,0.0,-8.12,-1.0,化纤行业,True
608,000911,广农糖业,7.15,2.88,0.2,81915.0,58365549.76,3.17,7.22,7.0,7.0,6.95,1.81,2.05,-78.6,41.05,2862286699.0,2862286699.0,0.14,0.14,-10.51,-0.69,食品饮料,True
610,002539,云图控股,7.88,2.87,0.22,242688.0,191247275.2,3.26,7.95,7.7,7.77,7.66,2.25,2.75,10.67,1.1,9516863245.0,6959143673.0,0.13,0.13,-8.16,0.77,化肥行业,True
618,600039,四川路桥,7.2,2.86,0.2,418282.0,301486659.0,3.57,7.3,7.05,7.05,7.0,1.84,0.62,9.86,1.38,62728299396.0,48266204004.0,0.28,0.14,-3.1,-1.1,工程建设,True
666,601200,上海环境,8.08,2.67,0.21,225595.0,181628362.0,2.8,8.11,7.89,7.89,7.87,2.61,1.68,16.27,0.98,10877540428.0,10877540428.0,0.12,0.25,-6.81,-1.1,环保行业,True
