序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
1058,601677,明泰铝业,11.87,1.54,0.18,254792.0,301240312.0,3.85,12.0,11.55,11.62,11.69,1.25,2.14,7.85,0.86,14762766800.0,14154880360.0,-0.17,0.0,-12.33,-0.92,有色金属,True
1157,002124,ST天邦,2.9,1.4,0.04,735965.0,216102798.06,3.15,2.99,2.9,2.92,2.86,2.64,3.73,3.6,1.81,6443608113.0,5725422144.0,-0.68,-0.68,9.85,3.94,农牧饲渔,True
1907,600585,海螺水泥,23.9,0.63,0.15,116994.0,279708141.0,3.41,24.13,23.32,23.67,23.75,0.83,0.29,18.27,0.68,126653331638.0,95592891638.0,-0.04,-0.21,-6.64,0.5,水泥建材,True
1953,002391,长青股份,5.02,0.6,0.03,24770.0,12343756.12,2.2,5.04,4.93,4.93,4.99,0.56,0.53,55.78,0.74,3260954601.0,2329886471.0,-0.4,-0.2,3.08,0.2,农药兽药,True
2080,000878,云南铜业,12.19,0.49,0.06,169181.0,205965194.52,1.57,12.25,12.06,12.13,12.13,0.54,0.84,12.03,1.65,24424229099.0,24423749496.0,-0.16,-0.16,-8.14,0.0,有色金属,True
2139,600383,金地集团,4.41,0.46,0.02,537992.0,237307480.0,2.96,4.46,4.33,4.35,4.39,0.54,1.19,-4.38,0.32,19909313553.0,19909313553.0,-0.23,0.0,-25.38,0.68,房地产开发,True
2345,605050,福然德,9.72,0.31,0.03,20752.0,20153052.0,2.79,9.86,9.59,9.63,9.69,0.82,0.42,17.77,1.14,4790299639.0,4790299639.0,0.0,-0.1,3.18,0.21,物流行业,True
2346,000792,盐湖股份,16.25,0.31,0.05,263499.0,428592848.13,1.91,16.43,16.12,16.15,16.2,0.48,0.5,20.53,2.45,85988053791.0,85986595029.0,-0.12,-0.18,-5.91,-1.28,化肥行业,True
2646,301149,隆华新材,10.05,0.1,0.01,25744.0,25743752.84,1.49,10.07,9.92,9.95,10.04,0.78,1.26,23.7,2.29,4321500181.0,2050409894.0,0.1,0.1,5.57,1.62,化学原料,True
2905,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
3708,603237,五芳斋,18.04,-0.39,-0.07,11614.0,20933757.0,1.55,18.17,17.89,18.08,18.11,0.44,0.95,12.75,1.99,3576854427.0,2198636582.0,-0.06,0.28,6.12,-1.96,食品饮料,True
3881,000513,丽珠集团,36.12,-0.5,-0.18,47291.0,171595761.47,2.04,36.6,35.86,36.25,36.3,0.74,0.81,14.76,2.32,32917807768.0,21106109874.0,-0.03,-0.08,-7.0,-4.95,化学制药,True
4081,002749,国光股份,14.0,-0.64,-0.09,19199.0,26992039.0,2.2,14.22,13.91,13.91,14.09,0.76,0.45,18.21,3.27,6555897600.0,5917484958.0,0.14,0.14,13.27,-1.55,农药兽药,True
