序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
265,600987,航民股份,7.34,2.8,0.2,285356.0,210599091.0,6.3,7.6,7.15,7.19,7.14,2.88,2.8,13.77,1.15,7492810528.0,7492810528.0,0.0,0.0,6.38,5.76,纺织服装,True
326,600993,马应龙,27.24,2.33,0.62,95613.0,259498824.0,3.31,27.44,26.56,26.62,26.62,1.94,2.22,14.42,2.75,11741907991.0,11721563116.0,0.15,0.26,7.16,4.33,中药,True
372,000048,京基智农,16.11,2.03,0.32,104654.0,167544999.96,4.94,16.37,15.59,15.85,15.79,1.3,1.99,19.06,2.02,8542847048.0,8486099573.0,0.12,0.31,4.81,-8.73,农牧饲渔,True
395,600874,创业环保,5.83,1.92,0.11,175578.0,101960060.0,2.62,5.87,5.72,5.73,5.72,2.21,1.43,8.98,0.92,9155537436.0,7173337436.0,0.0,0.0,0.87,-2.35,环保行业,True
426,601528,XD瑞丰银,5.15,1.78,0.09,207174.0,106288004.0,1.78,5.16,5.07,5.1,5.06,1.19,1.21,5.95,0.55,10105131184.0,8783027366.0,0.0,0.19,-1.53,-5.16,银行,True
465,000726,鲁  泰Ａ,6.34,1.6,0.1,149684.0,94878206.1,2.4,6.4,6.25,6.25,6.24,1.39,2.54,8.73,0.54,5181720103.0,3731948455.0,0.16,0.32,0.48,-2.76,纺织服装,True
518,601369,陕鼓动力,8.64,1.41,0.12,128969.0,111077197.0,1.53,8.68,8.55,8.55,8.52,1.06,0.76,15.05,1.64,14909175645.0,14613412893.0,0.0,0.0,7.6,-0.69,通用设备,True
534,000869,张  裕Ａ,22.98,1.32,0.3,21677.0,49578535.35,1.72,23.0,22.61,22.7,22.68,1.33,0.48,24.23,1.43,15438513222.0,10458066899.0,0.0,0.09,5.7,-0.91,酿酒行业,True
577,601997,贵阳银行,5.94,1.19,0.07,489388.0,290041641.0,1.19,5.95,5.88,5.88,5.87,0.99,1.34,3.76,0.35,21717816571.0,21717816571.0,0.17,0.17,1.71,-1.0,银行,True
628,601158,重庆水务,4.88,1.04,0.05,156325.0,76132947.0,1.66,4.9,4.82,4.84,4.83,1.25,0.33,24.7,1.35,23424000000.0,23424000000.0,0.0,0.21,4.05,-0.41,公用事业,True
656,603606,东方电缆,52.29,0.98,0.51,58351.0,304202548.0,1.91,52.49,51.5,51.5,51.78,1.33,0.85,32.0,4.93,35960636593.0,35960636593.0,0.02,0.1,4.87,-0.49,电网设备,True
669,002078,太阳纸业,14.08,0.93,0.13,139679.0,196116668.75,1.72,14.14,13.9,13.96,13.95,1.04,0.51,11.1,1.33,39347054476.0,38929524311.0,0.0,0.07,2.03,-5.31,造纸印刷,True
673,603053,成都燃气,9.75,0.93,0.09,27577.0,26836992.0,0.93,9.75,9.66,9.7,9.66,1.07,0.31,12.08,1.78,8666677500.0,8666677500.0,0.1,0.21,4.5,-2.79,燃气,True
690,600548,深高速,11.24,0.9,0.1,49992.0,56275182.0,1.62,11.32,11.14,11.18,11.14,1.48,0.35,14.92,1.24,28525502867.0,16109958464.0,-0.18,-0.18,-4.5,-16.62,铁路公路,True
692,600035,楚天高速,4.51,0.89,0.04,176423.0,79362084.0,1.79,4.54,4.46,4.47,4.47,0.93,1.1,6.56,0.82,7261622714.0,7261622714.0,0.22,0.22,3.92,-1.96,铁路公路,True
694,601566,九牧王,9.07,0.89,0.08,135081.0,123806758.0,4.12,9.39,9.02,9.05,8.99,1.43,2.35,6.8,1.26,5211958951.0,5211958951.0,-0.11,0.0,9.94,7.85,纺织服装,True
724,600900,长江电力,29.55,0.82,0.24,732928.0,2165675400.0,1.67,29.77,29.28,29.3,29.31,1.08,0.31,34.89,3.35,723035833508.0,709414429664.0,0.03,-0.07,5.88,0.72,电力行业,True
732,601128,常熟银行,7.51,0.81,0.06,369138.0,276952670.0,1.61,7.55,7.43,7.43,7.45,1.06,1.22,5.22,0.78,22642543914.0,22642543914.0,0.13,0.13,3.16,-0.79,银行,True
740,688370,丛麟科技,19.15,0.79,0.15,5254.0,10011689.0,1.74,19.2,18.87,19.05,19.0,1.25,1.2,129.49,0.98,2625615883.0,837795571.0,0.26,0.58,-0.31,-2.45,环保行业,True
752,601009,南京银行,10.67,0.76,0.08,696701.0,742716115.0,1.04,10.69,10.58,10.58,10.59,1.89,0.63,4.84,0.73,118170698076.0,118170698076.0,0.09,0.19,1.62,0.19,银行,True
758,000900,现代投资,4.08,0.74,0.03,103462.0,42099281.81,1.23,4.09,4.04,4.05,4.05,0.97,0.68,8.79,0.56,6192739603.0,6192464203.0,0.0,0.25,-3.77,-7.48,铁路公路,True
760,600016,民生银行,4.09,0.74,0.03,1618305.0,661067285.0,0.99,4.1,4.06,4.07,4.06,0.93,0.46,3.51,0.32,179070091673.0,145040083941.0,0.25,0.0,-1.45,-0.97,银行,True
762,600019,宝钢股份,6.93,0.73,0.05,463988.0,320551385.0,1.16,6.94,6.86,6.89,6.88,0.79,0.21,15.59,0.75,151826902913.0,150949847311.0,0.0,0.14,0.43,-1.0,钢铁行业,True
766,601860,紫金银行,2.78,0.72,0.02,624506.0,173364934.0,1.09,2.79,2.76,2.76,2.76,1.13,1.76,6.03,0.52,10177536946.0,9873359588.0,0.0,0.0,0.36,-0.71,银行,True
770,688317,之江生物,16.72,0.72,0.12,15245.0,25463118.0,1.87,16.88,16.57,16.74,16.6,1.26,0.79,-50.15,0.91,3212881743.0,3212881743.0,0.0,0.0,-1.24,2.89,医疗器械,True
774,600908,无锡银行,5.68,0.71,0.04,255811.0,145073611.0,0.89,5.69,5.64,5.64,5.64,1.1,1.28,5.05,0.58,12465792028.0,11356095937.0,0.0,0.0,-0.53,-3.89,银行,True
778,002145,中核钛白,4.25,0.71,0.03,520535.0,221045878.24,3.08,4.3,4.17,4.23,4.22,1.58,1.37,30.67,1.36,16451861839.0,16203633572.0,-0.23,0.0,-2.07,0.71,化学原料,True
779,000798,中水渔业,7.07,0.71,0.05,53191.0,37450828.95,1.99,7.1,6.96,7.02,7.02,1.08,1.45,-40.27,7.56,2586621094.0,2586408994.0,0.14,0.0,-0.84,-4.59,农牧饲渔,True
781,002839,张家港行,4.31,0.7,0.03,364323.0,156670419.19,0.93,4.32,4.28,4.28,4.28,1.2,1.49,4.68,0.58,10535126838.0,10529302877.0,0.0,0.23,1.65,-1.37,银行,True
809,600502,安徽建工,4.66,0.65,0.03,217839.0,101437432.0,1.08,4.68,4.63,4.64,4.63,0.96,1.27,6.43,0.71,7999048151.0,7999048151.0,-0.21,0.22,4.02,-0.85,工程建设,True
814,000001,平安银行,11.15,0.63,0.07,999897.0,1113688152.8,0.99,11.17,11.06,11.07,11.08,1.1,0.52,3.84,0.5,216375987908.0,216372126128.0,0.09,0.09,-2.45,-4.7,银行,True
830,002787,华源控股,8.45,0.6,0.05,89408.0,76030849.74,3.57,8.65,8.35,8.4,8.4,1.5,3.48,32.61,1.55,2885899762.0,2173433913.0,0.0,0.0,0.0,7.23,包装材料,True
870,603856,东宏股份,11.46,0.53,0.06,35764.0,40911892.0,2.19,11.58,11.33,11.4,11.4,1.09,1.39,18.87,1.23,3232362448.0,2938511316.0,0.26,0.17,2.5,3.71,装修建材,True
874,600177,雅戈尔,7.6,0.53,0.04,189770.0,144465129.0,1.19,7.65,7.56,7.57,7.56,0.96,0.41,10.93,0.85,35138158455.0,35138158455.0,0.0,0.0,-4.16,-13.64,纺织服装,True
887,002424,ST百灵,4.01,0.5,0.02,231890.0,93391762.0,2.01,4.07,3.99,4.0,3.99,1.3,1.91,57.97,1.75,5604369584.0,4864990193.0,0.25,0.0,-0.74,4.16,中药,True
897,605507,国邦医药,19.21,0.47,0.09,41084.0,78665149.0,0.84,19.23,19.07,19.13,19.12,1.14,1.36,12.48,1.3,10734999435.0,5796083193.0,0.0,0.05,-4.09,-7.78,化学制药,True
925,301290,东星医疗,23.41,0.43,0.1,9350.0,21819293.8,1.12,23.44,23.18,23.43,23.31,0.94,1.37,48.6,1.07,2345057749.0,1595713973.0,0.09,0.04,-1.35,0.73,医疗器械,True
946,600750,江中药业,22.75,0.4,0.09,69518.0,158011132.0,1.28,22.85,22.56,22.65,22.66,0.99,1.11,12.56,3.45,14310150946.0,14267718875.0,0.09,0.09,2.57,0.22,中药,True
954,000157,中联重科,7.63,0.39,0.03,361203.0,274072527.95,1.58,7.64,7.52,7.61,7.6,0.78,0.51,11.74,1.13,66213080761.0,53947284480.0,0.13,0.0,7.62,5.53,工程机械,True
976,000498,山东路桥,5.72,0.35,0.02,99606.0,56954372.48,0.88,5.74,5.69,5.71,5.7,0.64,0.68,8.95,0.59,8928910991.0,8339211910.0,0.0,0.0,-0.35,-3.87,工程建设,True
977,605117,德业股份,89.5,0.35,0.31,43500.0,388946232.0,1.77,90.19,88.61,89.18,89.19,0.79,0.67,20.49,5.6,57814005151.0,57814005151.0,0.0,-0.1,-5.68,5.54,光伏设备,True
