序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
544,300780,德恩精工,16.09,3.81,0.59,68438.0,109115606.0,4.71,16.22,15.49,15.49,15.5,1.94,6.53,-42.07,2.27,2359920300.0,1687413794.0,0.0,0.0,5.65,12.05,通用设备,True
651,603187,海容冷链,11.76,3.34,0.38,139604.0,165026684.0,5.36,12.03,11.42,11.42,11.38,3.47,3.61,10.91,1.12,4544253418.0,4544253418.0,-0.25,-0.08,9.5,9.91,通用设备,True
694,300236,上海新阳,38.8,3.22,1.21,84217.0,325758866.75,3.17,39.1,37.91,37.98,37.59,1.46,3.02,59.39,2.71,12159198398.0,10814606320.0,0.0,0.05,10.48,4.55,电子化学品,True
724,603328,依顿电子,9.81,3.15,0.3,256422.0,249293996.0,3.89,9.86,9.49,9.55,9.51,1.3,2.57,21.06,2.36,9794722014.0,9794722014.0,-0.1,0.2,-2.87,-0.51,电子元件,True
864,300303,聚飞光电,6.34,2.76,0.17,840750.0,534842808.93,4.86,6.5,6.2,6.31,6.17,2.58,6.37,31.59,2.48,8928651969.0,8373220159.0,0.0,0.16,1.44,-5.23,光学光电子,True
865,300596,利安隆,28.77,2.75,0.77,50375.0,143755995.65,3.36,28.85,27.91,28.01,28.0,1.14,2.24,15.31,1.47,6606157820.0,6464288433.0,0.03,0.03,-4.36,-4.51,塑料制品,True
922,603071,物产环能,12.73,2.66,0.33,37338.0,47272111.0,4.11,12.87,12.36,12.45,12.4,2.78,0.67,11.49,1.33,7102760047.0,7102760047.0,0.0,0.0,5.82,3.33,贸易行业,True
1065,300305,裕兴股份,6.38,2.41,0.15,71899.0,45612753.43,2.41,6.39,6.24,6.29,6.23,1.13,2.24,-10.59,1.11,2395053863.0,2051005345.0,0.16,0.16,18.81,17.06,塑料制品,True
1163,688720,艾森股份,42.79,2.25,0.94,22950.0,98107511.0,3.39,43.42,42.0,42.29,41.85,0.99,4.15,124.65,3.84,3771225362.0,2365544850.0,-0.02,0.0,5.52,8.16,半导体,True
1167,002056,横店东磁,14.15,2.24,0.31,317231.0,445325509.66,1.81,14.15,13.9,13.97,13.84,1.43,1.95,12.56,2.35,23017975847.0,22994570827.0,0.07,0.07,-4.84,13.11,光伏设备,True
1214,300685,艾德生物,21.53,2.18,0.46,57252.0,121903588.83,2.99,21.63,21.0,21.18,21.07,1.34,1.47,23.29,4.68,8429773180.0,8388031225.0,0.0,0.05,-2.58,-4.31,医疗器械,True
1226,002405,四维图新,8.54,2.15,0.18,537236.0,459762369.54,4.07,8.71,8.37,8.37,8.36,1.39,2.28,-33.21,2.35,20255319862.0,20118969410.0,-0.12,0.0,-2.51,-11.41,软件开发,True
1233,000656,*ST金科,1.43,2.14,0.03,918711.0,129645607.6,2.86,1.43,1.39,1.4,1.4,1.35,1.73,-1.18,-0.25,7635793617.0,7605141032.0,0.7,1.42,-1.38,-17.34,房地产开发,True
1337,600251,冠农股份,7.63,2.01,0.15,119608.0,90688726.0,3.74,7.74,7.46,7.46,7.48,1.72,1.54,8.0,1.6,5928461038.0,5928461038.0,0.0,0.26,9.78,5.83,农牧饲渔,True
1364,688305,科德数控,55.81,1.97,1.08,17627.0,98121333.0,1.35,56.06,55.32,55.66,54.73,1.74,1.33,87.88,4.06,7417521699.0,7378850950.0,0.02,0.02,-6.69,6.81,通用设备,True
