序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
315,002436,兴森科技,11.92,4.1,0.47,1232442.0,1474940827.57,7.51,12.3,11.44,11.45,11.45,2.17,8.21,-477.97,3.97,20140002355.0,17884925416.0,0.0,0.17,42.07,-18.8,电子元件,True
426,600674,川投能源,17.35,3.27,0.55,646834.0,1109547068.0,3.33,17.36,16.8,16.8,16.8,2.11,1.33,14.34,2.01,84574428466.0,84574428466.0,-0.06,0.0,1.7,17.87,电力行业,True
480,600282,南钢股份,4.63,2.89,0.13,635815.0,291518362.0,3.78,4.65,4.48,4.48,4.5,1.17,1.03,12.21,1.11,28544371381.0,28544371381.0,0.0,0.0,17.81,38.21,钢铁行业,True
544,605162,新中港,7.64,2.55,0.19,70141.0,53278035.0,2.68,7.67,7.47,7.47,7.45,1.26,1.75,25.62,2.5,3059871769.0,3059871769.0,0.0,0.26,26.07,-15.21,公用事业,True
554,600938,中国海油,27.7,2.48,0.67,628727.0,1731099071.0,2.81,27.79,27.03,27.03,27.03,1.8,2.21,8.46,1.83,1316579725357.0,78719296328.0,0.04,0.04,11.65,40.68,石油行业,True
564,601000,唐山港,4.64,2.43,0.11,1028002.0,473142508.0,3.75,4.67,4.5,4.5,4.53,1.67,1.73,13.04,1.35,27496308769.0,27496308769.0,0.0,-0.22,-4.72,40.61,航运港口,True
586,002763,汇洁股份,7.49,2.32,0.17,80836.0,60582012.2,3.01,7.58,7.36,7.37,7.32,1.8,2.66,18.75,1.55,3070330760.0,2273649046.0,-0.13,0.13,26.73,-6.49,纺织服装,True
590,000895,双汇发展,26.12,2.31,0.59,272204.0,710600113.62,2.82,26.33,25.61,25.69,25.53,1.51,0.79,17.84,4.54,90496950884.0,90482912193.0,0.04,0.0,15.63,3.04,食品饮料,True
651,601991,大唐发电,2.94,2.08,0.06,1144204.0,334404154.0,2.43,2.95,2.88,2.88,2.88,1.04,0.92,9.21,1.77,54409728882.0,36444501972.0,0.0,0.0,21.49,21.99,电力行业,True
720,002032,苏 泊 尔,53.34,1.83,0.96,41763.0,222038190.39,2.12,53.62,52.51,52.8,52.38,1.19,0.52,22.38,7.62,42754058629.0,42663654477.0,0.0,0.19,2.56,6.09,家电行业,True
