序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
236,605399,晨光新材,12.13,5.3,0.61,79385.0,95708377.0,8.33,12.4,11.44,11.44,11.52,3.25,2.54,-200.89,1.73,3801024777.0,3787196577.0,0.0,0.0,4.57,3.85,化学制品,True
473,301355,南王科技,11.7,3.63,0.41,81653.0,94679471.76,5.4,11.8,11.19,11.24,11.29,1.58,8.14,79.64,1.5,2282645758.0,1172988508.0,0.17,0.0,-2.74,-11.5,造纸印刷,True
536,002552,宝鼎科技,13.68,3.32,0.44,63261.0,86007587.4,4.53,13.85,13.25,13.38,13.24,1.41,1.98,77.77,3.22,5588855094.0,4380798329.0,0.0,-0.07,-6.37,4.27,通用设备,True
560,002275,桂林三金,14.67,3.24,0.46,74547.0,108208775.47,4.57,14.75,14.1,14.12,14.21,2.41,1.33,20.56,2.94,8619631362.0,8201136106.0,-0.14,-0.14,9.81,-0.47,中药,True
570,002716,湖南白银,3.54,3.21,0.11,907225.0,320886762.3,1.75,3.57,3.51,3.52,3.43,2.24,4.1,89.28,3.01,9993733807.0,7825095972.0,0.0,0.0,1.14,4.42,贵金属,True
579,600201,生物股份,7.48,3.17,0.23,364439.0,271254701.0,5.38,7.6,7.21,7.21,7.25,2.25,3.25,27.39,1.58,8380361810.0,8380361810.0,0.0,-0.13,7.32,9.04,农药兽药,True
612,601566,九牧王,9.2,3.02,0.27,72019.0,65826647.0,3.92,9.23,8.88,8.88,8.93,1.86,1.25,6.89,1.33,5286661780.0,5286661780.0,0.0,0.11,8.49,9.39,纺织服装,True
631,001226,拓山重工,28.08,2.97,0.81,19492.0,54247491.35,4.25,28.21,27.05,27.05,27.27,1.36,10.44,64.63,2.79,2096640936.0,524160936.0,-0.04,-0.11,-8.3,2.67,工程机械,True
692,603551,奥普科技,10.65,2.8,0.29,53333.0,56559920.0,3.28,10.7,10.36,10.41,10.36,3.33,1.37,20.48,3.34,4156354200.0,4152207623.0,0.0,0.09,-4.31,-0.28,家电行业,True
722,000788,北大医药,6.1,2.69,0.16,173828.0,105293261.72,4.04,6.14,5.9,5.91,5.94,1.86,2.92,19.91,2.33,3635523293.0,3635523293.0,0.16,0.0,3.92,1.67,化学制药,True
724,603168,莎普爱思,7.64,2.69,0.2,125319.0,95230698.0,4.17,7.67,7.36,7.43,7.44,1.75,3.88,81.11,1.8,2872067038.0,2464606692.0,0.13,0.26,10.4,14.03,化学制药,True
763,002202,金风科技,9.49,2.59,0.24,615729.0,578854487.4,5.3,9.58,9.09,9.2,9.25,2.47,1.84,17.64,1.08,40095891970.0,31837290949.0,0.11,0.21,4.86,-8.13,风电设备,True
797,300164,通源石油,4.1,2.5,0.1,340401.0,138730049.0,2.0,4.11,4.03,4.07,4.0,1.44,5.84,770.67,1.73,2412680379.0,2391164190.0,0.0,0.24,0.0,-3.76,采掘行业,True
800,002880,卫光生物,29.24,2.49,0.71,26723.0,77493659.78,3.08,29.37,28.49,28.58,28.53,1.86,1.18,37.88,2.94,6631632000.0,6608620120.0,-0.03,-0.03,10.34,8.26,生物制品,True
807,600613,神奇制药,6.64,2.47,0.16,132525.0,87388323.0,4.32,6.69,6.41,6.41,6.48,2.08,2.76,59.13,1.55,3546235610.0,3182684654.0,0.15,0.0,2.95,-3.21,化学制药,True
864,000718,苏宁环球,2.18,2.35,0.05,258559.0,55717942.58,3.29,2.18,2.11,2.13,2.13,1.82,1.13,35.24,0.7,6615507317.0,4974963006.0,0.0,0.0,-3.96,-7.63,房地产开发,True
876,000555,神州信息,12.37,2.32,0.28,771545.0,964846512.52,3.72,12.75,12.3,12.52,12.09,1.7,7.94,-32.47,2.17,12070329786.0,12025956740.0,-0.08,-0.08,-7.62,10.45,互联网服务,True
900,300039,上海凯宝,6.31,2.27,0.14,495122.0,310563301.17,3.89,6.33,6.09,6.09,6.17,1.23,5.4,19.58,1.61,6600260000.0,5785804486.0,0.16,0.16,5.7,3.78,中药,True
906,301293,三博脑科,45.16,2.26,1.0,141743.0,641813232.42,5.12,46.14,43.88,44.16,44.16,2.0,8.81,60.7,3.98,9302372333.0,7268307451.0,-0.02,-0.02,-9.72,4.34,医疗服务,True
920,600567,山鹰国际,1.83,2.23,0.04,1407173.0,258128042.0,5.59,1.89,1.79,1.79,1.79,1.66,2.57,76.28,0.67,10012534930.0,10012534930.0,0.55,0.0,7.02,-6.63,造纸印刷,True
926,000900,现代投资,4.16,2.21,0.09,321134.0,133718888.28,3.19,4.21,4.08,4.1,4.07,3.11,2.12,8.96,0.58,6314165869.0,6313885069.0,0.0,0.24,3.48,-2.35,铁路公路,True
948,000001,平安银行,11.81,2.16,0.25,2192480.0,2580962600.64,3.29,11.91,11.53,11.54,11.56,2.6,1.13,4.06,0.53,229183893918.0,229179803549.0,0.08,0.0,2.61,0.94,银行,True
956,000153,丰原药业,6.2,2.14,0.13,126003.0,77639860.98,3.29,6.22,6.02,6.04,6.07,1.62,2.78,18.95,1.43,2881597076.0,2808251076.0,0.0,0.0,2.99,2.82,化学制药,True
967,600488,津药药业,4.32,2.13,0.09,78255.0,33588431.0,2.6,4.32,4.21,4.21,4.23,1.15,0.72,20.31,1.51,4716950458.0,4716950458.0,0.23,0.47,0.47,1.89,化学制药,True
