序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
125,002294,信立泰,31.92,5.98,1.8,120176.0,377160382.63,7.6,32.11,29.82,30.1,30.12,3.39,1.08,52.36,4.13,35584943797.0,35576938293.0,0.03,0.0,-1.08,3.2,化学制药,True
347,002900,哈三联,10.25,3.12,0.31,112895.0,115525426.57,9.46,10.7,9.76,9.95,9.94,3.73,6.52,59.93,1.51,3242664888.0,1774070461.0,-0.1,0.1,1.28,4.06,化学制药,True
362,002432,九安医疗,42.66,3.04,1.26,105684.0,449415701.98,2.29,42.97,42.02,42.09,41.4,2.47,2.37,11.06,1.05,20182379109.0,19013407784.0,0.05,0.05,0.9,4.61,医疗器械,True
427,001236,弘业期货,9.66,2.66,0.25,220555.0,211723641.37,6.06,9.83,9.26,9.37,9.41,2.69,6.76,444.66,5.24,9735133335.0,3153368437.0,0.0,0.1,-6.76,0.21,多元金融,True
460,600252,中恒集团,2.49,2.47,0.06,779072.0,193644333.0,4.53,2.55,2.44,2.45,2.43,1.75,2.33,558.3,1.28,8352261065.0,8324708468.0,0.0,0.4,-3.86,1.22,中药,True
498,002690,美亚光电,16.22,2.27,0.36,100663.0,162306335.43,3.09,16.29,15.8,15.98,15.86,1.91,2.32,22.04,5.13,14310215839.0,7035855884.0,0.06,0.19,7.06,9.45,专用设备,True
505,301206,三元生物,27.1,2.26,0.6,29286.0,78569246.12,3.4,27.1,26.2,26.41,26.5,2.28,2.72,50.76,1.22,5483026470.0,2916263520.0,0.07,0.3,-0.73,4.39,食品饮料,True
511,601607,上海医药,19.42,2.26,0.43,162906.0,313429975.0,2.79,19.44,18.91,18.99,18.99,2.0,0.84,13.32,1.02,72016386331.0,37608397369.0,-0.05,0.0,-10.05,-7.52,医药商业,True
559,603711,香飘飘,14.41,2.05,0.29,85783.0,123287475.0,5.45,14.8,14.03,14.05,14.12,1.71,2.08,251.52,1.82,5946672688.0,5946672688.0,0.0,-0.28,-11.87,-12.13,食品饮料,True
564,600380,健康元,11.56,2.03,0.23,213247.0,244260083.0,2.74,11.57,11.26,11.36,11.33,1.8,1.17,14.27,1.46,21148481142.0,21148481142.0,0.0,0.09,1.49,2.57,化学制药,True
600,688566,吉贝尔,23.83,1.92,0.45,26533.0,62816013.0,3.98,23.99,23.06,23.46,23.38,2.2,1.33,21.71,2.11,4752437513.0,4752437513.0,0.0,0.13,5.49,6.38,化学制药,True
608,002096,易普力,12.38,1.89,0.23,301865.0,382157831.81,6.42,13.05,12.27,12.67,12.15,4.13,4.31,21.97,2.11,15356656733.0,8677683786.0,-0.08,0.08,-4.4,4.21,化学制品,True
639,600196,复星医药,24.99,1.79,0.44,196042.0,485016768.0,2.97,25.05,24.32,24.55,24.55,1.89,0.93,24.1,1.41,66756448360.0,52941035737.0,-0.08,-0.08,-2.72,0.56,化学制药,True
643,002873,新天药业,9.78,1.77,0.17,52022.0,50334852.46,4.27,9.83,9.42,9.57,9.61,0.84,2.18,29.35,2.05,2387335223.0,2335257446.0,0.1,0.1,-0.31,3.71,中药,True
651,002032,苏 泊 尔,55.48,1.76,0.96,29701.0,165180989.89,2.92,56.0,54.41,54.41,54.52,1.08,0.37,19.81,6.92,44459437987.0,44406039208.0,0.05,0.05,4.72,4.27,家电行业,True
664,000895,双汇发展,26.64,1.72,0.45,130901.0,347327620.07,2.44,26.75,26.11,26.19,26.19,1.1,0.38,18.5,4.37,92298574714.0,92284256540.0,0.11,0.11,2.07,2.62,食品饮料,True
665,002550,千红制药,5.9,1.72,0.1,214093.0,124998121.87,2.93,5.91,5.74,5.78,5.8,1.44,2.35,18.29,3.05,7550820000.0,5370349548.0,0.0,0.17,-7.52,-4.84,化学制药,True
673,003031,中瓷电子,47.69,1.68,0.79,21603.0,102608591.9,4.03,48.2,46.31,46.7,46.9,1.36,0.64,43.7,3.67,21510710846.0,16222072832.0,-0.02,-0.02,-13.13,-8.97,通信设备,True
700,301090,华润材料,7.7,1.58,0.12,139890.0,107221384.51,3.83,7.78,7.49,7.58,7.58,1.99,2.24,-33.92,1.68,11444963168.0,4814187794.0,0.0,0.26,4.76,10.95,化学原料,True
728,601098,中南传媒,13.52,1.5,0.2,125484.0,169378354.0,2.1,13.58,13.3,13.39,13.32,0.87,0.7,19.03,1.6,24281920000.0,24281920000.0,-0.07,0.0,-7.65,-9.93,文化传媒,True
730,601928,凤凰传媒,10.8,1.5,0.16,238780.0,257233540.0,2.44,10.86,10.6,10.62,10.64,1.44,0.94,15.34,1.43,27484920000.0,27484920000.0,0.0,0.09,-4.34,-6.41,文化传媒,True
735,000423,东阿阿胶,60.48,1.48,0.88,40715.0,245267892.34,1.86,60.6,59.49,59.65,59.6,0.6,0.63,25.01,3.78,38947718316.0,38947718316.0,0.1,0.0,-4.0,-3.57,中药,True
774,002223,鱼跃医疗,35.88,1.41,0.5,78054.0,276765392.89,2.8,35.94,34.95,35.35,35.38,1.23,0.83,17.61,2.87,35968872213.0,33679610526.0,0.0,0.08,-1.02,-1.67,医疗器械,True
789,300584,海辰药业,19.68,1.39,0.27,22724.0,44177854.62,3.92,19.69,18.93,19.36,19.41,1.17,2.77,62.99,2.34,2361600000.0,1616094461.0,0.0,0.05,-5.25,-2.38,化学制药,True
795,600927,永安期货,13.2,1.38,0.18,54292.0,71669537.0,3.61,13.37,12.9,13.03,13.02,1.92,0.37,34.39,1.52,19213333339.0,19213333339.0,0.08,0.08,-4.97,0.08,多元金融,True
820,000538,云南白药,56.16,1.32,0.73,99792.0,558015115.82,1.57,56.18,55.31,55.43,55.43,1.38,0.56,17.37,2.61,100204187784.0,99369505966.0,0.0,0.0,-6.79,-6.32,中药,True
834,603668,天马科技,12.46,1.3,0.16,58167.0,72009357.0,2.76,12.54,12.2,12.27,12.3,0.89,1.16,67.62,2.77,6259103333.0,6259103333.0,0.0,0.08,-3.41,-2.2,农牧饲渔,True
875,688677,海泰新光,38.92,1.22,0.47,8098.0,31489222.0,4.24,39.46,37.83,38.35,38.45,1.33,0.67,34.8,3.6,4694296880.0,4694296880.0,0.05,0.05,7.31,3.35,医疗器械,True
904,002003,伟星股份,13.08,1.16,0.15,69148.0,90204280.74,1.55,13.12,12.92,12.93,12.93,0.71,0.68,21.67,3.51,15289076661.0,13318906684.0,0.0,-0.15,-7.43,-7.69,纺织服装,True
911,600420,国药现代,11.51,1.14,0.13,171207.0,195428948.0,2.28,11.53,11.27,11.43,11.38,1.41,1.28,12.13,1.18,15436897685.0,15436897685.0,0.0,-0.09,-5.03,-3.6,化学制药,True
948,000011,深物业A,8.52,1.07,0.09,114988.0,98788165.63,5.93,8.8,8.3,8.4,8.43,2.95,2.18,1063.47,1.13,5077741864.0,4485571626.0,-0.12,0.35,-4.48,-2.52,房地产开发,True
949,601006,大秦铁路,6.59,1.07,0.07,717348.0,471519599.0,1.23,6.6,6.52,6.52,6.52,0.86,0.36,11.57,0.81,132769901148.0,132769901148.0,0.0,0.0,-3.94,-2.8,物流行业,True
967,601566,九牧王,8.72,1.04,0.09,50269.0,43937782.0,2.2,8.85,8.66,8.77,8.63,1.21,0.87,27.82,1.29,5010835948.0,5010835948.0,0.11,0.23,1.28,3.69,纺织服装,True
968,000848,承德露露,8.76,1.04,0.09,98328.0,85897120.53,1.73,8.8,8.65,8.67,8.67,1.26,0.95,16.5,2.9,9220373688.0,9106184127.0,-0.11,-0.11,-6.31,-2.34,食品饮料,True
972,300592,华凯易佰,12.79,1.03,0.13,66599.0,85013903.0,2.92,12.91,12.54,12.61,12.66,1.25,1.82,20.52,2.33,5177978665.0,4686217630.0,0.0,0.0,-13.64,-10.43,互联网服务,True
984,603786,科博达,62.83,1.01,0.63,13563.0,85233546.0,3.02,63.48,61.6,61.6,62.2,1.24,0.34,31.38,5.0,25376427549.0,25282044323.0,-0.11,-0.1,-2.97,1.67,汽车零部件,True
1021,600551,时代出版,8.33,0.97,0.08,47881.0,39655198.0,2.42,8.36,8.16,8.25,8.25,0.9,0.71,16.2,1.0,5648200141.0,5648200141.0,0.0,0.12,-6.82,-3.25,文化传媒,True
1023,601568,北元集团,4.17,0.97,0.04,170985.0,71096264.0,1.69,4.18,4.11,4.13,4.13,1.09,0.43,70.32,1.42,16564166674.0,16564166674.0,0.24,0.24,-3.92,-0.71,化学原料,True
1044,600422,昆药集团,17.17,0.94,0.16,94425.0,160886873.0,2.29,17.21,16.82,16.98,17.01,0.9,1.25,20.06,2.47,12997273748.0,12997273748.0,0.0,0.06,4.06,8.33,中药,True
1045,600352,浙江龙盛,9.69,0.94,0.09,237731.0,230349308.0,1.88,9.75,9.57,9.63,9.6,1.25,0.73,17.47,0.92,31524785723.0,31524785723.0,0.1,-0.1,-7.01,-5.83,化学制品,True
1052,002360,同德化工,5.41,0.93,0.05,159184.0,86692310.06,5.04,5.57,5.3,5.37,5.36,1.89,4.85,41.47,1.02,2173598682.0,1775904280.0,0.0,0.0,-0.92,9.96,化学制品,True
1068,601816,京沪高铁,5.6,0.9,0.05,755379.0,422473705.0,1.26,5.62,5.55,5.56,5.55,0.85,0.15,20.59,1.38,274996313822.0,274996313822.0,-0.18,0.0,-9.09,-9.09,铁路公路,True
1159,300575,中旗股份,6.46,0.78,0.05,113687.0,73305430.08,2.65,6.52,6.35,6.4,6.41,1.35,3.32,84.92,1.4,3002326344.0,2214878610.0,0.0,0.31,0.78,6.43,农药兽药,True
1161,601009,南京银行,10.36,0.78,0.08,224966.0,232766240.0,1.07,10.38,10.27,10.27,10.28,0.85,0.23,5.68,0.61,114660185614.0,102941904020.0,0.0,-0.1,-3.09,-2.72,银行,True
1195,600230,沧州大化,10.9,0.74,0.08,89048.0,97437857.0,3.51,11.13,10.75,10.81,10.82,1.85,2.15,159.36,1.13,4512175064.0,4512175064.0,-0.09,0.0,-1.27,1.68,化学制品,True
1207,002507,涪陵榨菜,13.94,0.72,0.1,85834.0,119259422.23,1.08,13.94,13.79,13.84,13.84,0.7,0.75,19.52,1.84,16085631250.0,16015868339.0,0.0,0.07,-4.72,-1.34,食品饮料,True
