序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
211,300820,英杰电气,48.05,4.21,1.94,71897.0,348608889.72,5.96,49.33,46.58,46.58,46.11,2.18,6.48,52.72,4.5,10648792373.0,5334018295.0,0.04,0.08,-8.88,-12.4,电源设备,True
268,603933,睿能科技,15.22,3.68,0.54,63042.0,95030362.0,5.93,15.38,14.51,14.6,14.68,2.84,3.04,60.22,2.42,3158828432.0,3158828432.0,0.07,0.2,-12.07,-2.06,半导体,True
318,603328,依顿电子,9.29,3.22,0.29,213899.0,196508660.0,4.56,9.35,8.94,8.98,9.0,2.8,2.14,19.95,2.23,9275531856.0,9275531856.0,-0.11,-0.11,-15.0,-5.78,电子元件,True
497,002135,东南网架,4.24,2.17,0.09,259878.0,110047869.52,4.82,4.33,4.13,4.17,4.15,3.49,2.49,25.21,0.75,4729792631.0,4425994859.0,-0.24,0.24,-1.85,1.44,工程建设,True
605,002320,海峡股份,6.14,1.82,0.11,349952.0,215435107.8,4.98,6.3,6.0,6.03,6.03,2.8,1.57,28.69,3.17,13685649768.0,13685649768.0,-0.16,0.0,-10.23,-5.68,航运港口,True
654,300303,聚飞光电,6.07,1.68,0.1,439562.0,265313568.66,3.02,6.1,5.92,5.94,5.97,1.73,3.33,30.24,2.37,8548409693.0,8016631919.0,0.0,0.0,-13.9,-9.27,光学光电子,True
683,688092,爱科科技,21.65,1.6,0.34,9289.0,19944230.0,3.0,21.79,21.15,21.36,21.31,1.57,1.12,43.44,2.86,1790252724.0,1790252724.0,0.09,0.09,-10.76,6.55,专用设备,True
699,300624,万兴科技,61.12,1.56,0.94,53894.0,326269206.9,3.62,61.58,59.4,60.0,60.18,1.03,3.15,-90.03,10.77,11816716123.0,10465774162.0,-0.02,-0.08,-11.37,-3.21,软件开发,True
700,301328,维峰电子,39.73,1.56,0.61,12140.0,47734109.0,2.43,39.8,38.85,39.04,39.12,1.02,3.56,42.89,2.3,4366072490.0,1356137503.0,0.05,-0.03,-15.92,-5.34,电子元件,True
719,600989,宝丰能源,16.68,1.52,0.25,367865.0,614583382.0,2.8,16.91,16.45,16.66,16.43,0.98,0.5,12.55,2.88,122320444800.0,122320444800.0,-0.12,-0.06,-3.75,1.52,化学原料,True
752,605399,晨光新材,11.98,1.44,0.17,30712.0,36191414.0,4.23,12.06,11.56,11.78,11.81,1.55,0.98,-198.41,1.7,3754021173.0,3740363973.0,-0.08,-0.25,-5.15,2.57,化学制品,True
768,002073,软控股份,7.86,1.42,0.11,176971.0,138021287.37,4.13,7.98,7.66,7.74,7.75,0.94,1.79,26.37,1.35,8014303834.0,7788969817.0,-0.13,-0.13,-22.49,-3.68,专用设备,True
771,300088,长信科技,5.76,1.41,0.08,272854.0,156075447.26,2.29,5.77,5.64,5.65,5.68,1.23,1.1,45.13,1.69,14386945415.0,14316501007.0,0.0,0.0,-13.9,-11.11,光学光电子,True
804,600779,水井坊,41.02,1.33,0.54,48507.0,200643382.0,2.69,42.0,40.91,40.91,40.48,1.38,1.0,26.27,3.73,19997381182.0,19997381182.0,0.0,-0.02,-20.76,-23.36,酿酒行业,True
877,601588,北辰实业,1.73,1.17,0.02,446810.0,77276226.0,5.26,1.78,1.69,1.72,1.71,2.51,1.68,-4.94,0.62,5824944600.0,4601800000.0,0.58,0.58,-1.7,-6.99,房地产服务,True
887,688563,航材股份,54.63,1.15,0.62,16055.0,87689690.0,1.68,54.89,53.98,54.04,54.01,0.87,1.39,45.62,2.37,24583500000.0,6292774688.0,-0.02,-0.09,0.79,-1.64,航天航空,True
898,000050,深天马Ａ,8.04,1.13,0.09,115542.0,92361120.77,1.64,8.05,7.92,7.93,7.95,0.92,0.47,51.24,0.72,19760291194.0,19760057833.0,0.0,0.0,-7.9,-10.96,光学光电子,True
918,002532,天山铝业,8.38,1.09,0.09,318053.0,264837140.86,2.41,8.39,8.19,8.31,8.29,0.82,0.77,9.21,1.45,38982799778.0,34609445688.0,0.12,0.0,-6.16,9.26,有色金属,True
1012,002752,昇兴股份,5.48,0.92,0.05,192949.0,106865926.46,4.6,5.65,5.4,5.42,5.43,2.09,1.98,14.41,1.53,5353513205.0,5352691205.0,0.18,0.18,-8.97,-13.7,包装材料,True
1015,600703,三安光电,12.05,0.92,0.11,189488.0,227580759.0,1.42,12.07,11.9,11.93,11.94,1.17,0.38,70.92,1.62,60117675660.0,60117675660.0,-0.08,-0.08,-4.97,-0.99,光学光电子,True
1157,300851,交大思诺,27.2,0.7,0.19,10567.0,28593858.72,1.89,27.31,26.8,26.81,27.01,1.39,1.96,-157.77,1.88,2364588480.0,1464889646.0,0.15,0.18,-2.82,4.33,交运设备,True
1171,600780,通宝能源,6.0,0.67,0.04,138388.0,83059584.0,2.18,6.05,5.92,5.96,5.96,1.5,1.21,10.21,0.87,6879015138.0,6879015138.0,0.0,0.0,5.63,6.57,电力行业,True
1288,000598,兴蓉环境,7.43,0.54,0.04,243081.0,180902632.0,1.76,7.5,7.37,7.38,7.39,1.51,0.82,10.92,1.22,22174349977.0,22103066557.0,-0.13,0.0,11.06,-2.11,公用事业,True
1363,601298,青岛港,8.95,0.45,0.04,108735.0,97342413.0,1.35,9.01,8.89,8.92,8.91,0.73,0.2,10.36,1.32,58095345000.0,48259071250.0,0.0,0.0,5.42,-1.76,航运港口,True
1369,002077,大港股份,13.45,0.45,0.06,85830.0,115235623.0,1.79,13.54,13.3,13.34,13.39,0.97,1.48,124.81,2.36,7805687500.0,7805687500.0,0.15,0.15,-11.75,-8.32,半导体,True
1388,600674,川投能源,16.3,0.43,0.07,162815.0,266235589.0,1.54,16.43,16.18,16.21,16.23,1.07,0.33,13.43,1.82,79456091296.0,79456091296.0,-0.06,-0.18,5.78,-5.51,电力行业,True
1440,601106,中国一重,2.71,0.37,0.01,284571.0,77084876.0,1.48,2.73,2.69,2.7,2.7,0.99,0.41,-55.88,3.51,18584591732.0,18584591732.0,0.37,0.37,-0.73,-6.87,专用设备,True
1467,601369,陕鼓动力,8.91,0.34,0.03,109699.0,97699036.0,1.69,8.97,8.82,8.89,8.88,1.21,0.65,15.5,1.68,15356157724.0,15070082046.0,0.11,0.0,4.33,2.41,通用设备,True
1491,002236,大华股份,15.47,0.32,0.05,177863.0,274405575.58,0.84,15.48,15.35,15.36,15.42,0.92,0.84,19.54,1.45,51062833266.0,32631459216.0,-0.06,0.0,-16.11,-0.45,计算机设备,True
1496,600618,氯碱化工,9.62,0.31,0.03,56202.0,53751446.0,1.56,9.64,9.49,9.56,9.59,0.89,0.75,12.01,1.25,11124567769.0,7213460569.0,0.21,0.1,-5.59,-2.43,化学原料,True
1510,001226,拓山重工,26.9,0.3,0.08,7908.0,21213312.0,1.53,27.07,26.66,26.82,26.82,0.56,4.24,61.92,2.79,2008534230.0,502134230.0,-0.15,-0.07,-11.95,-0.19,工程机械,True
1526,688432,有研硅,10.48,0.29,0.03,33213.0,34851750.0,1.63,10.56,10.39,10.42,10.45,1.23,0.65,66.6,3.02,13075068688.0,5319288096.0,-0.1,-0.1,-14.52,-7.26,半导体,True
1541,300978,东箭科技,10.7,0.28,0.03,45043.0,47725413.22,1.97,10.7,10.49,10.63,10.67,0.53,2.38,22.77,2.85,4522919307.0,2021872899.0,0.0,0.09,-7.84,1.04,汽车零部件,True
1547,000547,航天发展,7.46,0.27,0.02,215311.0,160511152.9,1.34,7.5,7.4,7.42,7.44,1.38,1.36,-16.47,2.38,11924573287.0,11849096192.0,-0.13,0.0,-1.97,2.05,通信设备,True
1558,002745,木林森,7.62,0.26,0.02,134488.0,102200900.63,1.45,7.65,7.54,7.58,7.6,0.92,1.26,19.8,0.87,11309347960.0,8112831341.0,-0.13,-0.26,-21.85,-12.61,光学光电子,True
1590,600642,申能股份,8.78,0.23,0.02,174211.0,153259664.0,1.14,8.85,8.75,8.76,8.76,0.51,0.36,10.63,1.17,42970151255.0,42837975643.0,0.0,0.11,-2.01,-7.48,电力行业,True
1627,603703,盛洋科技,10.01,0.2,0.02,45392.0,45260844.0,1.9,10.06,9.87,9.93,9.99,0.62,1.09,165.84,5.14,4153971021.0,4153971021.0,-0.1,-0.1,-20.18,-9.08,光学光电子,True
1636,600925,苏能股份,5.19,0.19,0.01,70639.0,36564042.0,0.97,5.2,5.15,5.18,5.18,0.77,0.44,44.32,2.21,35753333334.0,8335392161.0,0.19,0.19,1.17,-2.08,煤炭行业,True
1709,300112,万讯自控,8.46,0.12,0.01,38426.0,32286668.34,1.89,8.48,8.32,8.43,8.45,0.8,1.62,-81.73,2.45,2469863498.0,2010453909.0,0.0,0.0,-13.41,-6.1,仪器仪表,True
1723,002079,苏州固锝,9.39,0.11,0.01,63189.0,59148334.0,1.39,9.41,9.28,9.34,9.38,0.87,0.78,51.65,2.49,7607208177.0,7600063908.0,-0.11,-0.11,-11.67,-8.39,半导体,True
1750,600054,黄山旅游,11.48,0.09,0.01,27980.0,32084587.0,0.61,11.5,11.43,11.46,11.47,0.53,0.55,56.74,1.83,8373275971.0,5892684000.0,0.0,0.0,-3.93,1.59,旅游酒店,True
1758,000001,平安银行,11.77,0.09,0.01,683521.0,802908097.73,1.28,11.81,11.66,11.78,11.76,0.62,0.35,4.05,0.53,228407657190.0,228403580675.0,0.0,0.0,5.47,3.79,银行,True
1768,688576,西山科技,62.89,0.08,0.05,1424.0,8915561.0,1.13,62.99,62.28,62.54,62.84,0.56,0.65,62.33,1.7,2861498773.0,1370513911.0,0.1,0.13,-6.32,1.47,医疗器械,True
1802,000895,双汇发展,24.51,0.04,0.01,59072.0,144923243.13,0.65,24.6,24.44,24.56,24.5,0.66,0.17,18.67,4.32,84918846331.0,84905672965.0,-0.08,0.04,-3.08,-2.78,食品饮料,True
1821,002876,三利谱,24.5,0.0,0.0,20646.0,50510931.54,1.96,24.68,24.2,24.4,24.5,1.12,1.39,35.94,1.8,4260180834.0,3649260545.0,0.04,0.08,-9.43,-3.96,光学光电子,True
1830,603318,水发燃气,6.74,0.0,0.0,139134.0,93437053.0,1.93,6.79,6.66,6.74,6.74,0.93,3.63,40.75,2.05,3094138028.0,2585090543.0,0.15,0.15,0.45,-6.39,燃气,True
1841,600737,中粮糖业,9.26,0.0,0.0,88303.0,81800758.0,0.43,9.28,9.24,9.26,9.26,0.76,0.41,27.98,1.7,19805734591.0,19805734591.0,0.0,-0.11,-4.83,-9.3,食品饮料,True
1850,601668,中国建筑,5.75,0.0,0.0,1200749.0,688969567.0,1.39,5.78,5.7,5.75,5.75,0.85,0.29,3.96,0.51,237592245053.0,237592245053.0,0.0,0.0,5.12,-4.17,工程建设,True
1865,688330,宏力达,25.05,0.0,0.0,5417.0,13568135.0,1.2,25.21,24.91,25.17,25.05,0.81,0.39,41.96,0.92,3507000000.0,3507000000.0,-0.08,-0.08,-14.94,-4.54,电网设备,True
1870,600170,上海建工,2.38,0.0,0.0,461770.0,109752525.0,0.84,2.39,2.37,2.38,2.38,0.82,0.52,-29.47,0.68,21148536591.0,21148536591.0,0.42,0.42,-5.93,-10.19,工程建设,True
1871,002911,佛燃能源,10.22,0.0,0.0,26894.0,27482280.72,1.27,10.27,10.14,10.23,10.22,0.7,0.21,40.91,3.13,13260462887.0,12840120327.0,0.0,-0.1,-6.92,-15.95,燃气,True
1876,300360,炬华科技,15.5,0.0,0.0,38234.0,59245660.0,0.77,15.54,15.42,15.46,15.5,0.76,0.76,11.4,2.03,7969900453.0,7753020749.0,-0.13,-0.06,-12.63,-5.31,电网设备,True
1879,600011,华能国际,7.45,0.0,0.0,327176.0,244094818.0,0.81,7.49,7.43,7.45,7.45,0.63,0.3,5.88,1.89,116950795525.0,81932938897.0,-0.13,0.0,9.08,10.04,电力行业,True
1880,301386,未来电器,21.12,0.0,0.0,9684.0,20409656.68,1.42,21.23,20.93,21.15,21.12,0.8,2.26,37.26,2.07,2956800000.0,906491604.0,0.05,0.0,-1.49,2.57,电源设备,True
1899,601158,重庆水务,4.63,0.0,0.0,127408.0,59161676.0,1.08,4.67,4.62,4.63,4.63,0.61,0.27,23.43,1.33,22224000000.0,22224000000.0,-0.22,-0.22,-2.11,-2.94,公用事业,True
1913,600502,安徽建工,4.82,0.0,0.0,115338.0,55313817.0,1.24,4.82,4.76,4.82,4.82,0.68,0.67,6.65,0.74,8273693581.0,8273693581.0,0.0,0.0,8.07,2.55,工程建设,True
1936,600563,法拉电子,102.67,-0.03,-0.03,7444.0,76415304.0,1.18,103.22,102.01,102.13,102.7,0.34,0.33,21.85,4.53,23100750000.0,23100750000.0,0.0,-0.03,-15.15,-12.19,电子元件,True
1963,603031,安孚科技,27.51,-0.07,-0.02,14099.0,38593255.0,2.03,27.67,27.11,27.4,27.53,0.6,0.67,20.4,3.13,5807911200.0,5807911200.0,0.0,0.11,-11.69,-3.0,电池,True
1964,003013,地铁设计,14.7,-0.07,-0.01,11718.0,17153187.0,1.29,14.72,14.53,14.68,14.71,0.97,0.29,27.2,2.29,6002405401.0,5878494353.0,-0.14,-0.14,-4.55,-2.78,工程咨询服务,True
1994,688459,哈铁科技,9.54,-0.1,-0.01,10768.0,10238364.0,1.36,9.56,9.43,9.54,9.55,0.96,0.61,-749.18,1.36,4579200000.0,1675080595.0,0.1,0.1,-3.54,0.0,交运设备,True
2050,601006,大秦铁路,6.68,-0.15,-0.01,446874.0,298856179.0,1.05,6.72,6.65,6.7,6.69,0.5,0.22,13.09,0.81,134583147143.0,134583147143.0,-0.3,-0.3,3.25,-1.47,物流行业,True
2107,002159,三特索道,14.98,-0.2,-0.03,14319.0,21368445.0,1.8,15.05,14.78,14.97,15.01,0.49,1.03,22.01,1.9,2655973849.0,2074156461.0,0.0,0.33,-5.37,-4.04,旅游酒店,True
2140,002078,太阳纸业,13.51,-0.22,-0.03,106460.0,143991611.5,1.48,13.65,13.45,13.51,13.54,0.8,0.39,10.65,1.28,37754169458.0,37353542148.0,-0.15,-0.15,-7.66,-9.15,造纸印刷,True
2149,301309,万得凯,25.64,-0.23,-0.06,6287.0,16078030.64,1.28,25.73,25.4,25.59,25.7,0.71,2.51,18.93,1.64,2564000000.0,641000000.0,0.0,0.0,-7.7,6.08,通用设备,True
2151,002823,凯中精密,13.02,-0.23,-0.03,48334.0,62892741.64,1.38,13.09,12.91,12.95,13.05,0.71,2.21,21.79,2.21,4275363716.0,2847441411.0,0.0,-0.23,-21.75,-7.13,电机,True
2171,600640,国脉文化,11.75,-0.25,-0.03,44467.0,52262841.0,1.95,11.85,11.62,11.74,11.78,0.66,0.56,400.52,2.35,9349427295.0,9349427295.0,-0.25,-0.34,-9.68,-1.59,文化传媒,True
2172,002039,黔源电力,15.87,-0.25,-0.04,29307.0,46651912.0,0.82,15.99,15.86,15.9,15.91,0.7,0.69,32.72,1.72,6785347460.0,6785347460.0,0.06,-0.25,-0.25,4.0,电力行业,True
2189,002061,浙江交科,3.87,-0.26,-0.01,168917.0,65075245.0,1.29,3.88,3.83,3.86,3.88,0.8,0.65,11.68,0.68,10335034034.0,10058663673.0,0.0,0.0,-1.53,-2.27,工程建设,True
2198,600177,雅戈尔,7.27,-0.27,-0.02,127177.0,92535018.0,0.69,7.3,7.25,7.29,7.29,0.81,0.28,10.46,0.83,33612422628.0,33612422628.0,-0.14,-0.14,-8.09,-15.47,纺织服装,True
2204,600362,江西铜业,22.13,-0.27,-0.06,106438.0,234679646.0,1.53,22.24,21.9,22.21,22.19,0.77,0.51,9.81,0.96,76630201733.0,45925225073.0,0.0,-0.05,-0.72,7.22,有色金属,True
2206,002608,江苏国信,7.4,-0.27,-0.02,80914.0,59799868.34,1.08,7.44,7.36,7.39,7.42,0.58,0.21,8.09,0.85,27957789810.0,27957789810.0,0.0,0.14,-1.99,-3.52,电力行业,True
2216,000157,中联重科,7.15,-0.28,-0.02,194573.0,139254449.97,0.84,7.19,7.13,7.16,7.17,0.54,0.28,10.96,1.06,61837026937.0,50553484145.0,-0.14,0.0,-11.51,-1.11,工程机械,True
2225,600033,福建高速,3.6,-0.28,-0.01,184947.0,66440130.0,1.11,3.61,3.57,3.6,3.61,0.8,0.67,10.03,0.82,9879840000.0,9879840000.0,-0.28,0.0,-3.49,-7.22,铁路公路,True
2232,001360,南矿集团,13.56,-0.29,-0.04,13831.0,18699962.0,1.32,13.6,13.42,13.53,13.6,0.48,1.69,37.24,2.01,2766240000.0,1108952340.0,0.15,0.22,-3.14,3.91,专用设备,True
2246,601801,皖新传媒,6.72,-0.3,-0.02,86439.0,58087393.0,1.19,6.76,6.68,6.73,6.74,0.6,0.44,8.53,1.11,13157297913.0,13157297913.0,-0.15,-0.15,-2.47,-8.45,文化传媒,True
2262,002223,鱼跃医疗,35.34,-0.31,-0.11,67568.0,237892833.52,1.83,35.63,34.98,35.45,35.45,1.09,0.72,14.18,2.79,35427534671.0,33225189516.0,-0.08,0.0,-2.24,-2.08,医疗器械,True
2278,600182,S佳通,15.35,-0.32,-0.05,11540.0,17725293.0,1.3,15.48,15.28,15.37,15.4,0.65,0.68,55.15,4.24,5219000000.0,2609500000.0,0.0,0.13,-7.86,-9.23,橡胶制品,True
2333,601921,浙版传媒,8.19,-0.36,-0.03,102926.0,84666742.0,2.31,8.35,8.16,8.23,8.22,0.65,0.46,28.2,1.38,18200000006.0,18200000006.0,0.0,-0.12,0.24,3.93,文化传媒,True
2335,601133,柏诚股份,11.16,-0.36,-0.04,21939.0,24389315.0,1.7,11.23,11.04,11.15,11.2,0.72,1.49,33.28,2.07,5883740158.0,1646100000.0,-0.18,-0.09,-7.77,0.9,工程建设,True
2365,601117,中国化学,7.87,-0.38,-0.03,212029.0,167581390.0,1.65,7.99,7.86,7.91,7.9,0.98,0.35,8.32,0.75,48075668599.0,47767600597.0,-0.13,-0.13,5.35,-5.07,工程建设,True
2368,600548,深高速,10.56,-0.38,-0.04,29378.0,30988761.0,1.04,10.62,10.51,10.62,10.6,0.51,0.2,14.02,1.16,26799760701.0,15135334643.0,0.0,-0.09,-9.43,-21.66,铁路公路,True
2375,603551,奥普科技,10.26,-0.39,-0.04,9975.0,10212631.0,1.07,10.3,10.19,10.27,10.3,0.83,0.26,19.73,3.22,4004149680.0,4000154949.0,0.1,0.2,-2.01,1.08,家电行业,True
2392,601866,中远海发,2.5,-0.4,-0.01,802218.0,201599552.0,3.98,2.58,2.48,2.51,2.51,0.76,0.82,17.37,1.09,33391542780.0,24569295280.0,0.0,0.4,4.6,-4.21,航运港口,True
2445,600750,江中药业,22.84,-0.44,-0.1,56540.0,129743986.0,1.48,23.17,22.83,22.99,22.94,1.03,0.9,12.73,3.83,14503309142.0,14327358781.0,0.0,0.0,4.15,0.62,中药,True
2457,600035,楚天高速,4.47,-0.45,-0.02,78530.0,35101376.0,1.11,4.5,4.45,4.5,4.49,0.62,0.49,6.5,0.83,7197218077.0,7197218077.0,0.0,0.0,4.44,-2.83,铁路公路,True
2458,300415,伊之密,19.79,-0.45,-0.09,48012.0,94604067.6,1.86,19.95,19.58,19.95,19.88,0.87,1.06,17.5,3.23,9272843642.0,8966693431.0,0.0,-0.05,-17.75,1.12,专用设备,True
2459,600019,宝钢股份,6.61,-0.45,-0.03,379055.0,250653379.0,1.2,6.66,6.58,6.64,6.64,0.69,0.17,14.87,0.72,144816136833.0,143979580191.0,-0.3,0.0,-8.19,-4.2,钢铁行业,True
2473,000027,深圳能源,6.38,-0.47,-0.03,142337.0,90985768.68,1.09,6.43,6.36,6.41,6.41,0.79,0.3,5.61,0.95,30352147664.0,30352147664.0,-0.16,0.0,2.41,0.79,电力行业,True
2480,300999,金龙鱼,29.44,-0.47,-0.14,32564.0,95977212.34,0.85,29.63,29.38,29.56,29.58,0.47,0.6,40.66,1.69,159611654820.0,15975530536.0,0.0,0.0,-8.4,-9.42,食品饮料,True
2494,600897,厦门空港,14.47,-0.48,-0.07,12138.0,17547396.0,1.1,14.56,14.4,14.48,14.54,0.48,0.29,11.95,1.31,6033034980.0,6033034980.0,0.0,-0.07,-4.49,-4.99,航空机场,True
2498,688247,宣泰医药,10.23,-0.49,-0.05,22555.0,23051056.0,1.65,10.32,10.15,10.3,10.28,0.75,1.58,56.59,3.59,4637668200.0,1455949968.0,0.0,0.1,-4.48,1.69,化学制药,True
2520,600582,天地科技,6.03,-0.5,-0.03,199447.0,120853855.0,1.49,6.11,6.02,6.06,6.06,0.53,0.48,4.34,1.02,24955691019.0,24955691019.0,0.0,-0.17,-1.63,2.9,专用设备,True
2522,300305,裕兴股份,6.0,-0.5,-0.03,45936.0,27415495.0,2.49,6.06,5.91,6.01,6.03,1.05,1.43,-9.96,1.05,2252401752.0,1928845152.0,0.33,0.33,2.39,10.09,塑料制品,True
2527,000498,山东路桥,5.86,-0.51,-0.03,76841.0,45028708.6,1.36,5.91,5.83,5.9,5.89,0.83,0.53,9.17,0.6,9147450771.0,8543318495.0,0.17,0.0,-0.51,-1.51,工程建设,True
2573,600251,XD冠农股,7.34,-0.54,-0.04,42245.0,31100104.0,1.08,7.42,7.34,7.39,7.38,0.65,0.54,7.7,1.54,5703132899.0,5703132899.0,0.0,-0.14,3.09,1.8,农牧饲渔,True
2587,301090,华润材料,7.3,-0.54,-0.04,29948.0,21840790.0,1.5,7.36,7.25,7.34,7.34,0.77,0.2,-139.64,1.68,10850419627.0,10799686087.0,-0.27,0.14,-2.14,5.19,化学原料,True
2589,603026,石大胜华,34.93,-0.54,-0.19,20290.0,70843154.0,3.9,35.77,34.4,35.17,35.12,1.16,1.0,-62.02,1.83,7079612400.0,7079612400.0,-0.14,-0.11,-5.24,-0.2,化学制品,True
2597,001289,龙源电力,16.24,-0.55,-0.09,22207.0,36057849.0,1.41,16.36,16.13,16.33,16.33,0.64,0.04,17.85,1.8,135763414503.0,81881010823.0,-0.18,-0.12,0.93,3.37,电力行业,True
2603,600827,百联股份,9.1,-0.55,-0.05,49536.0,45061939.0,0.98,9.15,9.06,9.13,9.15,0.68,0.31,21.06,0.82,16235929865.0,14600494272.0,0.0,0.11,-4.11,-16.74,商业百货,True
2616,600903,贵州燃气,7.08,-0.56,-0.04,162172.0,115315466.0,3.51,7.28,7.03,7.25,7.12,1.24,1.41,28.46,2.69,8142059670.0,8142059670.0,-0.28,0.0,5.67,-8.76,燃气,True
2620,600021,上海电力,8.92,-0.56,-0.05,167020.0,149375167.0,1.11,9.0,8.9,8.96,8.97,0.64,0.64,7.58,1.29,25125353313.0,23345104637.0,0.0,0.11,-1.11,0.34,电力行业,True
2649,600127,金健米业,6.91,-0.58,-0.04,277942.0,192586406.0,1.73,6.99,6.87,6.97,6.95,0.82,4.33,120.99,6.55,4434722036.0,4434722036.0,0.0,0.0,5.18,2.67,农牧饲渔,True
2659,603172,万丰股份,15.14,-0.59,-0.09,18282.0,27615334.0,2.17,15.24,14.91,15.18,15.23,0.54,3.65,48.71,1.91,2019373200.0,758211200.0,0.07,0.0,1.61,15.84,化学原料,True
2668,300081,恒信东方,6.71,-0.59,-0.04,174208.0,116133537.0,2.52,6.77,6.6,6.7,6.75,0.64,2.88,-29.64,3.46,4058177248.0,4057562780.0,-0.15,0.0,-21.43,-6.55,通信服务,True
2670,300837,浙矿股份,21.76,-0.59,-0.13,5088.0,11053068.0,1.64,21.93,21.57,21.88,21.89,0.69,0.72,33.54,1.59,2176033249.0,1535881249.0,0.09,-0.23,-2.73,9.57,专用设备,True
