序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
414,601958,金钼股份,11.09,2.97,0.32,322952.0,357128721.0,3.34,11.18,10.82,10.82,10.77,2.43,1.0,13.2,2.02,35783042796.0,35783042796.0,-0.18,0.09,4.33,10.24,小金属,True
578,000050,深天马Ａ,8.48,2.29,0.19,263244.0,221202482.19,3.98,8.6,8.27,8.32,8.29,1.94,1.07,54.05,0.76,20841700165.0,20841454033.0,0.0,0.0,2.05,-6.09,光学光电子,True
628,300303,聚飞光电,6.17,2.15,0.13,431037.0,264924561.51,2.48,6.21,6.06,6.09,6.04,1.53,3.26,30.74,2.41,8689240166.0,8148701638.0,0.0,0.16,-0.64,-7.77,光学光电子,True
658,600121,郑州煤电,3.94,2.07,0.08,352588.0,138601535.0,4.15,4.03,3.87,3.88,3.86,1.89,2.89,-19.94,2.63,4800543430.0,4800543430.0,0.0,0.0,-1.25,-9.01,煤炭行业,True
663,002110,三钢闽光,3.47,2.06,0.07,243376.0,84203788.42,2.65,3.49,3.4,3.41,3.4,1.86,1.0,27.92,0.44,8428894508.0,8428894508.0,0.0,0.29,-14.53,4.52,钢铁行业,True
664,300190,维尔利,3.48,2.05,0.07,108003.0,37411484.8,2.05,3.49,3.42,3.42,3.41,1.32,1.39,-12.43,1.0,2719960107.0,2701084229.0,0.0,-0.29,8.75,-0.85,环保行业,True
796,603860,中公高科,30.81,1.72,0.52,14404.0,44020263.0,1.91,30.83,30.25,30.44,30.29,1.58,2.16,-1366.08,2.59,2054410800.0,2054410800.0,0.03,0.33,4.51,5.01,工程咨询服务,True
810,600626,申达股份,3.61,1.69,0.06,140624.0,50709539.0,2.25,3.64,3.56,3.59,3.55,1.27,1.27,-22.79,1.51,4767888248.0,3999803143.0,0.28,0.28,-3.99,-1.1,汽车零部件,True
897,300916,朗特智能,28.7,1.56,0.44,22554.0,64673250.97,3.11,29.16,28.28,28.48,28.26,1.57,2.44,34.29,3.17,4151283001.0,2650097472.0,0.1,0.14,-5.37,-3.04,消费电子,True
905,301386,未来电器,21.61,1.55,0.33,16468.0,35344024.12,1.69,21.61,21.25,21.25,21.28,1.32,3.84,38.12,2.11,3025400000.0,927522896.0,0.14,0.32,-1.55,4.95,电源设备,True
913,688720,艾森股份,41.85,1.53,0.63,23592.0,99035449.0,3.98,42.86,41.22,41.6,41.22,0.9,4.27,121.91,3.76,3688380028.0,2313579154.0,0.05,0.07,4.89,5.79,半导体,True
946,003013,地铁设计,14.48,1.47,0.21,16005.0,23017974.0,1.61,14.5,14.27,14.27,14.27,1.25,0.4,26.79,2.26,5912573483.0,5790516886.0,0.0,0.56,-2.56,-1.09,工程咨询服务,True
954,600066,宇通客车,25.15,1.45,0.36,109123.0,273981562.0,2.54,25.35,24.72,24.88,24.79,0.77,0.49,18.44,4.66,55680571458.0,55680571458.0,0.0,-0.08,-1.99,-0.91,汽车整车,True
