序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
418,600750,江中药业,23.7,2.86,0.66,126374.0,296863325.0,3.52,23.7,22.89,23.02,23.04,1.33,2.02,18.91,3.86,14907717689.0,14863513729.0,0.08,0.08,9.42,4.41,中药,True
659,000966,长源电力,4.84,1.89,0.09,604448.0,289142835.33,2.74,4.84,4.71,4.8,4.75,1.15,2.2,23.56,1.24,16848209477.0,13306746063.0,0.21,0.0,11.52,1.89,电力行业,True
1009,601006,大秦铁路,6.68,1.21,0.08,919335.0,613010527.0,2.58,6.74,6.57,6.6,6.6,0.83,0.46,11.73,0.82,134583147143.0,134583147143.0,0.3,0.0,7.05,-1.47,物流行业,True
1131,000538,云南白药,57.24,1.06,0.6,87917.0,501430897.38,1.77,57.4,56.4,56.62,56.64,0.7,0.5,21.5,2.63,102131191396.0,101469075824.0,0.02,0.03,1.1,-4.52,中药,True
1909,600900,长江电力,29.27,0.41,0.12,783080.0,2283991241.0,1.23,29.35,28.99,29.08,29.15,0.51,0.33,22.02,3.48,716184732547.0,702692397843.0,0.17,0.03,2.13,-0.24,电力行业,True
1934,600519,贵州茅台,1558.0,0.39,6.01,21489.0,3339942729.0,1.29,1565.0,1545.0,1552.0,1551.99,0.48,0.17,22.7,8.4,1957156172400.0,1957156172400.0,-0.32,-0.32,8.5,2.23,酿酒行业,True
2567,600507,方大特钢,4.05,0.0,0.0,85195.0,34427309.0,0.99,4.07,4.03,4.07,4.05,0.38,0.37,37.8,1.01,9368410955.0,9368410955.0,0.25,0.0,7.71,0.0,钢铁行业,True
3471,600008,首创环保,3.08,-0.65,-0.02,764753.0,235277835.0,1.61,3.11,3.06,3.11,3.1,0.7,1.04,6.41,1.09,22609019285.0,22609019285.0,0.0,0.0,1.32,-6.1,公用事业,True
3738,600502,安徽建工,4.64,-0.85,-0.04,152201.0,70660548.0,1.71,4.7,4.62,4.69,4.68,0.38,0.89,5.92,0.74,7964717472.0,7964717472.0,0.22,0.22,6.42,-2.93,工程建设,True
5492,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
