序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
221,600989,宝丰能源,16.61,3.3,0.53,700432.0,1166016234.0,3.36,16.87,16.33,16.39,16.08,2.42,0.96,12.5,2.87,121807109600.0,121807109600.0,0.06,0.0,-2.81,1.1,化学原料,True
280,603318,水发燃气,6.63,2.63,0.17,284074.0,188376914.0,4.02,6.72,6.46,6.46,6.46,4.0,7.41,40.08,2.01,3043640226.0,2542900638.0,0.15,0.15,-0.15,-7.92,燃气,True
305,600127,金健米业,6.91,2.37,0.16,504343.0,346825788.0,3.11,6.97,6.76,6.76,6.75,1.96,7.86,120.99,6.55,4434722036.0,4434722036.0,0.0,0.0,3.91,2.67,农牧饲渔,True
312,600617,国新能源,2.68,2.29,0.06,355068.0,95456683.0,6.49,2.78,2.61,2.62,2.62,3.63,2.0,11.09,1.48,5170233960.0,4758454407.0,0.37,0.0,5.93,-0.74,燃气,True
325,605090,九丰能源,27.07,2.23,0.59,52947.0,142974207.0,3.66,27.35,26.38,26.38,26.48,1.82,0.82,8.71,1.9,17638291904.0,17460669771.0,0.0,0.07,7.68,-2.34,燃气,True
339,002312,川发龙蟒,11.51,2.13,0.24,1366368.0,1579360108.99,5.68,11.78,11.14,11.23,11.27,3.4,7.77,52.65,2.34,21746287505.0,20242900314.0,0.35,0.35,-12.54,-20.46,化肥行业,True
427,000547,航天发展,7.38,1.51,0.11,262144.0,192778716.8,3.3,7.48,7.24,7.27,7.27,1.74,1.65,-16.29,2.36,11796695825.0,11722028136.0,0.14,0.14,-5.14,0.96,通信设备,True
475,688563,航材股份,53.97,1.24,0.66,31641.0,170220988.0,2.4,54.3,53.02,53.3,53.31,2.44,2.75,45.07,2.34,24286500000.0,6216749952.0,0.69,0.88,0.11,-2.83,航天航空,True
499,600011,华能国际,7.3,1.11,0.08,749409.0,546142309.0,1.52,7.32,7.21,7.21,7.22,1.66,0.68,5.76,1.85,114596081521.0,80283282409.0,0.0,0.0,7.67,7.83,电力行业,True
511,600121,郑州煤电,3.88,1.04,0.04,435363.0,169917974.0,4.69,4.0,3.82,3.84,3.84,1.76,3.57,-19.63,2.59,4727438707.0,4727438707.0,-0.26,0.26,-6.28,-10.39,煤炭行业,True
574,002056,横店东磁,14.23,0.78,0.11,560262.0,803100360.73,3.9,14.63,14.08,14.12,14.12,1.59,3.45,12.63,2.36,23148112813.0,23124575468.0,0.0,0.07,-5.51,13.75,光伏设备,True
593,600027,华电国际,5.83,0.69,0.04,835216.0,486183221.0,1.04,5.84,5.78,5.8,5.79,1.24,0.98,7.72,1.35,59626681405.0,49615209517.0,0.17,0.17,7.56,3.92,电力行业,True
595,601369,陕鼓动力,8.89,0.68,0.06,93675.0,83218763.0,1.25,8.93,8.82,8.88,8.83,0.84,0.55,15.48,1.68,15340575403.0,15036254701.0,0.34,0.23,4.96,2.18,通用设备,True
601,600582,天地科技,6.07,0.66,0.04,386814.0,233888582.0,1.66,6.1,6.0,6.04,6.03,1.02,0.93,4.37,1.02,25121234574.0,25121234574.0,-0.16,0.0,-1.78,3.58,专用设备,True
637,600803,新奥股份,19.08,0.58,0.11,53026.0,101269252.0,1.21,19.22,18.99,19.01,18.97,1.36,0.19,15.13,2.39,59092431542.0,53816258126.0,0.1,0.1,-1.4,-11.99,燃气,True
660,688612,威迈斯,26.25,0.5,0.13,43984.0,115048974.0,3.25,26.52,25.67,25.98,26.12,1.7,1.73,27.39,3.46,11050124978.0,6665583619.0,0.5,0.34,-14.66,13.24,汽车零部件,True
696,601866,中远海发,2.49,0.4,0.01,1081184.0,270265305.0,2.02,2.52,2.47,2.48,2.48,0.87,1.1,17.31,1.09,33257976609.0,24471018099.0,0.0,0.0,5.06,-4.6,航运港口,True
702,600925,苏能股份,5.11,0.39,0.02,141716.0,72622970.0,1.38,5.15,5.08,5.09,5.09,2.31,0.88,43.64,2.18,35202222223.0,8206908274.0,-0.2,0.0,0.99,-3.58,煤炭行业,True
705,002911,佛燃能源,10.3,0.39,0.04,56205.0,58053124.26,1.85,10.45,10.26,10.27,10.26,2.0,0.45,41.23,3.15,13364262988.0,12940630076.0,0.0,0.0,-5.68,-15.3,燃气,True
708,601117,中国化学,7.92,0.38,0.03,279015.0,220964963.0,1.27,7.96,7.86,7.87,7.89,0.96,0.46,8.37,0.76,48381104867.0,48071079635.0,0.0,0.0,6.74,-4.46,工程建设,True
714,600780,通宝能源,5.94,0.34,0.02,108426.0,64370499.0,1.52,5.97,5.88,5.92,5.92,1.36,0.95,10.11,0.86,6810224987.0,6810224987.0,0.17,0.34,5.69,5.51,电力行业,True
717,600874,创业环保,5.96,0.34,0.02,154173.0,91846637.0,1.52,6.0,5.91,5.92,5.94,1.61,1.25,9.18,0.94,9359691787.0,7333291787.0,0.17,0.17,1.36,-0.17,环保行业,True
733,600674,川投能源,16.3,0.31,0.05,142042.0,231416828.0,0.74,16.35,16.23,16.23,16.25,0.98,0.29,13.43,1.82,79456091296.0,79456091296.0,0.12,0.12,6.82,-5.51,电力行业,True
737,600903,贵州燃气,6.97,0.29,0.02,171287.0,119978517.0,1.73,7.07,6.95,6.97,6.95,2.71,1.49,28.02,2.65,8015558743.0,8015558743.0,0.0,0.14,4.65,-10.53,燃气,True
750,001289,龙源电力,16.35,0.25,0.04,39314.0,64390752.47,1.23,16.45,16.25,16.3,16.31,1.09,0.08,17.97,1.82,136682994281.0,82435623581.0,0.0,-0.12,2.06,4.07,电力行业,True
754,601568,北元集团,4.2,0.24,0.01,136014.0,57194087.0,1.19,4.23,4.18,4.2,4.19,1.02,0.34,47.51,1.42,16683333341.0,16683333341.0,-0.24,0.0,1.94,0.0,化学原料,True
768,601158,重庆水务,4.71,0.21,0.01,279931.0,131465429.0,1.7,4.75,4.67,4.71,4.7,2.13,0.58,23.84,1.35,22608000000.0,22608000000.0,0.21,0.43,0.0,-1.26,公用事业,True
769,603053,成都燃气,9.44,0.21,0.02,30615.0,29006906.0,1.49,9.54,9.4,9.42,9.42,0.8,0.34,11.7,1.73,8391121600.0,8391121600.0,0.0,0.21,0.75,-5.88,燃气,True
