序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
817,300086,康芝药业,4.66,3.56,0.16,109413.0,50565534.5,2.89,4.66,4.53,4.58,4.5,1.04,2.48,-12.96,1.67,2120879755.0,2054069853.0,0.0,0.22,-6.24,-4.9,化学制药,True
932,300713,英可瑞,14.98,3.24,0.47,21642.0,32156509.4,3.45,15.05,14.55,14.77,14.51,0.92,2.47,-35.8,3.97,2377637734.0,1312762982.0,-0.07,-0.13,-4.65,-5.01,电源设备,True
1048,002263,大东南,2.39,3.02,0.07,209542.0,49734638.0,3.88,2.42,2.33,2.34,2.32,1.44,1.12,-164.68,1.65,4489280639.0,4489244789.0,0.0,0.42,-1.24,-3.63,塑料制品,True
1135,002049,紫光国微,60.8,2.84,1.68,199292.0,1207081858.61,2.67,61.18,59.6,60.01,59.12,1.56,2.35,43.39,4.16,51657069584.0,51647958704.0,0.0,0.0,-7.1,-5.55,半导体,True
1356,002023,海特高新,10.0,2.46,0.24,137530.0,136997231.0,2.66,10.07,9.81,9.86,9.76,1.4,1.86,89.77,1.73,7408602350.0,7408602350.0,0.0,0.1,-12.43,-1.48,航天航空,True
1542,601238,广汽集团,8.79,2.21,0.19,339215.0,296991715.0,3.14,8.84,8.57,8.65,8.6,1.8,0.46,566.41,0.8,90672980421.0,64902701860.0,0.0,0.0,7.46,-5.89,汽车整车,True
1581,603356,华菱精工,12.85,2.15,0.27,30231.0,38579895.0,2.94,12.93,12.56,12.56,12.58,0.8,2.27,-23.56,2.97,1713419000.0,1713419000.0,0.0,0.0,-1.91,0.55,专用设备,True
1614,600688,上海石化,2.92,2.1,0.06,463142.0,134711456.0,2.8,2.94,2.86,2.88,2.86,1.41,0.63,676.88,1.26,31171664300.0,21400135420.0,-0.34,0.0,-3.31,-3.31,石油行业,True
1811,600643,爱建集团,4.89,1.88,0.09,148145.0,72456188.0,1.88,4.93,4.84,4.88,4.8,1.09,0.93,23.57,0.62,7790605104.0,7776819891.0,0.41,0.2,-21.0,-5.42,多元金融,True
1890,301281,科源制药,28.57,1.75,0.49,13300.0,37850261.0,2.31,28.75,28.1,28.1,28.08,0.96,1.93,58.47,2.31,3093845300.0,1967101640.0,0.0,-0.1,-27.52,-4.48,化学制药,True
