序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
509,688606,奥泰生物,64.42,2.06,1.3,8302.0,53115550.0,2.71,64.66,62.95,63.0,63.12,1.32,1.05,20.86,1.29,5107272679.0,5107272679.0,0.05,0.09,-6.88,1.77,医疗器械,True
520,002716,湖南白银,3.55,2.01,0.07,671114.0,236748046.6,2.01,3.56,3.49,3.52,3.48,1.67,3.04,89.54,3.02,10021964693.0,7847200762.0,-0.28,0.0,-3.53,4.72,贵金属,True
583,603298,杭叉集团,19.76,1.75,0.34,51776.0,102407756.0,2.27,19.93,19.49,19.7,19.42,1.14,0.4,14.83,2.61,25881886088.0,25881886088.0,0.0,-0.1,-3.7,10.45,工程机械,True
611,600859,王府井,14.42,1.62,0.23,465024.0,667105045.0,4.37,14.69,14.07,14.17,14.19,1.56,4.14,72.82,0.82,16207091134.0,16205600683.0,0.07,0.0,8.91,-6.42,商业百货,True
633,600908,无锡银行,5.87,1.56,0.09,182869.0,107043165.0,1.73,5.89,5.79,5.81,5.78,0.86,0.91,5.21,0.59,12882781550.0,11735965344.0,-0.17,-0.17,2.44,-0.68,银行,True
657,600681,百川能源,3.58,1.42,0.05,108670.0,38790719.0,1.98,3.59,3.52,3.53,3.53,1.43,0.81,11.5,1.34,4800260220.0,4796515404.0,0.28,0.28,8.16,2.29,燃气,True
661,601009,南京银行,10.76,1.41,0.15,710863.0,763330764.0,1.6,10.8,10.63,10.64,10.61,1.4,0.64,4.88,0.73,119167451855.0,119167451855.0,0.09,0.09,3.76,1.03,银行,True
662,600307,酒钢宏兴,1.45,1.4,0.02,362593.0,52345497.0,2.8,1.46,1.42,1.43,1.43,1.13,0.58,-5.11,1.27,9081868265.0,9081868265.0,0.0,-0.68,-4.61,-8.81,钢铁行业,True
685,601298,青岛港,9.02,1.35,0.12,140571.0,126468368.0,1.69,9.05,8.9,8.91,8.9,0.53,0.26,10.44,1.33,58549722000.0,48636516500.0,0.11,-0.11,3.56,-0.99,航运港口,True
694,600035,楚天高速,4.56,1.33,0.06,150048.0,68112043.0,1.78,4.57,4.49,4.49,4.5,1.15,0.93,6.63,0.82,7342128509.0,7342128509.0,0.22,0.22,6.29,-0.87,铁路公路,True
697,600585,海螺水泥,23.77,1.32,0.31,166764.0,395541341.0,1.58,23.83,23.46,23.47,23.46,1.08,0.42,17.39,0.66,125964422303.0,95072930303.0,-0.08,-0.08,2.86,-0.04,水泥建材,True
