序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
562,002124,ST天邦,2.86,2.51,0.07,364429.0,102520733.07,2.87,2.86,2.78,2.8,2.79,0.9,1.85,3.55,1.79,6354730760.0,5646450804.0,0.35,0.35,12.16,2.51,农牧饲渔,True
723,002206,海 利 得,4.36,2.11,0.09,177106.0,76948860.0,1.87,4.38,4.3,4.3,4.27,1.15,1.93,12.82,1.34,5067223479.0,3994521413.0,0.23,0.23,5.06,1.63,化纤行业,True
833,000709,河钢股份,2.14,1.9,0.04,831728.0,177583873.27,2.86,2.16,2.1,2.11,2.1,1.24,0.8,29.17,0.43,22121439137.0,22117782532.0,0.47,0.0,0.0,-3.17,钢铁行业,True
907,000726,鲁  泰Ａ,6.3,1.78,0.11,58382.0,36685382.0,2.26,6.34,6.2,6.22,6.19,1.12,0.99,13.42,0.56,5149027863.0,3708032599.0,0.0,0.0,4.48,-3.37,纺织服装,True
1053,601857,中国石油,9.0,1.58,0.14,1534548.0,1378337203.0,1.81,9.04,8.88,8.93,8.86,0.99,0.09,9.32,1.11,1647188800362.0,1457298700362.0,0.0,0.0,6.13,0.67,石油行业,True
1183,300415,伊之密,20.62,1.43,0.29,132141.0,271478124.51,3.69,20.98,20.23,20.41,20.33,1.52,2.92,15.08,3.4,9661750172.0,9342759906.0,-0.53,-0.43,-11.12,2.79,专用设备,True
1202,600585,海螺水泥,24.52,1.41,0.34,145993.0,357463810.0,1.7,24.6,24.19,24.19,24.18,1.14,0.37,18.75,0.7,129938899237.0,98072707237.0,-0.12,-0.12,-3.77,3.11,水泥建材,True
1337,000878,云南铜业,12.72,1.27,0.16,389154.0,495173638.78,2.39,12.89,12.59,12.7,12.56,1.2,1.94,12.56,1.72,25486152103.0,25485651648.0,-0.16,-0.08,-5.99,4.35,有色金属,True
1387,002233,塔牌集团,7.39,1.23,0.09,60593.0,44699293.51,2.19,7.42,7.26,7.3,7.3,1.0,0.51,17.34,0.75,8810912368.0,8805073899.0,0.0,-0.14,-3.02,-3.65,水泥建材,True
1389,601677,明泰铝业,12.33,1.23,0.15,205391.0,252667354.0,1.64,12.39,12.19,12.23,12.18,0.81,1.72,8.15,0.89,15334870653.0,14703426693.0,0.0,0.08,-11.55,2.92,有色金属,True
1420,301149,隆华新材,10.08,1.2,0.12,33839.0,34085532.82,1.61,10.16,10.0,10.06,9.96,1.14,1.66,23.77,2.3,4334400181.0,2056530521.0,0.0,0.1,3.07,1.92,化学原料,True
1642,601107,四川成渝,4.94,1.02,0.05,117750.0,58170934.0,1.84,4.98,4.89,4.91,4.89,1.09,0.54,10.09,0.94,15106816400.0,10683935600.0,0.0,0.41,-10.83,-5.54,铁路公路,True
1707,603235,天新药业,25.86,0.98,0.25,8193.0,21118271.0,1.76,25.99,25.54,25.62,25.61,1.57,0.56,17.17,2.54,11320990800.0,3803106072.0,-0.12,0.0,-7.64,1.17,食品饮料,True
