序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
952,600900,长江电力,29.58,1.27,0.37,881174.0,2592643254.0,1.85,29.6,29.06,29.1,29.21,1.02,0.37,22.26,3.51,723769880039.0,710134647359.0,-0.07,0.07,3.46,0.82,电力行业,True
1091,600502,XD安徽建,4.64,1.09,0.05,149840.0,69046742.0,1.53,4.64,4.57,4.6,4.59,0.71,0.87,5.92,0.74,7964717472.0,7964717472.0,0.0,0.0,6.18,-1.28,工程建设,True
1669,600389,江山股份,15.19,0.53,0.08,40961.0,61758551.0,2.12,15.24,14.92,15.1,15.11,0.61,0.95,28.6,1.78,6541573500.0,6541573500.0,-0.07,0.0,9.44,5.12,农药兽药,True
1746,000709,河钢股份,2.08,0.48,0.01,555091.0,114845516.09,1.93,2.09,2.05,2.06,2.07,0.79,0.54,28.36,0.42,21501211871.0,21497657788.0,-0.48,0.0,-0.95,-5.88,钢铁行业,True
2084,600507,方大特钢,4.06,0.25,0.01,102883.0,41729245.0,1.23,4.08,4.03,4.05,4.05,1.04,0.44,37.89,1.01,9391542833.0,9391542833.0,-0.25,-0.25,-4.47,0.25,钢铁行业,True
2152,000538,云南白药,57.45,0.21,0.12,43710.0,250973045.57,0.65,57.56,57.19,57.29,57.33,0.59,0.25,21.58,2.64,102505886542.0,101841341825.0,-0.14,-0.07,-0.09,-4.17,中药,True
2399,600008,首创环保,3.08,0.0,0.0,420397.0,129190988.0,0.97,3.09,3.06,3.08,3.08,0.62,0.57,6.41,1.09,22609019285.0,22609019285.0,0.0,0.0,0.0,-6.1,公用事业,True
2416,600016,民生银行,4.02,0.0,0.0,1428833.0,574589351.0,0.75,4.04,4.01,4.02,4.02,0.76,0.4,5.45,0.32,176005322378.0,142557735316.0,-0.25,-0.5,-0.25,-2.66,银行,True
2996,600519,贵州茅台,1565.94,-0.26,-4.06,20298.0,3179974340.0,1.21,1575.0,1556.0,1566.0,1570.0,0.78,0.16,22.81,8.44,1967130382932.0,1967130382932.0,-0.41,-0.5,6.43,2.75,酿酒行业,True
3486,600750,江中药业,23.1,-0.6,-0.14,49710.0,115075462.0,1.03,23.3,23.06,23.24,23.24,0.6,0.79,18.43,3.76,14530307114.0,14487222242.0,0.0,0.0,4.43,1.76,中药,True
4072,601006,大秦铁路,6.77,-1.17,-0.08,441409.0,298985703.0,1.46,6.84,6.74,6.84,6.85,0.55,0.22,11.89,0.83,136396393137.0,136396393137.0,-0.29,-0.29,6.78,-0.15,物流行业,True
5496,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
