序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
258,600271,航天信息,9.45,3.73,0.34,543263.0,516359696.0,7.35,9.78,9.11,9.12,9.11,3.11,2.93,-13.9,1.28,17509759829.0,17509759829.0,0.11,0.11,11.57,3.73,互联网服务,True
361,300341,麦克奥迪,16.57,2.98,0.48,193373.0,316230397.98,4.35,16.65,15.95,16.14,16.09,3.32,3.75,61.45,4.72,8573489268.0,8538979343.0,0.06,0.06,7.39,-4.99,电网设备,True
463,600999,招商证券,17.8,2.36,0.41,448705.0,795718464.0,2.82,17.89,17.4,17.4,17.39,1.07,0.6,16.77,1.36,154798177147.0,132111693842.0,0.06,0.0,6.08,-5.22,证券,True
466,300560,中富通,13.94,2.35,0.32,186611.0,257534122.25,4.92,14.1,13.43,13.62,13.62,1.76,9.98,104.38,3.34,3202626091.0,2606289103.0,0.07,-0.07,19.35,-9.95,通信服务,True
485,688012,中微公司,182.25,2.28,4.07,77575.0,1416631672.0,1.96,184.48,180.99,180.99,178.18,1.36,1.24,91.12,5.65,114114982201.0,114114982201.0,-0.01,-0.02,-3.68,-3.5,半导体,True
496,600497,驰宏锌锗,5.49,2.23,0.12,1018445.0,558113411.0,2.79,5.53,5.38,5.39,5.37,1.45,2.02,13.99,1.72,27671688852.0,27671688852.0,-0.18,0.0,9.58,0.92,有色金属,True
524,600827,百联股份,9.58,2.13,0.2,180218.0,172014061.0,2.67,9.65,9.4,9.47,9.38,1.04,1.12,22.17,0.86,17092330561.0,15370630234.0,0.0,0.1,-3.91,-12.35,商业百货,True
639,603690,至纯科技,25.12,1.82,0.45,120073.0,298017956.0,2.39,25.15,24.56,24.7,24.67,1.7,3.14,126.7,2.01,9637153608.0,9620061960.0,0.04,-0.04,-11.89,0.24,专用设备,True
728,600859,王府井,13.85,1.61,0.22,232524.0,319848939.0,2.49,13.94,13.6,13.64,13.63,1.2,2.07,69.94,0.79,15566450222.0,15565018686.0,0.14,0.14,-6.23,-9.65,商业百货,True
764,002540,亚太科技,6.0,1.52,0.09,121752.0,72716296.32,2.03,6.02,5.9,5.92,5.91,1.49,1.4,20.02,1.41,7510200192.0,5213917842.0,-0.17,0.33,1.52,0.67,有色金属,True
836,000656,*ST金科,1.46,1.39,0.02,821133.0,119528575.16,3.47,1.48,1.43,1.45,1.44,0.98,1.54,-1.21,-0.26,7795985091.0,7764689445.0,0.0,-0.68,8.15,-15.61,房地产开发,True
847,300190,维尔利,3.7,1.37,0.05,76778.0,28248156.8,2.19,3.71,3.63,3.66,3.65,0.79,0.99,-13.21,1.06,2891911608.0,2871842427.0,0.0,0.0,25.0,5.41,环保行业,True
