序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
215,000791,甘肃能源,6.25,4.87,0.29,349938.0,214903721.07,5.2,6.25,5.94,5.97,5.96,2.82,2.19,22.04,1.16,18179642131.0,10003279906.0,0.0,0.16,2.29,14.47,电力行业,True
912,002498,汉缆股份,3.52,2.33,0.08,203977.0,71708193.24,2.62,3.54,3.45,3.47,3.44,1.02,0.61,15.1,1.44,11710321920.0,11710321920.0,-0.28,-0.28,9.66,-11.11,电网设备,True
1080,600295,鄂尔多斯,9.82,2.08,0.2,125508.0,122685970.0,2.7,9.85,9.59,9.62,9.62,1.39,0.64,11.98,1.32,27483982814.0,19400158814.0,0.2,0.1,1.45,10.34,钢铁行业,True
1213,603858,步长制药,16.45,1.92,0.31,50345.0,82532383.0,2.73,16.54,16.1,16.17,16.14,1.38,0.46,43.62,1.63,18194401510.0,18194401510.0,0.0,0.06,-2.55,-2.55,中药,True
1270,600535,天士力,14.76,1.86,0.27,113093.0,166407405.0,2.9,14.85,14.43,14.49,14.49,1.51,0.76,19.64,1.75,22050702074.0,22050702074.0,-0.07,0.0,0.61,-9.78,中药,True
1316,000989,ST九芝,7.85,1.82,0.14,76836.0,59964517.62,1.69,7.85,7.72,7.73,7.71,0.99,1.11,20.97,1.78,6719144794.0,5449106961.0,0.0,0.13,12.46,-19.24,中药,True
1393,601991,大唐发电,2.93,1.74,0.05,1004677.0,291458991.0,2.43,2.93,2.86,2.87,2.88,1.03,0.81,9.18,1.76,54224661777.0,36320541081.0,0.34,0.34,6.16,21.58,电力行业,True
1431,600572,康恩贝,4.76,1.71,0.08,300705.0,142397771.0,2.56,4.78,4.66,4.69,4.68,1.24,1.17,17.7,1.84,12233377638.0,12201286418.0,0.21,0.0,4.16,-1.86,中药,True
1469,688336,三生国健,21.85,1.68,0.36,13076.0,28533451.0,2.7,21.98,21.4,21.55,21.49,1.22,0.21,43.37,2.66,13476769577.0,13476769577.0,0.0,-0.23,13.51,-2.59,生物制品,True
1474,601989,中国重工,4.87,1.67,0.08,1645158.0,799321578.0,2.3,4.89,4.78,4.79,4.79,1.63,0.72,89.22,1.32,111045912028.0,111045912028.0,0.0,0.21,-4.51,18.2,船舶制造,True
1498,600004,白云机场,9.86,1.65,0.16,207505.0,203643722.0,1.96,9.87,9.68,9.7,9.7,1.72,0.88,26.2,1.29,23335842270.0,23335842270.0,0.0,0.0,0.82,1.54,航空机场,True
1545,000883,湖北能源,5.06,1.61,0.08,286634.0,143989859.1,1.81,5.06,4.97,4.98,4.98,1.01,0.44,10.02,0.96,32894632045.0,32787567657.0,0.2,0.2,1.0,22.22,电力行业,True
1660,600062,华润双鹤,20.13,1.51,0.3,103692.0,207791596.0,2.42,20.2,19.72,19.8,19.83,1.22,1.01,11.23,2.05,20912950754.0,20677935500.0,0.05,0.0,-9.81,10.36,化学制药,True
1778,600380,健康元,11.51,1.41,0.16,141829.0,162513643.0,2.03,11.53,11.3,11.35,11.35,1.25,0.76,14.56,1.49,21572046834.0,21572046834.0,0.09,0.09,5.21,-6.04,化学制药,True
1903,600483,福能股份,10.05,1.31,0.13,177177.0,177214906.0,2.12,10.09,9.88,9.93,9.92,0.87,0.64,11.82,1.16,27940384890.0,27940384890.0,0.0,-0.1,3.18,26.26,电力行业,True
1906,601139,深圳燃气,6.98,1.31,0.09,115005.0,79860117.0,1.31,6.98,6.89,6.9,6.89,0.98,0.4,14.27,1.34,20079637913.0,20079637913.0,0.0,0.0,0.58,3.71,燃气,True
1994,603087,甘李药业,45.15,1.23,0.55,43559.0,196074223.0,2.53,45.39,44.26,44.79,44.6,1.06,0.79,40.12,2.49,27138097844.0,25009389031.0,-0.04,-0.11,1.57,-13.09,生物制品,True
2006,600329,达仁堂,31.38,1.23,0.38,33358.0,104210438.0,2.03,31.5,30.87,30.99,31.0,1.04,0.59,22.55,3.76,24167566701.0,17795263991.0,-0.1,0.03,-2.76,-3.06,中药,True
2007,003816,中国广核,4.14,1.22,0.05,1463023.0,602685688.12,1.71,4.15,4.08,4.09,4.09,0.78,0.37,15.71,1.77,209064249954.0,162846842454.0,0.0,0.0,-1.43,37.09,电力行业,True
2032,600508,上海能源,13.46,1.2,0.16,47802.0,64076482.0,1.73,13.49,13.26,13.3,13.3,1.02,0.66,11.66,0.75,9727784280.0,9727784280.0,0.0,0.07,1.2,1.58,煤炭行业,True
2061,002088,鲁阳节能,12.88,1.18,0.15,27108.0,34894454.2,2.2,12.98,12.7,12.79,12.73,1.0,0.54,14.47,2.4,6592983308.0,6495141186.0,-0.08,0.16,12.29,-4.24,装修建材,True
2108,600582,天地科技,6.2,1.14,0.07,380199.0,234626689.0,1.63,6.22,6.12,6.12,6.13,1.05,0.92,8.85,1.07,25659251130.0,25659251130.0,0.0,0.0,0.81,20.16,专用设备,True
2246,601158,重庆水务,4.95,1.02,0.05,93027.0,45775468.0,1.22,4.95,4.89,4.9,4.9,1.13,0.19,24.44,1.4,23760000000.0,23760000000.0,0.2,0.2,6.0,-10.0,公用事业,True
2383,000027,深圳能源,6.57,0.92,0.06,173470.0,113565452.76,1.54,6.58,6.48,6.51,6.51,1.27,0.36,11.03,1.04,31256051748.0,31256051748.0,0.0,0.15,3.46,4.12,电力行业,True
2384,000582,北部湾港,7.7,0.92,0.07,142660.0,109283204.4,1.05,7.7,7.62,7.64,7.63,1.23,0.81,14.36,1.0,17537135639.0,13561712880.0,0.13,0.0,2.53,7.54,航运港口,True
2439,603368,柳药集团,18.48,0.87,0.16,67849.0,124973149.0,2.18,18.58,18.18,18.3,18.32,1.32,1.71,7.73,0.97,7374093268.0,7339677964.0,0.0,0.05,6.27,0.87,医药商业,True
2478,000537,中绿电,9.48,0.85,0.08,118607.0,111428059.72,1.91,9.48,9.3,9.39,9.4,0.82,0.57,16.05,1.0,19591390297.0,19591336261.0,0.11,0.11,4.41,0.32,电力行业,True
2515,000591,太阳能,4.88,0.83,0.04,305281.0,148493891.22,1.24,4.89,4.83,4.84,4.84,1.02,0.85,11.1,0.81,19098498413.0,17560687081.0,0.21,0.0,3.83,-10.13,电力行业,True
2521,000513,丽珠集团,38.09,0.82,0.31,57366.0,218190038.49,1.4,38.24,37.71,37.78,37.78,1.26,0.98,15.56,2.45,34713158856.0,22257245989.0,0.0,0.0,-0.86,13.16,化学制药,True
2537,000550,江铃汽车,24.8,0.81,0.2,66420.0,164168625.71,2.03,24.96,24.46,24.58,24.6,1.09,1.28,13.77,1.96,21407707200.0,12857886368.0,0.04,0.16,-2.63,35.15,汽车整车,True
2552,600009,上海机场,35.24,0.8,0.28,66404.0,233595963.0,1.34,35.36,34.89,34.98,34.96,0.85,0.35,54.73,2.15,87694082422.0,67614845208.0,0.06,0.11,-1.29,8.23,航空机场,True
2593,000869,张  裕Ａ,23.44,0.77,0.18,14322.0,33516542.02,1.38,23.5,23.18,23.36,23.26,1.16,0.31,52.74,1.49,15747552216.0,10667410275.0,0.0,0.09,-0.26,-0.85,酿酒行业,True
2692,002322,理工能科,13.0,0.7,0.09,41769.0,54504395.45,1.86,13.15,12.91,12.92,12.91,1.07,1.14,19.81,1.7,4928923610.0,4745255827.0,0.0,-0.08,-3.06,12.46,软件开发,True
2709,600863,内蒙华电,4.37,0.69,0.03,612498.0,266790678.0,1.38,4.38,4.32,4.34,4.34,1.14,0.94,8.66,1.71,28522499734.0,28522499734.0,-0.23,0.0,-4.17,17.47,电力行业,True
2752,300316,晶盛机电,33.44,0.66,0.22,161436.0,542782377.0,3.31,34.05,32.95,33.05,33.22,0.9,1.31,11.1,2.57,43790810172.0,41183213680.0,0.0,0.0,23.9,-22.93,光伏设备,True
2765,000690,宝新能源,4.64,0.65,0.03,307072.0,142027575.2,1.52,4.66,4.59,4.6,4.61,0.89,1.41,12.79,0.84,10096119680.0,10089545185.0,0.0,0.0,3.57,12.35,电力行业,True
2782,000937,冀中能源,6.29,0.64,0.04,140945.0,88194043.04,1.12,6.29,6.22,6.26,6.25,0.63,0.41,13.73,1.06,22226009687.0,21596049216.0,0.16,0.0,5.18,-0.79,煤炭行业,True
2837,601006,大秦铁路,6.8,0.59,0.04,1341621.0,910375574.0,1.33,6.83,6.74,6.74,6.76,1.27,0.73,10.84,0.79,124325469518.0,124325469518.0,0.0,0.15,6.58,1.49,物流行业,True
2848,600674,川投能源,17.25,0.58,0.1,199908.0,343170402.0,1.34,17.3,17.07,17.15,17.15,0.71,0.41,14.26,2.0,84086967783.0,84086967783.0,0.0,0.12,-3.31,17.19,电力行业,True
2866,600116,三峡水利,7.11,0.57,0.04,75274.0,53374850.0,0.99,7.12,7.05,7.07,7.07,0.91,0.39,26.61,1.21,13595336047.0,13595336047.0,-0.14,0.0,0.14,-3.66,电力行业,True
2872,601598,中国外运,5.38,0.56,0.03,283893.0,151679703.0,1.87,5.39,5.29,5.33,5.35,0.77,0.54,10.42,1.02,39242886788.0,28276832788.0,0.0,0.0,6.32,8.69,物流行业,True
2903,000895,双汇发展,26.23,0.54,0.14,91659.0,239480718.5,1.53,26.3,25.9,26.15,26.09,0.73,0.26,17.92,4.56,90878063617.0,90863965805.0,0.0,0.0,2.18,3.47,食品饮料,True
2904,605090,九丰能源,28.11,0.54,0.15,40908.0,114171862.0,1.57,28.15,27.71,27.87,27.96,0.89,0.64,8.86,2.02,18123264164.0,17853122819.0,0.0,0.04,4.11,3.61,燃气,True
2995,000028,国药一致,30.39,0.46,0.14,34330.0,103876507.3,1.65,30.53,30.03,30.26,30.25,0.86,0.72,11.91,0.93,16914012690.0,14528052338.0,0.0,0.1,4.76,7.35,医药商业,True
3022,301559,中集环科,15.74,0.45,0.07,13385.0,21060125.3,1.28,15.81,15.61,15.75,15.67,0.84,1.49,39.32,2.06,9444000000.0,1416600000.0,0.06,0.13,1.16,-14.5,通用设备,True
3028,603713,密尔克卫,52.1,0.44,0.23,6982.0,36296291.0,1.21,52.23,51.6,51.72,51.87,1.0,0.43,12.81,1.94,8372279470.0,8370415593.0,-0.02,-0.15,-6.29,-1.1,物流行业,True
3066,688739,成大生物,26.41,0.42,0.11,14780.0,39051448.0,1.67,26.6,26.16,26.29,26.3,0.92,0.78,25.02,1.15,10998444500.0,4985844493.0,-0.04,0.08,3.85,-16.71,生物制品,True
3093,601061,中信金属,7.53,0.4,0.03,78376.0,59070021.0,1.47,7.58,7.47,7.51,7.5,0.89,1.56,16.12,1.76,36897000000.0,3773688468.0,0.13,0.0,-0.79,-0.4,贸易行业,True
3110,002048,宁波华翔,13.04,0.38,0.05,68071.0,88562921.3,1.08,13.08,12.94,12.96,12.99,0.97,1.3,11.11,0.94,10615805424.0,6809622468.0,0.08,0.15,-3.34,5.33,汽车零部件,True
3141,688029,南微医学,70.75,0.35,0.25,18035.0,127554794.0,1.55,71.17,70.08,70.65,70.5,1.07,0.96,22.1,3.56,13290205107.0,13290205107.0,-0.06,-0.14,5.91,-25.76,医疗器械,True
3171,002432,九安医疗,42.1,0.33,0.14,49306.0,207703890.26,1.36,42.35,41.78,41.8,41.96,1.11,1.17,11.32,1.07,20656393207.0,17690339000.0,0.05,-0.07,-3.17,12.66,医疗器械,True
3197,000959,首钢股份,3.13,0.32,0.01,316977.0,99449072.0,1.6,3.17,3.12,3.12,3.12,1.25,0.49,89.6,0.49,24332560593.0,20367735215.0,0.0,0.32,1.29,-8.75,钢铁行业,True
