序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
580,600754,锦江酒店,27.67,4.22,1.12,182310.0,497318821.0,4.37,27.74,26.58,26.7,26.55,2.76,2.01,20.08,1.74,29608119223.0,25124631802.0,0.07,0.11,0.25,3.02,旅游酒店,True
735,002900,哈三联,10.18,3.67,0.36,60340.0,60536686.53,5.4,10.26,9.73,9.82,9.82,2.55,3.49,59.52,1.5,3220519859.0,1761954858.0,0.1,0.1,-8.62,3.35,化学制药,True
745,600616,金枫酒业,5.39,3.65,0.19,241936.0,129050658.0,4.23,5.39,5.17,5.19,5.2,2.97,3.62,-91.18,1.87,3605936681.0,3605936681.0,0.0,0.0,-18.46,-5.44,酿酒行业,True
788,603288,海天味业,41.59,3.51,1.41,270273.0,1117480324.0,4.08,41.99,40.35,40.57,40.18,2.7,0.49,36.02,7.87,231265376625.0,231265376625.0,0.05,0.1,-13.08,-9.39,食品饮料,True
867,600606,绿地控股,1.87,3.31,0.06,931799.0,171812459.0,3.87,1.87,1.8,1.81,1.81,1.5,0.66,83.31,0.32,26281388247.0,26281388247.0,0.0,0.0,-27.8,-10.95,房地产开发,True
869,601766,中国中车,7.52,3.3,0.24,1430194.0,1065950791.0,3.71,7.55,7.28,7.28,7.28,1.7,0.59,22.34,1.32,215815457942.0,182945041321.0,0.0,0.0,-10.26,-10.26,交运设备,True
905,000848,承德露露,8.66,3.22,0.27,180386.0,154581261.65,3.22,8.66,8.39,8.4,8.39,2.03,1.74,16.31,2.86,9115118281.0,9002232254.0,0.23,0.12,-7.58,-3.46,食品饮料,True
923,688189,南新制药,6.82,3.18,0.21,61909.0,41409923.0,4.24,6.82,6.54,6.6,6.61,1.68,2.26,-5.28,1.96,1871408000.0,1871408000.0,0.15,0.15,-13.45,4.28,化学制药,True
949,600906,财达证券,6.92,3.13,0.21,402984.0,276666486.0,4.17,6.97,6.69,6.74,6.71,2.4,1.9,45.53,1.93,22455400000.0,14699705854.0,0.14,0.14,-10.94,-2.54,证券,True
1006,002561,徐家汇,8.47,3.04,0.25,165319.0,138899601.0,3.16,8.49,8.23,8.24,8.22,2.14,3.99,-1345.55,1.6,3521512610.0,3510303132.0,0.0,0.0,-19.79,-8.13,商业百货,True
1007,300194,福安药业,4.41,3.04,0.13,351242.0,152957867.6,3.04,4.41,4.28,4.3,4.28,1.7,3.63,13.05,1.19,5246631605.0,4268282269.0,0.0,0.46,-13.53,-1.12,化学制药,True
1032,600352,浙江龙盛,9.6,3.0,0.28,305493.0,289676945.0,3.33,9.61,9.3,9.31,9.32,1.84,0.94,17.31,0.91,31231985856.0,31231985856.0,0.21,0.0,-10.11,-6.71,化学制品,True
1062,601566,九牧王,8.76,2.94,0.25,69156.0,59952256.0,3.17,8.79,8.52,8.57,8.51,2.09,1.2,27.95,1.3,5033821434.0,5033821434.0,0.0,0.23,-4.37,4.16,纺织服装,True
1070,601996,丰林集团,2.11,2.93,0.06,238714.0,49780042.0,3.41,2.11,2.04,2.06,2.05,1.46,2.13,-71.36,0.87,2365129418.0,2365129418.0,0.0,0.0,-22.14,-1.4,装修建材,True
1077,603076,乐惠国际,23.6,2.92,0.67,21562.0,50452319.0,3.1,23.65,22.94,23.06,22.93,1.89,1.79,52.71,2.14,2848551718.0,2848551718.0,0.0,0.0,-13.55,2.43,专用设备,True
1083,600073,光明肉业,6.69,2.92,0.19,200824.0,132858528.0,2.92,6.69,6.5,6.51,6.5,1.71,2.14,12.34,1.21,6273410168.0,6273410168.0,0.15,0.0,-11.16,-3.6,食品饮料,True
1174,600229,城市传媒,7.36,2.79,0.2,100123.0,72547717.0,3.77,7.36,7.09,7.14,7.16,1.38,1.49,28.09,1.53,4940090880.0,4940090880.0,0.14,0.27,-11.54,5.6,文化传媒,True
1211,001358,兴欣新材,23.32,2.73,0.62,17948.0,41655353.03,5.2,23.78,22.6,22.9,22.7,1.8,3.83,34.64,1.98,2873024000.0,1093637270.0,0.0,0.04,-2.63,4.67,化学原料,True
1221,300298,三诺生物,24.59,2.72,0.65,60095.0,146828569.88,2.67,24.59,23.95,24.05,23.94,0.87,1.32,40.75,4.55,13875285571.0,11196951181.0,0.04,0.12,-2.3,-4.73,医疗器械,True
1236,601878,浙商证券,11.76,2.71,0.31,1021768.0,1194590725.0,3.23,11.82,11.45,11.47,11.45,2.14,2.23,31.89,1.57,53787848475.0,53787848475.0,0.09,0.17,-7.91,-3.53,证券,True
1246,603408,建霖家居,12.93,2.7,0.34,37244.0,47650976.0,2.94,12.93,12.56,12.59,12.59,1.72,0.83,10.94,1.81,5787118890.0,5787118890.0,0.15,0.08,0.39,3.19,装修装饰,True
1247,600533,栖霞建设,2.28,2.7,0.06,226707.0,51328324.0,3.6,2.3,2.22,2.22,2.22,1.63,2.16,-10.32,0.59,2394000000.0,2394000000.0,0.44,0.0,-25.0,-2.56,房地产开发,True
1285,300639,凯普生物,6.19,2.65,0.16,86379.0,52833369.56,3.15,6.2,6.01,6.04,6.03,1.21,1.36,-11.46,0.89,4001839172.0,3931667456.0,0.16,0.16,-10.16,4.38,医疗器械,True
1291,300357,我武生物,21.79,2.64,0.56,63208.0,136304128.86,3.34,21.84,21.13,21.27,21.23,1.29,1.31,31.43,4.94,11408895360.0,10547759027.0,0.0,0.05,-3.8,7.76,生物制品,True
1323,000897,津滨发展,2.37,2.6,0.06,415854.0,97472075.52,2.6,2.37,2.31,2.32,2.31,1.6,2.57,7.74,1.25,3832935195.0,3832862673.0,0.0,0.42,-17.99,0.0,房地产开发,True
1332,601106,中国一重,2.77,2.59,0.07,550816.0,150878441.0,3.7,2.78,2.68,2.69,2.7,1.7,0.8,-77.87,2.15,18996058708.0,18996058708.0,0.0,0.0,-16.06,-4.81,专用设备,True
1356,603365,水星家纺,15.64,2.56,0.39,18559.0,28904664.0,4.0,15.79,15.18,15.18,15.25,2.37,0.72,14.69,1.44,4108213540.0,4036113140.0,0.06,0.0,-4.63,-3.46,纺织服装,True
1377,600469,风神股份,6.06,2.54,0.15,87569.0,52488988.0,3.21,6.07,5.88,5.89,5.91,1.63,1.2,12.02,1.34,4420472278.0,4420472278.0,0.0,0.17,-9.01,-1.62,橡胶制品,True
1380,600918,中泰证券,6.48,2.53,0.16,469896.0,302581924.0,3.32,6.52,6.31,6.33,6.32,2.42,1.18,67.38,1.21,45156694899.0,25743807627.0,0.0,0.15,-8.47,-1.37,证券,True
