序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
332,603885,吉祥航空,13.11,2.74,0.35,543337.0,714625861.0,2.12,13.26,12.99,12.99,12.76,3.96,2.49,20.75,3.36,28632309063.0,28632309063.0,0.0,0.0,4.13,-3.6,航空机场,True
361,603301,振德医疗,21.87,2.53,0.54,83585.0,185482817.0,6.8,22.69,21.24,21.35,21.33,3.58,3.14,28.43,1.05,5827287788.0,5827287788.0,0.0,-0.14,7.79,2.48,医疗器械,True
454,601111,中国国航,7.62,1.87,0.14,2078894.0,1599810466.0,2.81,7.78,7.57,7.58,7.48,2.58,1.79,-16.26,3.09,132956968020.0,88682394192.0,0.13,-0.13,5.1,-3.67,航空机场,True
467,601006,大秦铁路,6.67,1.83,0.12,2379894.0,1581307785.0,2.44,6.71,6.55,6.55,6.55,2.83,1.18,13.07,0.83,134381675366.0,134381675366.0,0.0,-0.3,0.15,0.45,物流行业,True
502,688798,艾为电子,68.1,1.66,1.11,25269.0,170994111.0,2.52,68.2,66.51,67.1,66.99,1.6,1.86,61.95,4.03,15876060112.0,9244114644.0,-0.04,0.06,-10.59,-2.0,半导体,True
741,300015,爱尔眼科,12.76,0.79,0.1,1691266.0,2176124668.69,3.48,13.07,12.63,12.67,12.66,2.37,2.13,28.34,5.85,118992061509.0,101199039047.0,-0.08,-0.08,1.59,-2.52,医疗服务,True
744,600999,招商证券,18.09,0.78,0.14,530321.0,964676123.0,2.73,18.47,17.98,18.05,17.95,1.63,0.71,17.04,1.38,157320169921.0,134264075370.0,-0.06,0.06,10.04,-3.67,证券,True
752,603690,至纯科技,25.16,0.76,0.19,137027.0,343619630.0,1.96,25.27,24.78,24.9,24.97,1.59,3.58,126.9,2.02,9652499394.0,9635380530.0,0.04,0.2,-3.6,0.4,专用设备,True
865,600033,福建高速,3.59,0.56,0.02,437535.0,157402513.0,1.4,3.62,3.57,3.57,3.57,1.59,1.59,10.0,0.83,9852396000.0,9852396000.0,0.0,0.0,0.84,-6.27,铁路公路,True
867,688289,圣湘生物,21.61,0.56,0.12,83138.0,180594379.0,2.79,21.95,21.35,21.59,21.49,1.34,1.43,34.12,1.74,12520574810.0,12520574810.0,0.05,0.09,14.4,-3.66,医疗器械,True
1024,688576,西山科技,66.8,0.3,0.2,4337.0,29043064.0,2.27,67.56,66.05,66.45,66.6,1.38,1.99,66.21,1.8,3039404008.0,1455721565.0,-0.1,0.0,0.19,9.53,医疗器械,True
1088,600640,国脉文化,12.39,0.24,0.03,51802.0,64174974.0,1.13,12.45,12.31,12.31,12.36,0.99,0.65,422.34,2.48,9858672697.0,9858672697.0,0.08,-0.08,12.13,3.77,文化传媒,True
1095,000050,深天马Ａ,9.07,0.22,0.02,185124.0,168910111.2,1.88,9.23,9.06,9.08,9.05,1.18,0.75,57.81,0.81,22291771285.0,22291508029.0,0.11,-0.11,15.54,0.44,光学光电子,True
1107,601158,重庆水务,4.84,0.21,0.01,146912.0,71261235.0,1.04,4.87,4.82,4.84,4.83,1.6,0.31,24.5,1.39,23232000000.0,23232000000.0,0.0,0.0,3.2,1.47,公用事业,True
1172,002381,双箭股份,6.94,0.14,0.01,151562.0,107096795.91,6.06,7.35,6.93,7.1,6.93,2.62,4.71,27.67,1.31,2856346851.0,2234859996.0,-0.29,0.0,9.29,7.43,橡胶制品,True
1183,002405,四维图新,8.43,0.12,0.01,338077.0,285570823.75,1.43,8.49,8.37,8.42,8.42,1.15,1.44,-32.78,2.32,19994419957.0,19859825776.0,0.0,0.0,3.95,-12.55,软件开发,True
1184,001289,龙源电力,17.0,0.12,0.02,81712.0,139204550.42,2.06,17.24,16.89,17.06,16.98,1.44,0.16,18.68,1.89,142116874788.0,85712880788.0,-0.06,0.0,-3.13,8.21,电力行业,True
1190,688338,赛科希德,26.56,0.11,0.03,9568.0,25468198.0,0.98,26.75,26.49,26.49,26.53,0.64,0.9,30.47,1.74,2819142144.0,2819142144.0,0.04,0.04,11.32,11.27,医疗器械,True
1228,688563,航材股份,57.09,0.07,0.04,34327.0,197072242.0,2.47,57.99,56.58,57.01,57.05,2.08,2.93,47.68,2.48,25690500000.0,6678901610.0,0.07,0.04,5.76,2.79,航天航空,True
