序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
290,605365,立达信,15.24,2.7,0.4,113198.0,171599479.0,7.61,15.77,14.64,14.86,14.84,4.17,2.25,27.81,2.1,7650676230.0,7650676230.0,0.0,-0.26,3.81,-0.26,家电行业,True
322,600340,华夏幸福,2.22,2.3,0.05,1605323.0,356182980.0,5.53,2.28,2.16,2.17,2.17,2.61,4.12,-0.8,4.28,8688459159.0,8643248238.0,0.45,0.45,-16.54,-17.47,房地产开发,True
409,601139,深圳燃气,6.82,1.49,0.1,564231.0,385724802.0,6.7,7.04,6.59,6.73,6.72,3.83,1.96,15.38,1.25,19619373224.0,19619373224.0,-0.29,-0.15,7.4,-1.16,燃气,True
428,600388,龙净环保,12.42,1.31,0.16,172623.0,215181519.0,3.02,12.64,12.27,12.3,12.26,2.04,1.36,21.3,1.57,15773974959.0,15773974959.0,-0.16,-0.08,7.63,0.4,环保行业,True
435,601878,浙商证券,11.85,1.28,0.15,1692883.0,2026100969.0,4.96,12.26,11.68,11.68,11.7,2.97,3.7,23.58,1.51,54199490172.0,54199490172.0,-0.08,0.0,10.44,-2.79,证券,True
439,002032,苏 泊 尔,51.9,1.27,0.65,23343.0,120536404.08,1.6,52.0,51.18,51.2,51.25,1.89,0.29,22.12,8.13,41590570143.0,41540617067.0,0.08,0.08,-6.97,2.94,家电行业,True
442,600189,泉阳泉,7.36,1.24,0.09,266201.0,194551345.0,3.99,7.43,7.14,7.28,7.27,2.94,3.72,257.56,4.33,5263855896.0,5263855896.0,0.27,0.41,1.66,2.08,食品饮料,True
461,000610,西安旅游,12.83,1.1,0.14,207995.0,268639743.0,3.47,13.1,12.66,12.75,12.69,2.77,8.83,-23.5,14.86,3037475570.0,3021520092.0,0.08,0.08,2.23,-6.08,旅游酒店,True
617,002039,黔源电力,15.92,0.38,0.06,41188.0,65566768.0,1.01,15.98,15.82,15.86,15.86,1.2,0.96,26.76,1.69,6806725366.0,6806725366.0,0.0,-0.06,-1.73,4.74,电力行业,True
647,600674,川投能源,15.5,0.32,0.05,237272.0,368416276.0,0.97,15.6,15.45,15.45,15.45,1.62,0.49,12.77,1.81,75556405834.0,75556405834.0,0.06,0.0,-9.14,-8.01,电力行业,True
663,600999,招商证券,18.25,0.27,0.05,529034.0,971348972.0,2.09,18.56,18.18,18.25,18.2,1.92,0.71,17.19,1.39,158711614210.0,135451596214.0,0.0,-0.11,12.24,-2.82,证券,True
668,603868,飞科电器,39.22,0.26,0.1,12214.0,47802490.0,1.81,39.57,38.86,39.16,39.12,1.07,0.28,23.6,5.7,17084232000.0,17084232000.0,0.13,-0.03,5.18,-4.39,家电行业,True
689,300194,福安药业,4.92,0.2,0.01,1293167.0,651216343.71,6.52,5.19,4.87,5.07,4.91,1.52,13.36,21.19,1.33,5853384919.0,4762022726.0,-0.61,-0.2,18.84,11.56,化学制药,True
706,000895,双汇发展,25.21,0.12,0.03,140146.0,355158866.88,1.27,25.5,25.18,25.28,25.18,1.53,0.4,18.8,4.19,87344109180.0,87332788730.0,-0.16,-0.08,1.65,0.0,食品饮料,True
738,600177,雅戈尔,7.41,0.0,0.0,187392.0,139440550.0,1.08,7.48,7.4,7.42,7.41,1.35,0.41,10.66,0.85,34259704494.0,34259704494.0,0.0,0.0,1.23,-13.84,纺织服装,True
750,831526,凯华材料,29.75,0.0,0.0,19703.0,58712733.28,3.73,30.38,29.27,29.57,29.75,0.85,3.76,179.23,11.29,2460325000.0,1557932709.0,0.61,0.3,-1.2,15.13,化学制品,True
756,600008,首创环保,3.11,0.0,0.0,922350.0,287146444.0,1.29,3.13,3.09,3.11,3.11,1.7,1.26,14.3,1.15,22829237005.0,22829237005.0,0.0,0.0,2.98,0.0,公用事业,True
814,601006,大秦铁路,6.44,-0.16,-0.01,625134.0,403692214.0,0.62,6.48,6.44,6.46,6.45,0.96,0.31,12.62,0.8,129747824491.0,129747824491.0,-0.16,0.0,-1.08,-3.01,物流行业,True
820,002223,鱼跃医疗,35.67,-0.17,-0.06,106807.0,381947630.26,1.15,35.98,35.57,35.71,35.73,1.18,1.14,14.31,2.81,35758352057.0,33535441710.0,0.06,0.08,-3.28,-1.16,医疗器械,True
833,002270,华明装备,19.98,-0.2,-0.04,211416.0,423888420.65,3.45,20.47,19.78,20.33,20.02,1.2,2.36,24.3,5.66,17906584111.0,17906201494.0,0.25,0.3,29.74,20.22,电网设备,True
839,000538,云南白药,55.88,-0.21,-0.12,117296.0,657943861.94,0.89,56.37,55.87,56.01,56.0,1.49,0.66,12.88,2.58,99704594256.0,99058210291.0,0.0,-0.02,-2.31,-4.92,中药,True
902,002267,陕天然气,8.1,-0.37,-0.03,155021.0,126484120.89,2.71,8.27,8.05,8.14,8.13,1.43,1.39,4.91,1.38,9007811105.0,9007811105.0,0.0,0.0,-8.99,0.0,燃气,True
923,002083,孚日股份,4.99,-0.4,-0.02,197300.0,99051715.04,2.2,5.08,4.97,5.01,5.01,1.73,2.09,9.26,1.07,4723728670.0,4721852430.0,0.2,0.0,5.72,5.05,纺织服装,True
927,600925,苏能股份,4.97,-0.4,-0.02,121246.0,60376379.0,0.8,5.0,4.96,5.0,4.99,1.18,0.75,42.44,2.23,34237777778.0,7982061472.0,-0.2,-0.2,-0.4,-4.05,煤炭行业,True
936,600750,江中药业,21.98,-0.41,-0.09,59654.0,131784363.0,1.13,22.22,21.97,22.05,22.07,1.58,0.95,12.25,3.68,13957212564.0,13787887304.0,-0.09,-0.05,-3.38,-0.09,中药,True
946,601801,皖新传媒,6.87,-0.43,-0.03,192646.0,133092079.0,1.59,6.96,6.85,6.9,6.9,2.0,0.98,8.72,1.15,13450987598.0,13450987598.0,0.0,-0.15,1.18,-5.11,文化传媒,True
950,600116,三峡水利,6.75,-0.44,-0.03,86959.0,58790495.0,0.74,6.79,6.74,6.78,6.78,1.16,0.45,-745.64,1.18,12906964602.0,12906964602.0,-0.15,0.0,-3.57,-2.17,电力行业,True
978,600642,申能股份,8.11,-0.49,-0.04,194682.0,158526282.0,0.98,8.19,8.11,8.16,8.15,1.08,0.4,9.82,1.15,39691107822.0,39569018504.0,-0.12,-0.12,-7.0,-10.29,电力行业,True
999,601668,中国建筑,5.58,-0.53,-0.03,2072744.0,1166356078.0,1.6,5.67,5.58,5.61,5.61,1.15,0.5,3.84,0.5,230567778678.0,230567778678.0,-0.18,-0.18,1.45,-2.62,工程建设,True
1014,600033,福建高速,3.47,-0.57,-0.02,130848.0,45577255.0,0.86,3.5,3.47,3.49,3.49,0.93,0.48,9.67,0.8,9523068000.0,9523068000.0,-0.29,-0.29,-3.88,-9.4,铁路公路,True
1069,600795,国电电力,4.5,-0.66,-0.03,847736.0,383365349.0,1.1,4.55,4.5,4.53,4.53,0.75,0.48,11.08,1.43,80260285869.0,80260285869.0,-0.22,0.0,-1.96,0.67,电力行业,True
1077,600548,深高速,10.31,-0.67,-0.07,32926.0,34140639.0,0.96,10.41,10.31,10.39,10.38,0.8,0.23,13.68,1.13,26165296669.0,14777017061.0,-0.19,-0.19,-8.27,-22.13,铁路公路,True
1079,002033,丽江股份,8.84,-0.67,-0.06,146816.0,130811812.05,2.25,9.02,8.82,8.91,8.9,1.07,2.67,25.7,1.99,4857497885.0,4857404800.0,0.0,-0.11,2.31,3.76,旅游酒店,True
1101,600035,楚天高速,4.28,-0.7,-0.03,158300.0,67953157.0,1.39,4.32,4.26,4.3,4.31,1.48,0.98,6.23,0.8,6891296056.0,6891296056.0,0.0,0.23,-2.51,-3.39,铁路公路,True
1130,000027,深圳能源,6.68,-0.74,-0.05,236477.0,159074424.37,2.08,6.8,6.66,6.75,6.73,0.94,0.5,5.88,1.0,31779364639.0,31779364639.0,0.0,0.15,4.38,5.53,电力行业,True
1141,600637,东方明珠,7.81,-0.76,-0.06,411355.0,324847133.0,2.54,7.99,7.79,7.88,7.87,1.33,1.22,54.33,0.88,26256437571.0,26256437571.0,-0.13,-0.13,8.02,3.03,文化传媒,True
1149,601566,九牧王,9.04,-0.77,-0.07,51228.0,46728929.0,2.85,9.28,9.02,9.19,9.11,1.11,0.89,6.77,1.31,5194719836.0,5194719836.0,0.11,0.11,2.26,11.47,纺织服装,True
1155,002439,启明星辰,16.26,-0.79,-0.13,307911.0,506925264.39,2.81,16.67,16.21,16.45,16.39,1.23,4.25,3083.21,1.73,19697367333.0,11794076139.0,0.0,-0.12,6.21,2.78,软件开发,True
1159,601298,青岛港,8.77,-0.79,-0.07,112845.0,99583588.0,1.24,8.88,8.77,8.85,8.84,0.76,0.21,10.15,1.3,56926947000.0,47288497750.0,-0.11,-0.23,-2.77,-3.73,航运港口,True
1170,002312,川发龙蟒,11.18,-0.8,-0.09,332262.0,372335182.31,1.42,11.29,11.13,11.27,11.27,1.43,1.89,51.14,2.27,21122805760.0,19662521765.0,0.0,-0.09,-0.8,-21.98,化肥行业,True
1175,600897,厦门空港,14.72,-0.81,-0.12,25311.0,37445375.0,1.35,14.88,14.68,14.87,14.84,1.28,0.61,12.13,1.34,6137268480.0,6137268480.0,0.14,0.2,2.87,-1.27,航空机场,True
