序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
248,300081,恒信东方,6.51,5.0,0.31,305166.0,197244769.88,5.97,6.59,6.22,6.27,6.2,1.56,5.05,-28.76,3.35,3937218165.0,3936622011.0,0.15,0.31,-22.13,-9.33,通信服务,True
629,300172,中电环保,5.06,3.05,0.15,193606.0,97371784.1,3.26,5.08,4.92,4.94,4.91,2.26,3.7,29.23,1.82,3424152600.0,2648972678.0,-0.2,0.0,-0.78,1.2,环保行业,True
650,000037,深南电A,8.62,2.99,0.25,75799.0,64689170.37,3.23,8.64,8.37,8.37,8.37,0.73,2.24,-105.56,3.52,5195813578.0,2921388253.0,0.12,0.0,6.68,8.29,电力行业,True
660,003035,南网能源,4.5,2.97,0.13,184393.0,82329946.49,3.2,4.52,4.38,4.39,4.37,1.69,0.49,46.65,2.54,17045454542.0,17045454542.0,0.0,-0.22,3.21,7.91,专业服务,True
684,600257,大湖股份,4.94,2.92,0.14,142408.0,69859483.0,3.13,4.95,4.8,4.8,4.8,1.21,2.96,-172.8,2.99,2377311709.0,2377311709.0,0.0,0.2,3.56,4.66,农牧饲渔,True
786,600533,栖霞建设,2.28,2.7,0.06,189567.0,42930594.0,2.7,2.29,2.23,2.23,2.22,0.9,1.81,198.24,0.74,2394000000.0,2394000000.0,0.44,0.44,0.44,-2.56,房地产开发,True
792,600880,博瑞传播,4.58,2.69,0.12,173485.0,79074999.0,3.14,4.6,4.46,4.46,4.46,1.11,1.59,211.38,1.64,5007460981.0,5006078202.0,-0.22,0.22,-9.13,-3.38,教育,True
810,601106,中国一重,2.72,2.64,0.07,542313.0,146906699.0,3.4,2.74,2.65,2.66,2.65,1.76,0.79,-56.08,3.52,18653169561.0,18653169561.0,0.0,0.0,-1.45,-6.53,专用设备,True
840,603860,中公高科,29.93,2.57,0.75,11349.0,33900226.0,3.74,30.3,29.21,29.33,29.18,1.02,1.7,-1327.06,2.51,1995732400.0,1995732400.0,0.0,0.17,-0.3,1.42,工程咨询服务,True
850,003022,联泓新科,15.26,2.55,0.38,106514.0,163475207.33,5.11,15.69,14.93,14.95,14.88,3.73,0.8,71.35,2.82,20380767680.0,20380767680.0,0.0,0.13,0.33,11.31,化学制品,True
922,600121,郑州煤电,3.84,2.4,0.09,298457.0,115277331.0,4.8,3.94,3.76,3.77,3.75,0.9,2.45,-19.43,2.56,4678702226.0,4678702226.0,0.0,0.0,2.4,-11.32,煤炭行业,True
934,000810,创维数字,11.6,2.38,0.27,134132.0,153673913.78,3.09,11.6,11.25,11.33,11.33,1.18,1.21,621.43,2.08,13242508716.0,12881372830.0,0.17,0.26,-21.25,-26.77,通信设备,True
1040,002995,天地在线,18.04,2.21,0.39,28528.0,51077836.44,2.32,18.05,17.64,17.64,17.65,0.8,2.54,-45.48,3.5,3201278819.0,2028006432.0,0.06,0.0,-19.93,-17.66,文化传媒,True
1041,300510,金冠股份,4.17,2.21,0.09,150978.0,62480897.26,2.45,4.18,4.08,4.08,4.08,0.85,1.83,-154.65,1.51,3438960219.0,3438960219.0,0.0,0.0,-1.88,-1.65,电网设备,True
1048,300788,中信出版,30.33,2.19,0.65,16542.0,49990632.2,2.63,30.46,29.68,29.68,29.68,0.87,0.87,26.57,2.6,5767295450.0,5767295450.0,0.0,-0.07,-10.24,-3.93,文化传媒,True
