序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
350,601098,中南传媒,13.6,3.82,0.5,117621.0,158446259.0,4.35,13.65,13.08,13.1,13.1,1.54,0.65,16.53,1.61,24425600000.0,24425600000.0,-0.15,-0.07,-4.29,-6.59,文化传媒,True
528,300190,维尔利,3.59,2.87,0.1,98714.0,35101000.2,3.15,3.59,3.48,3.49,3.49,1.24,1.27,-12.82,1.03,2805935858.0,2786463328.0,0.0,0.0,27.76,2.28,环保行业,True
568,301386,未来电器,22.31,2.76,0.6,25681.0,56715708.0,3.04,22.32,21.66,21.71,21.71,1.1,5.98,39.36,2.18,3123400000.0,957567599.0,0.0,0.09,18.54,8.35,电源设备,True
597,600021,上海电力,9.2,2.68,0.24,780399.0,711219553.0,3.01,9.25,8.98,9.05,8.96,2.75,2.98,7.82,1.33,25914041534.0,24077910612.0,0.0,0.11,9.79,3.49,电力行业,True
605,301515,港通医疗,20.95,2.65,0.54,52285.0,110982883.0,6.96,21.82,20.4,20.49,20.41,4.1,8.21,331.71,1.68,2095000000.0,1333966110.0,-0.24,-0.24,22.3,16.52,医疗器械,True
608,603187,海容冷链,12.11,2.63,0.31,141463.0,171007312.0,4.58,12.33,11.79,11.8,11.8,1.9,3.66,11.24,1.16,4679499056.0,4679499056.0,0.08,0.0,26.41,13.18,通用设备,True
634,002534,西子洁能,11.8,2.52,0.29,90969.0,106540369.16,3.91,11.9,11.45,11.51,11.51,1.4,1.25,40.64,2.2,8722638269.0,8590555583.0,0.08,0.17,12.92,8.16,电源设备,True
693,001226,拓山重工,28.37,2.38,0.66,9420.0,26461136.0,3.21,28.41,27.52,27.52,27.71,0.74,1.26,65.3,2.94,2118294279.0,2118294279.0,0.11,0.11,24.05,5.27,工程机械,True
729,002608,江苏国信,7.63,2.28,0.17,291104.0,221131318.73,2.01,7.66,7.51,7.57,7.46,2.67,0.77,8.34,0.88,28826748142.0,28826748142.0,-0.13,0.0,6.56,-0.52,电力行业,True
777,600642,申能股份,8.95,2.17,0.19,380792.0,338086350.0,2.28,8.96,8.76,8.84,8.76,1.57,0.78,10.83,1.27,43802147350.0,43667412529.0,-0.11,0.11,-0.33,-5.69,电力行业,True
785,002011,盾安环境,11.85,2.16,0.25,133063.0,157493710.93,2.24,11.95,11.69,11.72,11.6,2.39,1.45,14.51,2.21,12625418757.0,10858290446.0,-0.08,0.0,11.27,9.62,家电行业,True
797,600027,华电国际,5.74,2.14,0.12,1152613.0,656452646.0,2.67,5.76,5.61,5.67,5.62,1.95,1.35,8.11,1.31,62602875999.0,48849280039.0,0.0,0.0,4.55,2.32,电力行业,True
805,600780,通宝能源,6.27,2.12,0.13,344980.0,215009095.0,3.75,6.37,6.14,6.33,6.14,2.86,3.01,10.67,0.91,7188570819.0,7188570819.0,0.0,0.0,14.84,11.37,电力行业,True
825,603172,万丰股份,16.19,2.08,0.33,18873.0,30341799.0,3.28,16.2,15.68,16.03,15.86,1.13,3.77,52.09,2.04,2159422200.0,810795200.0,0.0,0.0,31.73,23.87,化学原料,True
915,601369,陕鼓动力,8.99,1.93,0.17,208259.0,186600076.0,1.93,9.01,8.84,8.84,8.82,2.4,1.22,15.64,1.79,15494035683.0,15335105923.0,0.0,0.11,7.02,3.33,通用设备,True
956,000425,徐工机械,8.22,1.86,0.15,913616.0,746094109.45,3.35,8.28,8.01,8.08,8.07,1.23,1.13,11.94,1.63,96615543983.0,66556014763.0,-0.12,0.0,1.48,3.66,工程机械,True
961,000027,深圳能源,6.59,1.85,0.12,493628.0,323738795.53,1.55,6.6,6.5,6.54,6.47,2.38,1.04,5.8,0.98,31351199546.0,31351199546.0,-0.15,0.0,9.29,4.11,电力行业,True
996,002752,昇兴股份,5.65,1.8,0.1,101483.0,57038492.05,2.16,5.65,5.53,5.54,5.55,1.4,1.04,14.85,1.62,5519589344.0,5518741844.0,0.0,0.18,8.65,-11.02,包装材料,True
1009,688289,圣湘生物,20.62,1.78,0.36,74013.0,152917729.0,3.26,20.96,20.3,20.35,20.26,1.74,1.28,32.56,1.66,11946980684.0,11946980684.0,0.19,0.15,10.39,-8.07,医疗器械,True
1012,600917,XD重庆燃,5.74,1.77,0.1,77542.0,44100271.0,2.13,5.74,5.62,5.67,5.64,1.93,0.5,-41.42,1.62,8960368222.0,8960368222.0,0.17,0.17,5.71,-4.49,燃气,True
1020,600011,华能国际,7.53,1.76,0.13,605269.0,452505780.0,2.57,7.54,7.35,7.48,7.4,1.09,0.55,5.94,1.91,118206642993.0,82812755690.0,0.0,0.0,7.57,11.23,电力行业,True
1033,600512,腾达建设,2.34,1.74,0.04,213359.0,49565446.0,2.17,2.34,2.29,2.29,2.3,1.03,1.34,15.88,0.6,3729517691.0,3714528081.0,0.0,0.0,11.43,-0.43,工程建设,True
1043,300360,炬华科技,16.0,1.72,0.27,94296.0,149902743.04,2.1,16.03,15.7,15.75,15.73,1.38,1.89,11.76,2.1,8226994016.0,8003118192.0,0.06,0.19,7.02,-2.26,电网设备,True
1054,600675,中华企业,2.98,1.71,0.05,248350.0,73822614.0,2.39,2.99,2.92,2.93,2.93,1.36,0.41,9.79,1.22,18017483286.0,18017483286.0,0.34,0.34,16.41,6.05,房地产开发,True
1102,600649,城投控股,4.31,1.65,0.07,265712.0,114450447.0,2.59,4.34,4.23,4.25,4.24,1.3,1.05,115.55,0.52,10902470983.0,10902470983.0,0.0,0.0,0.23,-3.15,房地产开发,True
1107,300837,浙矿股份,23.49,1.64,0.38,17286.0,40293649.74,4.54,23.77,22.72,22.92,23.11,0.89,2.45,36.21,1.71,2349036363.0,1657989925.0,0.0,0.09,25.15,18.28,专用设备,True
1135,600116,三峡水利,6.98,1.6,0.11,245137.0,170043886.0,1.46,6.98,6.88,6.91,6.87,2.59,1.28,-771.05,1.21,13346757470.0,13346757470.0,0.0,0.0,3.87,0.58,电力行业,True
1187,601566,九牧王,8.73,1.51,0.13,29648.0,25746204.0,1.63,8.74,8.6,8.63,8.6,0.89,0.52,6.54,1.26,5016582320.0,5016582320.0,0.0,0.0,18.61,7.64,纺织服装,True
1208,000598,兴蓉环境,7.47,1.49,0.11,173955.0,129381245.0,2.04,7.49,7.34,7.39,7.36,1.2,0.58,10.97,1.22,22293727366.0,22221742711.0,0.0,0.0,11.83,0.95,公用事业,True
1216,003016,欣贺股份,7.54,1.48,0.11,37235.0,27989391.0,2.56,7.57,7.38,7.42,7.43,0.98,0.89,130.46,1.21,3231052954.0,3158376629.0,0.13,0.27,23.2,-12.83,纺织服装,True
1238,603126,中材节能,6.28,1.45,0.09,60967.0,38127514.0,1.45,6.28,6.19,6.22,6.19,1.07,1.0,-114.59,1.89,3833940000.0,3833940000.0,0.0,0.0,12.34,-25.24,环保行业,True
1242,600308,华泰股份,3.53,1.44,0.05,120930.0,42373486.0,1.72,3.53,3.47,3.48,3.48,1.21,0.8,22.37,0.58,5354551721.0,5354551721.0,0.0,0.0,11.71,-2.75,造纸印刷,True
1252,600785,新华百货,12.09,1.43,0.17,62242.0,74856379.0,2.52,12.14,11.84,12.02,11.92,1.03,2.76,8.52,1.2,2727882175.0,2727882175.0,0.0,-0.25,3.96,-5.69,商业百货,True
1275,600019,宝钢股份,7.2,1.41,0.1,871134.0,624724634.0,2.82,7.23,7.03,7.07,7.1,0.79,0.4,16.2,0.78,157742236793.0,156831010193.0,0.14,-0.14,7.62,4.35,钢铁行业,True
1307,001360,南矿集团,14.05,1.37,0.19,14737.0,20519742.0,2.09,14.05,13.76,13.93,13.86,1.03,1.8,38.59,2.08,2866200000.0,1149025101.0,0.07,0.07,5.32,7.66,专用设备,True
1316,000718,苏宁环球,2.22,1.37,0.03,222504.0,49223814.04,2.28,2.23,2.18,2.19,2.19,1.19,0.97,35.88,0.71,6736892772.0,5066246731.0,0.45,0.45,11.0,-5.93,房地产开发,True
1321,600517,国网英大,5.18,1.37,0.07,227116.0,117292252.0,1.76,5.2,5.11,5.12,5.11,1.44,0.4,12.27,1.36,29621497154.0,29621497154.0,0.19,0.0,13.85,-5.13,多元金融,True
1329,002039,黔源电力,16.41,1.36,0.22,126644.0,206914141.92,1.73,16.47,16.19,16.39,16.19,1.67,2.96,33.83,1.78,7016228848.0,7016228848.0,0.06,0.06,8.39,7.96,电力行业,True
1341,301309,万得凯,26.93,1.35,0.36,9937.0,26592939.0,1.77,26.97,26.5,26.56,26.57,0.78,3.97,19.88,1.72,2693000000.0,673250000.0,-0.04,-0.15,23.93,12.82,通用设备,True
1363,600874,创业环保,6.1,1.33,0.08,116768.0,71024660.0,1.66,6.12,6.02,6.02,6.02,1.32,0.95,9.4,0.97,9579550319.0,7505550319.0,0.16,0.0,10.51,2.18,环保行业,True
1409,002687,乔治白,4.72,1.29,0.06,68817.0,32326229.63,1.72,4.72,4.64,4.66,4.66,1.04,1.66,38.44,1.61,2382559198.0,1951951214.0,0.21,0.21,18.89,7.76,纺织服装,True
1414,600821,金开新能,5.53,1.28,0.07,206398.0,113512928.0,1.47,5.54,5.46,5.49,5.46,1.8,1.03,22.94,1.2,11044866895.0,11044866895.0,0.18,0.18,-0.72,2.41,电力行业,True
1423,600433,冠豪高新,3.16,1.28,0.04,184156.0,57887176.0,1.92,3.16,3.1,3.1,3.12,1.37,1.05,2136.59,1.22,5530882376.0,5530882376.0,0.32,0.32,3.61,1.61,造纸印刷,True
1439,600502,安徽建工,4.84,1.26,0.06,159355.0,76687288.0,1.67,4.84,4.76,4.79,4.78,0.92,0.93,6.67,0.76,8308024260.0,8308024260.0,0.0,0.0,9.75,7.32,工程建设,True
1441,600335,国机汽车,6.42,1.26,0.08,107486.0,68548415.0,2.05,6.43,6.3,6.3,6.34,1.01,0.72,17.95,0.84,9602963403.0,9602963403.0,0.0,0.0,10.88,4.39,汽车服务,True
1464,600195,中牧股份,7.41,1.23,0.09,139610.0,103064131.0,1.5,7.43,7.32,7.33,7.32,1.28,1.37,29.55,1.36,7566708607.0,7566708607.0,-0.13,0.14,5.11,10.43,农药兽药,True
1500,600261,阳光照明,3.38,1.2,0.04,149436.0,50320350.0,2.69,3.41,3.32,3.33,3.34,1.05,1.12,18.87,1.33,4512479025.0,4512479025.0,0.0,0.0,24.26,7.99,家电行业,True
1519,600956,新天绿能,7.74,1.18,0.09,78996.0,60808638.0,1.31,7.74,7.64,7.7,7.65,1.25,0.34,8.53,1.44,32552064385.0,18174206360.0,0.0,0.13,9.32,2.65,燃气,True
1521,002498,汉缆股份,3.44,1.18,0.04,213057.0,72873553.81,2.06,3.45,3.38,3.4,3.4,0.57,0.64,20.01,1.39,11444178240.0,11444178240.0,-0.29,0.29,8.18,2.69,电网设备,True
1522,003013,地铁设计,14.53,1.18,0.17,13489.0,19518804.0,1.67,14.54,14.3,14.3,14.36,1.12,0.34,26.88,2.27,5932989828.0,5810511765.0,0.0,-0.07,3.64,-0.75,工程咨询服务,True
1536,605090,九丰能源,26.05,1.17,0.3,44124.0,115014729.0,1.75,26.19,25.74,25.82,25.75,1.15,0.67,8.5,1.82,17197426364.0,17132511171.0,0.0,0.08,11.75,-6.02,燃气,True
1560,603860,中公高科,31.0,1.14,0.35,10403.0,32167803.0,3.2,31.29,30.31,30.48,30.65,0.96,1.56,-1374.5,2.6,2067080000.0,2067080000.0,-0.03,0.06,15.63,5.66,工程咨询服务,True
1561,002470,金正大,1.77,1.14,0.02,396959.0,69963575.0,2.29,1.78,1.74,1.75,1.75,0.85,1.21,165.17,2.81,5816269103.0,5815776468.0,0.0,0.0,6.63,-9.69,化肥行业,True
1573,601921,浙版传媒,8.03,1.13,0.09,103832.0,83051341.0,1.76,8.05,7.91,7.92,7.94,1.12,0.47,27.65,1.35,17844444451.0,17844444451.0,0.0,0.12,10.15,5.94,文化传媒,True
1576,301175,中科环保,5.36,1.13,0.06,223574.0,119320181.26,0.94,5.36,5.31,5.33,5.3,0.99,3.6,25.39,2.27,7889276800.0,3333276800.0,0.19,0.19,3.28,1.71,环保行业,True
1600,688576,西山科技,64.37,1.1,0.7,3013.0,19410440.0,1.76,64.8,63.68,63.68,63.67,1.04,1.38,63.8,1.74,2928838862.0,1402766424.0,0.0,0.0,7.0,5.54,医疗器械,True
1664,600251,冠农股份,7.73,1.05,0.08,75298.0,57963425.0,1.7,7.76,7.63,7.68,7.65,0.96,0.97,8.11,1.62,6006160397.0,6006160397.0,0.0,0.13,4.88,7.21,农牧饲渔,True
1689,002083,孚日股份,4.9,1.03,0.05,115287.0,56288221.59,1.65,4.92,4.84,4.85,4.85,0.67,1.22,9.1,1.05,4638531159.0,4636688759.0,0.2,0.2,20.69,3.16,纺织服装,True
1706,688330,宏力达,25.67,1.02,0.26,8856.0,22673370.0,1.46,25.79,25.42,25.45,25.41,1.1,0.63,42.99,0.95,3593800000.0,3593800000.0,0.04,0.12,1.87,-2.17,电网设备,True
1710,300625,三雄极光,11.98,1.01,0.12,20068.0,23972737.0,1.94,12.05,11.82,11.82,11.86,1.2,1.23,-54.63,1.69,3346385380.0,1954236973.0,-0.17,-0.08,15.86,2.74,家电行业,True
1726,300388,节能国祯,7.08,1.0,0.07,36473.0,25691431.75,1.71,7.09,6.97,6.99,7.01,0.81,0.54,17.76,1.08,4821778995.0,4815205336.0,-0.14,0.0,11.15,-4.58,环保行业,True
1734,601399,国机重装,3.04,1.0,0.03,354980.0,107295867.0,1.33,3.04,3.0,3.01,3.01,0.69,0.49,49.38,1.51,21929209906.0,21929209906.0,0.0,0.0,7.8,-1.3,专用设备,True
1748,600008,首创环保,3.09,0.98,0.03,716239.0,220645015.0,1.63,3.1,3.05,3.06,3.06,1.25,0.98,14.21,1.14,22682425192.0,22682425192.0,0.0,0.0,8.04,-0.64,公用事业,True
1756,000544,中原环保,8.3,0.97,0.08,41064.0,33923634.0,1.34,8.31,8.2,8.22,8.22,1.07,0.42,5.63,0.96,8089881250.0,8089881250.0,-0.12,-0.12,8.78,-2.01,公用事业,True
1757,601568,XD北元集,4.17,0.97,0.04,118866.0,49277082.0,1.69,4.18,4.11,4.13,4.13,0.9,0.3,47.17,1.46,16564166674.0,16564166674.0,0.0,0.24,12.4,1.71,化学原料,True
1802,688092,爱科科技,22.53,0.94,0.21,9487.0,21252042.0,2.55,22.59,22.02,22.15,22.32,0.97,1.15,45.2,2.98,1863020502.0,1863020502.0,-0.09,0.27,21.59,10.88,专用设备,True
1825,600640,国脉文化,12.03,0.92,0.11,40763.0,48972175.0,1.76,12.09,11.88,11.92,11.92,0.79,0.51,410.07,2.41,9572222158.0,9572222158.0,0.0,0.08,12.32,0.75,文化传媒,True
1831,600620,天宸股份,5.54,0.91,0.05,53962.0,29872037.0,2.73,5.58,5.43,5.56,5.49,1.06,0.79,287.3,2.58,3804191206.0,3804191206.0,0.18,0.18,26.2,-3.15,综合行业,True
