序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
306,000722,湖南发展,9.54,1.6,0.15,184183.0,176912164.46,5.11,9.83,9.35,9.39,9.39,2.97,3.97,54.08,1.43,4428070010.0,4428070010.0,0.0,0.1,-8.97,0.95,电力行业,True
339,000422,湖北宜化,12.15,1.25,0.15,296718.0,360000823.73,2.75,12.28,11.95,11.98,12.0,1.83,2.81,13.01,1.78,13157413751.0,12852478871.0,0.0,0.25,-10.33,-3.72,化肥行业,True
348,600507,方大特钢,4.34,1.17,0.05,395500.0,171276785.0,2.33,4.37,4.27,4.28,4.29,1.24,1.71,39.84,1.07,10039235443.0,10039235443.0,0.0,0.0,5.08,7.16,钢铁行业,True
361,001872,招商港口,19.23,1.05,0.2,57649.0,110972904.5,2.0,19.44,19.06,19.1,19.03,1.12,0.33,9.65,0.79,48092785462.0,33543271946.0,0.0,0.0,-3.37,-6.06,航运港口,True
421,603057,紫燕食品,17.64,0.74,0.13,33926.0,59672325.0,2.11,17.7,17.33,17.41,17.51,1.57,4.98,15.71,3.66,7307555220.0,1200612357.0,0.0,-0.11,-4.44,-12.2,食品饮料,True
473,605305,中际联合,27.3,0.44,0.12,74592.0,205409081.0,4.08,27.99,26.88,27.17,27.18,2.21,3.51,18.26,2.32,5801796000.0,5801796000.0,0.07,0.04,-6.7,-3.64,风电设备,True
487,600273,嘉化能源,7.94,0.38,0.03,242890.0,193242443.0,1.9,8.02,7.87,7.89,7.91,1.59,1.75,10.48,1.11,11044898944.0,11044898944.0,0.38,0.0,-1.24,-0.38,化学制品,True
496,603565,中谷物流,8.91,0.34,0.03,81969.0,73170943.0,2.03,9.01,8.83,8.86,8.88,1.14,0.39,12.66,1.82,18711562248.0,18711562248.0,-0.11,-0.22,0.34,-9.08,物流行业,True
499,600644,乐山电力,6.35,0.32,0.02,108526.0,69430484.0,3.16,6.48,6.28,6.3,6.33,2.18,2.02,40.17,1.76,3672337194.0,3418844185.0,0.0,0.0,-4.65,3.76,电力行业,True
507,600887,伊利股份,28.28,0.28,0.08,725758.0,2065747063.0,2.62,28.85,28.11,28.16,28.2,1.46,1.15,12.42,3.2,180027671937.0,179138804785.0,0.04,0.07,-2.04,-6.3,食品饮料,True
508,600039,四川路桥,7.34,0.27,0.02,385604.0,284756483.0,2.32,7.47,7.3,7.34,7.32,1.38,0.58,10.05,1.41,63948016329.0,49204713526.0,0.14,0.0,0.0,0.82,工程建设,True
544,600388,龙净环保,12.55,0.16,0.02,133226.0,167009544.0,2.47,12.68,12.37,12.51,12.53,1.22,1.05,18.46,1.63,15939080977.0,15939080977.0,0.0,-0.08,2.12,-0.79,环保行业,True
553,002539,云图控股,7.74,0.13,0.01,192303.0,149572596.1,2.07,7.85,7.69,7.73,7.73,1.32,2.18,10.48,1.08,9347781918.0,6835504064.0,0.13,0.0,-4.33,-1.02,化肥行业,True
564,603877,太平鸟,14.5,0.07,0.01,21585.0,31234633.0,1.93,14.58,14.3,14.45,14.49,0.88,0.46,26.72,1.53,6870467329.0,6805186777.0,-0.14,-0.07,4.02,-2.03,纺织服装,True
585,688009,中国通号,5.78,0.0,0.0,503383.0,293221854.0,1.9,5.88,5.77,5.79,5.78,1.33,0.58,17.55,1.27,61209153820.0,49829484040.0,-0.17,-0.17,-9.97,-7.67,交运设备,True
691,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
725,600019,宝钢股份,7.08,0.0,0.0,1168986.0,829149601.0,1.41,7.14,7.04,7.08,7.08,1.06,0.54,19.78,0.78,155113199513.0,154217160023.0,0.14,0.28,7.27,1.14,钢铁行业,True
