序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
410,300218,安利股份,15.9,3.92,0.6,161118.0,255623967.61,7.45,16.43,15.29,15.29,15.3,2.63,7.45,18.58,2.43,3450093300.0,3438794665.0,0.06,0.19,19.28,4.95,塑料制品,True
503,688275,万润新能,42.0,3.47,1.41,43389.0,180454957.0,4.51,42.19,40.36,40.36,40.59,1.62,5.13,-8.5,0.97,5296975446.0,3553064550.0,0.17,0.17,20.65,-13.1,电池,True
655,600497,驰宏锌锗,5.81,3.01,0.17,1427493.0,820934764.0,3.55,5.82,5.62,5.62,5.64,1.47,2.83,14.81,1.82,29284610606.0,29284610606.0,-0.17,0.17,15.51,6.8,有色金属,True
687,600626,申达股份,3.91,2.89,0.11,233390.0,90832381.0,4.74,3.95,3.77,3.8,3.8,2.13,2.11,-24.68,1.63,5164111648.0,4332196756.0,0.26,0.0,9.22,7.12,汽车零部件,True
690,300194,福安药业,4.64,2.88,0.13,506244.0,232899889.55,3.1,4.65,4.51,4.53,4.51,1.03,5.23,19.99,1.26,5520265452.0,4491013303.0,0.0,0.0,13.45,5.22,化学制药,True
752,002223,鱼跃医疗,35.92,2.69,0.94,226283.0,808663603.01,2.89,36.23,35.22,35.6,34.98,2.84,2.41,14.41,2.83,36008971290.0,33770481251.0,0.08,0.14,9.48,-0.47,医疗器械,True
845,000882,华联股份,2.04,2.51,0.05,1678833.0,342045698.6,4.02,2.06,1.98,1.99,1.99,1.68,6.14,455.71,0.81,5584197972.0,5580117603.0,0.0,-0.49,-9.33,-1.92,商业百货,True
852,600295,鄂尔多斯,10.28,2.49,0.25,237359.0,239980471.0,4.79,10.3,9.82,9.93,10.03,1.14,1.2,15.67,1.46,28771419891.0,20308923891.0,-0.1,-0.1,25.98,12.23,钢铁行业,True
909,688563,航材股份,58.45,2.38,1.36,38530.0,225385270.0,3.89,59.26,57.04,57.09,57.09,1.83,3.29,48.81,2.54,26302500000.0,6838006641.0,0.02,0.09,9.31,5.24,航天航空,True
945,600999,招商证券,18.51,2.32,0.42,522232.0,961482822.0,3.21,18.6,18.02,18.08,18.09,1.4,0.7,17.44,1.41,160972711179.0,137381317585.0,0.05,0.11,11.84,-1.44,证券,True
947,300144,宋城演艺,8.82,2.32,0.2,506433.0,444986808.86,2.78,8.86,8.62,8.63,8.62,1.65,2.15,23.49,2.95,23131446131.0,20775749939.0,0.0,0.0,-5.97,-2.97,旅游酒店,True
959,000063,中兴通讯,34.67,2.3,0.78,1035034.0,3552664622.57,3.07,34.85,33.81,33.89,33.89,1.15,2.57,16.9,2.29,165845154532.0,139629046526.0,0.06,0.03,9.65,-12.85,通信设备,True
984,002470,金正大,1.81,2.26,0.04,787578.0,141175424.0,2.82,1.81,1.76,1.77,1.77,1.16,2.4,168.91,2.88,5947710213.0,5947206445.0,0.0,0.56,5.85,-7.65,化肥行业,True
999,002739,万达电影,11.85,2.24,0.26,470146.0,553974580.88,2.33,11.89,11.62,11.65,11.59,1.32,2.25,7.54,3.25,25024577690.0,24711817346.0,0.08,0.08,2.95,-2.39,文化传媒,True
1033,000818,航锦科技,22.81,2.2,0.49,279254.0,631960994.57,2.2,22.84,22.35,22.45,22.32,1.11,4.24,730.4,6.55,15054600890.0,15013802924.0,0.0,0.26,-0.31,19.42,化学原料,True
1062,600703,三安光电,12.76,2.16,0.27,634954.0,804398044.0,2.32,12.76,12.47,12.49,12.49,1.73,1.27,75.1,1.72,63659878957.0,63659878957.0,0.0,0.08,5.63,5.02,光学光电子,True
1118,002186,全 聚 德,11.19,2.1,0.23,86292.0,96177304.32,2.28,11.22,10.97,11.0,10.96,1.63,2.82,203.73,4.07,3434452570.0,3429861872.0,0.0,-0.09,4.68,-3.53,旅游酒店,True
1220,600827,百联股份,9.81,1.98,0.19,206055.0,201600351.0,2.49,9.87,9.63,9.65,9.62,1.35,1.28,22.7,0.88,17502689228.0,15739653715.0,-0.1,0.0,-0.1,-10.25,商业百货,True
1276,688576,西山科技,68.09,1.93,1.29,5647.0,38312936.0,3.11,68.62,66.54,66.82,66.8,1.69,2.59,67.49,1.84,3098099085.0,1483833554.0,0.03,0.15,0.77,11.64,医疗器械,True
