序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
2361,600585,海螺水泥,25.5,2.74,0.68,419522.0,1049688193.0,5.0,25.5,24.26,24.71,24.82,1.52,1.05,17.56,0.72,135132215765.0,101992415765.0,0.43,0.51,8.14,7.23,水泥建材,True
2391,600750,江中药业,23.19,2.7,0.61,135576.0,309215347.0,5.54,23.27,22.02,22.35,22.58,1.51,2.16,18.51,3.78,14586918701.0,14543665965.0,0.26,0.17,3.34,2.16,中药,True
3176,600900,长江电力,29.57,1.79,0.52,2198018.0,6447093992.0,2.89,29.6,28.76,29.05,29.05,1.34,0.92,22.25,3.51,723525197862.0,709894574794.0,0.34,0.2,3.1,0.78,电力行业,True
3285,600008,首创环保,3.08,1.65,0.05,1461237.0,442795421.0,5.28,3.1,2.94,3.01,3.03,1.22,1.99,5.22,1.05,22609019285.0,22609019285.0,-0.32,-0.32,-2.53,-6.1,公用事业,True
3454,600502,安徽建工,4.75,1.5,0.07,497533.0,229417881.0,6.41,4.77,4.47,4.6,4.68,1.23,2.9,6.06,0.74,8153536206.0,8153536206.0,0.21,0.0,3.71,-0.63,工程建设,True
3942,000538,云南白药,57.38,0.91,0.52,157721.0,899271854.65,2.92,57.56,55.9,56.5,56.86,1.13,0.89,21.56,2.64,102380988160.0,101717253158.0,0.26,0.16,-1.19,-4.29,中药,True
4275,002293,罗莱生活,8.01,0.5,0.04,57404.0,45199539.05,5.9,8.1,7.63,7.92,7.97,1.0,0.69,19.16,1.67,6681080773.0,6621130633.0,-0.12,-0.12,-5.09,2.69,纺织服装,True
4308,601006,大秦铁路,6.76,0.45,0.03,1182611.0,789275848.0,2.82,6.76,6.57,6.73,6.73,1.08,0.59,11.87,0.83,136194921360.0,136194921360.0,0.75,1.05,2.11,-0.29,物流行业,True
4796,000966,长源电力,4.71,-0.42,-0.02,584453.0,269830489.67,4.65,4.73,4.51,4.69,4.73,1.18,2.13,13.54,1.19,16395674925.0,12949333462.0,0.21,0.0,3.29,-0.84,电力行业,True
4914,600507,方大特钢,4.05,-0.74,-0.03,294188.0,118192025.0,3.43,4.08,3.94,4.05,4.08,1.11,1.27,37.8,1.01,9368410955.0,9368410955.0,0.0,0.0,1.5,0.0,钢铁行业,True
5498,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
