序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
914,600585,海螺水泥,24.82,4.95,1.17,461201.0,1128827085.0,4.19,24.86,23.87,23.99,23.65,2.09,1.15,17.09,0.7,131528690011.0,99272618011.0,0.36,0.45,5.93,4.37,水泥建材,True
966,603288,海天味业,41.2,4.83,1.9,335360.0,1337388168.0,6.44,41.33,38.8,39.2,39.3,2.51,0.6,36.11,7.42,229096742413.0,229096742413.0,0.39,0.24,-7.0,-10.24,食品饮料,True
1021,600502,安徽建工,4.68,4.7,0.21,629777.0,291158406.0,5.15,4.73,4.5,4.54,4.47,1.44,3.67,5.97,0.73,8033378830.0,8033378830.0,0.21,0.65,2.41,-2.09,工程建设,True
1056,600507,方大特钢,4.08,4.62,0.18,393089.0,159755029.0,5.9,4.16,3.93,3.93,3.9,1.8,1.7,38.08,1.02,9437806591.0,9437806591.0,0.0,0.25,2.26,0.74,钢铁行业,True
1158,000966,长源电力,4.73,4.42,0.2,646483.0,303479863.79,5.96,4.8,4.53,4.53,4.53,1.52,2.35,13.6,1.19,16465295626.0,13004320016.0,0.0,0.0,4.42,-0.42,电力行业,True
1370,601006,大秦铁路,6.73,4.02,0.26,1771867.0,1169471289.0,4.79,6.74,6.43,6.45,6.47,2.04,0.88,11.82,0.82,135590506029.0,135590506029.0,0.6,0.0,0.75,-0.74,物流行业,True
1511,002293,罗莱生活,7.97,3.78,0.29,82054.0,65063180.38,4.69,8.05,7.69,7.7,7.68,1.63,0.99,19.06,1.66,6647717074.0,6588066310.0,0.0,0.13,-2.92,2.18,纺织服装,True
1721,000538,云南白药,56.86,3.38,1.86,199211.0,1115567381.27,4.27,56.88,54.53,54.85,55.0,1.53,1.12,21.36,2.61,101453171607.0,100795451631.0,0.19,-0.04,-1.85,-5.15,中药,True
2159,600008,首创环保,3.03,2.71,0.08,1384865.0,419324788.0,4.07,3.07,2.95,2.96,2.95,1.27,1.89,5.13,1.04,22241989751.0,22241989751.0,0.33,0.33,-3.19,-7.62,公用事业,True
2233,600900,长江电力,29.05,2.54,0.72,2341190.0,6700167019.0,4.17,29.18,28.0,28.26,28.33,1.74,0.98,21.86,3.45,710801724650.0,697410801412.0,0.17,0.0,0.9,-0.99,电力行业,True
2812,600750,江中药业,22.58,1.35,0.3,112133.0,251482471.0,2.56,22.7,22.13,22.14,22.28,1.41,1.79,18.02,3.68,14203217950.0,14161102953.0,0.0,0.13,-1.22,-0.53,中药,True
5498,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
