序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
1755,000709,河钢股份,2.07,0.98,0.02,568393.0,117308049.77,1.95,2.08,2.04,2.04,2.05,0.75,0.55,28.22,0.42,21397840660.0,21394303664.0,0.0,0.49,-2.36,-6.33,钢铁行业,True
2147,600519,贵州茅台,1570.0,0.69,10.83,23846.0,3733924973.0,1.7,1576.5,1549.99,1554.0,1559.17,0.82,0.19,22.87,8.46,1972230546000.0,1972230546000.0,-0.29,-0.13,6.62,3.02,酿酒行业,True
2195,600502,安徽建工,4.67,0.65,0.03,202917.0,94894710.0,2.37,4.72,4.61,4.64,4.64,0.86,1.18,5.96,0.74,8016213490.0,8016213490.0,-0.21,-0.21,4.71,-2.3,工程建设,True
2292,601006,大秦铁路,6.85,0.59,0.04,731912.0,498063438.0,1.62,6.85,6.74,6.8,6.81,0.78,0.36,12.03,0.84,138008167355.0,138008167355.0,0.29,0.29,8.9,1.03,物流行业,True
2830,600507,方大特钢,4.05,0.25,0.01,75340.0,30533650.0,1.24,4.07,4.02,4.04,4.04,0.63,0.33,37.8,1.01,9368410955.0,9368410955.0,0.0,0.25,-4.93,0.0,钢铁行业,True
3299,600016,民生银行,4.02,0.0,0.0,1487530.0,596111682.0,1.24,4.03,3.98,4.01,4.02,0.81,0.42,5.45,0.32,176005322378.0,142557735316.0,0.0,-0.25,0.0,-2.66,银行,True
3669,000538,云南白药,57.33,-0.24,-0.14,54318.0,311691896.98,0.66,57.58,57.2,57.3,57.47,0.63,0.31,21.54,2.63,102291775030.0,101628618396.0,-0.21,-0.12,-0.12,-4.37,中药,True
3780,600008,首创环保,3.08,-0.32,-0.01,541369.0,167128716.0,1.29,3.1,3.06,3.07,3.09,0.68,0.74,6.41,1.09,22609019285.0,22609019285.0,-0.32,0.0,-0.65,-6.1,公用事业,True
4224,600900,长江电力,29.21,-0.65,-0.19,840853.0,2448925444.0,1.09,29.32,29.0,29.3,29.4,0.86,0.35,21.98,3.47,714716639484.0,701251962453.0,0.03,0.1,2.03,-0.44,电力行业,True
4575,600750,江中药业,23.24,-1.02,-0.24,70555.0,164274619.0,1.75,23.57,23.16,23.44,23.48,0.81,1.13,18.55,3.78,14618369582.0,14575023589.0,0.04,0.0,5.35,2.38,中药,True
5496,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
