序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
698,000726,鲁  泰Ａ,6.19,1.14,0.07,52042.0,32045734.35,1.96,6.21,6.09,6.12,6.12,0.97,0.88,13.18,0.55,5059124202.0,3643289173.0,0.16,0.16,3.17,-5.06,纺织服装,True
717,600383,金地集团,4.51,1.12,0.05,867458.0,389171053.0,5.83,4.6,4.34,4.45,4.46,1.21,1.92,-4.48,0.33,20360771910.0,20360771910.0,0.0,0.0,-19.46,2.97,房地产开发,True
733,600585,海螺水泥,24.18,1.09,0.26,147403.0,354186731.0,2.84,24.27,23.59,23.86,23.92,1.18,0.37,18.49,0.69,128137136360.0,96712808360.0,-0.08,0.0,-4.12,1.68,水泥建材,True
879,600533,栖霞建设,2.32,0.87,0.02,180290.0,41228236.0,4.35,2.34,2.24,2.29,2.3,0.78,1.72,-10.5,0.6,2436000000.0,2436000000.0,0.0,0.87,5.45,-0.85,房地产开发,True
929,603235,天新药业,25.61,0.79,0.2,6222.0,15970345.0,2.36,25.9,25.3,25.37,25.41,1.33,0.42,17.0,2.52,11211545800.0,3766339772.0,0.0,0.12,-8.86,0.2,食品饮料,True
992,002394,联发股份,7.22,0.7,0.05,30057.0,21642733.0,1.95,7.26,7.12,7.17,7.17,0.87,0.93,13.43,0.58,2337114000.0,2334122075.0,0.28,0.0,1.98,-3.99,纺织服装,True
1055,000088,盐 田 港,4.72,0.64,0.03,100197.0,47035375.9,1.49,4.73,4.66,4.66,4.69,1.27,0.45,18.33,1.41,24541561393.0,10615919433.0,0.21,0.43,-2.28,-3.08,航运港口,True
1250,301149,隆华新材,9.96,0.4,0.04,29545.0,29556662.62,2.12,10.09,9.88,9.88,9.92,0.94,1.45,23.49,2.27,4282800179.0,2032048015.0,0.0,0.0,-0.7,0.71,化学原料,True
1577,603811,诚意药业,7.61,0.13,0.01,22411.0,16996969.0,1.18,7.62,7.53,7.6,7.6,0.55,0.68,15.96,2.0,2490785875.0,2490785875.0,0.13,0.26,0.13,-1.42,化学制药,True
1834,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
1871,600039,四川路桥,7.16,0.0,0.0,114397.0,81978230.0,1.82,7.23,7.1,7.16,7.16,0.5,0.17,9.8,1.37,62379808844.0,47972625533.0,0.0,0.0,-10.28,-1.65,工程建设,True
1993,002233,塔牌集团,7.3,0.0,0.0,57674.0,41926660.67,1.37,7.32,7.22,7.27,7.3,0.88,0.48,17.13,0.74,8703607617.0,8697840252.0,0.0,-0.14,-3.82,-4.82,水泥建材,True
1996,002206,海 利 得,4.27,0.0,0.0,123666.0,52534854.68,2.34,4.29,4.19,4.27,4.27,0.68,1.35,12.55,1.31,4962624829.0,3912065696.0,0.23,0.0,5.17,-0.47,化纤行业,True
2531,002365,永安药业,7.94,-0.38,-0.03,18784.0,14924090.76,1.88,8.02,7.87,7.99,7.97,0.85,0.77,28.37,1.17,2339779050.0,1937388298.0,-0.13,0.13,-0.5,-0.63,化学制药,True
2570,000895,双汇发展,25.01,-0.4,-0.1,70398.0,176927176.68,1.59,25.37,24.97,25.12,25.11,0.62,0.2,17.08,4.35,86651176937.0,86637734837.0,0.08,0.08,0.44,-3.66,食品饮料,True
2645,600510,黑牡丹,4.52,-0.44,-0.02,47859.0,21642691.0,1.76,4.56,4.48,4.54,4.54,0.95,0.46,44.08,0.46,4664755066.0,4664755066.0,0.0,0.22,1.12,-5.24,房地产开发,True
2668,601857,中国石油,8.86,-0.45,-0.04,1414869.0,1258878298.0,2.58,9.02,8.79,8.86,8.9,0.82,0.09,9.18,1.09,1621565863467.0,1434629609467.0,-0.11,-0.11,4.73,-0.89,石油行业,True
2936,601107,四川成渝,4.89,-0.61,-0.03,95988.0,47192353.0,1.83,4.97,4.88,4.92,4.92,0.81,0.44,9.99,0.93,14953913400.0,10575798600.0,-0.2,0.0,-12.83,-6.5,铁路公路,True
3001,000989,ST九芝,7.63,-0.65,-0.05,37811.0,28894321.0,0.91,7.68,7.61,7.65,7.68,0.7,0.54,20.38,1.73,6530837552.0,5296393135.0,0.0,-0.13,7.31,-4.15,中药,True
3039,603356,华菱精工,13.29,-0.67,-0.09,33535.0,44590066.0,2.91,13.55,13.16,13.46,13.38,0.64,2.52,-24.37,3.08,1772088600.0,1772088600.0,0.0,-0.15,-1.12,3.99,专用设备,True
3545,000709,河钢股份,2.1,-0.94,-0.02,635756.0,133838074.15,1.89,2.13,2.09,2.11,2.12,0.89,0.62,28.63,0.42,21707954293.0,21704366036.0,0.0,0.0,-0.94,-4.98,钢铁行业,True
3816,000878,云南铜业,12.56,-1.1,-0.14,261972.0,328732168.86,2.2,12.73,12.45,12.6,12.7,0.79,1.31,12.4,1.7,25165571574.0,25165077413.0,0.08,0.08,-7.17,3.04,有色金属,True
3981,601677,明泰铝业,12.18,-1.22,-0.15,166058.0,202739741.0,1.78,12.35,12.13,12.28,12.33,0.65,1.39,8.05,0.88,15148315049.0,14524552889.0,0.0,-0.08,-12.81,1.67,有色金属,True
4315,002124,ST天邦,2.79,-1.41,-0.04,269045.0,75376474.87,1.77,2.83,2.78,2.82,2.83,0.67,1.36,3.47,1.74,6199195391.0,5508250959.0,0.0,-0.36,7.31,0.0,农牧饲渔,True
