序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
315,300042,朗科科技,22.6,3.06,0.67,137341.0,307938904.08,5.61,23.03,21.8,21.8,21.93,1.88,6.85,-89.1,4.45,4529040000.0,4528623030.0,-0.09,0.04,-33.23,-2.16,半导体,True
347,600195,中牧股份,7.2,2.86,0.2,332860.0,240950182.0,7.0,7.48,6.99,6.99,7.0,2.58,3.26,28.71,1.32,7352267472.0,7352267472.0,0.0,0.0,8.93,7.3,农药兽药,True
392,000690,宝新能源,4.37,2.58,0.11,481243.0,207739301.75,3.52,4.38,4.23,4.26,4.26,2.05,2.21,7.94,0.78,9508629957.0,9502439909.0,0.0,0.23,8.44,0.92,电力行业,True
408,600620,天宸股份,5.39,2.47,0.13,86816.0,46612706.0,3.04,5.44,5.28,5.28,5.26,1.84,1.26,279.52,2.51,3701189639.0,3701189639.0,0.56,0.0,-3.41,-5.77,综合行业,True
446,600027,华电国际,5.97,2.23,0.13,1000796.0,593126269.0,3.08,6.0,5.82,5.85,5.84,1.31,1.18,7.91,1.38,61058539964.0,50806655372.0,0.17,0.0,12.22,6.42,电力行业,True
466,603026,石大胜华,35.12,2.12,0.73,23021.0,80191752.0,2.21,35.16,34.4,34.74,34.39,1.16,1.14,-62.35,1.84,7118121600.0,7118121600.0,0.03,0.03,-4.23,0.34,化学制品,True
493,600141,兴发集团,21.79,2.01,0.43,133400.0,289949463.0,3.04,21.95,21.3,21.33,21.36,1.07,1.21,19.35,1.16,24039930677.0,24039930677.0,0.0,-0.05,-3.75,0.41,化肥行业,True
506,603318,水发燃气,6.74,1.97,0.13,197885.0,131857501.0,3.33,6.75,6.53,6.61,6.61,1.5,5.16,40.75,2.05,3094138028.0,2585090543.0,0.15,0.15,-0.59,-6.39,燃气,True
543,600903,贵州燃气,7.12,1.86,0.13,202118.0,142985745.0,5.44,7.26,6.88,6.96,6.99,1.84,1.76,28.62,2.71,8188060007.0,8188060007.0,0.14,0.14,5.48,-8.25,燃气,True
568,000652,泰达股份,3.98,1.79,0.07,277479.0,110016700.0,3.32,4.03,3.9,3.91,3.91,1.81,1.88,192.75,1.02,5872783931.0,5868360189.0,0.0,0.25,-3.63,-3.86,综合行业,True
573,600011,华能国际,7.45,1.78,0.13,546588.0,404116062.0,2.6,7.46,7.27,7.3,7.32,1.06,0.5,5.88,1.89,116950795525.0,81932938897.0,0.13,0.13,10.53,10.04,电力行业,True
582,300462,华铭智能,10.48,1.75,0.18,107797.0,112556653.5,3.5,10.58,10.22,10.35,10.3,1.78,7.88,-105.38,1.33,1899205910.0,1432976648.0,0.0,0.0,0.19,17.49,交运设备,True
590,002777,久远银海,17.71,1.72,0.3,86629.0,153153450.1,2.07,17.84,17.48,17.61,17.41,1.04,2.14,121.29,4.45,7229771683.0,7163898506.0,0.0,0.06,-10.96,3.75,互联网服务,True
591,600310,广西能源,4.13,1.72,0.07,209785.0,85856746.0,2.46,4.14,4.04,4.07,4.06,0.91,1.43,-7.26,2.2,6053385282.0,6053385282.0,0.0,0.24,-9.23,-8.83,电力行业,True
