序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
432,300302,同有科技,15.77,4.51,0.68,349964.0,556468216.0,4.97,16.37,15.62,15.98,15.09,2.96,9.49,-71.79,7.28,7557990094.0,5817377874.0,0.06,-0.06,14.44,0.06,软件开发,True
603,000050,深天马Ａ,9.73,3.73,0.35,309943.0,298872776.2,4.16,9.8,9.41,9.42,9.38,2.07,1.26,62.01,0.87,23913884742.0,23913602328.0,0.1,0.0,17.65,7.75,光学光电子,True
715,600703,三安光电,12.99,3.34,0.42,936690.0,1209562867.0,4.14,13.1,12.58,12.6,12.57,1.95,1.88,76.45,1.75,64807353264.0,64807353264.0,0.0,0.15,4.59,6.91,光学光电子,True
928,603309,维力医疗,14.9,2.83,0.41,115865.0,170586319.0,4.35,15.04,14.41,14.5,14.49,1.51,3.97,18.02,2.34,4363733468.0,4348884128.0,0.27,-0.2,27.9,29.79,医疗器械,True
952,603301,振德医疗,22.84,2.79,0.62,51116.0,115280024.0,4.01,22.9,22.01,22.15,22.22,1.62,1.92,29.69,1.1,6085745454.0,6085745454.0,0.0,0.0,16.95,7.03,医疗器械,True
965,000718,苏宁环球,2.23,2.76,0.06,396186.0,87812454.17,3.69,2.25,2.17,2.18,2.17,1.79,1.74,36.05,0.72,6767239136.0,5089067662.0,0.45,0.45,6.19,-3.88,房地产开发,True
1026,002138,顺络电子,29.42,2.65,0.76,281442.0,828631250.89,3.56,29.75,28.73,28.73,28.66,1.52,3.72,24.41,3.82,23721885975.0,22256483659.0,-0.03,0.07,8.28,-4.76,电子元件,True
1274,603071,物产环能,13.87,2.21,0.3,40465.0,55232810.0,2.95,13.88,13.48,13.58,13.57,2.22,0.73,12.52,1.45,7738828111.0,7738828111.0,0.0,0.22,15.39,12.58,贸易行业,True
1275,301090,华润材料,8.33,2.21,0.18,84179.0,69805002.47,3.8,8.39,8.08,8.15,8.15,1.83,0.57,-159.34,1.92,12381369245.0,12323477411.0,0.0,-0.12,12.57,20.03,化学原料,True
1320,000656,*ST金科,1.42,2.16,0.03,926303.0,130781512.0,2.88,1.43,1.39,1.39,1.39,2.03,1.74,-1.17,-0.25,7582396459.0,7551958228.0,0.0,0.0,-8.39,-17.92,房地产开发,True
1330,002285,世联行,2.39,2.14,0.05,387046.0,92596098.85,2.56,2.42,2.36,2.37,2.34,1.35,1.96,-111.75,1.68,4762861401.0,4722141867.0,-0.42,0.0,4.82,-7.72,房地产服务,True
1340,600512,腾达建设,2.4,2.13,0.05,386869.0,92612036.0,2.98,2.42,2.35,2.36,2.35,1.6,2.44,16.29,0.62,3825146350.0,3809772391.0,0.0,0.42,8.11,2.13,工程建设,True
1389,600640,国脉文化,12.83,2.07,0.26,66628.0,84844949.0,2.7,12.87,12.53,12.58,12.57,0.85,0.84,437.34,2.58,10208778910.0,10208778910.0,0.23,0.16,11.86,7.54,文化传媒,True
1393,002766,索菱股份,5.43,2.07,0.11,191678.0,103662015.04,3.38,5.49,5.31,5.32,5.32,1.6,2.25,1094.69,5.75,4679573044.0,4635988389.0,0.0,0.0,-2.16,-5.57,汽车零部件,True
1404,688338,赛科希德,28.3,2.06,0.57,18450.0,51755917.0,2.78,28.34,27.57,27.89,27.73,1.07,1.74,32.46,1.85,3003829920.0,3003829920.0,-0.04,0.04,18.96,18.56,医疗器械,True
1457,300341,麦克奥迪,17.27,2.01,0.34,98133.0,169273612.0,1.42,17.35,17.11,17.11,16.93,1.09,1.9,64.04,4.92,8935676503.0,8899708705.0,0.06,0.0,15.13,-0.97,电网设备,True
1460,600649,城投控股,4.6,2.0,0.09,291371.0,133804911.0,1.77,4.63,4.55,4.56,4.51,1.16,1.16,122.1,0.55,11520703533.0,11520703533.0,0.0,0.22,7.73,4.31,房地产开发,True
1484,300194,福安药业,4.66,1.97,0.09,339388.0,157153450.17,2.63,4.68,4.56,4.57,4.57,0.84,3.51,20.07,1.26,5544059700.0,4510371119.0,0.0,0.0,12.83,5.67,化学制药,True
1613,000927,中国铁物,2.78,1.83,0.05,830642.0,231622234.02,2.2,2.81,2.75,2.76,2.73,1.99,1.37,23.8,1.8,16819983122.0,16819974615.0,0.0,0.0,8.17,6.92,物流行业,True
1647,300461,田中精机,21.48,1.8,0.38,34683.0,74174209.0,1.8,21.5,21.12,21.12,21.1,1.09,3.04,-104.87,6.39,3373577744.0,2448908272.0,0.0,0.05,11.58,15.11,专用设备,True
1650,301175,中科环保,5.65,1.8,0.1,315887.0,177254511.0,2.7,5.67,5.52,5.56,5.55,1.66,5.08,21.19,2.31,8316122000.0,3513622000.0,0.18,0.18,12.1,7.21,环保行业,True
1658,300088,长信科技,6.24,1.79,0.11,418446.0,260100279.02,2.28,6.25,6.11,6.12,6.13,1.26,1.68,48.89,1.83,15585857533.0,15509542757.0,0.0,0.16,5.76,-3.7,光学光电子,True
1681,301278,快可电子,36.29,1.77,0.63,16134.0,58114671.7,2.02,36.31,35.59,35.59,35.66,1.13,3.59,79.06,2.31,3258121389.0,1632428026.0,0.0,-0.03,10.24,5.37,光伏设备,True
1688,600488,津药药业,4.63,1.76,0.08,92524.0,42408538.0,2.2,4.64,4.54,4.56,4.55,0.71,0.85,21.77,1.68,5055435328.0,5055435328.0,0.0,0.0,14.89,11.84,化学制药,True
1714,300691,联合光电,19.99,1.73,0.34,52466.0,104375018.53,2.09,20.06,19.65,19.65,19.65,0.68,2.49,-56.05,3.39,5378284832.0,4210226754.0,-0.05,0.1,12.43,1.78,光学光电子,True
1875,002135,东南网架,4.45,1.6,0.07,141946.0,62862767.58,2.05,4.46,4.37,4.39,4.38,1.82,1.36,26.46,0.79,4964051229.0,4645206868.0,0.0,0.0,5.2,6.46,工程建设,True
1906,300303,聚飞光电,6.47,1.57,0.1,337443.0,217739518.91,2.04,6.49,6.36,6.37,6.37,1.57,2.54,32.4,2.53,9158967760.0,8592146969.0,-0.15,0.0,10.79,-3.29,光学光电子,True
1923,002045,国光电器,16.36,1.55,0.25,261478.0,426954085.23,1.8,16.4,16.11,16.11,16.11,0.65,4.65,70.91,2.06,9202224040.0,9191585950.0,0.06,0.06,10.77,-24.57,消费电子,True
1961,002312,川发龙蟒,11.35,1.52,0.17,343259.0,387947688.15,1.34,11.35,11.2,11.28,11.18,1.78,1.95,51.92,2.31,21443993326.0,19961504654.0,0.09,0.0,2.16,-20.8,化肥行业,True
1967,603122,合富中国,7.37,1.52,0.11,63535.0,46641784.0,2.62,7.39,7.2,7.29,7.26,1.03,1.6,-122.21,2.63,2933647905.0,2933647905.0,0.14,0.14,11.67,7.12,医药商业,True
2093,688563,航材股份,58.39,1.42,0.82,24852.0,145142071.0,2.48,58.85,57.42,57.71,57.57,0.89,2.12,48.76,2.54,26275500000.0,6830987301.0,-0.02,0.02,8.9,5.13,航天航空,True
2129,300388,节能国祯,7.98,1.4,0.11,296766.0,236656785.71,5.72,8.2,7.75,7.84,7.87,2.68,4.36,20.02,1.22,5434717003.0,5427307709.0,0.25,0.63,19.46,7.55,环保行业,True
2153,688549,中巨芯-U,8.09,1.38,0.11,134328.0,108544355.0,2.01,8.16,8.0,8.0,7.98,0.89,2.33,-2523.88,3.95,11951162840.0,4673884151.0,0.0,0.12,14.1,-5.05,电子化学品,True
2237,688330,宏力达,27.74,1.31,0.36,12987.0,35957186.0,1.61,27.84,27.4,27.51,27.38,1.23,0.93,46.46,1.04,3883600000.0,3883600000.0,0.04,0.04,12.58,7.1,电网设备,True
2238,688092,爱科科技,25.55,1.31,0.33,13158.0,33463538.0,2.18,25.6,25.05,25.2,25.22,0.91,1.59,51.26,3.38,2112746286.0,2112746286.0,0.0,0.08,21.09,25.74,专用设备,True
2259,002079,苏州固锝,10.18,1.29,0.13,142361.0,144431902.54,1.39,10.2,10.06,10.09,10.05,0.91,1.76,56.0,2.7,8247218237.0,8239472906.0,-0.1,-0.1,7.05,-0.68,半导体,True
2325,002216,三全食品,11.35,1.25,0.14,49569.0,55997441.09,1.61,11.36,11.18,11.21,11.21,1.19,0.79,11.96,2.29,9978738945.0,7153408199.0,0.0,0.0,1.89,-2.99,食品饮料,True
2401,688432,有研硅,11.82,1.2,0.14,60421.0,71353775.0,1.88,11.89,11.67,11.67,11.68,1.03,1.19,75.12,3.41,14746880906.0,5999426078.0,-0.08,-0.08,8.54,5.16,半导体,True
2403,000818,航锦科技,21.94,1.2,0.26,158094.0,345956231.23,1.71,21.98,21.61,21.64,21.68,0.85,2.4,702.54,6.3,14480400856.0,14441158972.0,-0.05,0.05,-11.96,14.87,化学原料,True
2461,605098,行动教育,36.8,1.15,0.42,13955.0,51195451.0,1.79,36.93,36.28,36.8,36.38,1.12,1.17,16.7,4.39,4388440480.0,4388440480.0,0.05,0.11,1.6,6.7,教育,True
