序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
317,601006,大秦铁路,6.81,1.95,0.13,1183404.0,799714548.0,2.25,6.81,6.66,6.68,6.68,1.27,0.59,11.96,0.83,137202280246.0,137202280246.0,0.44,0.29,9.31,0.44,物流行业,True
803,600900,长江电力,29.4,0.44,0.13,1007602.0,2945909908.0,1.23,29.41,29.05,29.25,29.27,0.83,0.42,22.12,3.49,719365600850.0,705813341188.0,0.1,0.07,2.8,0.2,电力行业,True
820,000538,云南白药,57.47,0.4,0.23,68587.0,391770472.86,1.4,57.55,56.75,57.02,57.24,0.66,0.39,21.59,2.64,102541571794.0,101876795730.0,-0.12,0.0,2.35,-4.14,中药,True
861,600008,首创环保,3.09,0.32,0.01,626839.0,192544591.0,1.3,3.09,3.05,3.07,3.08,0.65,0.85,6.43,1.09,22682425192.0,22682425192.0,0.0,0.0,0.98,-5.79,公用事业,True
900,600016,民生银行,4.02,0.25,0.01,1806333.0,722820923.0,1.25,4.03,3.98,4.0,4.01,0.93,0.51,5.45,0.32,176005322378.0,142557735316.0,0.0,-0.25,2.29,-2.66,银行,True
994,600519,贵州茅台,1559.17,0.08,1.17,31156.0,4834880596.0,2.5,1576.0,1537.0,1552.0,1558.0,0.92,0.25,22.71,8.4,1958625923826.0,1958625923826.0,-0.5,-0.61,7.98,2.31,酿酒行业,True
1021,600502,安徽建工,4.64,0.0,0.0,128340.0,59396232.0,0.86,4.65,4.61,4.64,4.64,0.42,0.75,5.92,0.74,7964717472.0,7964717472.0,0.0,-0.22,6.18,-2.93,工程建设,True
1203,600507,方大特钢,4.04,-0.25,-0.01,81677.0,32963359.0,1.23,4.06,4.01,4.03,4.05,0.5,0.35,37.71,1.01,9345279076.0,9345279076.0,-0.25,0.0,-2.42,-0.25,钢铁行业,True
1749,600750,江中药业,23.48,-0.93,-0.22,83861.0,196302230.0,1.86,23.66,23.22,23.55,23.7,0.86,1.34,18.74,3.82,14769333812.0,14725540183.0,-0.09,0.0,8.96,3.44,中药,True
5495,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
