序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
431,601155,新城控股,11.66,4.48,0.5,225206.0,260422096.0,6.45,11.79,11.07,11.18,11.16,1.54,1.0,13.56,0.43,26300562501.0,26300562501.0,0.0,0.0,-25.73,-2.51,房地产开发,True
602,600019,宝钢股份,6.95,3.73,0.25,1090270.0,746697338.0,4.18,6.96,6.68,6.7,6.7,1.16,0.5,19.41,0.77,152265075793.0,151385489006.0,0.0,0.0,2.36,-0.71,钢铁行业,True
687,601168,西部矿业,17.89,3.47,0.6,444515.0,782195938.0,4.68,17.91,17.1,17.28,17.29,1.94,1.87,11.7,2.53,42631870000.0,42631870000.0,0.06,0.06,-5.69,11.33,有色金属,True
719,000828,东莞控股,10.42,3.37,0.34,145192.0,149939449.99,4.86,10.54,10.05,10.08,10.08,2.77,1.4,11.18,1.13,10831767057.0,10831752990.0,0.19,0.29,-3.43,-2.53,铁路公路,True
745,000709,河钢股份,2.2,3.29,0.07,1443465.0,314834429.44,4.69,2.23,2.13,2.14,2.13,1.84,1.4,29.99,0.44,22741666402.0,22737907276.0,0.0,0.0,-5.17,-0.45,钢铁行业,True
835,601633,长城汽车,25.85,3.07,0.77,369384.0,946178626.0,3.99,26.0,25.0,25.09,25.08,1.73,0.6,15.91,2.87,221200506936.0,160111644761.0,0.0,0.12,-3.87,-1.82,汽车整车,True
1074,002061,浙江交科,3.95,2.6,0.1,520924.0,204746964.94,4.42,4.01,3.84,3.85,3.85,2.01,2.0,9.18,0.7,10266594705.0,10266594705.0,0.0,0.25,-13.19,-3.19,工程建设,True
1145,600282,南钢股份,4.56,2.47,0.11,367753.0,166101568.0,3.15,4.57,4.43,4.44,4.45,0.96,0.6,12.02,1.09,28112815010.0,28112815010.0,0.0,0.0,3.64,-2.77,钢铁行业,True
1240,000498,山东路桥,5.75,2.31,0.13,273882.0,157149351.56,4.27,5.81,5.57,5.62,5.62,2.07,1.88,4.62,0.64,8975739771.0,8382947862.0,0.17,0.17,-13.4,-3.36,工程建设,True
1258,000402,金 融 街,3.13,2.29,0.07,426009.0,132999954.7,4.58,3.17,3.03,3.06,3.06,1.02,1.43,-2.68,0.28,9355350609.0,9353159593.0,0.0,0.0,-22.14,-3.99,房地产开发,True
1345,603260,合盛硅业,53.0,2.16,1.12,23473.0,123749701.0,3.33,53.4,51.67,52.0,51.88,1.72,0.2,32.31,1.92,62656967873.0,62656967873.0,-0.08,0.06,-11.0,-4.61,非金属材料,True
1352,600606,绿地控股,1.9,2.15,0.04,1030747.0,196199584.0,5.38,1.94,1.84,1.85,1.86,1.13,0.73,84.64,0.33,26703014797.0,26703014797.0,0.0,0.0,-23.39,-9.52,房地产开发,True
1361,600022,山东钢铁,1.43,2.14,0.03,1101957.0,156991646.0,4.29,1.45,1.39,1.4,1.4,1.68,1.03,-7.91,0.78,15299354862.0,15299354862.0,-0.69,0.0,-12.27,-1.38,钢铁行业,True
1573,601899,紫金矿业,16.62,1.9,0.31,2165528.0,3565663121.0,3.07,16.66,16.16,16.35,16.31,1.23,1.05,13.6,3.33,441719278883.0,342171535211.0,0.06,0.06,-3.99,9.92,有色金属,True
1615,600621,华鑫股份,14.77,1.86,0.27,334870.0,492785647.0,3.93,14.98,14.41,14.48,14.5,1.42,3.16,38.67,1.93,15669482543.0,15669482543.0,0.2,0.27,-8.6,-10.38,证券,True
1671,002179,中航光电,38.5,1.8,0.68,188096.0,720232679.23,2.51,38.6,37.65,37.83,37.82,1.35,0.9,24.28,3.45,81606963746.0,80110718149.0,0.03,0.1,-14.92,-2.04,电子元件,True
1699,000999,华润三九,44.78,1.77,0.78,73208.0,326600250.64,2.55,44.94,43.82,44.01,44.0,1.32,0.57,14.57,2.99,57510895114.0,57124036978.0,-0.02,-0.02,-0.95,0.99,中药,True
1750,601588,北辰实业,1.78,1.71,0.03,396043.0,70253082.0,3.43,1.8,1.74,1.75,1.75,1.83,1.49,-4.84,0.52,5993295600.0,4734800000.0,0.0,0.0,-22.94,-4.3,房地产服务,True
1835,601878,浙商证券,11.81,1.64,0.19,918201.0,1081882559.0,3.27,11.96,11.58,11.6,11.62,1.88,2.01,32.03,1.58,54016538307.0,54016538307.0,0.08,0.17,-12.45,-3.12,证券,True
1894,002545,东方铁塔,7.04,1.59,0.11,165450.0,116421544.07,3.03,7.1,6.89,6.92,6.93,1.19,1.46,14.09,1.0,8758197064.0,7956352504.0,0.14,0.0,-1.26,0.14,化肥行业,True
1923,000672,上峰水泥,7.15,1.56,0.11,113920.0,81184516.6,3.41,7.23,6.99,7.06,7.04,1.39,1.18,12.85,0.8,6931177468.0,6931177468.0,0.28,0.28,-17.63,-6.54,水泥建材,True
2018,600388,龙净环保,12.37,1.48,0.18,105478.0,129693867.0,2.95,12.46,12.1,12.18,12.19,1.14,0.83,18.2,1.61,15710472644.0,15710472644.0,0.08,0.24,-5.36,-2.21,环保行业,True
2147,600688,上海石化,2.95,1.37,0.04,348712.0,102504972.0,2.41,2.96,2.89,2.91,2.91,0.9,0.48,683.83,1.27,31491921125.0,21619999825.0,-0.34,-0.34,-4.53,-2.32,石油行业,True
2163,600726,华电能源,2.23,1.36,0.03,324682.0,72038022.0,2.27,2.24,2.19,2.19,2.2,1.85,1.18,29.21,4.34,17633359748.0,6126578980.0,0.45,0.45,-8.98,-2.62,电力行业,True
2166,002399,海普瑞,10.42,1.36,0.14,39933.0,41474090.24,2.63,10.49,10.22,10.27,10.28,1.25,0.32,14.7,1.26,15289226446.0,12995841756.0,0.0,0.1,-4.75,-2.53,化学制药,True
2203,600623,华谊集团,6.82,1.34,0.09,192128.0,130808820.0,3.12,6.9,6.69,6.72,6.73,1.66,1.03,18.08,0.64,14536486258.0,12731373057.0,0.15,0.0,-2.01,-2.57,化学原料,True
2286,600510,黑牡丹,4.78,1.27,0.06,89437.0,42747543.0,2.12,4.82,4.72,4.79,4.72,1.65,0.87,46.62,0.49,4933081684.0,4933081684.0,0.42,0.21,-3.24,0.21,房地产开发,True
2309,002091,江苏国泰,7.26,1.26,0.09,137788.0,99643082.66,2.37,7.3,7.13,7.16,7.17,1.16,0.86,9.98,0.78,11816560244.0,11582779198.0,0.0,0.0,-0.95,-0.82,贸易行业,True
2331,601866,中远海发,2.46,1.23,0.03,768349.0,188423940.0,2.88,2.48,2.41,2.42,2.43,1.35,0.78,18.14,1.1,33396808986.0,24353848986.0,0.0,0.0,-10.55,-5.75,航运港口,True
