序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
375,002042,华孚时尚,4.75,3.71,0.17,571298.0,269080814.03,4.37,4.77,4.57,4.58,4.58,1.72,3.36,224.09,1.41,8078236436.0,8078236436.0,0.21,0.21,-11.87,5.56,纺织服装,True
388,600603,ST广物,8.01,3.62,0.28,192111.0,152306960.0,3.75,8.04,7.75,7.75,7.73,2.48,1.61,11.54,1.33,9558566500.0,9558566500.0,0.13,0.25,9.43,-16.74,物流行业,True
427,002138,顺络电子,29.28,3.43,0.97,207606.0,601240891.6,3.5,29.38,28.39,28.48,28.31,0.99,2.74,24.3,3.81,23609001405.0,22150572452.0,-0.14,0.0,3.87,-5.21,电子元件,True
531,301309,万得凯,29.75,2.94,0.85,19776.0,58291284.59,3.15,29.9,28.99,28.99,28.9,1.54,7.91,21.96,1.9,2975000000.0,743750000.0,0.07,-0.03,20.79,24.63,通用设备,True
640,601598,中国外运,5.5,2.61,0.14,193131.0,105610489.0,2.99,5.52,5.36,5.37,5.36,0.83,0.37,15.5,1.02,39997088313.0,28907542813.0,-0.18,0.0,17.52,5.57,物流行业,True
1084,000099,中信海直,23.66,1.76,0.41,500507.0,1159076417.59,3.44,23.72,22.92,23.25,23.25,1.68,6.45,50.31,3.45,18354721441.0,18354721441.0,-0.08,0.38,0.9,-9.83,航空机场,True
1097,002470,金正大,1.75,1.74,0.03,537769.0,93746252.0,1.74,1.75,1.72,1.72,1.72,1.08,1.64,163.31,2.78,5750548549.0,5750061480.0,0.0,0.0,2.94,-10.71,化肥行业,True
1113,600675,中华企业,2.94,1.73,0.05,230783.0,67839737.0,2.42,2.96,2.89,2.9,2.89,0.84,0.38,9.66,1.2,17775637873.0,17775637873.0,-0.34,0.0,1.73,4.63,房地产开发,True
1124,601921,浙版传媒,8.31,1.71,0.14,147186.0,121685840.0,1.96,8.34,8.18,8.21,8.17,0.97,0.66,28.61,1.4,18466666673.0,18466666673.0,0.0,0.0,7.64,9.63,文化传媒,True
1168,002687,乔治白,4.9,1.66,0.08,91347.0,44637241.8,1.87,4.92,4.83,4.83,4.82,1.21,2.21,39.9,1.67,2473419506.0,2026390031.0,0.0,0.2,10.36,11.87,纺织服装,True
1191,000063,中兴通讯,34.42,1.62,0.55,614925.0,2104820881.93,1.83,34.55,33.93,33.93,33.87,0.67,1.53,16.78,2.28,164649270811.0,138622203098.0,0.03,0.09,3.77,-13.47,通信设备,True
1199,000050,深天马Ａ,9.44,1.61,0.15,170770.0,160689377.0,2.05,9.48,9.29,9.3,9.29,0.93,0.69,60.16,0.85,23201137920.0,23200863924.0,0.11,0.11,12.51,4.54,光学光电子,True
1220,300303,聚飞光电,6.39,1.59,0.1,289048.0,183904227.67,2.07,6.4,6.27,6.3,6.29,1.14,2.18,32.0,2.5,9045719318.0,8485907131.0,-0.16,-0.16,6.15,-4.48,光学光电子,True
1225,002270,华明装备,17.88,1.59,0.28,42629.0,75995938.72,1.7,17.9,17.6,17.62,17.6,0.8,0.48,23.38,5.08,16024510706.0,16024253914.0,0.11,0.11,17.71,7.58,电网设备,True
1363,601566,九牧王,9.11,1.45,0.13,48281.0,43858881.0,1.56,9.15,9.01,9.01,8.98,1.37,0.84,6.83,1.32,5234944437.0,5234944437.0,0.0,0.11,3.05,12.33,纺织服装,True
1364,600497,驰宏锌锗,5.6,1.45,0.08,675982.0,377053592.0,2.17,5.62,5.5,5.53,5.52,0.78,1.34,14.27,1.76,28226130705.0,28226130705.0,0.0,0.36,9.38,2.94,有色金属,True
1424,002752,昇兴股份,5.75,1.41,0.08,121323.0,69862476.36,2.65,5.83,5.68,5.68,5.67,1.54,1.24,15.12,1.65,5617281191.0,5616418691.0,0.17,0.17,6.28,-8.0,包装材料,True
1435,002745,木林森,8.67,1.4,0.12,271160.0,233884049.0,1.87,8.69,8.53,8.55,8.55,1.18,2.55,22.53,0.99,12867722679.0,9230741171.0,0.0,0.23,3.46,0.0,光学光电子,True
1449,600649,城投控股,4.42,1.38,0.06,190409.0,83956235.0,2.06,4.43,4.34,4.36,4.36,0.61,0.75,118.5,0.54,11180724302.0,11180724302.0,0.23,0.23,1.61,0.23,房地产开发,True
1569,000544,中原环保,8.59,1.3,0.11,52044.0,44433679.0,1.42,8.59,8.47,8.5,8.48,1.11,0.53,5.83,0.99,8372539752.0,8372539752.0,0.12,0.23,7.64,1.42,公用事业,True
1572,002746,仙坛股份,6.3,1.29,0.08,155414.0,97764157.94,2.41,6.36,6.21,6.23,6.22,1.36,2.19,28.22,1.21,5421393980.0,4470960230.0,0.0,0.16,7.69,3.45,农牧饲渔,True
1587,600433,冠豪高新,3.17,1.28,0.04,133168.0,42107498.0,1.92,3.19,3.13,3.14,3.13,0.71,0.76,2143.35,1.22,5548385169.0,5548385169.0,0.0,0.0,4.62,1.93,造纸印刷,True
1659,300691,联合光电,19.76,1.23,0.24,84388.0,166033089.05,2.2,19.86,19.43,19.49,19.52,1.43,4.01,-55.41,3.35,5316403616.0,4161784925.0,0.05,0.1,7.57,0.61,光学光电子,True
1725,600999,招商证券,18.01,1.18,0.21,204492.0,367371683.0,1.12,18.05,17.85,17.88,17.8,0.84,0.28,16.97,1.38,156624447776.0,133670314949.0,0.0,0.11,8.89,-4.1,证券,True
1742,600956,新天绿能,7.7,1.18,0.09,63749.0,48967315.0,1.84,7.74,7.6,7.61,7.61,0.94,0.27,8.48,1.43,32383836662.0,18080282813.0,0.0,-0.13,-2.41,2.12,燃气,True
1780,002766,索菱股份,5.34,1.14,0.06,94582.0,50351948.0,1.7,5.36,5.27,5.28,5.28,1.04,1.11,1076.54,5.65,4602011060.0,4559148803.0,0.0,0.19,-3.78,-7.13,汽车零部件,True
1784,600308,华泰股份,3.56,1.14,0.04,119167.0,42218691.0,1.42,3.57,3.52,3.52,3.52,1.11,0.79,22.56,0.59,5400057827.0,5400057827.0,0.0,0.0,2.89,-1.93,造纸印刷,True
1790,300112,万讯自控,9.72,1.14,0.11,78332.0,75994562.4,1.77,9.77,9.6,9.64,9.61,1.31,3.3,-93.34,2.8,2820983987.0,2309883214.0,0.0,0.1,14.22,7.88,仪器仪表,True
1822,300461,田中精机,20.9,1.11,0.23,26396.0,54905903.4,2.13,20.96,20.52,20.69,20.67,1.0,2.32,-102.04,6.22,3282484863.0,2382783189.0,0.0,0.05,4.97,12.0,专用设备,True
1849,000818,航锦科技,22.19,1.09,0.24,236300.0,522259515.5,2.41,22.37,21.84,22.01,21.95,0.97,3.59,710.55,6.37,14645400865.0,14605711831.0,0.05,0.05,-13.22,16.18,化学原料,True
1859,600335,国机汽车,6.47,1.09,0.07,149545.0,96570489.0,1.25,6.49,6.41,6.42,6.4,1.33,1.0,18.09,0.85,9677752837.0,9677752837.0,0.0,0.0,-0.46,5.2,汽车服务,True
2001,000731,四川美丰,7.15,0.99,0.07,87262.0,62121205.48,1.55,7.17,7.06,7.15,7.08,0.72,1.56,-81.59,0.98,3995628287.0,3995628287.0,-0.14,0.0,6.56,-0.28,化肥行业,True
2041,000895,双汇发展,24.98,0.97,0.24,98373.0,244887912.44,1.09,24.98,24.71,24.79,24.74,1.03,0.28,19.03,4.4,86547237101.0,86533811125.0,0.04,0.16,0.69,-0.91,食品饮料,True
2058,688092,爱科科技,25.15,0.96,0.24,16191.0,40313416.0,1.97,25.19,24.7,25.0,24.91,1.21,1.96,50.46,3.32,2079670024.0,2079670024.0,0.0,0.0,17.8,23.77,专用设备,True
2113,002011,盾安环境,11.85,0.94,0.11,165795.0,196003936.9,1.11,11.87,11.74,11.74,11.74,1.4,1.81,14.51,2.21,12625418757.0,10858293408.0,0.08,0.0,-0.34,9.62,家电行业,True
2129,600035,楚天高速,4.33,0.93,0.04,121683.0,52555114.0,1.4,4.34,4.28,4.29,4.29,0.86,0.76,6.3,0.81,6971801851.0,6971801851.0,0.0,0.0,0.93,-2.26,铁路公路,True
2187,603885,吉祥航空,12.5,0.89,0.11,163538.0,204292114.0,1.94,12.59,12.35,12.36,12.39,0.74,0.75,19.78,3.21,27300065850.0,27300065850.0,-0.08,0.0,-5.66,-8.09,航空机场,True
2192,300011,鼎汉技术,7.94,0.89,0.07,88563.0,70227172.0,1.4,7.98,7.87,7.88,7.87,1.02,1.77,-73.94,3.39,4435684073.0,3982932902.0,0.13,0.13,3.25,9.07,交运设备,True
2200,688330,宏力达,27.26,0.89,0.24,9421.0,25603749.0,0.93,27.29,27.04,27.05,27.02,0.83,0.67,45.66,1.02,3816400000.0,3816400000.0,0.04,0.04,9.83,5.25,电网设备,True
2204,601877,正泰电器,22.93,0.88,0.2,61379.0,140365843.0,1.06,22.97,22.73,22.73,22.73,0.63,0.29,10.59,1.18,49275858620.0,49275858620.0,-0.04,-0.13,2.69,0.53,电网设备,True
2212,600795,国电电力,4.58,0.88,0.04,752396.0,343485531.0,1.1,4.58,4.53,4.54,4.54,0.58,0.42,11.28,1.46,81687135396.0,81687135396.0,0.0,0.0,3.15,2.46,电力行业,True
2252,002498,汉缆股份,3.52,0.86,0.03,169303.0,59439040.0,1.15,3.52,3.48,3.49,3.49,0.85,0.51,20.47,1.42,11710321920.0,11710321920.0,0.28,0.28,6.02,5.07,电网设备,True
2259,300621,维业股份,9.53,0.85,0.08,39039.0,36966919.0,2.65,9.53,9.28,9.45,9.45,0.81,1.99,-154.85,2.35,1982780351.0,1868764232.0,0.0,0.11,7.81,0.32,装修装饰,True
2264,002285,世联行,2.38,0.85,0.02,270438.0,64346659.89,1.69,2.4,2.36,2.36,2.36,0.63,1.37,-111.28,1.67,4742933110.0,4702383951.0,0.42,0.42,3.48,-8.11,房地产服务,True
2283,600639,浦东金桥,10.82,0.84,0.09,75924.0,82261996.0,1.68,10.9,10.72,10.74,10.73,1.34,0.89,29.49,0.86,12144507502.0,9199561126.0,-0.18,-0.09,2.37,-2.52,房地产开发,True
2307,000876,新 希 望,9.68,0.83,0.08,200700.0,193816899.98,0.83,9.69,9.61,9.61,9.6,0.67,0.45,24.5,1.97,43584885857.0,43550320184.0,-0.1,-0.1,0.41,8.04,农牧饲渔,True
2323,002786,银宝山新,9.89,0.82,0.08,115185.0,113389299.02,1.12,9.89,9.78,9.81,9.81,0.6,2.33,-75.4,22.46,4901602680.0,4886767680.0,0.0,0.1,5.44,6.92,专用设备,True
2325,300088,长信科技,6.14,0.82,0.05,309969.0,189758257.83,1.31,6.15,6.07,6.08,6.09,0.89,1.25,48.1,1.8,15336084175.0,15260992393.0,0.33,0.16,2.16,-5.25,光学光电子,True
2330,002083,孚日股份,4.97,0.81,0.04,104957.0,52003425.16,1.42,4.98,4.91,4.92,4.93,0.54,1.11,9.23,1.07,4704795890.0,4702927170.0,0.0,0.0,7.11,4.63,纺织服装,True
2336,600177,雅戈尔,7.44,0.81,0.06,136817.0,101567059.0,1.22,7.46,7.37,7.38,7.38,0.73,0.3,10.7,0.85,34398407751.0,34398407751.0,0.0,-0.13,0.68,-13.49,纺织服装,True
2339,002841,视源股份,35.92,0.81,0.29,45770.0,164034704.75,1.09,35.99,35.6,35.78,35.63,0.81,0.88,38.59,2.02,25000914296.0,18727031477.0,0.03,-0.08,3.16,-0.86,消费电子,True
