序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
4511,002293,罗莱生活,8.07,0.75,0.06,34704.0,27985421.37,1.87,8.13,7.98,8.03,8.01,0.56,0.42,19.3,1.68,6731126322.0,6670727117.0,0.0,0.25,-5.72,3.46,纺织服装,True
4588,600008,首创环保,3.1,0.65,0.02,1165205.0,362364813.0,2.27,3.15,3.08,3.09,3.08,0.87,1.59,5.25,1.06,22755831099.0,22755831099.0,0.0,0.32,-1.27,-5.49,公用事业,True
4698,600507,方大特钢,4.07,0.49,0.02,180471.0,73627019.0,1.48,4.11,4.05,4.08,4.05,0.61,0.78,37.99,1.01,9414674712.0,9414674712.0,0.0,0.0,2.52,0.49,钢铁行业,True
4727,000538,云南白药,57.63,0.44,0.25,115163.0,659988922.08,1.64,57.75,56.81,57.25,57.38,0.79,0.65,21.65,2.65,102827053811.0,102160426969.0,0.02,0.03,0.09,-3.87,中药,True
4925,600750,江中药业,23.21,0.09,0.02,93498.0,216139532.0,2.16,23.4,22.9,23.17,23.19,0.92,1.49,18.52,3.78,14599499053.0,14556209014.0,0.09,0.13,2.7,2.25,中药,True
5142,000966,长源电力,4.69,-0.42,-0.02,519142.0,245260916.0,2.97,4.8,4.66,4.73,4.71,0.96,1.89,13.48,1.18,16326054225.0,12894346908.0,0.0,0.21,3.76,-1.26,电力行业,True
5231,600502,安徽建工,4.71,-0.84,-0.04,323965.0,153431148.0,2.32,4.78,4.67,4.74,4.75,0.77,1.89,6.01,0.74,8084874848.0,8084874848.0,0.0,0.0,2.61,-1.46,工程建设,True
5273,601006,大秦铁路,6.68,-1.18,-0.08,1375363.0,911592161.0,2.81,6.75,6.56,6.75,6.76,1.13,0.68,11.73,0.82,134583147143.0,134583147143.0,0.45,0.6,1.83,-1.47,物流行业,True
5299,600900,长江电力,29.17,-1.35,-0.4,1385625.0,4027976355.0,2.16,29.49,28.85,29.46,29.57,0.71,0.58,21.95,3.46,713737910776.0,700291672193.0,0.21,0.24,2.39,-0.58,电力行业,True
5497,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
