序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
397,688566,吉贝尔,22.97,1.23,0.28,8342.0,19085794.0,2.25,23.15,22.64,22.76,22.69,0.62,0.42,20.93,2.04,4580926969.0,4580926969.0,-0.13,-0.09,-4.21,2.54,化学制药,True
545,688335,复洁环保,9.42,2.84,0.26,19848.0,18584915.0,2.51,9.45,9.22,9.32,9.16,1.28,1.34,-27.96,1.19,1394485857.0,1394485857.0,0.0,0.0,-6.27,11.74,环保行业,True
673,688189,南新制药,6.71,0.75,0.05,37933.0,25551895.0,2.1,6.8,6.66,6.72,6.66,0.99,1.38,-5.2,1.93,1841224000.0,1841224000.0,-0.15,0.0,-12.17,2.6,化学制药,True
712,688146,中船特气,30.23,0.17,0.05,23732.0,71690300.0,1.46,30.47,30.03,30.15,30.18,0.51,1.66,52.66,2.9,16004117656.0,4310450022.0,0.1,0.0,-3.29,4.1,电子化学品,True
733,688119,中钢洛耐,3.77,0.27,0.01,40775.0,15338938.0,2.13,3.81,3.73,3.76,3.76,1.13,0.71,-71.77,1.43,4241250000.0,2154555000.0,0.0,0.27,-12.73,-3.33,非金属材料,True
831,688009,中国通号,5.72,-0.17,-0.01,296781.0,169806640.0,1.4,5.76,5.68,5.73,5.73,0.6,0.34,17.37,1.26,60573764680.0,49312222960.0,0.0,0.18,-11.04,-8.63,交运设备,True
846,605567,春雪食品,8.83,1.26,0.11,39324.0,34615171.0,1.49,8.84,8.71,8.71,8.72,1.04,1.97,555.46,1.65,1766000000.0,1766000000.0,-0.11,0.0,-5.86,-1.89,食品饮料,True
863,605365,立达信,16.08,-0.68,-0.11,18837.0,30307266.0,1.79,16.25,15.96,16.2,16.19,1.0,0.38,21.71,2.2,8072367046.0,8072367046.0,-0.19,-0.12,0.25,2.42,家电行业,True
872,605305,中际联合,27.77,0.29,0.08,31950.0,88698453.0,2.09,28.09,27.51,27.89,27.69,0.48,1.5,18.57,2.36,5901680400.0,5901680400.0,-0.11,0.0,0.51,-1.98,风电设备,True
878,605289,罗曼股份,27.15,0.3,0.08,22417.0,60698521.0,2.11,27.35,26.78,27.02,27.07,0.75,2.07,141.38,2.26,2976169425.0,2941363125.0,-0.07,0.0,12.52,8.34,装修装饰,True
895,605189,富春染织,12.96,0.78,0.1,11461.0,14816216.0,1.4,13.0,12.82,12.86,12.86,0.74,0.77,14.03,1.09,1940971637.0,1940971637.0,0.0,-0.08,-5.47,6.67,纺织服装,True
907,605162,新中港,7.3,1.25,0.09,44706.0,32545212.0,2.5,7.33,7.15,7.19,7.21,0.8,1.12,24.48,2.39,2923738184.0,2923738184.0,0.0,0.14,-2.67,7.51,公用事业,True
931,605077,华康股份,15.46,-0.51,-0.08,20063.0,30958494.0,1.67,15.57,15.31,15.57,15.54,0.65,0.67,17.61,1.55,4728919240.0,4629152768.0,0.0,0.0,1.24,5.03,食品饮料,True
945,605011,杭州热电,22.92,1.33,0.3,59448.0,137435809.0,3.98,23.5,22.6,22.62,22.62,0.98,1.49,40.69,4.01,9170292000.0,9170292000.0,0.04,0.0,0.92,7.0,公用事业,True
1006,603909,建发合诚,9.28,1.31,0.12,16575.0,15391271.0,2.51,9.37,9.14,9.14,9.16,0.81,0.64,28.64,2.32,2419046739.0,2419046739.0,0.0,0.11,-1.69,1.31,工程咨询服务,True
1030,603877,太平鸟,14.91,1.22,0.18,21918.0,32596074.0,1.63,14.99,14.75,14.77,14.73,1.22,0.47,27.47,1.57,7064735715.0,6997609300.0,0.0,0.07,0.81,0.74,纺织服装,True
1033,603869,ST智知,5.86,-0.34,-0.02,8953.0,5248518.0,1.19,5.91,5.84,5.89,5.88,0.73,0.18,112.48,0.79,2956372977.0,2956372977.0,0.0,0.0,-2.98,2.81,互联网服务,True
1042,603856,东宏股份,11.13,0.54,0.06,17137.0,19090774.0,1.45,11.19,11.03,11.03,11.07,0.85,0.67,13.97,1.2,3139283948.0,2853894498.0,0.0,-0.09,-5.6,0.72,装修建材,True
1065,603808,歌力思,7.28,1.53,0.11,52046.0,37737299.0,2.09,7.33,7.18,7.18,7.17,1.01,1.41,93.62,0.95,2686996152.0,2686996152.0,-0.14,0.0,-6.06,4.15,纺织服装,True
1163,603616,韩建河山,3.59,2.57,0.09,122867.0,43986156.0,4.29,3.64,3.49,3.49,3.5,1.45,3.22,-25.61,3.58,1404831620.0,1369111120.0,-0.28,0.0,-22.96,2.28,水泥建材,True
1169,603609,禾丰股份,7.58,0.93,0.07,56893.0,43147047.0,1.33,7.65,7.55,7.6,7.51,0.9,0.62,18.08,1.07,6969313116.0,6969313116.0,0.13,0.0,-11.35,-12.06,农牧饲渔,True
1185,603587,地素时尚,12.09,1.17,0.14,33958.0,40950110.0,1.42,12.12,11.95,11.97,11.95,1.34,0.72,15.5,1.58,5764068079.0,5731781795.0,0.0,0.0,-1.79,-4.05,纺织服装,True
1217,603515,欧普照明,17.04,0.41,0.07,15061.0,25522962.0,1.47,17.1,16.85,17.01,16.97,0.79,0.2,15.33,1.96,12697337512.0,12522543918.0,-0.23,0.12,0.06,3.59,家电行业,True
1240,603408,建霖家居,12.55,0.64,0.08,22646.0,28426142.0,1.44,12.63,12.45,12.47,12.47,1.01,0.51,10.62,1.76,5617041150.0,5617041150.0,0.08,0.0,0.97,0.16,装修装饰,True
1251,603387,基蛋生物,8.74,1.16,0.1,51193.0,44656412.0,2.31,8.83,8.63,8.66,8.64,1.0,1.01,16.43,1.71,4432521739.0,4432521739.0,0.0,0.0,-2.46,5.94,医疗器械,True
1266,603365,水星家纺,15.2,0.4,0.06,5440.0,8242724.0,1.65,15.28,15.03,15.1,15.14,0.37,0.21,14.28,1.4,3992637200.0,3922565200.0,0.0,0.2,-4.52,-6.17,纺织服装,True
1271,603357,设计总院,9.39,0.11,0.01,50501.0,47449589.0,1.07,9.45,9.35,9.39,9.38,0.61,0.92,12.56,1.48,5265759929.0,5170033302.0,0.0,0.0,-2.49,3.64,工程咨询服务,True
1274,603353,和顺石油,14.6,1.25,0.18,20077.0,29242053.0,2.15,14.65,14.34,14.42,14.42,0.77,1.18,44.02,1.53,2531552400.0,2488102800.0,0.0,0.07,-16.33,-8.46,石油行业,True
1301,603318,水发燃气,6.47,0.78,0.05,71306.0,46202949.0,1.71,6.53,6.42,6.42,6.42,0.98,1.86,34.86,2.04,2970188878.0,2481533504.0,0.15,0.15,-16.94,-10.14,燃气,True
1315,603301,振德医疗,21.3,0.47,0.1,22006.0,46941463.0,2.17,21.61,21.15,21.28,21.2,1.01,0.83,13.84,1.02,5675410603.0,5675410603.0,-0.05,0.05,-8.35,-3.14,医疗器械,True
1324,603288,海天味业,40.35,-1.59,-0.65,106148.0,428658984.0,1.98,40.96,40.15,40.8,41.0,1.06,0.19,34.95,7.64,224370231950.0,224370231950.0,-0.1,-0.02,-12.62,-12.09,Other,True
1329,603281,江瀚新材,24.65,0.94,0.23,23458.0,57976819.0,2.54,25.0,24.38,24.38,24.42,1.19,0.93,15.1,1.91,9202666683.0,6204255029.0,-0.12,0.0,-5.45,1.02,化学制品,True
1354,603235,天新药业,25.85,0.51,0.13,3937.0,10154455.0,1.13,25.94,25.65,25.65,25.72,0.95,0.27,17.16,2.54,11316613000.0,3801635420.0,-0.15,-0.15,-1.0,1.13,食品饮料,True
1406,603177,德创环保,8.29,1.1,0.09,43676.0,36132715.0,1.59,8.33,8.2,8.22,8.2,0.78,2.14,52.92,4.53,1709016660.0,1692751680.0,0.0,0.12,-4.05,12.64,环保行业,True
1411,603170,宝立食品,13.24,0.38,0.05,23247.0,30691252.0,1.52,13.3,13.1,13.2,13.19,0.82,1.46,22.9,4.02,5296132400.0,2102644400.0,0.08,0.08,-16.31,-13.01,食品饮料,True
1414,603167,渤海轮渡,8.17,0.62,0.05,58468.0,47658209.0,1.11,8.19,8.1,8.11,8.12,1.37,1.25,11.18,1.04,3832910590.0,3832910590.0,0.12,0.0,-4.0,-5.22,航运港口,True
1431,603137,恒尚节能,11.17,0.72,0.08,25554.0,28565833.0,2.52,11.35,11.07,11.18,11.09,1.13,3.47,17.52,1.7,2043365341.0,823601341.0,0.0,0.18,-4.94,5.38,装修建材,True
1485,603076,乐惠国际,23.35,0.21,0.05,11908.0,27778420.0,2.32,23.7,23.16,23.31,23.3,1.23,0.99,52.15,2.12,2818376382.0,2818376382.0,-0.09,-0.13,-2.3,1.35,Other,True
1487,603073,彩蝶实业,15.28,1.06,0.16,8972.0,13698558.0,1.92,15.4,15.11,15.19,15.12,0.79,1.76,20.14,1.35,1772480000.0,777642717.0,-0.07,0.2,-5.27,4.59,纺织服装,True
