序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
697,002739,万达电影,12.18,2.44,0.29,717414.0,870817030.38,2.35,12.29,12.01,12.19,11.89,1.8,3.44,7.75,3.34,25721464663.0,25399994537.0,0.0,0.0,9.14,0.33,文化传媒,True
876,301309,万得凯,29.03,1.93,0.55,14441.0,41660939.89,2.42,29.04,28.35,28.35,28.48,0.93,5.78,21.43,1.86,2903000000.0,725750000.0,0.17,0.14,24.59,21.62,通用设备,True
966,300904,威力传动,54.46,1.7,0.91,22117.0,120006424.94,3.81,55.29,53.25,53.63,53.55,1.71,10.06,-56.17,5.35,3941990815.0,1197206815.0,0.04,-0.04,4.37,-9.49,风电设备,True
996,300088,长信科技,6.24,1.63,0.1,534208.0,331942626.67,2.77,6.28,6.11,6.15,6.14,1.51,2.15,48.89,1.83,15585857533.0,15509542757.0,0.0,0.0,12.64,-3.7,光学光电子,True
1031,300461,田中精机,20.82,1.56,0.32,43469.0,89870508.4,2.98,20.84,20.23,20.59,20.5,1.26,3.81,-101.65,6.19,3269920327.0,2373662487.0,0.05,-0.05,13.34,11.58,专用设备,True
1132,688563,航材股份,59.87,1.39,0.82,30086.0,179238805.0,2.24,60.21,58.89,59.29,59.05,1.04,2.57,50.0,2.6,26941500000.0,7004131011.0,0.0,-0.02,15.36,7.8,航天航空,True
1142,688092,爱科科技,24.33,1.38,0.33,14159.0,34127758.0,2.08,24.38,23.88,24.0,24.0,1.41,1.71,48.82,3.22,2011863685.0,2011863685.0,0.5,0.33,21.04,19.73,专用设备,True
1199,300596,利安隆,30.44,1.3,0.39,63710.0,194107417.71,4.73,31.14,29.72,30.05,30.05,1.26,2.84,16.19,1.56,6989622663.0,6839518244.0,-0.07,0.0,9.81,1.03,塑料制品,True
1201,300194,福安药业,4.68,1.3,0.06,459643.0,215655870.4,3.25,4.75,4.6,4.6,4.62,1.07,4.75,20.16,1.27,5567853948.0,4529728935.0,0.0,0.0,17.29,6.12,化学制药,True
1202,688798,艾为电子,70.19,1.3,0.9,29656.0,207925300.0,3.43,71.26,68.88,69.28,69.29,1.37,2.18,63.85,4.16,16363298961.0,9527818016.0,-0.01,-0.04,-3.29,1.01,半导体,True
1277,300780,德恩精工,16.7,1.21,0.2,47187.0,78686598.0,1.88,16.76,16.45,16.5,16.5,1.16,4.5,-43.67,2.35,2449389000.0,1751386598.0,-0.12,0.0,18.27,16.3,通用设备,True
1361,300303,聚飞光电,6.4,1.11,0.07,372088.0,237108465.73,2.05,6.42,6.29,6.35,6.33,1.35,2.8,32.05,2.5,9059875373.0,8499187110.0,0.0,0.0,12.68,-4.33,光学光电子,True
1379,000598,兴蓉环境,7.52,1.08,0.08,194523.0,144927586.45,2.15,7.53,7.37,7.44,7.44,1.05,0.65,11.05,1.23,22442949102.0,22404661022.0,0.0,0.13,7.74,1.62,公用事业,True
1397,002745,木林森,8.58,1.06,0.09,232610.0,199296406.0,2.12,8.65,8.47,8.52,8.49,0.86,2.18,22.3,0.98,12734147703.0,9134920329.0,0.0,0.12,5.93,-1.04,光学光电子,True
