序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
709,002884,凌霄泵业,18.95,4.81,0.87,85030.0,158723796.53,5.97,18.99,17.91,18.09,18.08,1.79,3.11,15.4,3.07,6778083546.0,5173920641.0,0.05,0.05,-2.92,3.72,通用设备,True
1028,603408,建霖家居,12.99,4.09,0.51,47349.0,60639451.0,4.57,13.0,12.43,12.43,12.48,1.2,1.06,10.99,1.82,5813973270.0,5813973270.0,0.0,0.31,10.27,3.67,装修装饰,True
3250,002124,ST天邦,2.72,1.49,0.04,216143.0,58083358.12,2.24,2.72,2.66,2.67,2.68,0.7,1.09,3.38,1.7,6043660023.0,5370051115.0,0.0,0.37,10.57,-2.51,农牧饲渔,True
3306,002293,罗莱生活,8.56,1.42,0.12,135807.0,114414467.54,3.91,8.58,8.25,8.33,8.44,1.19,1.64,20.4,1.78,7113210037.0,7077094011.0,0.0,-0.23,18.4,9.74,纺织服装,True
3313,603237,五芳斋,17.94,1.41,0.25,14141.0,25060896.0,2.49,17.94,17.5,17.69,17.69,0.49,1.16,12.68,1.98,3557027074.0,2186449017.0,0.0,0.11,3.76,-2.5,食品饮料,True
3457,002391,长青股份,5.0,1.21,0.06,39433.0,19626477.46,3.04,5.05,4.9,4.92,4.94,0.83,0.85,55.56,0.74,3247962750.0,2320604055.0,-0.2,0.0,1.83,-0.2,农药兽药,True
3520,000878,云南铜业,12.42,1.14,0.14,253515.0,312696716.45,2.36,12.43,12.14,12.28,12.28,0.84,1.27,12.26,1.68,24885063610.0,24884574958.0,0.0,0.08,-8.27,1.89,有色金属,True
3561,000968,蓝焰控股,6.47,1.09,0.07,167964.0,107090331.64,5.0,6.53,6.21,6.4,6.4,0.94,1.74,15.56,1.08,6259742210.0,6259742210.0,-0.31,-0.46,-0.46,-2.71,燃气,True
3577,603855,华荣股份,19.66,1.08,0.21,11763.0,22953247.0,2.57,19.78,19.28,19.45,19.45,0.48,0.35,15.49,3.41,6635820140.0,6557671640.0,0.05,-0.05,6.21,-3.1,专用设备,True
3721,600585,海螺水泥,23.8,0.93,0.22,128252.0,303391640.0,1.78,23.8,23.38,23.45,23.58,0.87,0.32,18.2,0.68,126123401380.0,95192921380.0,0.08,0.08,-7.64,0.08,水泥建材,True
3882,601126,四方股份,16.39,0.74,0.12,72240.0,118246141.0,2.34,16.5,16.12,16.3,16.27,0.63,0.88,16.82,3.09,13660016040.0,13421012143.0,0.0,0.06,-15.78,-3.36,电网设备,True
3907,301149,隆华新材,9.96,0.71,0.07,25648.0,25321633.01,2.63,9.99,9.73,9.89,9.89,0.84,1.26,23.49,2.27,4282800179.0,2032048015.0,-0.1,0.0,1.84,0.71,化学原料,True
3936,002032,苏 泊 尔,54.74,0.68,0.37,32348.0,175685409.51,2.21,54.8,53.6,54.15,54.37,0.88,0.4,22.97,7.82,43876212399.0,43783435434.0,0.0,0.22,-1.92,2.88,家电行业,True
4005,601677,明泰铝业,11.95,0.59,0.07,146098.0,173466954.0,1.94,11.97,11.74,11.91,11.88,0.7,1.23,7.9,0.87,14862263123.0,14250279723.0,0.0,0.08,-17.01,-0.67,有色金属,True
4157,605050,福然德,9.85,0.41,0.04,17370.0,17012852.0,2.65,9.94,9.68,9.83,9.81,0.64,0.35,18.01,1.16,4854367433.0,4854367433.0,0.1,0.1,2.18,1.55,物流行业,True
4199,000792,盐湖股份,16.68,0.36,0.06,364879.0,607099990.89,3.01,16.88,16.38,16.62,16.62,0.64,0.69,21.07,2.52,88263429984.0,88261932620.0,0.06,0.06,-4.14,1.34,化肥行业,True
4203,000895,双汇发展,25.76,0.35,0.09,85709.0,220844688.14,1.71,25.94,25.5,25.5,25.67,0.53,0.25,17.59,4.48,89249672847.0,89235827645.0,0.0,0.12,2.92,-0.77,食品饮料,True
4241,601156,东航物流,16.68,0.3,0.05,234080.0,395597166.0,4.63,17.28,16.51,16.6,16.63,1.36,2.48,9.61,1.51,26480426674.0,15755853874.0,-0.06,-0.3,-2.17,-1.13,物流行业,True
4317,000030,富奥股份,4.94,0.2,0.01,82431.0,40684308.0,2.23,4.99,4.88,4.92,4.93,0.7,0.49,14.54,1.12,8603716840.0,8359514737.0,0.0,0.0,-4.08,-3.7,汽车零部件,True
4343,000937,冀中能源,6.43,0.16,0.01,283352.0,181662289.16,3.12,6.53,6.33,6.42,6.42,0.88,0.83,14.03,1.08,22720706246.0,22076724397.0,0.16,0.16,3.38,1.74,煤炭行业,True
4351,002749,国光股份,14.27,0.14,0.02,23366.0,33280647.52,3.16,14.45,14.0,14.18,14.25,1.02,0.55,18.56,3.34,6682332768.0,6031607882.0,0.0,0.21,12.19,0.35,农药兽药,True
4527,600253,天方药业,,,,,,,,,,6.26,,0.0,,,,,,,0.0,0.0,Other,True
4666,002048,宁波华翔,12.52,0.0,0.0,67732.0,85145984.6,2.24,12.73,12.45,12.52,12.52,0.8,1.3,10.67,0.9,10192475760.0,6538073106.0,-0.16,-0.16,-5.72,-0.79,汽车零部件,True
4708,000761,本钢板材,3.11,0.0,0.0,85895.0,26488889.1,2.89,3.13,3.04,3.1,3.11,0.74,0.23,-2.99,0.99,12776589568.0,11532589568.0,0.32,0.0,-7.72,-2.81,钢铁行业,True
4796,002932,明德生物,19.38,-0.1,-0.02,48164.0,92416922.67,4.18,19.58,18.77,19.4,19.4,1.39,3.09,41.76,0.77,4506256147.0,3024930420.0,-0.05,0.31,9.8,5.33,医疗器械,True
4805,603515,欧普照明,16.65,-0.12,-0.02,16398.0,27082916.0,5.28,16.78,15.9,16.64,16.67,0.84,0.22,14.98,1.91,12407999164.0,12235936399.0,0.0,0.42,-5.99,1.22,家电行业,True
4834,600917,重庆燃气,5.72,-0.17,-0.01,30614.0,17477170.0,2.27,5.79,5.66,5.78,5.73,0.41,0.2,25.48,1.63,8988064800.0,8929147427.0,0.0,-0.17,-2.89,-5.92,燃气,True
4909,002088,鲁阳节能,12.56,-0.32,-0.04,35316.0,44246841.6,3.57,12.82,12.37,12.52,12.6,0.89,0.7,14.11,2.34,6429182480.0,6340163292.0,0.08,0.16,8.84,-1.8,装修建材,True
4948,002120,韵达股份,7.4,-0.4,-0.03,147148.0,108702281.25,1.75,7.46,7.33,7.43,7.43,0.56,0.52,11.43,1.08,21454044458.0,20831916002.0,-0.13,-0.13,-13.75,-1.6,物流行业,True
4990,000090,天健集团,4.03,-0.49,-0.02,142248.0,57309077.2,1.98,4.08,4.0,4.05,4.05,0.67,0.76,17.19,0.67,7530238099.0,7529893534.0,0.0,-0.25,-1.95,-1.95,房地产开发,True
4995,600507,方大特钢,3.97,-0.5,-0.02,80019.0,31758949.0,1.25,4.0,3.95,3.97,3.99,0.6,0.35,36.44,0.98,9183355923.0,9183355923.0,0.0,0.0,-4.8,-1.98,钢铁行业,True
5001,000791,甘肃能源,5.81,-0.51,-0.03,81612.0,47331206.55,2.05,5.86,5.74,5.83,5.84,0.48,0.51,22.84,1.07,18846708901.0,9299049001.0,0.0,0.17,-6.89,-3.65,电力行业,True
