序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
558,601208,东材科技,8.41,4.34,0.35,407390.0,336893045.0,4.59,8.41,8.04,8.1,8.06,1.86,4.54,23.95,1.72,7541958679.0,7541958679.0,0.0,0.36,-3.22,11.54,塑料制品,True
776,603056,德邦股份,14.7,3.45,0.49,116400.0,169705681.0,5.07,14.87,14.15,14.25,14.21,2.6,1.14,21.74,1.86,14991286204.0,14991286204.0,-0.07,0.0,6.06,2.58,物流行业,True
1133,601218,吉鑫科技,3.18,2.58,0.08,152267.0,47997436.0,3.23,3.18,3.08,3.11,3.1,1.6,1.57,63.62,1.08,3081526568.0,3081526568.0,0.32,0.32,-4.5,-2.45,风电设备,True
1187,300070,碧水源,4.98,2.47,0.12,496350.0,246495059.14,3.29,5.04,4.88,4.88,4.86,1.8,1.45,-315.21,0.67,18048562628.0,17105145865.0,0.0,0.0,-16.72,-1.58,环保行业,True
1271,600578,京能电力,3.46,2.37,0.08,407508.0,139364661.0,2.96,3.46,3.36,3.39,3.38,1.79,0.61,12.27,1.07,23163388712.0,23163388712.0,0.0,0.29,-8.22,-1.7,电力行业,True
1383,002566,益盛药业,6.98,2.2,0.15,37659.0,26202634.0,2.64,7.02,6.84,6.84,6.83,1.58,1.62,48.31,1.04,2310042168.0,1617897467.0,0.14,0.29,-2.65,2.35,中药,True
1468,601330,绿色动力,6.32,2.1,0.13,64879.0,40749922.0,2.91,6.35,6.17,6.2,6.19,1.59,0.66,13.11,1.11,8806621222.0,6251067337.0,0.16,0.0,-1.71,-3.66,环保行业,True
1517,600606,绿地控股,2.0,2.04,0.04,978754.0,194629324.0,3.57,2.02,1.95,1.97,1.96,0.87,0.7,89.1,0.35,28108436628.0,28108436628.0,0.5,0.0,-13.42,-4.76,房地产开发,True
1570,002561,徐家汇,8.75,1.98,0.17,128240.0,111019261.0,2.56,8.76,8.54,8.57,8.58,0.95,3.09,-1390.03,1.65,3637926250.0,3626346211.0,0.11,0.0,-8.76,-5.1,商业百货,True
1604,300882,万胜智能,15.72,1.95,0.3,37500.0,58528838.05,2.08,15.74,15.42,15.42,15.42,1.36,1.41,31.28,3.91,4499082675.0,4186660880.0,0.13,0.06,-0.63,-2.24,电网设备,True
1632,600396,华电辽能,2.67,1.91,0.05,184297.0,48797981.0,3.05,2.68,2.6,2.61,2.62,1.53,1.25,121.77,9.78,3932127201.0,3932127201.0,0.0,0.0,-4.3,-3.26,电力行业,True
1664,301309,万得凯,25.09,1.87,0.46,9083.0,22671903.0,1.58,25.1,24.71,24.9,24.63,1.13,3.63,16.26,1.65,2509000000.0,627250000.0,-0.04,0.08,-8.36,3.81,通用设备,True
1700,003027,同兴科技,15.11,1.82,0.27,25085.0,37688303.79,2.29,15.17,14.83,14.85,14.84,1.12,2.46,75.98,1.17,1975227552.0,1539276809.0,0.0,0.07,6.56,0.47,环保行业,True
1715,002391,长青股份,5.08,1.8,0.09,52324.0,26343867.4,2.2,5.08,4.97,5.01,4.99,1.6,1.13,56.45,0.75,3299930154.0,2357733720.0,0.0,0.0,-1.74,1.4,农药兽药,True
1719,300187,永清环保,5.09,1.8,0.09,64034.0,32482832.45,2.4,5.13,5.01,5.02,5.0,1.38,0.99,29.44,3.06,3286216820.0,3282132095.0,0.0,0.2,-4.68,0.79,环保行业,True
1724,300891,惠云钛业,8.5,1.8,0.15,47930.0,40877664.0,4.31,8.68,8.32,8.35,8.35,1.77,1.44,207.82,2.64,3400065187.0,2825582062.0,0.0,0.12,-15.51,4.04,化学原料,True
1750,605189,富春染织,12.65,1.77,0.22,14726.0,18567931.0,3.38,12.79,12.37,12.43,12.43,1.32,0.98,13.7,1.06,1894544075.0,1894544075.0,0.24,0.24,-3.88,4.12,纺织服装,True
1787,603209,兴通股份,14.75,1.72,0.25,26058.0,38266527.0,2.21,14.8,14.48,14.6,14.5,1.32,1.42,11.14,1.69,4130000000.0,2702568750.0,0.0,0.07,-11.73,-7.7,航运港口,True
1788,600231,凌钢股份,1.77,1.72,0.03,114366.0,20208422.0,3.45,1.79,1.73,1.75,1.74,0.9,0.41,-2.78,0.85,5048332289.0,4989957689.0,-0.56,-0.56,-11.06,-1.12,钢铁行业,True
1801,603329,上海雅仕,13.04,1.72,0.22,23056.0,30024061.0,2.65,13.16,12.82,12.86,12.82,1.31,1.45,47.88,1.86,2070180783.0,2070180783.0,0.0,0.08,-1.81,1.16,物流行业,True
1833,600567,山鹰国际,1.8,1.69,0.03,1583475.0,284799858.0,3.39,1.83,1.77,1.78,1.77,1.2,2.89,107.81,0.64,9848395013.0,9848395013.0,-0.55,0.0,-3.23,-8.16,造纸印刷,True
1837,000950,重药控股,5.41,1.69,0.09,225773.0,121794354.38,1.69,5.44,5.35,5.37,5.32,1.31,1.31,24.0,0.82,9349479205.0,9349479205.0,-0.18,0.0,-3.39,0.56,医药商业,True
