序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,板块信息,rule3_sinal
167,000876,新 希 望,9.73,4.4,0.41,809667.0,780450980.86,3.65,9.78,9.44,9.5,9.32,4.55,1.8,92.98,1.72,44037398506.0,43781864829.0,0.1,0.21,8.35,8.35,农牧饲渔,True
277,000993,闽东电力,9.41,3.18,0.29,316542.0,296189323.66,6.25,9.57,9.0,9.02,9.12,1.76,7.2,25.45,1.72,4309323192.0,4138024653.0,-0.11,-0.21,12.69,12.69,电力行业,True
307,000966,长源电力,4.85,2.97,0.14,531000.0,255275175.65,4.46,4.88,4.67,4.68,4.71,1.97,1.93,13.94,1.22,16883019828.0,13334239340.0,0.21,0.41,2.11,2.11,电力行业,True
308,002234,民和股份,9.39,2.96,0.27,135990.0,127100844.74,4.61,9.45,9.03,9.05,9.12,1.37,4.51,-13.15,1.61,3276736391.0,2830227120.0,0.11,0.11,5.62,5.62,农牧饲渔,True
328,301206,三元生物,26.93,2.86,0.75,37175.0,100311948.9,4.43,27.35,26.19,26.21,26.18,2.09,3.45,50.45,1.22,5448631101.0,2897969616.0,0.0,0.15,3.74,3.74,食品饮料,True
366,601828,美凯龙,3.08,2.67,0.08,257760.0,79452218.0,8.33,3.23,2.98,2.99,3.0,1.95,0.71,-4.5,0.29,13412576633.0,11129416880.0,-0.32,0.0,-4.05,-4.05,商业百货,True
392,000863,三湘印象,3.68,2.51,0.09,232459.0,84980759.0,3.62,3.69,3.56,3.57,3.59,1.56,2.0,49.92,0.96,4344974381.0,4282104462.0,0.0,0.27,-5.15,-5.15,房地产开发,True
395,000529,广弘控股,6.15,2.5,0.15,139938.0,85502717.0,3.67,6.18,5.96,5.98,6.0,2.19,2.46,31.64,1.14,3590310530.0,3504788919.0,0.0,0.0,4.24,4.24,食品饮料,True
403,000069,华侨城Ａ,2.51,2.45,0.06,544247.0,135627450.97,3.67,2.52,2.43,2.44,2.45,1.08,0.79,-2.33,0.4,20174772713.0,17314650524.0,0.8,0.4,-5.99,-5.99,房地产开发,True
409,600106,重庆路桥,5.49,2.43,0.13,233894.0,128413059.0,5.97,5.63,5.31,5.32,5.36,1.74,1.76,43.39,1.49,7296347590.0,7296347590.0,0.18,0.18,-1.79,-1.79,铁路公路,True
449,600598,北大荒,14.25,2.3,0.32,360615.0,512048810.0,2.58,14.36,14.0,14.0,13.93,2.83,2.03,23.3,3.25,25331938703.0,25331938703.0,0.0,0.07,-3.39,-3.39,农牧饲渔,True
454,000656,*ST金科,1.35,2.27,0.03,697521.0,93119980.76,3.03,1.35,1.31,1.31,1.32,0.56,1.31,-1.01,-3.83,7208616352.0,7170853369.0,0.75,1.5,-21.97,-21.97,房地产开发,True
479,000401,冀东水泥,5.1,2.2,0.11,150856.0,76740279.3,3.81,5.14,4.95,4.95,4.99,1.16,0.95,-13.68,0.5,13556898535.0,8118918256.0,0.0,0.2,-2.49,-2.49,水泥建材,True
488,601228,广州港,3.31,2.16,0.07,514154.0,169465903.0,3.09,3.33,3.23,3.23,3.24,1.8,0.68,22.88,1.21,24972398772.0,24972398772.0,0.0,0.3,-2.36,-2.36,航运港口,True
521,600900,长江电力,28.4,2.05,0.57,1437982.0,4054692590.0,2.62,28.44,27.71,27.71,27.83,2.26,0.6,21.37,3.37,694897383134.0,681806084685.0,0.04,0.04,-3.2,-3.2,电力行业,True
531,000617,中油资本,6.61,2.01,0.13,1815638.0,1194744558.02,8.33,6.9,6.36,6.42,6.48,2.83,1.44,17.96,0.82,83564142712.0,83564142712.0,0.15,0.0,-3.22,-3.22,多元金融,True
603,002746,仙坛股份,6.14,1.82,0.11,213056.0,130297915.1,2.82,6.16,5.99,6.01,6.03,1.49,3.0,35.39,1.18,5283707784.0,4357412034.0,0.16,0.16,-1.6,-1.6,农牧饲渔,True
653,601199,江南水务,5.43,1.69,0.09,89156.0,48239775.0,2.25,5.46,5.34,5.35,5.34,1.43,0.95,14.02,1.31,5078191886.0,5078191886.0,0.18,0.18,-1.81,-1.81,公用事业,True
679,002135,东南网架,4.39,1.62,0.07,181245.0,79412894.4,3.01,4.43,4.3,4.31,4.32,0.77,1.74,22.48,0.77,4897117110.0,4582571775.0,-0.23,0.0,3.29,3.29,工程建设,True
703,000927,中国铁物,2.56,1.59,0.04,607563.0,154711260.79,2.78,2.57,2.5,2.51,2.52,1.28,1.0,33.74,1.66,15488905321.0,15488897487.0,-0.39,-0.39,-2.66,-2.66,物流行业,True
706,600008,首创环保,3.19,1.59,0.05,1155403.0,367229618.0,2.23,3.2,3.13,3.13,3.14,1.62,1.57,5.4,1.09,23416484260.0,23416484260.0,-0.31,0.0,-2.74,-2.74,公用事业,True
740,000019,深粮控股,6.65,1.53,0.1,84716.0,55946058.32,1.98,6.66,6.53,6.54,6.55,1.49,2.04,23.5,1.58,7664359439.0,2767839107.0,0.15,0.15,1.22,1.22,贸易行业,True
744,600201,生物股份,7.3,1.53,0.11,237439.0,174429404.0,5.01,7.47,7.11,7.11,7.19,1.3,2.12,36.18,1.51,8178695350.0,8178695350.0,0.0,0.14,6.41,6.41,农药兽药,True
764,601326,秦港股份,3.42,1.48,0.05,302212.0,102703985.0,2.97,3.43,3.33,3.34,3.37,1.63,0.64,12.21,0.99,19108949040.0,16270851780.0,0.0,0.29,2.09,2.09,航运港口,True
806,003012,东鹏控股,6.53,1.4,0.09,71064.0,46117248.15,2.64,6.55,6.38,6.41,6.44,1.43,0.62,18.36,0.99,7555086962.0,7476098906.0,0.15,0.0,-1.21,-1.21,装修建材,True
809,600790,轻纺城,3.61,1.4,0.05,132568.0,47475201.0,2.25,3.61,3.53,3.53,3.56,1.26,0.9,17.97,0.84,5291505250.0,5291505250.0,0.0,0.56,-3.73,-3.73,商业百货,True
810,000978,桂林旅游,6.53,1.4,0.09,119710.0,77987505.24,3.26,6.6,6.39,6.41,6.44,1.09,3.32,186.54,2.32,3056888900.0,2351377905.0,0.0,0.31,8.11,8.11,旅游酒店,True
