datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2020-07-27,920445,9.3,7.84,9.59,7.01,48047,40539333.0,28.1,-14.6,-1.34,7.3
2020-07-28,920445,7.89,8.28,8.46,7.7,15729,12669124.0,9.69,5.61,0.44,2.39
2020-07-29,920445,8.35,9.04,9.16,8.21,18184,16117882.0,11.47,9.18,0.76,2.76
2020-07-30,920445,9.05,8.84,9.16,8.78,14217,12795475.0,4.2,-2.21,-0.2,2.16
2020-07-31,920445,8.84,8.78,9.02,8.42,8222,7180210.0,6.79,-0.68,-0.06,1.25
2020-08-03,920445,8.78,8.81,8.87,8.72,7723,6799961.0,1.71,0.34,0.03,1.17
2020-08-04,920445,8.73,8.59,8.81,8.58,7681,6647290.0,2.61,-2.5,-0.22,1.17
2020-08-05,920445,8.61,8.6,8.74,8.58,4898,4233609.0,1.86,0.12,0.01,0.74
2020-08-06,920445,8.6,8.46,8.69,8.4,4163,3527704.0,3.37,-1.63,-0.14,0.63
2020-08-07,920445,8.32,8.32,8.46,8.18,4769,3948274.0,3.31,-1.65,-0.14,0.73
2020-08-10,920445,8.06,8.37,8.37,8.06,2877,2362226.0,3.73,0.6,0.05,0.44
2020-08-11,920445,8.4,8.18,8.4,8.15,2390,1960963.0,2.99,-2.27,-0.19,0.36
2020-08-12,920445,8.2,8.08,8.27,7.98,3494,2808129.0,3.55,-1.22,-0.1,0.53
2020-08-13,920445,8.04,7.96,8.17,7.95,3722,2984456.0,2.72,-1.49,-0.12,0.57
2020-08-14,920445,7.96,7.94,8.0,7.89,2856,2264585.0,1.38,-0.25,-0.02,0.43
2020-08-17,920445,7.95,7.94,7.99,7.89,2359,1868723.0,1.26,0.0,0.0,0.36
2020-08-18,920445,7.94,7.94,7.95,7.9,1742,1381524.0,0.63,0.0,0.0,0.26
2020-08-19,920445,7.91,7.93,7.99,7.89,2606,2071078.0,1.26,-0.13,-0.01,0.4
2020-08-20,920445,7.88,7.88,7.94,7.86,1416,1118267.0,1.01,-0.63,-0.05,0.22
2020-08-21,920445,7.81,7.84,7.86,7.81,1373,1075451.0,0.63,-0.51,-0.04,0.21
2020-08-24,920445,7.83,7.83,7.85,7.77,2184,1705548.0,1.02,-0.13,-0.01,0.33
2020-08-25,920445,7.75,7.84,7.89,7.75,1918,1503995.0,1.79,0.13,0.01,0.29
2020-08-26,920445,7.88,8.05,8.22,7.8,4417,3580130.0,5.36,2.68,0.21,0.67
2020-08-27,920445,8.06,8.15,8.19,8.06,1407,1115662.0,1.61,1.24,0.1,0.21
2020-08-28,920445,8.15,8.24,8.25,8.15,2550,2044264.0,1.23,1.1,0.09,0.39
2020-08-31,920445,8.21,8.24,8.27,8.19,1463,1175157.0,0.97,0.0,0.0,0.22
2020-09-01,920445,8.12,8.21,8.25,8.11,990,793333.0,1.7,-0.36,-0.03,0.15
2020-09-02,920445,8.2,8.21,8.24,8.19,1457,1166810.0,0.61,0.0,0.0,0.22
2020-09-03,920445,8.2,8.2,8.23,8.19,1350,1080630.0,0.49,-0.12,-0.01,0.21
2020-09-04,920445,8.17,8.2,8.21,8.17,1324,1059012.0,0.49,0.0,0.0,0.2
2020-09-07,920445,8.11,8.1,8.21,8.1,1538,1227958.0,1.34,-1.22,-0.1,0.23
2020-09-08,920445,8.1,8.13,8.2,8.1,788,627571.0,1.23,0.37,0.03,0.12
2020-09-09,920445,8.06,8.01,8.06,7.9,2707,2147245.0,1.97,-1.48,-0.12,0.41
2020-09-10,920445,7.95,7.94,8.03,7.92,1133,882126.0,1.37,-0.87,-0.07,0.17
2020-09-11,920445,7.86,8.01,8.03,7.86,1407,1092276.0,2.14,0.88,0.07,0.21
2020-09-14,920445,7.98,8.0,8.06,7.98,436,339620.0,1.0,-0.12,-0.01,0.07
2020-09-15,920445,8.0,8.0,8.16,7.99,589,460059.0,2.13,0.0,0.0,0.09
2020-09-16,920445,8.0,8.01,8.04,8.0,467,364966.0,0.5,0.13,0.01,0.07
2020-09-17,920445,8.0,8.01,8.05,8.0,442,345657.0,0.62,0.0,0.0,0.07
2020-09-18,920445,8.01,8.07,8.09,8.0,567,444739.0,1.12,0.75,0.06,0.09
2020-09-21,920445,8.02,8.04,8.2,8.01,563,444371.0,2.35,-0.37,-0.03,0.09
2020-09-22,920445,8.01,8.02,8.14,8.01,498,390476.0,1.62,-0.25,-0.02,0.08
2020-09-23,920445,8.01,8.03,8.08,8.0,864,674917.0,1.0,0.12,0.01,0.13
2020-09-24,920445,8.06,8.02,8.06,8.0,469,366091.0,0.75,-0.12,-0.01,0.07
2020-09-25,920445,8.02,8.0,8.03,8.0,484,377668.0,0.37,-0.25,-0.02,0.07
2020-09-28,920445,7.96,7.96,8.01,7.92,449,349843.0,1.13,-0.5,-0.04,0.07
2020-09-29,920445,7.97,8.0,8.02,7.91,773,599855.0,1.38,0.5,0.04,0.11
2020-09-30,920445,8.0,8.02,8.02,7.97,237,184280.0,0.63,0.25,0.02,0.04
2020-10-09,920445,7.92,8.01,8.01,7.92,1546,1203925.0,1.12,-0.12,-0.01,0.23
2020-10-12,920445,8.02,8.07,8.08,7.99,3279,2574117.0,1.12,0.75,0.06,0.49
2020-10-13,920445,8.09,8.13,8.2,8.02,2882,2283786.0,2.23,0.74,0.06,0.43
2020-10-14,920445,8.15,8.28,8.3,8.15,2909,2341928.0,1.85,1.85,0.15,0.43
2020-10-15,920445,8.27,8.25,8.35,8.2,1744,1411132.0,1.81,-0.36,-0.03,0.26
2020-10-16,920445,8.26,8.26,8.28,8.21,1349,1087511.0,0.85,0.12,0.01,0.2
2020-10-19,920445,8.35,8.44,8.6,8.3,2486,2050343.0,3.63,2.18,0.18,0.37
2020-10-20,920445,8.44,8.39,8.44,8.3,653,534120.0,1.66,-0.59,-0.05,0.1
2020-10-21,920445,8.36,8.31,8.4,8.28,943,765713.0,1.43,-0.95,-0.08,0.14
2020-10-22,920445,8.31,8.31,8.37,8.26,870,704530.0,1.32,0.0,0.0,0.13
2020-10-23,920445,8.31,8.28,8.31,8.28,588,475553.0,0.36,-0.36,-0.03,0.09
2020-10-26,920445,8.23,8.27,8.49,8.23,428,345968.0,3.14,-0.12,-0.01,0.06
2020-10-27,920445,8.21,8.27,8.34,8.21,352,283330.0,1.57,0.0,0.0,0.05
2020-10-28,920445,8.27,8.26,8.34,8.21,521,418770.0,1.57,-0.12,-0.01,0.08
2020-10-29,920445,8.23,8.27,8.3,8.23,1058,853529.0,0.85,0.12,0.01,0.16
2020-10-30,920445,8.26,8.26,8.28,8.25,811,653465.0,0.36,-0.12,-0.01,0.12
2020-11-02,920445,8.25,8.18,8.26,8.18,2141,1718835.0,0.97,-0.97,-0.08,0.32
2020-11-03,920445,8.18,8.18,8.22,8.17,1818,1451279.0,0.61,0.0,0.0,0.27
2020-11-04,920445,8.2,8.16,8.2,8.15,872,694793.0,0.61,-0.24,-0.02,0.13
2020-11-05,920445,8.16,8.2,8.21,8.13,701,559033.0,0.98,0.49,0.04,0.1
2020-11-06,920445,8.29,8.18,8.29,8.16,336,268439.0,1.59,-0.24,-0.02,0.05
2020-11-09,920445,8.2,8.2,8.24,8.18,902,722983.0,0.73,0.24,0.02,0.13
2020-11-10,920445,8.2,8.16,8.25,8.16,425,339852.0,1.1,-0.49,-0.04,0.06
2020-11-11,920445,8.15,8.16,8.23,8.13,673,536453.0,1.23,0.0,0.0,0.1
2020-11-12,920445,8.2,8.17,8.22,8.11,397,316049.0,1.35,0.12,0.01,0.06
2020-11-13,920445,8.13,8.22,8.22,8.13,1115,891098.0,1.1,0.61,0.05,0.17
2020-11-16,920445,8.16,8.22,8.22,8.16,753,602441.0,0.73,0.0,0.0,0.11
2020-11-17,920445,8.19,8.2,8.21,8.17,595,475360.0,0.49,-0.24,-0.02,0.09
2020-11-18,920445,8.28,8.18,8.29,8.18,506,406735.0,1.34,-0.24,-0.02,0.07
2020-11-19,920445,8.18,8.24,8.28,8.16,933,747555.0,1.47,0.73,0.06,0.14
2020-11-20,920445,8.26,8.25,8.3,8.19,1007,811780.0,1.33,0.12,0.01,0.15
2020-11-23,920445,8.21,8.23,8.3,8.2,944,759272.0,1.21,-0.24,-0.02,0.14
2020-11-24,920445,8.21,8.22,8.24,8.2,465,372334.0,0.49,-0.12,-0.01,0.07
2020-11-25,920445,8.2,8.2,8.22,8.18,832,665705.0,0.49,-0.24,-0.02,0.12
2020-11-26,920445,8.32,8.33,8.35,8.31,1537,1250420.0,0.49,1.59,0.13,0.23
2020-11-27,920445,8.33,8.55,8.55,8.29,2302,1895256.0,3.12,2.64,0.22,0.34
2020-11-30,920445,8.7,8.66,8.87,8.65,4853,4143349.0,2.57,1.29,0.11,0.72
2020-12-01,920445,8.57,9.05,9.17,8.57,6524,5749835.0,6.93,4.5,0.39,0.97
2020-12-02,920445,9.05,9.38,9.47,8.93,6282,5621931.0,5.97,3.65,0.33,0.94
2020-12-03,920445,9.21,9.1,9.33,9.05,2363,2122199.0,2.99,-2.99,-0.28,0.35
2020-12-04,920445,9.11,9.15,9.3,9.07,2820,2536142.0,2.53,0.55,0.05,0.42
2020-12-07,920445,9.11,9.09,9.25,9.09,2037,1824351.0,1.75,-0.66,-0.06,0.3
2020-12-08,920445,9.01,9.07,9.17,9.0,675,597008.0,1.87,-0.22,-0.02,0.1
2020-12-09,920445,9.04,8.8,9.04,8.7,1009,872731.0,3.75,-2.98,-0.27,0.15
2020-12-10,920445,8.72,8.7,8.85,8.7,579,494406.0,1.7,-1.14,-0.1,0.09
