datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2023-07-28,688646,48.0,56.5,62.0,48.0,146014,803528212.0,29.91,20.73,9.7,81.62
2023-07-31,688646,55.99,53.47,58.21,52.5,93387,511011903.0,10.11,-5.36,-3.03,52.2
2023-08-01,688646,51.0,48.67,51.41,48.58,67526,333821406.0,5.29,-8.98,-4.8,37.75
2023-08-02,688646,48.0,46.35,48.07,46.02,41381,193784304.0,4.21,-4.77,-2.32,23.13
2023-08-03,688646,46.35,47.5,49.6,46.21,56065,269996944.0,7.31,2.48,1.15,31.34
2023-08-04,688646,46.99,45.52,47.74,44.86,55307,252872123.0,6.06,-4.17,-1.98,30.92
2023-08-07,688646,45.2,45.95,46.3,44.55,30160,137168408.0,3.84,0.94,0.43,16.86
2023-08-08,688646,45.74,47.19,47.33,45.3,34413,160505036.0,4.42,2.7,1.24,19.24
2023-08-09,688646,46.7,47.57,48.65,45.73,40883,191622161.0,6.19,0.81,0.38,22.85
2023-08-10,688646,46.84,47.2,48.6,46.8,35443,169287105.0,3.78,-0.78,-0.37,19.81
2023-08-11,688646,47.09,46.3,47.44,46.19,24938,116275671.0,2.65,-1.91,-0.9,13.94
2023-08-14,688646,46.12,47.12,47.23,45.27,19427,90088282.0,4.23,1.77,0.82,10.86
2023-08-15,688646,47.14,45.68,47.14,45.16,23381,107121357.0,4.2,-3.06,-1.44,13.07
2023-08-16,688646,45.5,44.7,45.57,44.58,18142,81694086.0,2.17,-2.15,-0.98,10.14
2023-08-17,688646,44.22,45.65,45.79,43.3,18859,84822820.0,5.57,2.13,0.95,10.54
2023-08-18,688646,47.5,47.75,50.61,47.05,56688,274803552.0,7.8,4.6,2.1,31.69
2023-08-21,688646,47.52,46.48,48.26,46.45,26542,125477815.0,3.79,-2.66,-1.27,14.84
2023-08-22,688646,46.39,44.35,46.65,43.48,27958,124746784.0,6.82,-4.58,-2.13,15.63
2023-08-23,688646,44.34,42.89,44.93,42.81,17661,77278277.0,4.78,-3.29,-1.46,9.87
2023-08-24,688646,43.09,43.48,43.65,41.07,18168,77275845.0,6.02,1.38,0.59,10.16
2023-08-25,688646,42.71,41.32,43.15,40.93,13604,56906983.0,5.11,-4.97,-2.16,7.6
2023-08-28,688646,43.52,42.2,44.5,42.07,20785,89894057.0,5.88,2.13,0.88,11.62
2023-08-29,688646,41.83,46.44,46.46,41.4,31412,139721594.0,11.99,10.05,4.24,17.56
2023-08-30,688646,46.16,48.38,49.28,46.02,38630,185931338.0,7.02,4.18,1.94,21.59
2023-08-31,688646,47.99,48.4,50.6,47.6,33039,162329669.0,6.2,0.04,0.02,18.47
2023-09-01,688646,48.62,48.6,50.1,47.7,24766,121218886.0,4.96,0.41,0.2,13.84
2023-09-04,688646,48.0,47.2,48.35,46.1,27329,128303463.0,4.63,-2.88,-1.4,15.28
2023-09-05,688646,47.44,48.92,50.68,47.04,33835,165121196.0,7.71,3.64,1.72,18.91
2023-09-06,688646,47.78,48.59,48.68,47.32,19885,95399671.0,2.78,-0.67,-0.33,11.12
2023-09-07,688646,48.04,46.45,48.66,46.4,14454,68272277.0,4.65,-4.4,-2.14,8.08
2023-09-08,688646,46.4,47.08,47.47,46.35,10106,47428934.0,2.41,1.36,0.63,5.65
2023-09-11,688646,46.62,45.8,47.04,45.73,14382,66292499.0,2.78,-2.72,-1.28,8.04
2023-09-12,688646,45.95,45.97,46.38,45.47,7672,35281170.0,1.99,0.37,0.17,4.29
2023-09-13,688646,45.98,44.09,45.98,43.78,11624,51731808.0,4.79,-4.09,-1.88,6.5
2023-09-14,688646,44.1,42.63,44.1,42.21,10820,46420254.0,4.29,-3.31,-1.46,6.05
2023-09-15,688646,42.66,42.46,43.04,42.0,6845,29060825.0,2.44,-0.4,-0.17,3.83
2023-09-18,688646,42.51,43.62,44.78,41.91,12443,54513658.0,6.76,2.73,1.16,6.96
2023-09-19,688646,43.62,42.45,43.9,42.2,9426,40298657.0,3.9,-2.68,-1.17,5.27
2023-09-20,688646,42.45,42.16,42.89,42.07,5971,25297171.0,1.93,-0.68,-0.29,3.34
2023-09-21,688646,42.09,41.55,42.27,41.45,6100,25519280.0,1.94,-1.45,-0.61,3.41
2023-09-22,688646,41.81,42.39,42.5,41.0,6300,26470994.0,3.61,2.02,0.84,3.52
2023-09-25,688646,42.32,42.11,42.39,41.61,5353,22477036.0,1.84,-0.66,-0.28,2.99
2023-09-26,688646,41.61,42.16,42.76,40.77,10506,43949291.0,4.73,0.12,0.05,5.87
2023-09-27,688646,42.08,42.49,43.13,41.71,8314,35476087.0,3.37,0.78,0.33,4.65
2023-09-28,688646,42.58,42.92,43.49,42.58,7383,31762565.0,2.14,1.01,0.43,4.13
2023-10-09,688646,42.92,42.05,42.93,41.7,6576,27729524.0,2.87,-2.03,-0.87,3.68
2023-10-10,688646,41.75,41.48,42.36,41.4,5371,22446353.0,2.28,-1.36,-0.57,3.0
2023-10-11,688646,41.48,42.13,42.65,41.02,7052,29613189.0,3.93,1.57,0.65,3.94
2023-10-12,688646,42.4,42.07,42.44,41.38,6734,28162183.0,2.52,-0.14,-0.06,3.76
2023-10-13,688646,41.98,40.47,41.99,40.31,11814,48143014.0,3.99,-3.8,-1.6,6.6
2023-10-16,688646,40.41,39.51,40.56,39.29,6443,25575881.0,3.14,-2.37,-0.96,3.6
2023-10-17,688646,39.28,39.44,39.56,38.79,5255,20591703.0,1.95,-0.18,-0.07,2.94
