datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-05-19,301595,45.0,54.3,66.88,41.55,194895,914551357.0,148.56,218.48,37.25,84.37
2025-05-20,301595,52.0,50.2,63.0,49.98,188275,1054451724.0,23.98,-7.55,-4.1,81.51
2025-05-21,301595,46.21,43.59,47.49,43.52,149312,675283925.0,7.91,-13.17,-6.61,64.64
2025-05-22,301595,42.42,44.36,44.44,41.66,119671,513200410.0,6.38,1.77,0.77,51.81
2025-05-23,301595,43.41,43.69,45.95,42.11,112394,491365436.0,8.66,-1.51,-0.67,48.66
2025-05-26,301595,42.8,41.08,43.5,40.94,88864,370845183.0,5.86,-5.97,-2.61,38.47
2025-05-27,301595,41.17,41.27,41.99,40.57,67697,278690675.0,3.46,0.46,0.19,29.31
2025-05-28,301595,40.89,39.3,40.99,39.3,67228,268697854.0,4.09,-4.77,-1.97,29.1
2025-05-29,301595,39.17,39.3,39.72,38.76,52169,205020828.0,2.44,0.0,0.0,22.59
2025-05-30,301595,39.2,38.08,39.3,37.96,49531,190385436.0,3.41,-3.1,-1.22,21.44
2025-06-03,301595,38.0,38.31,38.52,37.95,29673,113575488.0,1.5,0.6,0.23,12.85
2025-06-04,301595,38.15,39.43,39.5,38.12,52608,205371730.0,3.6,2.92,1.12,22.77
2025-06-05,301595,39.26,38.74,39.7,38.44,43200,168112006.0,3.2,-1.75,-0.69,18.7
2025-06-06,301595,39.0,38.48,39.35,38.41,44031,171181719.0,2.43,-0.67,-0.26,19.06
2025-06-09,301595,38.31,40.5,40.76,38.26,69305,275069345.0,6.5,5.25,2.02,30.0
2025-06-10,301595,40.1,40.81,41.2,39.5,64197,259388284.0,4.2,0.77,0.31,27.79
2025-06-11,301595,40.78,40.69,41.1,40.09,39944,161931838.0,2.47,-0.29,-0.12,17.29
2025-06-12,301595,40.35,40.65,41.08,40.19,31018,125927290.0,2.19,-0.1,-0.04,13.43
2025-06-13,301595,40.15,39.05,40.49,38.91,37578,148713180.0,3.89,-3.94,-1.6,16.27
2025-06-16,301595,38.88,39.48,39.52,38.78,18985,74587295.0,1.9,1.1,0.43,8.22
2025-06-17,301595,39.56,39.24,40.45,39.11,23182,91937990.0,3.39,-0.61,-0.24,10.04
2025-06-18,301595,39.0,38.7,39.18,38.6,20268,78614918.0,1.48,-1.38,-0.54,8.77
2025-06-19,301595,38.83,37.09,38.83,36.99,28883,109293388.0,4.75,-4.16,-1.61,12.5
2025-06-20,301595,37.0,36.89,37.83,36.81,17636,65743716.0,2.75,-0.54,-0.2,7.63
2025-06-23,301595,36.73,37.11,37.13,36.41,13523,49782770.0,1.95,0.6,0.22,5.85
2025-06-24,301595,37.11,38.04,38.21,37.1,21674,82013848.0,2.99,2.51,0.93,9.38
2025-06-25,301595,38.0,38.72,39.3,37.48,33103,126657036.0,4.78,1.79,0.68,14.33
2025-06-26,301595,38.45,37.86,38.78,37.8,24256,92842495.0,2.53,-2.22,-0.86,10.5
2025-06-27,301595,37.9,37.76,38.23,37.71,17979,68173140.0,1.37,-0.26,-0.1,7.78
2025-06-30,301595,37.77,38.11,38.85,37.77,23731,91126756.0,2.86,0.93,0.35,10.27
2025-07-01,301595,38.08,38.44,38.6,37.9,21271,81470745.0,1.84,0.87,0.33,9.21
2025-07-02,301595,38.35,38.34,38.88,38.08,23542,90397963.0,2.08,-0.26,-0.1,10.19
2025-07-03,301595,38.25,38.39,38.45,38.06,14371,54984313.0,1.02,0.13,0.05,6.22
2025-07-04,301595,38.39,37.73,38.4,37.68,16418,62410721.0,1.88,-1.72,-0.66,7.11
2025-07-07,301595,37.66,38.96,38.98,37.66,29713,114396629.96,3.5,3.26,1.23,12.86
