datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-04-11,301665,45.0,40.05,45.0,39.26,297560,1221055635.0,55.89,289.97,29.78,82.87
2025-04-14,301665,35.36,35.55,37.33,33.88,218246,768482839.0,8.61,-11.24,-4.5,60.78
2025-04-15,301665,34.44,34.59,36.56,34.02,161891,566329963.0,7.14,-2.7,-0.96,45.09
2025-04-16,301665,33.0,32.5,35.38,32.0,166534,551458182.0,9.77,-6.04,-2.09,46.38
2025-04-17,301665,31.51,30.16,32.36,30.12,154459,480200179.0,6.89,-7.2,-2.34,43.02
2025-04-18,301665,29.86,27.56,30.09,27.52,128753,367023482.0,8.52,-8.62,-2.6,35.86
2025-04-21,301665,27.55,27.67,27.94,27.33,74764,206686348.0,2.21,0.4,0.11,20.82
2025-04-22,301665,27.38,29.96,32.56,27.02,183477,543293394.0,20.02,8.28,2.29,51.1
2025-04-23,301665,29.43,28.16,29.5,28.06,134875,384472770.0,4.81,-6.01,-1.8,37.56
2025-04-24,301665,27.53,27.6,28.85,27.37,97277,272004644.0,5.26,-1.99,-0.56,27.09
2025-04-25,301665,27.6,27.69,28.35,27.1,71758,198861568.0,4.53,0.33,0.09,19.98
2025-04-28,301665,27.76,28.12,28.44,27.51,60794,170152293.0,3.36,1.55,0.43,16.93
2025-04-29,301665,28.01,27.5,28.25,27.5,59685,166399806.0,2.67,-2.2,-0.62,16.62
2025-04-30,301665,27.34,26.84,27.67,26.77,63207,172140341.0,3.27,-2.4,-0.66,17.6
2025-05-06,301665,26.92,28.02,28.02,26.92,74819,206848345.0,4.1,4.4,1.18,20.84
2025-05-07,301665,27.98,28.33,28.39,27.74,72697,204017765.0,2.32,1.11,0.31,20.25
2025-05-08,301665,28.1,28.26,28.58,27.93,53376,151012779.0,2.29,-0.25,-0.07,14.87
2025-05-09,301665,28.22,27.57,28.22,27.53,49692,137973658.0,2.44,-2.44,-0.69,13.84
2025-05-12,301665,27.74,28.47,28.56,27.74,62550,176788644.0,2.97,3.26,0.9,17.42
2025-05-13,301665,28.5,29.62,32.0,28.13,130436,384810252.0,13.59,4.04,1.15,36.33
2025-05-14,301665,29.45,29.65,30.51,29.02,114886,343636996.0,5.03,0.1,0.03,32.0
2025-05-15,301665,29.51,30.28,30.97,29.51,100364,303940007.0,4.92,2.12,0.63,27.95
2025-05-16,301665,29.71,31.1,31.51,29.09,113313,346372691.0,7.99,2.71,0.82,31.56
2025-05-19,301665,31.56,34.11,34.14,31.56,172614,564462350.0,8.3,9.68,3.01,48.07
2025-05-20,301665,33.13,32.43,34.98,32.3,140575,470157983.0,7.86,-4.93,-1.68,39.15
2025-05-21,301665,31.79,32.14,33.39,30.99,111734,358903639.0,7.4,-0.89,-0.29,31.12
2025-05-22,301665,31.96,30.62,31.96,30.52,86442,268142573.0,4.48,-4.73,-1.52,24.07
2025-05-23,301665,30.5,30.6,31.3,30.2,62079,190769536.0,3.59,-0.07,-0.02,17.29
2025-05-26,301665,30.55,31.82,32.33,30.51,82491,261175994.0,5.95,3.99,1.22,22.97
2025-05-27,301665,31.45,33.08,33.4,31.33,112289,362562476.0,6.51,3.96,1.26,31.27
2025-05-28,301665,32.75,31.22,33.1,31.08,89659,286289401.0,6.11,-5.62,-1.86,24.97
2025-05-29,301665,30.6,30.37,31.22,29.89,76182,232367371.0,4.26,-2.72,-0.85,21.22
2025-05-30,301665,30.38,29.26,30.83,29.2,65381,194881343.0,5.37,-3.65,-1.11,18.21
2025-06-03,301665,28.79,29.23,29.53,28.7,43089,125942533.0,2.84,-0.1,-0.03,12.0
2025-06-04,301665,29.09,29.29,29.33,28.62,40194,116606911.0,2.43,0.21,0.06,11.19
2025-06-05,301665,29.0,29.35,29.8,28.84,42161,123564608.0,3.28,0.2,0.06,11.74
2025-06-06,301665,29.13,30.36,30.81,29.06,83040,251107046.0,5.96,3.44,1.01,23.13
2025-06-09,301665,30.1,30.38,30.82,29.8,55351,165143912.0,3.36,0.07,0.02,15.42
2025-06-10,301665,30.03,31.24,32.6,30.03,110155,344285004.0,8.46,2.83,0.86,30.68
2025-06-11,301665,31.09,30.89,31.39,30.52,63059,191897844.0,2.78,-1.12,-0.35,17.56
2025-06-12,301665,30.8,32.36,32.84,30.46,114548,360122630.98,7.7,4.76,1.47,31.9
