datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2024-12-05,920098,49.98,42.19,54.84,41.11,123156,578908627.0,98.07,201.36,28.19,86.05
2024-12-06,920098,43.94,54.84,54.84,43.14,89128,439419233.84,27.73,29.98,12.65,62.28
2024-12-09,920098,58.32,46.0,61.32,45.38,98652,516726391.15,29.07,-16.12,-8.84,68.93
2024-12-10,920098,48.0,43.01,49.3,42.8,77058,349282617.91,14.13,-6.5,-2.99,53.84
2024-12-11,920098,40.0,38.97,40.98,38.88,55003,218170054.54,4.88,-9.39,-4.04,38.43
2024-12-12,920098,39.0,38.39,39.98,38.02,34059,132240278.0,5.03,-1.49,-0.58,23.8
2024-12-13,920098,38.0,37.0,38.5,36.85,35340,132394663.95,4.3,-3.62,-1.39,24.69
2024-12-16,920098,37.0,36.96,37.34,36.25,23171,85046120.68,2.95,-0.11,-0.04,16.19
2024-12-17,920098,37.01,37.69,39.47,36.85,32583,123990829.16,7.09,1.98,0.73,22.77
2024-12-18,920098,37.25,35.44,37.3,35.29,27308,97781309.62,5.33,-5.97,-2.25,19.08
2024-12-19,920098,34.78,34.77,35.67,34.27,18556,64445117.93,3.95,-1.89,-0.67,12.97
2024-12-20,920098,34.35,34.6,35.23,34.3,11923,41442957.3,2.67,-0.49,-0.17,8.33
2024-12-23,920098,34.75,33.08,34.94,33.01,14587,49356640.21,5.58,-4.39,-1.52,10.19
2024-12-24,920098,33.12,32.42,33.63,32.2,13573,44366708.11,4.32,-2.0,-0.66,9.48
2024-12-25,920098,32.58,31.21,32.58,31.15,12223,38957395.83,4.41,-3.73,-1.21,8.54
2024-12-26,920098,31.2,31.77,33.06,31.2,14813,47750553.12,5.96,1.79,0.56,10.35
2024-12-27,920098,32.4,31.5,32.88,31.5,9884,31609126.0,4.34,-0.85,-0.27,6.91
2024-12-30,920098,31.4,29.74,31.4,29.74,10862,32951735.48,5.27,-5.59,-1.76,7.59
2024-12-31,920098,29.91,29.76,30.79,29.6,8216,24764368.94,4.0,0.07,0.02,5.74
2025-01-02,920098,29.72,29.03,29.88,28.6,8635,25226744.5,4.3,-2.45,-0.73,6.03
2025-01-03,920098,29.27,29.46,30.35,28.55,13921,41224372.63,6.2,1.48,0.43,9.73
2025-01-06,920098,27.83,27.4,29.1,27.16,22814,63403538.92,6.59,-6.99,-2.06,5.24
2025-01-07,920098,27.52,26.93,27.7,26.67,25970,69486228.98,3.76,-1.72,-0.47,5.96
2025-01-08,920098,26.71,26.8,27.1,26.17,25297,67416172.61,3.45,-0.48,-0.13,5.81
2025-01-09,920098,26.8,28.23,29.15,26.61,46959,130336793.55,9.48,5.34,1.43,10.79
2025-01-10,920098,27.78,26.7,27.9,26.5,29007,79033768.3,4.96,-5.42,-1.53,6.66
2025-01-13,920098,26.26,25.96,26.46,25.6,13575,35237795.0,3.22,-2.77,-0.74,3.12
2025-01-14,920098,26.07,27.66,27.66,26.07,27900,75448752.87,6.12,6.55,1.7,6.41
2025-01-15,920098,27.67,27.05,27.79,26.91,24286,66479857.78,3.18,-2.21,-0.61,5.58
2025-01-16,920098,27.12,27.14,27.7,26.95,18927,51682108.94,2.77,0.33,0.09,4.35
2025-01-17,920098,27.0,26.8,27.2,26.61,14672,39428502.62,2.17,-1.25,-0.34,3.37
2025-01-20,920098,27.05,26.84,27.18,26.72,10938,29487041.7,1.72,0.15,0.04,2.51
2025-01-21,920098,27.13,27.39,27.68,26.88,25451,69493088.08,2.98,2.05,0.55,5.85
