datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-01-22,688545,33.35,27.39,33.35,27.01,483296,1359683745.0,54.28,134.5,15.71,70.63
2025-01-23,688545,27.7,27.6,29.55,27.27,330885,932346671.0,8.32,0.77,0.21,48.36
2025-01-24,688545,27.8,27.44,28.16,26.11,237991,644271820.0,7.43,-0.58,-0.16,34.78
2025-01-27,688545,27.45,25.09,27.79,25.0,196290,513952789.0,10.17,-8.56,-2.35,28.69
2025-02-05,688545,25.72,25.54,26.52,25.4,146304,378457314.0,4.46,1.79,0.45,21.38
2025-02-06,688545,25.03,26.89,27.6,24.63,226432,598644062.0,11.63,5.29,1.35,33.09
2025-02-07,688545,26.85,26.93,27.48,26.4,154776,417072247.0,4.02,0.15,0.04,22.62
2025-02-10,688545,26.9,28.43,28.5,26.76,165055,455541928.0,6.46,5.57,1.5,24.12
2025-02-11,688545,28.32,28.98,29.99,28.15,173156,501977237.0,6.47,1.93,0.55,25.31
2025-02-12,688545,29.0,29.0,29.36,28.36,110420,319001981.0,3.45,0.07,0.02,16.14
2025-02-13,688545,28.71,28.31,29.57,27.85,106598,306502002.0,5.93,-2.38,-0.69,15.58
2025-02-14,688545,28.01,27.99,28.43,27.61,82472,230419893.0,2.9,-1.13,-0.32,12.05
2025-02-17,688545,27.97,29.11,29.3,27.72,91254,262001052.0,5.64,4.0,1.12,13.34
