datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-07-08,688729,26.2,23.2,26.2,19.11,1546904,3256975312.0,83.91,174.56,14.75,77.43
2025-07-09,688729,22.0,20.96,23.0,20.84,1009814,2201910073.0,9.31,-9.66,-2.24,50.54
2025-07-10,688729,20.76,21.17,21.5,20.68,574088,1211346119.0,3.91,1.0,0.21,28.73
2025-07-11,688729,21.0,20.94,21.89,20.18,616114,1291144064.0,8.08,-1.09,-0.23,30.84
2025-07-14,688729,20.69,20.55,21.18,20.54,393783,819536226.0,3.06,-1.86,-0.39,19.71
2025-07-15,688729,20.55,20.27,20.75,20.15,317733,647754131.0,2.92,-1.36,-0.28,15.9
2025-07-16,688729,20.36,20.44,20.95,20.24,294784,606552413.0,3.5,0.84,0.17,14.75
2025-07-17,688729,20.26,20.36,20.45,20.06,267741,542623211.0,1.91,-0.39,-0.08,13.4
2025-07-18,688729,20.38,20.58,20.95,20.36,278229,573120763.0,2.9,1.08,0.22,13.93
2025-07-21,688729,20.64,21.0,21.04,20.41,351005,730789942.0,3.06,2.04,0.42,17.57
2025-07-22,688729,20.98,20.73,21.2,20.61,318103,662463842.0,2.81,-1.29,-0.27,15.92
2025-07-23,688729,20.62,20.57,20.85,20.36,291626,602143522.0,2.36,-0.77,-0.16,14.6
2025-07-24,688729,20.56,20.81,20.94,20.49,260870,540941623.0,2.19,1.17,0.24,13.06
2025-07-25,688729,20.81,20.95,20.96,20.48,284971,591261750.0,2.31,0.67,0.14,14.26
2025-07-28,688729,20.97,21.06,21.28,20.8,282289,593140968.0,2.29,0.53,0.11,14.13
2025-07-29,688729,20.9,21.38,21.68,20.88,351123,748220863.0,3.8,1.52,0.32,17.57
2025-07-30,688729,21.2,20.9,21.29,20.74,282269,594165815.0,2.57,-2.25,-0.48,14.13
2025-07-31,688729,20.8,20.98,21.68,20.78,372363,792321920.0,4.31,0.38,0.08,18.64
2025-08-01,688729,20.91,20.69,21.14,20.62,220861,459871640.0,2.48,-1.38,-0.29,11.05
2025-08-04,688729,20.55,20.75,20.91,20.5,128864,267021270.0,1.98,0.29,0.06,6.45
2025-08-05,688729,20.8,20.9,21.18,20.58,229533,477653227.0,2.89,0.72,0.15,11.49
2025-08-06,688729,20.8,21.14,21.18,20.67,251501,526495247.0,2.44,1.15,0.24,12.59
2025-08-07,688729,21.19,22.62,23.2,21.06,629121,1407491249.0,10.12,7.0,1.48,31.49
2025-08-08,688729,22.48,22.31,22.69,22.08,294885,658278033.0,2.7,-1.37,-0.31,14.76
2025-08-11,688729,22.5,23.23,23.8,22.36,396965,921728515.0,6.45,4.12,0.92,19.87
