datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-04-15,001335,51.0,52.81,65.9,48.73,193875,1063178799.87,134.14,312.58,40.01,84.43
2025-04-16,001335,44.69,45.28,51.55,43.43,155495,717997952.36,15.38,-14.26,-7.53,67.71
2025-04-17,001335,44.44,47.6,48.61,44.03,137391,637551766.72,10.11,5.12,2.32,59.83
2025-04-18,001335,47.48,41.21,47.49,41.01,126584,558511593.96,13.61,-13.42,-6.39,55.12
2025-04-21,001335,40.61,39.0,40.9,38.21,97997,382568304.53,6.53,-5.36,-2.21,42.67
2025-04-22,001335,38.6,39.58,41.79,37.81,88971,353424474.46,10.21,1.49,0.58,38.74
2025-04-23,001335,38.58,37.4,38.77,37.3,80823,305541760.11,3.71,-5.51,-2.18,35.2
2025-04-24,001335,37.0,36.22,37.07,35.89,57885,210962305.99,3.16,-3.16,-1.18,25.21
2025-04-25,001335,36.01,36.09,36.69,35.98,40457,146859274.36,1.96,-0.36,-0.13,17.62
2025-04-28,001335,36.38,36.7,36.96,35.69,43168,156747743.1,3.52,1.69,0.61,18.8
2025-04-29,001335,36.55,37.37,38.31,36.12,66322,247522650.24,5.97,1.83,0.67,28.88
2025-04-30,001335,36.93,36.26,37.69,36.19,50053,183188997.37,4.01,-2.97,-1.11,21.8
2025-05-06,001335,36.55,37.39,37.49,36.31,51673,191349851.29,3.25,3.12,1.13,22.5
2025-05-07,001335,37.6,38.41,38.87,37.24,76731,290595152.02,4.36,2.73,1.02,33.41
2025-05-08,001335,37.99,39.0,39.68,37.31,83592,321617468.27,6.17,1.54,0.59,36.4
2025-05-09,001335,38.4,37.34,38.53,37.22,56987,215674387.45,3.36,-4.26,-1.66,24.82
2025-05-12,001335,37.61,38.02,38.13,37.52,40735,154158133.5,1.63,1.82,0.68,17.74
2025-05-13,001335,38.41,38.21,38.83,37.76,44087,168569319.15,2.81,0.5,0.19,19.2
2025-05-14,001335,38.01,38.27,38.69,37.9,38335,147052350.92,2.07,0.16,0.06,16.69
2025-05-15,001335,38.2,38.49,38.96,38.1,38816,149473626.7,2.25,0.57,0.22,16.9
2025-05-16,001335,38.45,38.21,38.46,37.68,30084,114581835.92,2.03,-0.73,-0.28,13.1
2025-05-19,001335,38.05,37.87,38.22,37.62,17801,67387097.07,1.57,-0.89,-0.34,7.75
2025-05-20,001335,37.83,37.77,37.97,37.7,18481,69840249.63,0.71,-0.26,-0.1,8.05
2025-05-21,001335,37.79,38.36,38.6,37.37,38730,147416540.4,3.26,1.56,0.59,16.87
2025-05-22,001335,38.01,38.33,38.8,37.81,35137,134641636.45,2.58,-0.08,-0.03,15.3
2025-05-23,001335,38.22,38.33,38.92,37.88,38349,147401515.15,2.71,0.0,0.0,16.7
2025-05-26,001335,38.01,39.1,39.16,37.5,44051,170788485.3,4.33,2.01,0.77,19.18
2025-05-27,001335,39.3,38.25,39.39,38.04,36764,141533791.35,3.45,-2.17,-0.85,16.01
2025-05-28,001335,38.12,36.87,38.23,36.87,37651,140376857.36,3.56,-3.61,-1.38,16.4
2025-05-29,001335,36.87,37.19,37.36,36.71,19224,71358087.68,1.76,0.87,0.32,8.37
2025-05-30,001335,37.11,36.34,37.24,36.34,18977,69574009.32,2.42,-2.29,-0.85,8.26
2025-06-03,001335,36.31,36.86,37.35,36.12,18345,67475378.21,3.38,1.43,0.52,7.99
2025-06-04,001335,37.0,37.01,37.33,36.9,14091,52317120.42,1.17,0.41,0.15,6.14
2025-06-05,001335,36.96,36.67,37.07,36.57,14581,53542709.51,1.35,-0.92,-0.34,6.35
2025-06-06,001335,36.88,36.88,37.36,36.66,12678,46826884.87,1.91,0.57,0.21,5.52
2025-06-09,001335,36.87,38.72,38.9,36.78,47200,179655846.11,5.75,4.99,1.84,20.55
2025-06-10,001335,38.15,38.27,38.95,37.8,36433,140004859.82,2.97,-1.16,-0.45,15.87
2025-06-11,001335,38.05,38.63,40.2,38.05,30318,118146672.59,5.62,0.94,0.36,13.2
2025-06-12,001335,38.35,39.12,39.54,38.29,29331,114131903.2,3.24,1.27,0.49,12.77
2025-06-13,001335,38.8,38.2,39.66,38.04,25219,97571945.32,4.14,-2.35,-0.92,10.98
2025-06-16,001335,38.0,38.22,38.49,37.85,12637,48276025.63,1.68,0.05,0.02,5.5
2025-06-17,001335,38.01,37.9,38.97,37.7,14634,55870783.87,3.32,-0.84,-0.32,6.37
2025-06-18,001335,37.7,37.3,38.19,37.23,12462,46641518.27,2.53,-1.58,-0.6,5.43
2025-06-19,001335,37.21,36.31,37.27,36.3,13740,50547292.85,2.6,-2.65,-0.99,5.98
2025-06-20,001335,36.37,37.26,37.77,36.37,21006,78168718.49,3.86,2.62,0.95,9.15
