datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-01-03,603072,40.0,48.0,100.0,38.01,507820,2549722539.0,503.98,290.24,35.7,78.43
2025-01-06,603072,42.0,39.88,46.98,39.06,366079,1552179031.0,16.5,-16.92,-8.12,56.54
2025-01-07,603072,41.5,38.3,43.4,36.8,354390,1421510380.0,16.55,-3.96,-1.58,54.74
2025-01-08,603072,35.99,38.5,38.55,35.27,289512,1071055072.0,8.56,0.52,0.2,44.72
2025-01-09,603072,37.38,39.33,41.96,36.88,344664,1358973825.0,13.19,2.16,0.83,53.23
2025-01-10,603072,39.99,43.26,43.26,37.34,355795,1438378213.0,15.05,9.99,3.93,54.95
2025-01-13,603072,43.45,39.99,46.97,39.99,406793,1786064996.0,16.13,-7.56,-3.27,62.83
2025-01-14,603072,38.03,40.78,41.59,37.49,341651,1349273615.0,10.25,1.98,0.79,52.77
2025-01-15,603072,40.38,41.46,43.3,39.39,309882,1271135601.0,9.59,1.67,0.68,47.86
2025-01-16,603072,40.23,39.77,41.37,38.75,252760,1012682053.0,6.32,-4.08,-1.69,39.04
