datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2020-07-27,920167,23.38,15.82,23.68,12.73,69661,118591822.0,107.56,55.4,5.64,46.28
2020-07-28,920167,15.49,15.04,16.08,13.25,29825,44217685.0,17.89,-4.93,-0.78,19.81
2020-07-29,920167,15.35,18.45,19.44,15.35,28213,49884475.0,27.19,22.67,3.41,18.74
2020-07-30,920167,18.88,19.59,20.88,18.66,26778,52567916.0,12.03,6.18,1.14,17.79
2020-07-31,920167,19.39,20.28,20.56,19.23,13326,26637500.0,6.79,3.52,0.69,10.98
2020-08-03,920167,20.71,21.4,22.94,20.71,17685,38592942.0,11.0,5.52,1.12,14.58
2020-08-04,920167,21.25,20.04,21.82,19.86,15278,31106334.0,9.16,-6.36,-1.36,12.59
2020-08-05,920167,20.15,19.75,21.04,19.36,10771,21812448.0,8.38,-1.45,-0.29,8.88
2020-08-06,920167,19.9,18.34,19.9,18.23,13132,24522824.0,8.46,-7.14,-1.41,10.82
2020-08-07,920167,18.28,18.4,19.01,18.08,6240,11631173.0,5.07,0.33,0.06,5.14
2020-08-10,920167,18.4,18.64,19.55,18.02,5333,10003563.0,8.32,1.3,0.24,4.4
2020-08-11,920167,19.49,18.42,19.49,18.38,4909,9322077.0,5.95,-1.18,-0.22,4.05
2020-08-12,920167,18.51,18.09,18.52,17.1,5921,10480475.0,7.71,-1.79,-0.33,4.88
2020-08-13,920167,18.09,18.18,18.18,17.38,4207,7492824.0,4.42,0.5,0.09,3.47
2020-08-14,920167,18.17,18.5,18.71,17.83,3404,6216503.0,4.84,1.76,0.32,2.81
2020-08-17,920167,18.22,17.95,18.27,17.77,4545,8187128.0,2.7,-2.97,-0.55,3.75
2020-08-18,920167,18.25,18.03,18.36,17.93,4487,8127306.0,2.4,0.45,0.08,3.7
2020-08-19,920167,18.0,17.4,18.07,17.01,7068,12369447.0,5.88,-3.49,-0.63,5.83
2020-08-20,920167,17.1,17.3,17.57,17.1,2041,3535152.0,2.7,-0.57,-0.1,1.68
2020-08-21,920167,17.6,17.84,18.17,17.31,3646,6519946.0,4.97,3.12,0.54,3.0
2020-08-24,920167,17.61,18.64,18.8,17.61,3744,6921337.0,6.67,4.48,0.8,3.09
2020-08-25,920167,18.66,19.02,19.27,18.13,3163,5958743.0,6.12,2.04,0.38,2.61
2020-08-26,920167,19.4,19.93,20.5,19.08,9133,18280219.0,7.47,4.78,0.91,7.53
2020-08-27,920167,20.0,19.93,20.58,19.72,3965,7979334.0,4.32,0.0,0.0,3.27
2020-08-28,920167,19.79,19.9,20.2,19.7,3506,6984872.0,2.51,-0.15,-0.03,2.89
2020-08-31,920167,20.03,19.67,20.03,19.1,3442,6775731.0,4.67,-1.16,-0.23,2.84
2020-09-01,920167,19.2,19.64,19.76,19.2,3576,6987944.0,2.85,-0.15,-0.03,2.95
2020-09-02,920167,19.39,19.13,19.54,18.88,3607,6898967.0,3.36,-2.6,-0.51,2.97
2020-09-03,920167,19.08,19.15,19.25,18.86,2926,5563475.0,2.04,0.1,0.02,2.41
2020-09-04,920167,18.92,19.24,19.3,18.88,1421,2717649.0,2.19,0.47,0.09,1.17
2020-09-07,920167,19.1,18.55,19.31,18.26,2735,5141957.0,5.46,-3.59,-0.69,2.25
2020-09-08,920167,18.5,18.58,18.58,18.22,2071,3809644.0,1.94,0.16,0.03,1.71
2020-09-09,920167,18.55,18.03,18.69,18.0,2302,4197343.0,3.71,-2.96,-0.55,1.9
2020-09-10,920167,17.9,17.28,18.28,17.26,1933,3427061.0,5.66,-4.16,-0.75,1.59
2020-09-11,920167,17.26,17.26,17.57,16.93,3279,5619675.0,3.7,-0.12,-0.02,2.7
2020-09-14,920167,17.4,18.27,18.27,17.2,3572,6418211.0,6.2,5.85,1.01,2.94
