datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-04-08,603257,61.05,99.9,165.0,58.5,210883,1458622965.0,519.01,386.84,79.38,86.43
2025-04-09,603257,76.0,73.24,81.98,71.5,179853,1357074481.0,10.49,-26.69,-26.66,73.71
2025-04-10,603257,76.9,69.37,82.8,68.9,172406,1304049671.0,18.98,-5.28,-3.87,70.66
2025-04-11,603257,63.0,58.8,64.99,57.57,143374,866753528.0,10.7,-15.24,-10.57,58.76
2025-04-14,603257,57.5,60.51,61.86,56.57,110601,659183664.0,9.0,2.91,1.71,45.33
2025-04-15,603257,62.5,62.6,66.56,60.46,142545,913160575.0,10.08,3.45,2.09,58.42
2025-04-16,603257,62.88,62.8,65.17,60.0,121086,760220044.0,8.26,0.32,0.2,49.62
2025-04-17,603257,62.54,57.73,63.5,57.51,112569,680376957.0,9.54,-8.07,-5.07,46.13
2025-04-18,603257,56.21,52.62,56.98,52.36,92571,501960329.0,8.0,-8.85,-5.11,37.94
2025-04-21,603257,52.5,53.2,54.02,52.18,63024,334949915.0,3.5,1.1,0.58,25.83
2025-04-22,603257,53.21,52.7,54.25,51.6,61424,325576213.0,4.98,-0.94,-0.5,25.17
2025-04-23,603257,52.01,51.53,52.54,51.5,55503,288058378.0,1.97,-2.22,-1.17,22.75
2025-04-24,603257,51.02,49.11,51.7,49.1,59116,295573288.0,5.05,-4.7,-2.42,24.23
2025-04-25,603257,49.28,48.7,49.96,48.7,38932,191597173.0,2.57,-0.83,-0.41,15.96
2025-04-28,603257,48.8,47.89,49.29,47.81,32797,158608644.0,3.04,-1.66,-0.81,13.44
2025-04-29,603257,47.89,47.29,48.06,47.24,31160,148317456.0,1.71,-1.25,-0.6,12.77
2025-04-30,603257,47.35,46.89,47.56,46.81,29939,141144529.0,1.59,-0.85,-0.4,12.27
2025-05-06,603257,47.19,48.42,48.45,47.03,42817,205021595.0,3.03,3.26,1.53,17.55
2025-05-07,603257,48.31,48.59,48.77,47.66,41865,202232298.0,2.29,0.35,0.17,17.16
2025-05-08,603257,48.3,48.52,49.1,48.13,30412,147791517.0,2.0,-0.14,-0.07,12.46
2025-05-09,603257,48.46,53.37,53.37,47.73,124738,643868272.0,11.62,10.0,4.85,51.12
2025-05-12,603257,52.1,52.48,53.19,51.7,95350,498638398.0,2.79,-1.67,-0.89,39.08
2025-05-13,603257,52.3,52.0,52.47,51.16,54966,284143421.0,2.5,-0.91,-0.48,22.53
2025-05-14,603257,51.8,52.35,53.18,51.58,59262,310465247.0,3.08,0.67,0.35,24.29
