datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2025-03-24,301629,180.0,157.93,189.99,157.75,81895,1447850739.0,61.67,202.08,105.65,78.5
2025-03-25,301629,157.95,158.34,171.0,157.94,56436,922596576.0,8.27,0.26,0.41,54.1
2025-03-26,301629,150.0,158.5,164.88,148.08,43177,675515833.0,10.61,0.1,0.16,41.39
2025-03-27,301629,155.5,167.91,180.05,150.29,57717,950491081.0,18.78,5.94,9.41,55.33
2025-03-28,301629,168.98,157.38,172.21,157.38,39828,649135238.0,8.83,-6.27,-10.53,38.18
2025-03-31,301629,154.0,162.0,176.66,154.0,46549,772186282.0,14.4,2.94,4.62,44.62
2025-04-01,301629,159.01,194.4,194.4,159.01,68383,1223543300.0,21.85,20.0,32.4,65.55
2025-04-02,301629,193.0,183.0,199.9,178.88,56566,1048158116.0,10.81,-5.86,-11.4,54.22
2025-04-03,301629,179.0,181.5,186.66,175.88,42555,771097564.0,5.89,-0.82,-1.5,40.79
2025-04-07,301629,175.0,181.75,189.22,172.0,51208,925876691.0,9.49,0.14,0.25,49.09
2025-04-08,301629,182.0,165.58,182.0,155.53,52780,878778561.0,14.56,-8.9,-16.17,50.6
2025-04-09,301629,156.0,163.6,169.97,148.5,41372,666103604.43,12.97,-1.2,-1.98,39.66
