datetime,sec_code,open,close,high,low,volume,turnover,amplitude,price_change_percentage,price_change_amount,turnover_rate
2024-09-03,001277,50.21,43.57,51.03,43.52,131494,614645453.29,23.47,36.16,11.57,69.21
2024-09-04,001277,39.99,38.72,41.18,38.51,101586,404018744.52,6.13,-11.13,-4.85,53.47
2024-09-05,001277,36.99,35.64,37.48,35.52,85282,308360480.38,5.06,-7.95,-3.08,44.89
2024-09-06,001277,35.13,35.68,37.2,35.12,79394,289103109.32,5.84,0.11,0.04,41.79
2024-09-09,001277,33.66,33.89,34.45,33.1,56601,191726981.72,3.78,-5.02,-1.79,29.79
2024-09-10,001277,34.09,32.93,34.28,32.69,45471,150643844.61,4.69,-2.83,-0.96,23.93
2024-09-11,001277,32.8,32.08,33.16,32.07,37760,122637722.4,3.31,-2.58,-0.85,19.87
2024-09-12,001277,32.15,32.12,32.81,31.89,36415,117585490.32,2.87,0.12,0.04,19.17
2024-09-13,001277,32.1,31.65,32.67,31.31,34403,110281992.15,4.23,-1.46,-0.47,18.11
2024-09-18,001277,32.07,32.28,34.2,31.33,42348,137222261.96,9.07,1.99,0.63,22.29
2024-09-19,001277,31.92,32.28,32.49,31.65,35978,115531501.67,2.6,0.0,0.0,18.94
2024-09-20,001277,32.2,31.42,32.3,31.33,33648,107011374.04,3.0,-2.66,-0.86,17.71
2024-09-23,001277,31.66,30.89,31.84,30.71,28982,90628082.65,3.6,-1.69,-0.53,15.25
2024-09-24,001277,30.99,31.43,31.49,30.46,38253,118861289.5,3.33,1.75,0.54,20.13
2024-09-25,001277,31.46,31.79,32.32,31.44,40150,127842263.62,2.8,1.15,0.36,21.13
2024-09-26,001277,31.6,32.33,32.38,31.36,38041,121177027.61,3.21,1.7,0.54,20.02
2024-09-27,001277,32.78,34.81,35.56,32.51,75123,256856255.62,9.43,7.67,2.48,39.54
2024-09-30,001277,35.99,38.29,38.29,35.4,94824,349671430.32,8.3,10.0,3.48,49.91
2024-10-08,001277,42.12,42.12,42.12,38.88,96637,394151523.5,8.46,10.0,3.83,50.86
2024-10-09,001277,40.03,40.73,43.7,39.11,79343,330629558.7,10.9,-3.3,-1.39,41.76
2024-10-10,001277,40.73,37.45,40.97,37.0,50143,192841246.7,9.75,-8.05,-3.28,26.39
2024-10-11,001277,37.04,35.45,37.89,35.2,28120,102231093.17,7.18,-5.34,-2.0,14.8
2024-10-14,001277,35.64,36.48,36.48,34.5,26250,93336611.06,5.59,2.91,1.03,13.82
2024-10-15,001277,36.49,35.7,37.37,35.63,28039,102756942.25,4.77,-2.14,-0.78,14.76
2024-10-16,001277,34.99,35.54,36.2,34.89,16289,57949275.29,3.67,-0.45,-0.16,8.57
2024-10-17,001277,35.58,35.17,36.09,35.13,18781,66821832.56,2.7,-1.04,-0.37,9.88
2024-10-18,001277,35.02,36.18,36.8,34.91,26732,95690504.71,5.37,2.87,1.01,14.07
2024-10-21,001277,36.09,36.3,36.54,35.87,27561,99820911.8,1.85,0.33,0.12,14.51
2024-10-22,001277,36.02,36.27,36.5,35.76,21386,77349611.91,2.04,-0.08,-0.03,11.26
2024-10-23,001277,36.24,36.07,36.6,35.95,22118,80325628.06,1.79,-0.55,-0.2,11.64
2024-10-24,001277,35.86,35.9,36.26,35.62,17983,64531010.0,1.77,-0.47,-0.17,9.46
2024-10-25,001277,35.9,36.6,36.66,35.8,25073,90974231.97,2.4,1.95,0.7,13.2
2024-10-28,001277,37.0,37.5,37.92,36.74,30006,111792084.21,3.22,2.46,0.9,15.79
2024-10-29,001277,37.82,35.86,37.97,35.79,28644,105353541.11,5.81,-4.37,-1.64,15.08
2024-10-30,001277,35.7,35.64,36.33,35.2,18245,65168200.46,3.15,-0.61,-0.22,9.6
2024-10-31,001277,35.6,36.68,36.86,35.6,24978,91111201.63,3.54,2.92,1.04,13.15
2024-11-01,001277,36.42,35.12,36.6,34.94,22760,80878723.22,4.53,-4.25,-1.56,11.98
2024-11-04,001277,35.11,35.75,35.75,35.02,12557,44640074.72,2.08,1.79,0.63,6.61
2024-11-05,001277,35.65,36.5,36.55,35.65,19937,72088918.8,2.52,2.1,0.75,10.49
2024-11-06,001277,36.58,36.83,37.38,36.29,25336,93458964.96,2.99,0.9,0.33,13.33
2024-11-07,001277,36.78,37.41,37.41,36.51,24828,92319814.0,2.44,1.57,0.58,13.07
2024-11-08,001277,37.59,37.48,37.97,37.17,26582,99845088.31,2.14,0.19,0.07,13.99
